Size,RunIndex,CaseName,Tool,Sequence,Scenario,MetricValue,PhaseName,MetricName,Iteration
2,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,BasicXform,182161,EMFResourceInitialization,Time,1
2,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,BasicXform,11227640,EMFResourceInitialization,Memory,1
2,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,BasicXform,97688244,Generation,Time,1
2,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,BasicXform,14510536,Generation,Memory,1
2,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,BasicXform,63532303,Initialization,Time,1
2,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,BasicXform,13931512,Initialization,Memory,1
2,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,BasicXform,75889688,Initialization,PeakMemory,1
2,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,BasicXform,54414836,Initialization,AverageMemory,1
2,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,BasicXform,49413158,M2MTransformation1,Time,1
2,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,BasicXform,14625576,M2MTransformation1,Memory,1
2,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,BasicXform,56881768,M2MTransformation1,PeakMemory,1
2,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,BasicXform,46144356,M2MTransformation1,AverageMemory,1
2,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,BasicXform,125326,Modification,Time,1
2,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,BasicXform,14625728,Modification,Memory,1
2,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,6,BasicXform,52114849,M2MTransformation2,Time,1
2,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,6,BasicXform,14632976,M2MTransformation2,Memory,1
2,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,6,BasicXform,57576152,M2MTransformation2,PeakMemory,1
2,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,6,BasicXform,46838740,M2MTransformation2,AverageMemory,1
2,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,7,BasicXform,284306,Modification,Time,2
2,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,7,BasicXform,14633152,Modification,Memory,2
2,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,BasicXform,48826358,M2MTransformation2,Time,2
2,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,BasicXform,14640064,M2MTransformation2,Memory,2
2,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,BasicXform,46846204,M2MTransformation2,AverageMemory,2
2,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,BasicXform,57583656,M2MTransformation2,PeakMemory,2
2,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,9,BasicXform,114405,Modification,Time,3
2,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,9,BasicXform,14640216,Modification,Memory,3
2,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,10,BasicXform,47872693,M2MTransformation2,Time,3
2,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,10,BasicXform,14651736,M2MTransformation2,Memory,3
2,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,10,BasicXform,57590688,M2MTransformation2,PeakMemory,3
2,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,10,BasicXform,46853252,M2MTransformation2,AverageMemory,3
2,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,11,BasicXform,145794,Modification,Time,4
2,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,11,BasicXform,14651912,Modification,Memory,4
2,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,12,BasicXform,46522597,M2MTransformation2,Time,4
2,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,12,BasicXform,14659352,M2MTransformation2,Memory,4
2,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,12,BasicXform,57602384,M2MTransformation2,PeakMemory,4
2,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,12,BasicXform,46864960,M2MTransformation2,AverageMemory,4
2,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,13,BasicXform,124322,Modification,Time,5
2,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,13,BasicXform,14659504,Modification,Memory,5
2,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14,BasicXform,44309824,M2MTransformation2,Time,5
2,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14,BasicXform,14669128,M2MTransformation2,Memory,5
2,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14,BasicXform,57609976,M2MTransformation2,PeakMemory,5
2,2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14,BasicXform,46872540,M2MTransformation2,AverageMemory,5
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,BasicXform,235556,EMFResourceInitialization,Time,1
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,BasicXform,11186736,EMFResourceInitialization,Memory,1
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,BasicXform,48417075,Generation,Time,1
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,BasicXform,13256000,Generation,Memory,1
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,BasicXform,32127051,Initialization,Time,1
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,BasicXform,13114584,Initialization,Memory,1
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,BasicXform,54249592,Initialization,PeakMemory,1
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,BasicXform,43512168,Initialization,AverageMemory,1
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,12776016,M2MTransformation1,Time,1
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,13986024,M2MTransformation1,Memory,1
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,34590016,M2MTransformation1,PeakMemory,1
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,34590016,M2MTransformation1,AverageMemory,1
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,BasicXform,308759,Modification,Time,1
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,BasicXform,13997024,Modification,Memory,1
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6,BasicXform,14427330,M2MTransformation2,Time,1
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6,BasicXform,14012088,M2MTransformation2,Memory,1
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6,BasicXform,35472624,M2MTransformation2,PeakMemory,1
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6,BasicXform,35472624,M2MTransformation2,AverageMemory,1
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,7,BasicXform,208866,Modification,Time,2
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,7,BasicXform,14024368,Modification,Memory,2
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,BasicXform,13798761,M2MTransformation2,Time,2
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,BasicXform,14041248,M2MTransformation2,Memory,2
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,BasicXform,35499968,M2MTransformation2,PeakMemory,2
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,BasicXform,35499968,M2MTransformation2,AverageMemory,2
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,9,BasicXform,309289,Modification,Time,3
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,9,BasicXform,14052408,Modification,Memory,3
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10,BasicXform,13343659,M2MTransformation2,Time,3
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10,BasicXform,14071400,M2MTransformation2,Memory,3
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10,BasicXform,35528008,M2MTransformation2,PeakMemory,3
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10,BasicXform,35528008,M2MTransformation2,AverageMemory,3
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,11,BasicXform,203034,Modification,Time,4
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,11,BasicXform,14082744,Modification,Memory,4
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12,BasicXform,13547221,M2MTransformation2,Time,4
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12,BasicXform,14097904,M2MTransformation2,Memory,4
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12,BasicXform,35558368,M2MTransformation2,PeakMemory,4
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12,BasicXform,35558368,M2MTransformation2,AverageMemory,4
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13,BasicXform,236741,Modification,Time,5
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13,BasicXform,14109384,Modification,Memory,5
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14,BasicXform,13864868,M2MTransformation2,Time,5
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14,BasicXform,14124088,M2MTransformation2,Memory,5
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14,BasicXform,35584984,M2MTransformation2,PeakMemory,5
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14,BasicXform,35584984,M2MTransformation2,AverageMemory,5
8,2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,BasicXform,213537,EMFResourceInitialization,Time,1
8,2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,BasicXform,11259048,EMFResourceInitialization,Memory,1
8,2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,BasicXform,983806839,Generation,Time,1
8,2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,BasicXform,58060296,Generation,Memory,1
8,2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,BasicXform,126428003,Initialization,Time,1
8,2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,BasicXform,32332304,Initialization,Memory,1
8,2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,BasicXform,105799600,Initialization,PeakMemory,1
8,2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,BasicXform,69411672,Initialization,AverageMemory,1
8,2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,81384783,M2MTransformation1,Time,1
8,2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,40081272,M2MTransformation1,Memory,1
8,2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,73691976,M2MTransformation1,AverageMemory,1
8,2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,105109008,M2MTransformation1,PeakMemory,1
8,2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,BasicXform,341793,Modification,Time,1
8,2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,BasicXform,40094304,Modification,Memory,1
8,2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6,BasicXform,106284328,M2MTransformation2,Time,1
8,2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6,BasicXform,40109328,M2MTransformation2,Memory,1
8,2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6,BasicXform,81454048,M2MTransformation2,AverageMemory,1
8,2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6,BasicXform,102133560,M2MTransformation2,PeakMemory,1
8,2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,7,BasicXform,233785,Modification,Time,2
8,2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,7,BasicXform,40122960,Modification,Memory,2
8,2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,BasicXform,100012329,M2MTransformation2,Time,2
8,2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,BasicXform,40156736,M2MTransformation2,Memory,2
8,2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,BasicXform,81482672,M2MTransformation2,AverageMemory,2
8,2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,BasicXform,102162152,M2MTransformation2,PeakMemory,2
8,2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,9,BasicXform,275777,Modification,Time,3
8,2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,9,BasicXform,40162192,Modification,Memory,3
8,2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10,BasicXform,107211857,M2MTransformation2,Time,3
8,2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10,BasicXform,40178480,M2MTransformation2,Memory,3
8,2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10,BasicXform,81521924,M2MTransformation2,AverageMemory,3
8,2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10,BasicXform,123676280,M2MTransformation2,PeakMemory,3
8,2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,11,BasicXform,313842,Modification,Time,4
8,2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,11,BasicXform,40184120,Modification,Memory,4
8,2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12,BasicXform,96641272,M2MTransformation2,Time,4
8,2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12,BasicXform,40199752,M2MTransformation2,Memory,4
8,2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12,BasicXform,102223344,M2MTransformation2,PeakMemory,4
8,2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12,BasicXform,81543860,M2MTransformation2,AverageMemory,4
8,2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13,BasicXform,226855,Modification,Time,5
8,2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13,BasicXform,40205544,Modification,Memory,5
8,2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14,BasicXform,87645791,M2MTransformation2,Time,5
8,2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14,BasicXform,40221736,M2MTransformation2,Memory,5
8,2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14,BasicXform,102244768,M2MTransformation2,PeakMemory,5
8,2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14,BasicXform,81565272,M2MTransformation2,AverageMemory,5
64,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,BasicXform,595834,EMFResourceInitialization,Time,1
64,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,BasicXform,11932952,EMFResourceInitialization,Memory,1
64,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,BasicXform,120491398339,Generation,Time,1
64,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,BasicXform,3583917328,Generation,Memory,1
64,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,BasicXform,2669957999,Initialization,Time,1
64,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,BasicXform,238898176,Initialization,Memory,1
64,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,BasicXform,1243305640,Initialization,PeakMemory,1
64,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,BasicXform,647654381,Initialization,AverageMemory,1
64,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,BasicXform,1467347602,M2MTransformation1,Time,1
64,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,BasicXform,275671800,M2MTransformation1,Memory,1
64,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,BasicXform,932996968,M2MTransformation1,AverageMemory,1
64,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,BasicXform,1469250224,M2MTransformation1,PeakMemory,1
64,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,BasicXform,783373,Modification,Time,1
64,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,BasicXform,275671240,Modification,Memory,1
64,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,6,BasicXform,1224224464,M2MTransformation2,Time,1
64,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,6,BasicXform,275679296,M2MTransformation2,Memory,1
64,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,6,BasicXform,1542804304,M2MTransformation2,PeakMemory,1
64,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,6,BasicXform,1042208805,M2MTransformation2,AverageMemory,1
64,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,7,BasicXform,422359,Modification,Time,2
64,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,7,BasicXform,275679464,Modification,Memory,2
64,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,BasicXform,1187538218,M2MTransformation2,Time,2
64,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,BasicXform,275686992,M2MTransformation2,Memory,2
64,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,BasicXform,1049424845,M2MTransformation2,AverageMemory,2
64,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,BasicXform,1529146424,M2MTransformation2,PeakMemory,2
64,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,9,BasicXform,350934,Modification,Time,3
64,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,9,BasicXform,275687160,Modification,Memory,3
64,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,10,BasicXform,1162601600,M2MTransformation2,Time,3
64,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,10,BasicXform,275694600,M2MTransformation2,Memory,3
64,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,10,BasicXform,1074566421,M2MTransformation2,AverageMemory,3
64,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,10,BasicXform,1566183928,M2MTransformation2,PeakMemory,3
64,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,11,BasicXform,377697,Modification,Time,4
64,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,11,BasicXform,275694792,Modification,Memory,4
64,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,12,BasicXform,1156952938,M2MTransformation2,Time,4
64,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,12,BasicXform,275702448,M2MTransformation2,Memory,4
64,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,12,BasicXform,1071472258,M2MTransformation2,AverageMemory,4
64,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,12,BasicXform,1610243840,M2MTransformation2,PeakMemory,4
64,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,13,BasicXform,359187,Modification,Time,5
64,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,13,BasicXform,275702640,Modification,Memory,5
64,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14,BasicXform,1157752809,M2MTransformation2,Time,5
64,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14,BasicXform,275710032,M2MTransformation2,Memory,5
64,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14,BasicXform,1557867872,M2MTransformation2,PeakMemory,5
64,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14,BasicXform,1069424274,M2MTransformation2,AverageMemory,5
1,1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,BasicXform,227366,EMFResourceInitialization,Time,1
1,1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,BasicXform,13472640,EMFResourceInitialization,Memory,1
1,1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,BasicXform,55043617,Generation,Time,1
1,1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,BasicXform,15456648,Generation,Memory,1
1,1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,BasicXform,50797774,Initialization,Time,1
1,1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,BasicXform,15896936,Initialization,Memory,1
1,1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,BasicXform,56533856,Initialization,AverageMemory,1
1,1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,BasicXform,99483568,Initialization,PeakMemory,1
1,1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,BasicXform,25789889,M2MTransformation1,Time,1
1,1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,BasicXform,16234200,M2MTransformation1,Memory,1
1,1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,BasicXform,37372368,M2MTransformation1,PeakMemory,1
1,1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,BasicXform,37372368,M2MTransformation1,AverageMemory,1
1,1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,BasicXform,244514,Modification,Time,1
