MetricName,RunIndex,CaseName,PhaseName,MetricValue,Scenario,Sequence,Size,Iteration,Tool
Time,1,StatisticBasedCase,M2MTransformation2,87966518,BasicXform,12,4,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,1,StatisticBasedCase,M2MTransformation2,15694912,BasicXform,12,4,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
PeakMemory,1,StatisticBasedCase,M2MTransformation2,101629656,BasicXform,12,4,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
AverageMemory,1,StatisticBasedCase,M2MTransformation2,69401632,BasicXform,12,4,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,1,StatisticBasedCase,Modification,104200,BasicXform,13,4,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,1,StatisticBasedCase,Modification,15695664,BasicXform,13,4,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,1,StatisticBasedCase,M2MTransformation2,84842292,BasicXform,14,4,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,1,StatisticBasedCase,M2MTransformation2,15706528,BasicXform,14,4,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
PeakMemory,1,StatisticBasedCase,M2MTransformation2,101637680,BasicXform,14,4,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
AverageMemory,1,StatisticBasedCase,M2MTransformation2,69409612,BasicXform,14,4,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,2,StatisticBasedCase,EMFResourceInitialization,195186,BasicXform,1,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,2,StatisticBasedCase,EMFResourceInitialization,11225536,BasicXform,1,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,2,StatisticBasedCase,Generation,480245387,BasicXform,2,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,2,StatisticBasedCase,Generation,17981976,BasicXform,2,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,2,StatisticBasedCase,Initialization,230839745,BasicXform,3,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,2,StatisticBasedCase,Initialization,20778408,BasicXform,3,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
PeakMemory,2,StatisticBasedCase,Initialization,76158800,BasicXform,3,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
AverageMemory,2,StatisticBasedCase,Initialization,54673444,BasicXform,3,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,2,StatisticBasedCase,M2MTransformation1,341798880,BasicXform,4,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,2,StatisticBasedCase,M2MTransformation1,25281224,BasicXform,4,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
AverageMemory,2,StatisticBasedCase,M2MTransformation1,63749616,BasicXform,4,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
PeakMemory,2,StatisticBasedCase,M2MTransformation1,85234960,BasicXform,4,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,2,StatisticBasedCase,Modification,3116464,BasicXform,5,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,2,StatisticBasedCase,Modification,25696056,BasicXform,5,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,2,StatisticBasedCase,M2MTransformation2,19021,BasicXform,6,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,2,StatisticBasedCase,M2MTransformation2,25696816,BasicXform,6,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
PeakMemory,2,StatisticBasedCase,M2MTransformation2,47181936,BasicXform,6,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
AverageMemory,2,StatisticBasedCase,M2MTransformation2,36439376,BasicXform,6,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,2,StatisticBasedCase,Modification,2257410,BasicXform,7,4,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,2,StatisticBasedCase,Modification,25720520,BasicXform,7,4,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,2,StatisticBasedCase,M2MTransformation2,36838,BasicXform,8,4,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,2,StatisticBasedCase,M2MTransformation2,25721080,BasicXform,8,4,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
AverageMemory,2,StatisticBasedCase,M2MTransformation2,47206400,BasicXform,8,4,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
PeakMemory,2,StatisticBasedCase,M2MTransformation2,47206400,BasicXform,8,4,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,2,StatisticBasedCase,Modification,4632494,BasicXform,9,4,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,2,StatisticBasedCase,Modification,25744168,BasicXform,9,4,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,2,StatisticBasedCase,M2MTransformation2,39415,BasicXform,10,4,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,2,StatisticBasedCase,M2MTransformation2,25744728,BasicXform,10,4,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
PeakMemory,2,StatisticBasedCase,M2MTransformation2,68715392,BasicXform,10,4,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
AverageMemory,2,StatisticBasedCase,M2MTransformation2,47230048,BasicXform,10,4,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,2,StatisticBasedCase,Modification,6046725,BasicXform,11,4,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,2,StatisticBasedCase,Modification,25768368,BasicXform,11,4,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,2,StatisticBasedCase,M2MTransformation2,18788,BasicXform,12,4,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,2,StatisticBasedCase,M2MTransformation2,25768952,BasicXform,12,4,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
PeakMemory,2,StatisticBasedCase,M2MTransformation2,47254272,BasicXform,12,4,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
AverageMemory,2,StatisticBasedCase,M2MTransformation2,47254272,BasicXform,12,4,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,2,StatisticBasedCase,Modification,2077997,BasicXform,13,4,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,2,StatisticBasedCase,Modification,25792328,BasicXform,13,4,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,2,StatisticBasedCase,M2MTransformation2,19640,BasicXform,14,4,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,2,StatisticBasedCase,M2MTransformation2,25792888,BasicXform,14,4,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
AverageMemory,2,StatisticBasedCase,M2MTransformation2,36535648,BasicXform,14,4,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
PeakMemory,2,StatisticBasedCase,M2MTransformation2,47278208,BasicXform,14,4,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,1,StatisticBasedCase,EMFResourceInitialization,160550,BasicXform,1,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,1,StatisticBasedCase,EMFResourceInitialization,11854568,BasicXform,1,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,1,StatisticBasedCase,Generation,141644296665,BasicXform,2,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,1,StatisticBasedCase,Generation,3403763176,BasicXform,2,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,1,StatisticBasedCase,Initialization,2750850620,BasicXform,3,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,1,StatisticBasedCase,Initialization,238462568,BasicXform,3,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
AverageMemory,1,StatisticBasedCase,Initialization,604613985,BasicXform,3,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
PeakMemory,1,StatisticBasedCase,Initialization,1189575744,BasicXform,3,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,1,StatisticBasedCase,M2MTransformation1,1945929102,BasicXform,4,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,1,StatisticBasedCase,M2MTransformation1,275181328,BasicXform,4,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
AverageMemory,1,StatisticBasedCase,M2MTransformation1,856451944,BasicXform,4,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
PeakMemory,1,StatisticBasedCase,M2MTransformation1,1530676536,BasicXform,4,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,1,StatisticBasedCase,Modification,881221,BasicXform,5,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,1,StatisticBasedCase,Modification,275181360,BasicXform,5,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,1,StatisticBasedCase,M2MTransformation2,1193147330,BasicXform,6,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,1,StatisticBasedCase,M2MTransformation2,275355912,BasicXform,6,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
AverageMemory,1,StatisticBasedCase,M2MTransformation2,1048046514,BasicXform,6,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
PeakMemory,1,StatisticBasedCase,M2MTransformation2,1560185664,BasicXform,6,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,1,StatisticBasedCase,Modification,876855,BasicXform,7,64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,1,StatisticBasedCase,Modification,275356688,BasicXform,7,64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,1,StatisticBasedCase,M2MTransformation2,1070741766,BasicXform,8,64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,1,StatisticBasedCase,M2MTransformation2,275363432,BasicXform,8,64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
AverageMemory,1,StatisticBasedCase,M2MTransformation2,1110528714,BasicXform,8,64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
PeakMemory,1,StatisticBasedCase,M2MTransformation2,1555953488,BasicXform,8,64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,1,StatisticBasedCase,Modification,1042790,BasicXform,9,64,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,1,StatisticBasedCase,Modification,275364208,BasicXform,9,64,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,1,StatisticBasedCase,M2MTransformation2,1056920202,BasicXform,10,64,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,1,StatisticBasedCase,M2MTransformation2,275371024,BasicXform,10,64,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
AverageMemory,1,StatisticBasedCase,M2MTransformation2,1117904408,BasicXform,10,64,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
PeakMemory,1,StatisticBasedCase,M2MTransformation2,1580838280,BasicXform,10,64,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,1,StatisticBasedCase,Modification,966904,BasicXform,11,64,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,1,StatisticBasedCase,Modification,275371824,BasicXform,11,64,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,1,StatisticBasedCase,M2MTransformation2,1063674185,BasicXform,12,64,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,1,StatisticBasedCase,M2MTransformation2,275378808,BasicXform,12,64,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
AverageMemory,1,StatisticBasedCase,M2MTransformation2,1116790360,BasicXform,12,64,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
PeakMemory,1,StatisticBasedCase,M2MTransformation2,1579107944,BasicXform,12,64,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,1,StatisticBasedCase,Modification,868764,BasicXform,13,64,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,1,StatisticBasedCase,Modification,275379608,BasicXform,13,64,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,1,StatisticBasedCase,M2MTransformation2,1056509505,BasicXform,14,64,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,1,StatisticBasedCase,M2MTransformation2,275386384,BasicXform,14,64,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
AverageMemory,1,StatisticBasedCase,M2MTransformation2,1125299096,BasicXform,14,64,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
PeakMemory,1,StatisticBasedCase,M2MTransformation2,1577973312,BasicXform,14,64,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,1,StatisticBasedCase,EMFResourceInitialization,463376,BasicXform,1,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Memory,1,StatisticBasedCase,EMFResourceInitialization,11182520,BasicXform,1,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Time,1,StatisticBasedCase,Generation,1579626970,BasicXform,2,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Memory,1,StatisticBasedCase,Generation,58860808,BasicXform,2,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Time,1,StatisticBasedCase,Initialization,316071322,BasicXform,3,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Memory,1,StatisticBasedCase,Initialization,32450536,BasicXform,3,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
AverageMemory,1,StatisticBasedCase,Initialization,76724948,BasicXform,3,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
PeakMemory,1,StatisticBasedCase,Initialization,119695632,BasicXform,3,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Time,1,StatisticBasedCase,M2MTransformation1,205738232,BasicXform,4,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Memory,1,StatisticBasedCase,M2MTransformation1,40174632,BasicXform,4,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
AverageMemory,1,StatisticBasedCase,M2MTransformation1,86164400,BasicXform,4,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
PeakMemory,1,StatisticBasedCase,M2MTransformation1,118392400,BasicXform,4,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Time,1,StatisticBasedCase,Modification,617087,BasicXform,5,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Memory,1,StatisticBasedCase,Modification,40203688,BasicXform,5,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Time,1,StatisticBasedCase,M2MTransformation2,171048343,BasicXform,6,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Memory,1,StatisticBasedCase,M2MTransformation2,40226328,BasicXform,6,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
AverageMemory,1,StatisticBasedCase,M2MTransformation2,93917660,BasicXform,6,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
PeakMemory,1,StatisticBasedCase,M2MTransformation2,126145760,BasicXform,6,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Time,1,StatisticBasedCase,Modification,491122,BasicXform,7,8,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Memory,1,StatisticBasedCase,Modification,40262936,BasicXform,7,8,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Time,1,StatisticBasedCase,M2MTransformation2,130016531,BasicXform,8,8,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Memory,1,StatisticBasedCase,M2MTransformation2,40293488,BasicXform,8,8,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
AverageMemory,1,StatisticBasedCase,M2MTransformation2,93976804,BasicXform,8,8,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
PeakMemory,1,StatisticBasedCase,M2MTransformation2,126204800,BasicXform,8,8,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Time,1,StatisticBasedCase,Modification,401055,BasicXform,9,8,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Memory,1,StatisticBasedCase,Modification,40321936,BasicXform,9,8,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Time,1,StatisticBasedCase,M2MTransformation2,123965192,BasicXform,10,8,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Memory,1,StatisticBasedCase,M2MTransformation2,40336296,BasicXform,10,8,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
AverageMemory,1,StatisticBasedCase,M2MTransformation2,94035820,BasicXform,10,8,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
PeakMemory,1,StatisticBasedCase,M2MTransformation2,126263832,BasicXform,10,8,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Time,1,StatisticBasedCase,Modification,411485,BasicXform,11,8,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Memory,1,StatisticBasedCase,Modification,40364952,BasicXform,11,8,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Time,1,StatisticBasedCase,M2MTransformation2,116687813,BasicXform,12,8,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Memory,1,StatisticBasedCase,M2MTransformation2,40379440,BasicXform,12,8,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
AverageMemory,1,StatisticBasedCase,M2MTransformation2,94078856,BasicXform,12,8,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
PeakMemory,1,StatisticBasedCase,M2MTransformation2,126306864,BasicXform,12,8,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Time,1,StatisticBasedCase,Modification,411795,BasicXform,13,8,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Memory,1,StatisticBasedCase,Modification,40408208,BasicXform,13,8,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Time,1,StatisticBasedCase,M2MTransformation2,115413096,BasicXform,14,8,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Memory,1,StatisticBasedCase,M2MTransformation2,40422608,BasicXform,14,8,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
PeakMemory,1,StatisticBasedCase,M2MTransformation2,126350136,BasicXform,14,8,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
AverageMemory,1,StatisticBasedCase,M2MTransformation2,94122108,BasicXform,14,8,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Time,3,StatisticBasedCase,EMFResourceInitialization,331463,BasicXform,1,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,3,StatisticBasedCase,EMFResourceInitialization,11190200,BasicXform,1,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,3,StatisticBasedCase,Generation,117235380,BasicXform,2,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,3,StatisticBasedCase,Generation,13239696,BasicXform,2,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,3,StatisticBasedCase,Initialization,137752228,BasicXform,3,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,3,StatisticBasedCase,Initialization,14399288,BasicXform,3,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
PeakMemory,3,StatisticBasedCase,Initialization,54274384,BasicXform,3,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
AverageMemory,3,StatisticBasedCase,Initialization,43531720,BasicXform,3,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,3,StatisticBasedCase,M2MTransformation1,122865203,BasicXform,4,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,3,StatisticBasedCase,M2MTransformation1,15507480,BasicXform,4,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
PeakMemory,3,StatisticBasedCase,M2MTransformation1,35885152,BasicXform,4,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
AverageMemory,3,StatisticBasedCase,M2MTransformation1,35885152,BasicXform,4,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,3,StatisticBasedCase,Modification,10260481,BasicXform,5,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,3,StatisticBasedCase,Modification,15654000,BasicXform,5,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,3,StatisticBasedCase,M2MTransformation2,30433,BasicXform,6,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,3,StatisticBasedCase,M2MTransformation2,15654560,BasicXform,6,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
AverageMemory,3,StatisticBasedCase,M2MTransformation2,47882552,BasicXform,6,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
PeakMemory,3,StatisticBasedCase,M2MTransformation2,58625224,BasicXform,6,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,3,StatisticBasedCase,Modification,8313773,BasicXform,7,1,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,3,StatisticBasedCase,Modification,15700128,BasicXform,7,1,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,3,StatisticBasedCase,M2MTransformation2,34154,BasicXform,8,1,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,3,StatisticBasedCase,M2MTransformation2,15700688,BasicXform,8,1,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
AverageMemory,3,StatisticBasedCase,M2MTransformation2,37186008,BasicXform,8,1,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
PeakMemory,3,StatisticBasedCase,M2MTransformation2,37186008,BasicXform,8,1,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,3,StatisticBasedCase,Modification,8512882,BasicXform,9,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,3,StatisticBasedCase,Modification,15744848,BasicXform,9,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,3,StatisticBasedCase,M2MTransformation2,32106,BasicXform,10,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,3,StatisticBasedCase,M2MTransformation2,15745408,BasicXform,10,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
PeakMemory,3,StatisticBasedCase,M2MTransformation2,37230728,BasicXform,10,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
AverageMemory,3,StatisticBasedCase,M2MTransformation2,37230728,BasicXform,10,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,3,StatisticBasedCase,Modification,9432118,BasicXform,11,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,3,StatisticBasedCase,Modification,15789736,BasicXform,11,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,3,StatisticBasedCase,M2MTransformation2,38688,BasicXform,12,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,3,StatisticBasedCase,M2MTransformation2,15790320,BasicXform,12,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
AverageMemory,3,StatisticBasedCase,M2MTransformation2,37275640,BasicXform,12,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
PeakMemory,3,StatisticBasedCase,M2MTransformation2,58760984,BasicXform,12,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,3,StatisticBasedCase,Modification,9493870,BasicXform,13,1,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,3,StatisticBasedCase,Modification,15832032,BasicXform,13,1,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,3,StatisticBasedCase,M2MTransformation2,34364,BasicXform,14,1,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,3,StatisticBasedCase,M2MTransformation2,15832592,BasicXform,14,1,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
AverageMemory,3,StatisticBasedCase,M2MTransformation2,37317912,BasicXform,14,1,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
PeakMemory,3,StatisticBasedCase,M2MTransformation2,37317912,BasicXform,14,1,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,3,StatisticBasedCase,EMFResourceInitialization,244955,BasicXform,1,16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Memory,3,StatisticBasedCase,EMFResourceInitialization,11274376,BasicXform,1,16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Time,3,StatisticBasedCase,Generation,2819085704,BasicXform,2,16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Memory,3,StatisticBasedCase,Generation,88763176,BasicXform,2,16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Time,3,StatisticBasedCase,Initialization,436401031,BasicXform,3,16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Memory,3,StatisticBasedCase,Initialization,58327976,BasicXform,3,16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
AverageMemory,3,StatisticBasedCase,Initialization,142888184,BasicXform,3,16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
PeakMemory,3,StatisticBasedCase,Initialization,250330880,BasicXform,3,16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Time,3,StatisticBasedCase,M2MTransformation1,251170620,BasicXform,4,16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Memory,3,StatisticBasedCase,M2MTransformation1,74985224,BasicXform,4,16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
AverageMemory,3,StatisticBasedCase,M2MTransformation1,133526928,BasicXform,4,16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
PeakMemory,3,StatisticBasedCase,M2MTransformation1,187240080,BasicXform,4,16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Time,3,StatisticBasedCase,Modification,821707,BasicXform,5,16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Memory,3,StatisticBasedCase,Modification,75048240,BasicXform,5,16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
