Iteration,Sequence,Tool,Scenario,RunIndex,MetricValue,MetricName,PhaseName,CaseName,Size
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,1720871248,Memory,Generation,StatisticBasedCase,64
1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,3524618254,Time,Initialization,StatisticBasedCase,64
1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,196236248,Memory,Initialization,StatisticBasedCase,64
1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,903441944,PeakMemory,Initialization,StatisticBasedCase,64
1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,529411383,AverageMemory,Initialization,StatisticBasedCase,64
1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,1163518683,Time,M2MTransformation1,StatisticBasedCase,64
1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,226822472,Memory,M2MTransformation1,StatisticBasedCase,64
1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,1003809472,PeakMemory,M2MTransformation1,StatisticBasedCase,64
1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,670256800,AverageMemory,M2MTransformation1,StatisticBasedCase,64
1,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,1022227,Time,Modification,StatisticBasedCase,64
1,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,226821760,Memory,Modification,StatisticBasedCase,64
1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,1174435217,Time,M2MTransformation2,StatisticBasedCase,64
1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,226829224,Memory,M2MTransformation2,StatisticBasedCase,64
1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,995502880,PeakMemory,M2MTransformation2,StatisticBasedCase,64
1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,713653429,AverageMemory,M2MTransformation2,StatisticBasedCase,64
2,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,686773,Time,Modification,StatisticBasedCase,64
2,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,226829240,Memory,Modification,StatisticBasedCase,64
2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,1134157828,Time,M2MTransformation2,StatisticBasedCase,64
2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,226837824,Memory,M2MTransformation2,StatisticBasedCase,64
2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,713661560,AverageMemory,M2MTransformation2,StatisticBasedCase,64
2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,995511312,PeakMemory,M2MTransformation2,StatisticBasedCase,64
3,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,609696,Time,Modification,StatisticBasedCase,64
3,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,226837840,Memory,Modification,StatisticBasedCase,64
3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,1052241058,Time,M2MTransformation2,StatisticBasedCase,64
3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,226836040,Memory,M2MTransformation2,StatisticBasedCase,64
3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,995519056,PeakMemory,M2MTransformation2,StatisticBasedCase,64
3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,739292266,AverageMemory,M2MTransformation2,StatisticBasedCase,64
4,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,639203,Time,Modification,StatisticBasedCase,64
4,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,226836080,Memory,Modification,StatisticBasedCase,64
4,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,1030448729,Time,M2MTransformation2,StatisticBasedCase,64
4,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,226846152,Memory,M2MTransformation2,StatisticBasedCase,64
4,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,995517680,PeakMemory,M2MTransformation2,StatisticBasedCase,64
4,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,739290744,AverageMemory,M2MTransformation2,StatisticBasedCase,64
5,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,335367,Time,Modification,StatisticBasedCase,64
5,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,226846192,Memory,Modification,StatisticBasedCase,64
5,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,1029552782,Time,M2MTransformation2,StatisticBasedCase,64
5,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,226848904,Memory,M2MTransformation2,StatisticBasedCase,64
5,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,995527400,PeakMemory,M2MTransformation2,StatisticBasedCase,64
5,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3,739300600,AverageMemory,M2MTransformation2,StatisticBasedCase,64
1,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,275978,Time,EMFResourceInitialization,StatisticBasedCase,16
1,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,9394352,Memory,EMFResourceInitialization,StatisticBasedCase,16
1,2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,3523177090,Time,Generation,StatisticBasedCase,16
1,2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,99420480,Memory,Generation,StatisticBasedCase,16
1,3,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,11895,Time,Initialization,StatisticBasedCase,16
1,3,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,12114856,Memory,Initialization,StatisticBasedCase,16
1,3,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,53943432,PeakMemory,Initialization,StatisticBasedCase,16
1,3,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,33029244,AverageMemory,Initialization,StatisticBasedCase,16
1,4,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,30656588446,Time,M2MTransformation1,StatisticBasedCase,16
1,4,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,16013288,Memory,M2MTransformation1,StatisticBasedCase,16
1,4,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,3103665800,PeakMemory,M2MTransformation1,StatisticBasedCase,16
1,4,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,888831448,AverageMemory,M2MTransformation1,StatisticBasedCase,16
1,5,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,297458,Time,Modification,StatisticBasedCase,16
1,5,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,16013408,Memory,Modification,StatisticBasedCase,16
1,6,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,30362514610,Time,M2MTransformation2,StatisticBasedCase,16
1,6,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,17056168,Memory,M2MTransformation2,StatisticBasedCase,16
1,6,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,3052849904,PeakMemory,M2MTransformation2,StatisticBasedCase,16
1,6,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,1093495071,AverageMemory,M2MTransformation2,StatisticBasedCase,16
2,7,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,196588,Time,Modification,StatisticBasedCase,16
2,7,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,17056256,Memory,Modification,StatisticBasedCase,16
2,8,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,30553228093,Time,M2MTransformation2,StatisticBasedCase,16
2,8,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,18003048,Memory,M2MTransformation2,StatisticBasedCase,16
2,8,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,3041664128,PeakMemory,M2MTransformation2,StatisticBasedCase,16
2,8,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,1107933716,AverageMemory,M2MTransformation2,StatisticBasedCase,16
3,9,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,162838,Time,Modification,StatisticBasedCase,16
3,9,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,18002184,Memory,Modification,StatisticBasedCase,16
3,10,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,30486840052,Time,M2MTransformation2,StatisticBasedCase,16
3,10,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,19146272,Memory,M2MTransformation2,StatisticBasedCase,16
3,10,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,3042347960,PeakMemory,M2MTransformation2,StatisticBasedCase,16
3,10,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,1181082973,AverageMemory,M2MTransformation2,StatisticBasedCase,16
4,11,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,245465,Time,Modification,StatisticBasedCase,16
4,11,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,19146384,Memory,Modification,StatisticBasedCase,16
4,12,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,30528975171,Time,M2MTransformation2,StatisticBasedCase,16
4,12,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,20095568,Memory,M2MTransformation2,StatisticBasedCase,16
4,12,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,3030120712,PeakMemory,M2MTransformation2,StatisticBasedCase,16
4,12,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,1131490861,AverageMemory,M2MTransformation2,StatisticBasedCase,16
5,13,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,175523,Time,Modification,StatisticBasedCase,16
5,13,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,20095680,Memory,Modification,StatisticBasedCase,16
5,14,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,30656052645,Time,M2MTransformation2,StatisticBasedCase,16
5,14,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,21046216,Memory,M2MTransformation2,StatisticBasedCase,16
5,14,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,3023713568,PeakMemory,M2MTransformation2,StatisticBasedCase,16
5,14,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,1006354469,AverageMemory,M2MTransformation2,StatisticBasedCase,16
1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,2,252846,Time,EMFResourceInitialization,StatisticBasedCase,64
1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,2,10169824,Memory,EMFResourceInitialization,StatisticBasedCase,64
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,2,77868200588,Time,Generation,StatisticBasedCase,64
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,2,1783226728,Memory,Generation,StatisticBasedCase,64
1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,2,6440843270,Time,Initialization,StatisticBasedCase,64
1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,2,579530528,Memory,Initialization,StatisticBasedCase,64
1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,2,2031944584,PeakMemory,Initialization,StatisticBasedCase,64
1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,2,733824104,AverageMemory,Initialization,StatisticBasedCase,64
1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,2,1372854810,Time,M2MTransformation1,StatisticBasedCase,64
1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,2,633588760,Memory,M2MTransformation1,StatisticBasedCase,64
1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,2,1404636656,PeakMemory,M2MTransformation1,StatisticBasedCase,64
1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,2,1049382461,AverageMemory,M2MTransformation1,StatisticBasedCase,64
1,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,2,1065135,Time,Modification,StatisticBasedCase,64
1,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,2,633589480,Memory,Modification,StatisticBasedCase,64
1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,2,1338461207,Time,M2MTransformation2,StatisticBasedCase,64
1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,2,633593760,Memory,M2MTransformation2,StatisticBasedCase,64
1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,2,1458696496,PeakMemory,M2MTransformation2,StatisticBasedCase,64
1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,2,1114902218,AverageMemory,M2MTransformation2,StatisticBasedCase,64
2,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,2,628635,Time,Modification,StatisticBasedCase,64
2,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,2,633594160,Memory,Modification,StatisticBasedCase,64
2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,2,1309306661,Time,M2MTransformation2,StatisticBasedCase,64
2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,2,633598672,Memory,M2MTransformation2,StatisticBasedCase,64
2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,2,1493388040,PeakMemory,M2MTransformation2,StatisticBasedCase,64
2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,2,1114906872,AverageMemory,M2MTransformation2,StatisticBasedCase,64
3,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,2,576625,Time,Modification,StatisticBasedCase,64
3,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,2,633598872,Memory,Modification,StatisticBasedCase,64
3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,2,1231298065,Time,M2MTransformation2,StatisticBasedCase,64
3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,2,633611496,Memory,M2MTransformation2,StatisticBasedCase,64
3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,2,1493393208,PeakMemory,M2MTransformation2,StatisticBasedCase,64
3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,2,1126371709,AverageMemory,M2MTransformation2,StatisticBasedCase,64
4,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,2,553984,Time,Modification,StatisticBasedCase,64
4,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,2,633611952,Memory,Modification,StatisticBasedCase,64
4,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,2,1189846998,Time,M2MTransformation2,StatisticBasedCase,64
4,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,2,633620216,Memory,M2MTransformation2,StatisticBasedCase,64
4,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,2,1458719480,PeakMemory,M2MTransformation2,StatisticBasedCase,64
4,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,2,1137844672,AverageMemory,M2MTransformation2,StatisticBasedCase,64
5,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,2,679292,Time,Modification,StatisticBasedCase,64
5,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,2,633620640,Memory,Modification,StatisticBasedCase,64
5,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,2,1158135395,Time,M2MTransformation2,StatisticBasedCase,64
5,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,2,633616264,Memory,M2MTransformation2,StatisticBasedCase,64
5,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,2,1458727800,PeakMemory,M2MTransformation2,StatisticBasedCase,64
5,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,2,1149312925,AverageMemory,M2MTransformation2,StatisticBasedCase,64
1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,2,354488,Time,EMFResourceInitialization,StatisticBasedCase,1
1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,2,9463368,Memory,EMFResourceInitialization,StatisticBasedCase,1
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,2,66096137,Time,Generation,StatisticBasedCase,1
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,2,10627864,Memory,Generation,StatisticBasedCase,1
1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,2,78707735,Time,Initialization,StatisticBasedCase,1
1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,2,11961432,Memory,Initialization,StatisticBasedCase,1
1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,2,52528316,AverageMemory,Initialization,StatisticBasedCase,1
1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,2,95478024,PeakMemory,Initialization,StatisticBasedCase,1
1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,2,30809959,Time,M2MTransformation1,StatisticBasedCase,1
1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,2,12235664,Memory,M2MTransformation1,StatisticBasedCase,1
1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,2,33436912,PeakMemory,M2MTransformation1,StatisticBasedCase,1
1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,2,33436912,AverageMemory,M2MTransformation1,StatisticBasedCase,1
1,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,2,150373,Time,Modification,StatisticBasedCase,1
1,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,2,12235488,Memory,Modification,StatisticBasedCase,1
1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,2,31444709,Time,M2MTransformation2,StatisticBasedCase,1
1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,2,12242608,Memory,M2MTransformation2,StatisticBasedCase,1
1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,2,33711168,AverageMemory,M2MTransformation2,StatisticBasedCase,1
1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,2,33711168,PeakMemory,M2MTransformation2,StatisticBasedCase,1
2,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,2,197767,Time,Modification,StatisticBasedCase,1
2,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,2,12242392,Memory,Modification,StatisticBasedCase,1
2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,2,31642334,Time,M2MTransformation2,StatisticBasedCase,1
2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,2,12248488,Memory,M2MTransformation2,StatisticBasedCase,1
2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,2,33718072,PeakMemory,M2MTransformation2,StatisticBasedCase,1
2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,2,33718072,AverageMemory,M2MTransformation2,StatisticBasedCase,1
3,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,2,207825,Time,Modification,StatisticBasedCase,1
3,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,2,12248272,Memory,Modification,StatisticBasedCase,1
3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,2,32282008,Time,M2MTransformation2,StatisticBasedCase,1
3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,2,12254136,Memory,M2MTransformation2,StatisticBasedCase,1
3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,2,33723952,AverageMemory,M2MTransformation2,StatisticBasedCase,1
3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,2,33723952,PeakMemory,M2MTransformation2,StatisticBasedCase,1
4,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,2,128873,Time,Modification,StatisticBasedCase,1
4,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,2,12253944,Memory,Modification,StatisticBasedCase,1
4,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,2,32699278,Time,M2MTransformation2,StatisticBasedCase,1
4,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,2,12263280,Memory,M2MTransformation2,StatisticBasedCase,1
4,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,2,33729648,AverageMemory,M2MTransformation2,StatisticBasedCase,1
4,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,2,33729648,PeakMemory,M2MTransformation2,StatisticBasedCase,1
5,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,2,169476,Time,Modification,StatisticBasedCase,1
5,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,2,12263064,Memory,Modification,StatisticBasedCase,1
5,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,2,32491997,Time,M2MTransformation2,StatisticBasedCase,1
5,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,2,12268616,Memory,M2MTransformation2,StatisticBasedCase,1
5,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,2,33738744,PeakMemory,M2MTransformation2,StatisticBasedCase,1
5,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,2,33738744,AverageMemory,M2MTransformation2,StatisticBasedCase,1
1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,257521,Time,EMFResourceInitialization,StatisticBasedCase,4
1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,9404888,Memory,EMFResourceInitialization,StatisticBasedCase,4
1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,248007401,Time,Generation,StatisticBasedCase,4
1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,15988208,Memory,Generation,StatisticBasedCase,4
1,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,57162046,Time,Initialization,StatisticBasedCase,4
1,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,13625848,Memory,Initialization,StatisticBasedCase,4
1,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,52846088,PeakMemory,Initialization,StatisticBasedCase,4
1,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,52846088,AverageMemory,Initialization,StatisticBasedCase,4
1,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,46413263,Time,M2MTransformation1,StatisticBasedCase,4
1,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,15117128,Memory,M2MTransformation1,StatisticBasedCase,4
1,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,35101280,PeakMemory,M2MTransformation1,StatisticBasedCase,4
1,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,35101280,AverageMemory,M2MTransformation1,StatisticBasedCase,4
1,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,263470,Time,Modification,StatisticBasedCase,4
1,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,15119768,Memory,Modification,StatisticBasedCase,4
1,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,45665729,Time,M2MTransformation2,StatisticBasedCase,4
1,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,15179064,Memory,M2MTransformation2,StatisticBasedCase,4
1,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,36595400,PeakMemory,M2MTransformation2,StatisticBasedCase,4
1,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,36595400,AverageMemory,M2MTransformation2,StatisticBasedCase,4
2,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,265717,Time,Modification,StatisticBasedCase,4
2,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,15182296,Memory,Modification,StatisticBasedCase,4
2,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,39344962,Time,M2MTransformation2,StatisticBasedCase,4
2,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,15192480,Memory,M2MTransformation2,StatisticBasedCase,4
2,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,36657928,AverageMemory,M2MTransformation2,StatisticBasedCase,4
2,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,58132784,PeakMemory,M2MTransformation2,StatisticBasedCase,4
3,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1,279442,Time,Modification,StatisticBasedCase,4
