CaseName,Scenario,Sequence,Tool,PhaseName,MetricName,MetricValue,RunIndex,Size,Iteration
StatisticBasedCase,BasicXform,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,18156336,2,4,3
StatisticBasedCase,BasicXform,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,AverageMemory,28893816,2,4,3
StatisticBasedCase,BasicXform,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,PeakMemory,39631096,2,4,3
StatisticBasedCase,BasicXform,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Time,1793544,2,4,4
StatisticBasedCase,BasicXform,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Memory,18189352,2,4,4
StatisticBasedCase,BasicXform,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,18223,2,4,4
StatisticBasedCase,BasicXform,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,18190248,2,4,4
StatisticBasedCase,BasicXform,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,PeakMemory,39665008,2,4,4
StatisticBasedCase,BasicXform,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,AverageMemory,28927728,2,4,4
StatisticBasedCase,BasicXform,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Time,1604920,2,4,5
StatisticBasedCase,BasicXform,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Memory,18221256,2,4,5
StatisticBasedCase,BasicXform,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,17328,2,4,5
StatisticBasedCase,BasicXform,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,18222128,2,4,5
StatisticBasedCase,BasicXform,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,PeakMemory,39696888,2,4,5
StatisticBasedCase,BasicXform,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,AverageMemory,39696888,2,4,5
StatisticBasedCase,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,EMFResourceInitialization,Time,252709,3,32,1
StatisticBasedCase,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,EMFResourceInitialization,Memory,9827024,3,32,1
StatisticBasedCase,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Generation,Time,7937878767,3,32,1
StatisticBasedCase,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Generation,Memory,185706464,3,32,1
StatisticBasedCase,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Initialization,Time,1082622864,3,32,1
StatisticBasedCase,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Initialization,Memory,50758832,3,32,1
StatisticBasedCase,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Initialization,PeakMemory,244230344,3,32,1
StatisticBasedCase,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Initialization,AverageMemory,182883688,3,32,1
StatisticBasedCase,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation1,Time,7916952996,3,32,1
StatisticBasedCase,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation1,Memory,63066352,3,32,1
StatisticBasedCase,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation1,PeakMemory,1581507008,3,32,1
StatisticBasedCase,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation1,AverageMemory,868104446,3,32,1
StatisticBasedCase,BasicXform,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,Time,1471945,3,32,1
StatisticBasedCase,BasicXform,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,Memory,63065560,3,32,1
StatisticBasedCase,BasicXform,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,Time,7863041534,3,32,1
StatisticBasedCase,BasicXform,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,Memory,63071928,3,32,1
StatisticBasedCase,BasicXform,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,PeakMemory,1618983432,3,32,1
StatisticBasedCase,BasicXform,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,AverageMemory,890082917,3,32,1
StatisticBasedCase,BasicXform,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,Time,399361,3,32,2
StatisticBasedCase,BasicXform,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,Memory,63071936,3,32,2
StatisticBasedCase,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,Time,7661531489,3,32,2
StatisticBasedCase,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,Memory,63078536,3,32,2
StatisticBasedCase,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,AverageMemory,903646047,3,32,2
StatisticBasedCase,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,PeakMemory,1601048128,3,32,2
StatisticBasedCase,BasicXform,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,Time,367728,3,32,3
StatisticBasedCase,BasicXform,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,Memory,63078544,3,32,3
StatisticBasedCase,BasicXform,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,Time,7722364376,3,32,3
StatisticBasedCase,BasicXform,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,Memory,63083688,3,32,3
StatisticBasedCase,BasicXform,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,PeakMemory,1630491008,3,32,3
StatisticBasedCase,BasicXform,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,AverageMemory,901768518,3,32,3
StatisticBasedCase,BasicXform,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,Time,358163,3,32,4
StatisticBasedCase,BasicXform,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,Memory,63083688,3,32,4
StatisticBasedCase,BasicXform,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,Time,7594060661,3,32,4
StatisticBasedCase,BasicXform,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,Memory,63086368,3,32,4
StatisticBasedCase,BasicXform,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,AverageMemory,920714544,3,32,4
StatisticBasedCase,BasicXform,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,PeakMemory,1623257472,3,32,4
StatisticBasedCase,BasicXform,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,Time,311299,3,32,5
StatisticBasedCase,BasicXform,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,Memory,63086368,3,32,5
StatisticBasedCase,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,Time,7612016655,3,32,5
StatisticBasedCase,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,Memory,63108224,3,32,5
StatisticBasedCase,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,PeakMemory,1618504512,3,32,5
StatisticBasedCase,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,AverageMemory,918101408,3,32,5
StatisticBasedCase,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EMFResourceInitialization,Time,386170,2,2,1
StatisticBasedCase,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EMFResourceInitialization,Memory,9377312,2,2,1
StatisticBasedCase,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,Time,100115412,2,2,1
StatisticBasedCase,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,Memory,11823872,2,2,1
StatisticBasedCase,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,Time,40053372,2,2,1
StatisticBasedCase,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,Memory,11427328,2,2,1
StatisticBasedCase,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,PeakMemory,52569448,2,2,1
StatisticBasedCase,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,AverageMemory,41832024,2,2,1
StatisticBasedCase,BasicXform,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,Time,22166185,2,2,1
StatisticBasedCase,BasicXform,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,Memory,12183128,2,2,1
StatisticBasedCase,BasicXform,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,PeakMemory,32902760,2,2,1
StatisticBasedCase,BasicXform,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,AverageMemory,32902760,2,2,1
StatisticBasedCase,BasicXform,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Time,293800,2,2,1
StatisticBasedCase,BasicXform,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Memory,12186584,2,2,1
StatisticBasedCase,BasicXform,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Time,23757868,2,2,1
StatisticBasedCase,BasicXform,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Memory,12220032,2,2,1
StatisticBasedCase,BasicXform,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,PeakMemory,33662216,2,2,1
StatisticBasedCase,BasicXform,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,AverageMemory,33662216,2,2,1
StatisticBasedCase,BasicXform,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Time,347064,2,2,2
StatisticBasedCase,BasicXform,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Memory,12222496,2,2,2
StatisticBasedCase,BasicXform,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Time,25496065,2,2,2
StatisticBasedCase,BasicXform,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Memory,12231200,2,2,2
StatisticBasedCase,BasicXform,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,AverageMemory,33698128,2,2,2
StatisticBasedCase,BasicXform,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,PeakMemory,55172984,2,2,2
StatisticBasedCase,BasicXform,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Time,320322,2,2,3
StatisticBasedCase,BasicXform,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Memory,12235792,2,2,3
StatisticBasedCase,BasicXform,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Time,34428078,2,2,3
StatisticBasedCase,BasicXform,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Memory,12255704,2,2,3
StatisticBasedCase,BasicXform,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,AverageMemory,33711424,2,2,3
StatisticBasedCase,BasicXform,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,PeakMemory,55186280,2,2,3
StatisticBasedCase,BasicXform,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Time,377241,2,2,4
StatisticBasedCase,BasicXform,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Memory,12260104,2,2,4
StatisticBasedCase,BasicXform,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Time,29617507,2,2,4
StatisticBasedCase,BasicXform,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Memory,12315192,2,2,4
StatisticBasedCase,BasicXform,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,PeakMemory,55210616,2,2,4
StatisticBasedCase,BasicXform,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,AverageMemory,33735760,2,2,4
StatisticBasedCase,BasicXform,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Time,326986,2,2,5
StatisticBasedCase,BasicXform,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Memory,12319792,2,2,5
StatisticBasedCase,BasicXform,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Time,29744538,2,2,5
StatisticBasedCase,BasicXform,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Memory,12326616,2,2,5
StatisticBasedCase,BasicXform,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,PeakMemory,33795424,2,2,5
StatisticBasedCase,BasicXform,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,AverageMemory,33795424,2,2,5
StatisticBasedCase,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,EMFResourceInitialization,Time,613685,2,4,1
StatisticBasedCase,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,EMFResourceInitialization,Memory,9255072,2,4,1
StatisticBasedCase,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,Generation,Time,191809345,2,4,1
StatisticBasedCase,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,Generation,Memory,12840648,2,4,1
StatisticBasedCase,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,Initialization,Time,17206,2,4,1
StatisticBasedCase,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,Initialization,Memory,20485736,2,4,1
StatisticBasedCase,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,Initialization,AverageMemory,20485272,2,4,1
StatisticBasedCase,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,Initialization,PeakMemory,31222368,2,4,1
StatisticBasedCase,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,Time,1747735629,2,4,1
StatisticBasedCase,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,Memory,10555792,2,4,1
StatisticBasedCase,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,PeakMemory,1084375040,2,4,1
StatisticBasedCase,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,AverageMemory,554349450,2,4,1
StatisticBasedCase,BasicXform,5,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,145971,2,4,1
StatisticBasedCase,BasicXform,5,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,10555920,2,4,1
StatisticBasedCase,BasicXform,6,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,1597716651,2,4,1
StatisticBasedCase,BasicXform,6,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,10790648,2,4,1
StatisticBasedCase,BasicXform,6,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,PeakMemory,1085215624,2,4,1
StatisticBasedCase,BasicXform,6,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,AverageMemory,350067810,2,4,1
StatisticBasedCase,BasicXform,7,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,104318,2,4,2
StatisticBasedCase,BasicXform,7,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,10790744,2,4,2
StatisticBasedCase,BasicXform,8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,1684320725,2,4,2
StatisticBasedCase,BasicXform,8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,11039336,2,4,2
StatisticBasedCase,BasicXform,8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,PeakMemory,1441218800,2,4,2
StatisticBasedCase,BasicXform,8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,AverageMemory,649169696,2,4,2
StatisticBasedCase,BasicXform,9,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,86513,2,4,3
StatisticBasedCase,BasicXform,9,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,11039432,2,4,3
StatisticBasedCase,BasicXform,10,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,1632296096,2,4,3
StatisticBasedCase,BasicXform,10,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,11265688,2,4,3
StatisticBasedCase,BasicXform,10,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,PeakMemory,1441885216,2,4,3
StatisticBasedCase,BasicXform,10,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,AverageMemory,707315498,2,4,3
StatisticBasedCase,BasicXform,11,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,113885,2,4,4
StatisticBasedCase,BasicXform,11,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,11265808,2,4,4
StatisticBasedCase,BasicXform,12,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,1618547001,2,4,4
StatisticBasedCase,BasicXform,12,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,11542616,2,4,4
StatisticBasedCase,BasicXform,12,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,PeakMemory,1442914512,2,4,4
StatisticBasedCase,BasicXform,12,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,AverageMemory,717357216,2,4,4
StatisticBasedCase,BasicXform,13,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,79567,2,4,5
StatisticBasedCase,BasicXform,13,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,11542736,2,4,5
StatisticBasedCase,BasicXform,14,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,1625122224,2,4,5
StatisticBasedCase,BasicXform,14,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,11771768,2,4,5
StatisticBasedCase,BasicXform,14,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,AverageMemory,727350869,2,4,5
StatisticBasedCase,BasicXform,14,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,PeakMemory,1443142184,2,4,5
StatisticBasedCase,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,EMFResourceInitialization,Time,582289,3,4,1
StatisticBasedCase,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,EMFResourceInitialization,Memory,9540264,3,4,1
StatisticBasedCase,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Generation,Time,288615062,3,4,1
StatisticBasedCase,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Generation,Memory,16410208,3,4,1
StatisticBasedCase,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,Time,80003183,3,4,1
StatisticBasedCase,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,Memory,15870552,3,4,1
StatisticBasedCase,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,PeakMemory,85195640,3,4,1
StatisticBasedCase,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,AverageMemory,52983348,3,4,1
StatisticBasedCase,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,Time,110631514,3,4,1
StatisticBasedCase,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,Memory,18018088,3,4,1
StatisticBasedCase,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,AverageMemory,58820868,3,4,1
StatisticBasedCase,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,PeakMemory,91033160,3,4,1
StatisticBasedCase,BasicXform,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Time,2906069,3,4,1
StatisticBasedCase,BasicXform,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Memory,18112120,3,4,1
StatisticBasedCase,BasicXform,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,16688,3,4,1
StatisticBasedCase,BasicXform,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,18112992,3,4,1
StatisticBasedCase,BasicXform,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,AverageMemory,28850496,3,4,1
StatisticBasedCase,BasicXform,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,PeakMemory,39587800,3,4,1
StatisticBasedCase,BasicXform,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Time,1844090,3,4,2
StatisticBasedCase,BasicXform,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Memory,18132400,3,4,2
StatisticBasedCase,BasicXform,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,19827,3,4,2
StatisticBasedCase,BasicXform,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,18133272,3,4,2
StatisticBasedCase,BasicXform,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,PeakMemory,39608080,3,4,2
StatisticBasedCase,BasicXform,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,AverageMemory,39608080,3,4,2
StatisticBasedCase,BasicXform,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Time,1692953,3,4,3
StatisticBasedCase,BasicXform,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Memory,18153848,3,4,3
StatisticBasedCase,BasicXform,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,18676,3,4,3
StatisticBasedCase,BasicXform,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,18154720,3,4,3
StatisticBasedCase,BasicXform,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,AverageMemory,28892224,3,4,3
StatisticBasedCase,BasicXform,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,PeakMemory,39629528,3,4,3
StatisticBasedCase,BasicXform,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Time,1822772,3,4,4
StatisticBasedCase,BasicXform,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Memory,18187736,3,4,4
StatisticBasedCase,BasicXform,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,17575,3,4,4
StatisticBasedCase,BasicXform,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,18188632,3,4,4
StatisticBasedCase,BasicXform,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,PeakMemory,39663440,3,4,4
StatisticBasedCase,BasicXform,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,AverageMemory,28926136,3,4,4
StatisticBasedCase,BasicXform,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Time,1737419,3,4,5
StatisticBasedCase,BasicXform,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Memory,18219640,3,4,5
StatisticBasedCase,BasicXform,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,16779,3,4,5
StatisticBasedCase,BasicXform,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,18220512,3,4,5
StatisticBasedCase,BasicXform,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,PeakMemory,39695320,3,4,5
StatisticBasedCase,BasicXform,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,AverageMemory,28958016,3,4,5
StatisticBasedCase,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EMFResourceInitialization,Time,319834,3,32,1
StatisticBasedCase,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EMFResourceInitialization,Memory,9718088,3,32,1
StatisticBasedCase,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,Time,15218404615,3,32,1
StatisticBasedCase,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,Memory,385539376,3,32,1
StatisticBasedCase,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,Time,2092453200,3,32,1
StatisticBasedCase,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,Memory,188466584,3,32,1
StatisticBasedCase,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,AverageMemory,506723758,3,32,1
StatisticBasedCase,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,PeakMemory,820869040,3,32,1
StatisticBasedCase,BasicXform,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,Time,281821404,3,32,1
StatisticBasedCase,BasicXform,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,Memory,204173096,3,32,1
StatisticBasedCase,BasicXform,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,AverageMemory,315582084,3,32,1
StatisticBasedCase,BasicXform,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,PeakMemory,379139528,3,32,1
StatisticBasedCase,BasicXform,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Time,1094105,3,32,1
StatisticBasedCase,BasicXform,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Memory,204179784,3,32,1
StatisticBasedCase,BasicXform,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Time,308999959,3,32,1
StatisticBasedCase,BasicXform,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Memory,204584832,3,32,1
StatisticBasedCase,BasicXform,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,PeakMemory,394852920,3,32,1
StatisticBasedCase,BasicXform,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,AverageMemory,331295472,3,32,1
StatisticBasedCase,BasicXform,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Time,494622,3,32,2
StatisticBasedCase,BasicXform,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Memory,204604672,3,32,2
StatisticBasedCase,BasicXform,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Time,302772834,3,32,2
