MetricName,PhaseName,Scenario,CaseName,Iteration,RunIndex,Size,Tool,MetricValue,Sequence
Memory,Modification,BasicXform,StatisticBasedCase,5,3,2,BATCH_OPTIMIZED-TEMPLATE,10546856,13
Time,M2MTransformation2,BasicXform,StatisticBasedCase,5,3,2,BATCH_OPTIMIZED-TEMPLATE,863806687,14
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,5,3,2,BATCH_OPTIMIZED-TEMPLATE,10671608,14
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,5,3,2,BATCH_OPTIMIZED-TEMPLATE,1441296416,14
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,5,3,2,BATCH_OPTIMIZED-TEMPLATE,53700744,14
Time,EMFResourceInitialization,BasicXform,StatisticBasedCase,1,1,16,BATCH_OPTIMIZED-TEMPLATE,316819,1
Memory,EMFResourceInitialization,BasicXform,StatisticBasedCase,1,1,16,BATCH_OPTIMIZED-TEMPLATE,9517584,1
Time,Generation,BasicXform,StatisticBasedCase,1,1,16,BATCH_OPTIMIZED-TEMPLATE,1717932943,2
Memory,Generation,BasicXform,StatisticBasedCase,1,1,16,BATCH_OPTIMIZED-TEMPLATE,51939592,2
Time,Initialization,BasicXform,StatisticBasedCase,1,1,16,BATCH_OPTIMIZED-TEMPLATE,12819,3
Memory,Initialization,BasicXform,StatisticBasedCase,1,1,16,BATCH_OPTIMIZED-TEMPLATE,12212976,3
PeakMemory,Initialization,BasicXform,StatisticBasedCase,1,1,16,BATCH_OPTIMIZED-TEMPLATE,32540712,3
AverageMemory,Initialization,BasicXform,StatisticBasedCase,1,1,16,BATCH_OPTIMIZED-TEMPLATE,32540712,3
Time,M2MTransformation1,BasicXform,StatisticBasedCase,1,1,16,BATCH_OPTIMIZED-TEMPLATE,34359677593,4
Memory,M2MTransformation1,BasicXform,StatisticBasedCase,1,1,16,BATCH_OPTIMIZED-TEMPLATE,16009360,4
PeakMemory,M2MTransformation1,BasicXform,StatisticBasedCase,1,1,16,BATCH_OPTIMIZED-TEMPLATE,1450768024,4
AverageMemory,M2MTransformation1,BasicXform,StatisticBasedCase,1,1,16,BATCH_OPTIMIZED-TEMPLATE,685825565,4
Time,Modification,BasicXform,StatisticBasedCase,1,1,16,BATCH_OPTIMIZED-TEMPLATE,269737,5
Memory,Modification,BasicXform,StatisticBasedCase,1,1,16,BATCH_OPTIMIZED-TEMPLATE,16009480,5
Time,M2MTransformation2,BasicXform,StatisticBasedCase,1,1,16,BATCH_OPTIMIZED-TEMPLATE,34131969287,6
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,1,1,16,BATCH_OPTIMIZED-TEMPLATE,16988920,6
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,1,1,16,BATCH_OPTIMIZED-TEMPLATE,1451408280,6
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,1,1,16,BATCH_OPTIMIZED-TEMPLATE,999147747,6
Time,Modification,BasicXform,StatisticBasedCase,2,1,16,BATCH_OPTIMIZED-TEMPLATE,282457,7
Memory,Modification,BasicXform,StatisticBasedCase,2,1,16,BATCH_OPTIMIZED-TEMPLATE,16989008,7
Time,M2MTransformation2,BasicXform,StatisticBasedCase,2,1,16,BATCH_OPTIMIZED-TEMPLATE,33694672196,8
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,2,1,16,BATCH_OPTIMIZED-TEMPLATE,18019080,8
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,2,1,16,BATCH_OPTIMIZED-TEMPLATE,1452486112,8
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,2,1,16,BATCH_OPTIMIZED-TEMPLATE,728587665,8
Time,Modification,BasicXform,StatisticBasedCase,3,1,16,BATCH_OPTIMIZED-TEMPLATE,187532,9
Memory,Modification,BasicXform,StatisticBasedCase,3,1,16,BATCH_OPTIMIZED-TEMPLATE,18019168,9
Time,M2MTransformation2,BasicXform,StatisticBasedCase,3,1,16,BATCH_OPTIMIZED-TEMPLATE,34441653018,10
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,3,1,16,BATCH_OPTIMIZED-TEMPLATE,18952640,10
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,3,1,16,BATCH_OPTIMIZED-TEMPLATE,1453346272,10
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,3,1,16,BATCH_OPTIMIZED-TEMPLATE,778741851,10
Time,Modification,BasicXform,StatisticBasedCase,4,1,16,BATCH_OPTIMIZED-TEMPLATE,161136,11
Memory,Modification,BasicXform,StatisticBasedCase,4,1,16,BATCH_OPTIMIZED-TEMPLATE,18952752,11
Time,M2MTransformation2,BasicXform,StatisticBasedCase,4,1,16,BATCH_OPTIMIZED-TEMPLATE,33819626025,12
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,4,1,16,BATCH_OPTIMIZED-TEMPLATE,20084648,12
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,4,1,16,BATCH_OPTIMIZED-TEMPLATE,1454689528,12
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,4,1,16,BATCH_OPTIMIZED-TEMPLATE,535383399,12
Time,Modification,BasicXform,StatisticBasedCase,5,1,16,BATCH_OPTIMIZED-TEMPLATE,212019,13
Memory,Modification,BasicXform,StatisticBasedCase,5,1,16,BATCH_OPTIMIZED-TEMPLATE,20084760,13
Time,M2MTransformation2,BasicXform,StatisticBasedCase,5,1,16,BATCH_OPTIMIZED-TEMPLATE,34235790039,14
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,5,1,16,BATCH_OPTIMIZED-TEMPLATE,21021344,14
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,5,1,16,BATCH_OPTIMIZED-TEMPLATE,1455147640,14
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,5,1,16,BATCH_OPTIMIZED-TEMPLATE,945313108,14
Time,EMFResourceInitialization,BasicXform,StatisticBasedCase,1,2,32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,150599,1
Memory,EMFResourceInitialization,BasicXform,StatisticBasedCase,1,2,32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9938864,1
Time,Generation,BasicXform,StatisticBasedCase,1,2,32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15618690608,2
Memory,Generation,BasicXform,StatisticBasedCase,1,2,32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,389043512,2
Time,Initialization,BasicXform,StatisticBasedCase,1,2,32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1851630026,3
Memory,Initialization,BasicXform,StatisticBasedCase,1,2,32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,215077752,3
PeakMemory,Initialization,BasicXform,StatisticBasedCase,1,2,32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1043786608,3
AverageMemory,Initialization,BasicXform,StatisticBasedCase,1,2,32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,552262090,3
Time,M2MTransformation1,BasicXform,StatisticBasedCase,1,2,32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,568012911,4
Memory,M2MTransformation1,BasicXform,StatisticBasedCase,1,2,32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,248122296,4
AverageMemory,M2MTransformation1,BasicXform,StatisticBasedCase,1,2,32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,423271696,4
PeakMemory,M2MTransformation1,BasicXform,StatisticBasedCase,1,2,32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,599727912,4
Time,Modification,BasicXform,StatisticBasedCase,1,2,32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9614517,5
Memory,Modification,BasicXform,StatisticBasedCase,1,2,32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,250706112,5
Time,M2MTransformation2,BasicXform,StatisticBasedCase,1,2,32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,63556,6
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,1,2,32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,250706992,6
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,1,2,32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,314657320,6
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,1,2,32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,314657320,6
Time,Modification,BasicXform,StatisticBasedCase,2,2,32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2447573,7
Memory,Modification,BasicXform,StatisticBasedCase,2,2,32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,250728408,7
Time,M2MTransformation2,BasicXform,StatisticBasedCase,2,2,32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,79885,8
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,2,2,32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,250729288,8
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,2,2,32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,314679616,8
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,2,2,32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,314679616,8
Time,Modification,BasicXform,StatisticBasedCase,3,2,32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1498424,9
Memory,Modification,BasicXform,StatisticBasedCase,3,2,32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,250751504,9
Time,M2MTransformation2,BasicXform,StatisticBasedCase,3,2,32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,35321,10
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,3,2,32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,250752384,10
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,3,2,32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,379127240,10
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,3,2,32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,314702712,10
Time,Modification,BasicXform,StatisticBasedCase,4,2,32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1434121,11
Memory,Modification,BasicXform,StatisticBasedCase,4,2,32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,250774744,11
Time,M2MTransformation2,BasicXform,StatisticBasedCase,4,2,32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16649,12
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,4,2,32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,250775648,12
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,4,2,32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,314725976,12
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,4,2,32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,282750912,12
Time,Modification,BasicXform,StatisticBasedCase,5,2,32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1283229,13
Memory,Modification,BasicXform,StatisticBasedCase,5,2,32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,250798280,13
Time,M2MTransformation2,BasicXform,StatisticBasedCase,5,2,32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15601,14
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,5,2,32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,250799960,14
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,5,2,32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,314749488,14
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,5,2,32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,282774424,14
Time,EMFResourceInitialization,BasicXform,StatisticBasedCase,1,1,8,BATCH_OPTIMIZED-TEMPLATE,166716,1
Memory,EMFResourceInitialization,BasicXform,StatisticBasedCase,1,1,8,BATCH_OPTIMIZED-TEMPLATE,9426048,1
Time,Generation,BasicXform,StatisticBasedCase,1,1,8,BATCH_OPTIMIZED-TEMPLATE,850755717,2
Memory,Generation,BasicXform,StatisticBasedCase,1,1,8,BATCH_OPTIMIZED-TEMPLATE,33352736,2
Time,Initialization,BasicXform,StatisticBasedCase,1,1,8,BATCH_OPTIMIZED-TEMPLATE,14506,3
Memory,Initialization,BasicXform,StatisticBasedCase,1,1,8,BATCH_OPTIMIZED-TEMPLATE,10529504,3
AverageMemory,Initialization,BasicXform,StatisticBasedCase,1,1,8,BATCH_OPTIMIZED-TEMPLATE,21266800,3
PeakMemory,Initialization,BasicXform,StatisticBasedCase,1,1,8,BATCH_OPTIMIZED-TEMPLATE,32003896,3
Time,M2MTransformation1,BasicXform,StatisticBasedCase,1,1,8,BATCH_OPTIMIZED-TEMPLATE,9165238038,4
Memory,M2MTransformation1,BasicXform,StatisticBasedCase,1,1,8,BATCH_OPTIMIZED-TEMPLATE,12312776,4
PeakMemory,M2MTransformation1,BasicXform,StatisticBasedCase,1,1,8,BATCH_OPTIMIZED-TEMPLATE,1438769472,4
AverageMemory,M2MTransformation1,BasicXform,StatisticBasedCase,1,1,8,BATCH_OPTIMIZED-TEMPLATE,822662419,4
Time,Modification,BasicXform,StatisticBasedCase,1,1,8,BATCH_OPTIMIZED-TEMPLATE,199947,5
Memory,Modification,BasicXform,StatisticBasedCase,1,1,8,BATCH_OPTIMIZED-TEMPLATE,12312864,5
Time,M2MTransformation2,BasicXform,StatisticBasedCase,1,1,8,BATCH_OPTIMIZED-TEMPLATE,8348893105,6
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,1,1,8,BATCH_OPTIMIZED-TEMPLATE,12804128,6
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,1,1,8,BATCH_OPTIMIZED-TEMPLATE,1445017768,6
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,1,1,8,BATCH_OPTIMIZED-TEMPLATE,787045440,6
Time,Modification,BasicXform,StatisticBasedCase,2,1,8,BATCH_OPTIMIZED-TEMPLATE,112989,7
Memory,Modification,BasicXform,StatisticBasedCase,2,1,8,BATCH_OPTIMIZED-TEMPLATE,12804216,7
Time,M2MTransformation2,BasicXform,StatisticBasedCase,2,1,8,BATCH_OPTIMIZED-TEMPLATE,8480572241,8
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,2,1,8,BATCH_OPTIMIZED-TEMPLATE,13322624,8
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,2,1,8,BATCH_OPTIMIZED-TEMPLATE,1445599200,8
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,2,1,8,BATCH_OPTIMIZED-TEMPLATE,506400360,8
Time,Modification,BasicXform,StatisticBasedCase,3,1,8,BATCH_OPTIMIZED-TEMPLATE,121509,9
Memory,Modification,BasicXform,StatisticBasedCase,3,1,8,BATCH_OPTIMIZED-TEMPLATE,13322712,9
Time,M2MTransformation2,BasicXform,StatisticBasedCase,3,1,8,BATCH_OPTIMIZED-TEMPLATE,8725240915,10
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,3,1,8,BATCH_OPTIMIZED-TEMPLATE,13793536,10
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,3,1,8,BATCH_OPTIMIZED-TEMPLATE,629744266,10
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,3,1,8,BATCH_OPTIMIZED-TEMPLATE,1445994768,10
Time,Modification,BasicXform,StatisticBasedCase,4,1,8,BATCH_OPTIMIZED-TEMPLATE,109089,11
Memory,Modification,BasicXform,StatisticBasedCase,4,1,8,BATCH_OPTIMIZED-TEMPLATE,13793648,11
Time,M2MTransformation2,BasicXform,StatisticBasedCase,4,1,8,BATCH_OPTIMIZED-TEMPLATE,8424415426,12
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,4,1,8,BATCH_OPTIMIZED-TEMPLATE,14364984,12
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,4,1,8,BATCH_OPTIMIZED-TEMPLATE,1446670576,12
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,4,1,8,BATCH_OPTIMIZED-TEMPLATE,739536481,12
Time,Modification,BasicXform,StatisticBasedCase,5,1,8,BATCH_OPTIMIZED-TEMPLATE,122749,13
Memory,Modification,BasicXform,StatisticBasedCase,5,1,8,BATCH_OPTIMIZED-TEMPLATE,14365072,13
Time,M2MTransformation2,BasicXform,StatisticBasedCase,5,1,8,BATCH_OPTIMIZED-TEMPLATE,8932174899,14
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,5,1,8,BATCH_OPTIMIZED-TEMPLATE,14839600,14
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,5,1,8,BATCH_OPTIMIZED-TEMPLATE,791357487,14
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,5,1,8,BATCH_OPTIMIZED-TEMPLATE,1447094472,14
Time,EMFResourceInitialization,BasicXform,StatisticBasedCase,1,3,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,228487,1
Memory,EMFResourceInitialization,BasicXform,StatisticBasedCase,1,3,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9599328,1
Time,Generation,BasicXform,StatisticBasedCase,1,3,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,118000410,2
Memory,Generation,BasicXform,StatisticBasedCase,1,3,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12195504,2
Time,Initialization,BasicXform,StatisticBasedCase,1,3,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,61005509,3
Memory,Initialization,BasicXform,StatisticBasedCase,1,3,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13637104,3
PeakMemory,Initialization,BasicXform,StatisticBasedCase,1,3,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,74263608,3
AverageMemory,Initialization,BasicXform,StatisticBasedCase,1,3,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,52788732,3
Time,M2MTransformation1,BasicXform,StatisticBasedCase,1,3,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,43678099,4
Memory,M2MTransformation1,BasicXform,StatisticBasedCase,1,3,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15203280,4
AverageMemory,M2MTransformation1,BasicXform,StatisticBasedCase,1,3,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,45850000,4
PeakMemory,M2MTransformation1,BasicXform,StatisticBasedCase,1,3,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,56587424,4
Time,Modification,BasicXform,StatisticBasedCase,1,3,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2188353,5
Memory,Modification,BasicXform,StatisticBasedCase,1,3,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15340288,5
Time,M2MTransformation2,BasicXform,StatisticBasedCase,1,3,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,17822,6
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,1,3,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15341160,6
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,1,3,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,36815968,6
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,1,3,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,36815968,6
Time,Modification,BasicXform,StatisticBasedCase,2,3,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1315620,7
Memory,Modification,BasicXform,StatisticBasedCase,2,3,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15361424,7
Time,M2MTransformation2,BasicXform,StatisticBasedCase,2,3,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16807,8
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,2,3,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15362296,8
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,2,3,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,36837104,8
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,2,3,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,36837104,8
Time,Modification,BasicXform,StatisticBasedCase,3,3,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1474018,9
Memory,Modification,BasicXform,StatisticBasedCase,3,3,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15392448,9
Time,M2MTransformation2,BasicXform,StatisticBasedCase,3,3,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,17599,10
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,3,3,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15393320,10
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,3,3,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,36868128,10
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,3,3,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,36868128,10
Time,Modification,BasicXform,StatisticBasedCase,4,3,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1385050,11
Memory,Modification,BasicXform,StatisticBasedCase,4,3,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15413304,11
Time,M2MTransformation2,BasicXform,StatisticBasedCase,4,3,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16699,12
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,4,3,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15414200,12
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,4,3,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,36889008,12
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,4,3,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,26151704,12
Time,Modification,BasicXform,StatisticBasedCase,5,3,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1605703,13
Memory,Modification,BasicXform,StatisticBasedCase,5,3,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15433384,13
Time,M2MTransformation2,BasicXform,StatisticBasedCase,5,3,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14981,14
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,5,3,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15434256,14
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,5,3,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,36909064,14
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,5,3,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,36909064,14
Time,EMFResourceInitialization,BasicXform,StatisticBasedCase,1,3,8,BATCH_OPTIMIZED-TEMPLATE,249680,1
Memory,EMFResourceInitialization,BasicXform,StatisticBasedCase,1,3,8,BATCH_OPTIMIZED-TEMPLATE,9427056,1
Time,Generation,BasicXform,StatisticBasedCase,1,3,8,BATCH_OPTIMIZED-TEMPLATE,806780316,2
Memory,Generation,BasicXform,StatisticBasedCase,1,3,8,BATCH_OPTIMIZED-TEMPLATE,33350080,2
Time,Initialization,BasicXform,StatisticBasedCase,1,3,8,BATCH_OPTIMIZED-TEMPLATE,25419,3
Memory,Initialization,BasicXform,StatisticBasedCase,1,3,8,BATCH_OPTIMIZED-TEMPLATE,10527624,3
PeakMemory,Initialization,BasicXform,StatisticBasedCase,1,3,8,BATCH_OPTIMIZED-TEMPLATE,42739456,3
AverageMemory,Initialization,BasicXform,StatisticBasedCase,1,3,8,BATCH_OPTIMIZED-TEMPLATE,32002016,3
Time,M2MTransformation1,BasicXform,StatisticBasedCase,1,3,8,BATCH_OPTIMIZED-TEMPLATE,9946022418,4
Memory,M2MTransformation1,BasicXform,StatisticBasedCase,1,3,8,BATCH_OPTIMIZED-TEMPLATE,12310040,4
PeakMemory,M2MTransformation1,BasicXform,StatisticBasedCase,1,3,8,BATCH_OPTIMIZED-TEMPLATE,1438783976,4
AverageMemory,M2MTransformation1,BasicXform,StatisticBasedCase,1,3,8,BATCH_OPTIMIZED-TEMPLATE,755980565,4
Time,Modification,BasicXform,StatisticBasedCase,1,3,8,BATCH_OPTIMIZED-TEMPLATE,245469,5
Memory,Modification,BasicXform,StatisticBasedCase,1,3,8,BATCH_OPTIMIZED-TEMPLATE,12310128,5
Time,M2MTransformation2,BasicXform,StatisticBasedCase,1,3,8,BATCH_OPTIMIZED-TEMPLATE,8952389314,6
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,1,3,8,BATCH_OPTIMIZED-TEMPLATE,12801984,6
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,1,3,8,BATCH_OPTIMIZED-TEMPLATE,1445047768,6
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,1,3,8,BATCH_OPTIMIZED-TEMPLATE,693267868,6
Time,Modification,BasicXform,StatisticBasedCase,2,3,8,BATCH_OPTIMIZED-TEMPLATE,125673,7
Memory,Modification,BasicXform,StatisticBasedCase,2,3,8,BATCH_OPTIMIZED-TEMPLATE,12802072,7
Time,M2MTransformation2,BasicXform,StatisticBasedCase,2,3,8,BATCH_OPTIMIZED-TEMPLATE,9106507830,8
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,2,3,8,BATCH_OPTIMIZED-TEMPLATE,13320480,8
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,2,3,8,BATCH_OPTIMIZED-TEMPLATE,602049239,8
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,2,3,8,BATCH_OPTIMIZED-TEMPLATE,1445588864,8
Time,Modification,BasicXform,StatisticBasedCase,3,3,8,BATCH_OPTIMIZED-TEMPLATE,85692,9
Memory,Modification,BasicXform,StatisticBasedCase,3,3,8,BATCH_OPTIMIZED-TEMPLATE,13320568,9
Time,M2MTransformation2,BasicXform,StatisticBasedCase,3,3,8,BATCH_OPTIMIZED-TEMPLATE,9201683027,10
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,3,3,8,BATCH_OPTIMIZED-TEMPLATE,13791392,10
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,3,3,8,BATCH_OPTIMIZED-TEMPLATE,1445992624,10
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,3,3,8,BATCH_OPTIMIZED-TEMPLATE,602485309,10
Time,Modification,BasicXform,StatisticBasedCase,4,3,8,BATCH_OPTIMIZED-TEMPLATE,171215,11
Memory,Modification,BasicXform,StatisticBasedCase,4,3,8,BATCH_OPTIMIZED-TEMPLATE,13791504,11
Time,M2MTransformation2,BasicXform,StatisticBasedCase,4,3,8,BATCH_OPTIMIZED-TEMPLATE,9041634844,12
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,4,3,8,BATCH_OPTIMIZED-TEMPLATE,14362840,12
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,4,3,8,BATCH_OPTIMIZED-TEMPLATE,1446709392,12
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,4,3,8,BATCH_OPTIMIZED-TEMPLATE,690159819,12
Time,Modification,BasicXform,StatisticBasedCase,5,3,8,BATCH_OPTIMIZED-TEMPLATE,202749,13
Memory,Modification,BasicXform,StatisticBasedCase,5,3,8,BATCH_OPTIMIZED-TEMPLATE,14362928,13
Time,M2MTransformation2,BasicXform,StatisticBasedCase,5,3,8,BATCH_OPTIMIZED-TEMPLATE,9343431857,14
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,5,3,8,BATCH_OPTIMIZED-TEMPLATE,14837456,14
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,5,3,8,BATCH_OPTIMIZED-TEMPLATE,576115354,14
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,5,3,8,BATCH_OPTIMIZED-TEMPLATE,1447075944,14
Time,EMFResourceInitialization,BasicXform,StatisticBasedCase,1,2,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,257155,1
