Size,MetricValue,RunIndex,Scenario,MetricName,Tool,Sequence,CaseName,PhaseName,Iteration
2,29902552,4,BasicXform,AverageMemory,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
2,1255961,4,BasicXform,Time,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,13,StatisticBasedCase,Modification,5
2,19199696,4,BasicXform,Memory,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,13,StatisticBasedCase,Modification,5
2,4882,4,BasicXform,Time,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
2,19200536,4,BasicXform,Memory,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
2,40675296,4,BasicXform,PeakMemory,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
2,29938016,4,BasicXform,AverageMemory,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
8,189854,5,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,1,StatisticBasedCase,EMFResourceInitialization,1
8,11247480,5,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,1,StatisticBasedCase,EMFResourceInitialization,1
8,1070238212,5,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,2,StatisticBasedCase,Generation,1
8,57235480,5,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,2,StatisticBasedCase,Generation,1
8,64287380,5,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,3,StatisticBasedCase,Initialization,1
8,15930440,5,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,3,StatisticBasedCase,Initialization,1
8,48621804,5,BasicXform,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,3,StatisticBasedCase,Initialization,1
8,64298432,5,BasicXform,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,3,StatisticBasedCase,Initialization,1
8,6029347424,5,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
8,17907008,5,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
8,1436952488,5,BasicXform,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
8,601998738,5,BasicXform,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
8,258839,5,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,5,StatisticBasedCase,Modification,1
8,17907432,5,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,5,StatisticBasedCase,Modification,1
8,6208337839,5,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
8,17910920,5,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
8,1446900592,5,BasicXform,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
8,600716301,5,BasicXform,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
8,181403,5,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,7,StatisticBasedCase,Modification,2
8,17911120,5,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,7,StatisticBasedCase,Modification,2
8,5672195236,5,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
8,17922608,5,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
8,1449771480,5,BasicXform,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
8,533572510,5,BasicXform,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
8,110692,5,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,9,StatisticBasedCase,Modification,3
8,17922808,5,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,9,StatisticBasedCase,Modification,3
8,5839680146,5,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
8,17926008,5,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
8,1450295136,5,BasicXform,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
8,411611448,5,BasicXform,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
8,180056,5,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,11,StatisticBasedCase,Modification,4
8,17926232,5,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,11,StatisticBasedCase,Modification,4
8,6272967448,5,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
8,17929920,5,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
8,1450302664,5,BasicXform,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
8,594830868,5,BasicXform,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
8,120401,5,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,13,StatisticBasedCase,Modification,5
8,17930144,5,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,13,StatisticBasedCase,Modification,5
8,5773267269,5,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
8,17933376,5,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
8,1450400776,5,BasicXform,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
8,583249434,5,BasicXform,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
4,185771,5,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,EMFResourceInitialization,1
4,11258968,5,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,EMFResourceInitialization,1
4,243111541,5,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase,Generation,1
4,23948752,5,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase,Generation,1
4,74377266,5,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Initialization,1
4,22098848,5,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Initialization,1
4,54701728,5,BasicXform,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Initialization,1
4,76176576,5,BasicXform,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Initialization,1
4,92049719,5,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
4,26800256,5,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
4,75786608,5,BasicXform,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
4,54311744,5,BasicXform,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
4,2156067,5,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase,Modification,1
4,27235776,5,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase,Modification,1
4,17677,5,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
4,27236616,5,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
4,48711424,5,BasicXform,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
4,48711424,5,BasicXform,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
4,1521598,5,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,7,StatisticBasedCase,Modification,2
4,27268800,5,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,7,StatisticBasedCase,Modification,2
4,14688,5,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
4,27269640,5,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
4,48744448,5,BasicXform,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
4,38007144,5,BasicXform,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
4,1286702,5,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9,StatisticBasedCase,Modification,3
4,27304480,5,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9,StatisticBasedCase,Modification,3
4,18856,5,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
4,27305320,5,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
4,48780128,5,BasicXform,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
4,48780128,5,BasicXform,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
4,1286212,5,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11,StatisticBasedCase,Modification,4
4,27346440,5,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11,StatisticBasedCase,Modification,4
4,17860,5,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
4,27347304,5,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
4,48822112,5,BasicXform,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
4,48822112,5,BasicXform,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
4,2068463,5,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13,StatisticBasedCase,Modification,5
4,27396256,5,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13,StatisticBasedCase,Modification,5
4,14224,5,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
4,27397096,5,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
4,48871904,5,BasicXform,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
4,48871904,5,BasicXform,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
64,671353,5,BasicXform,Time,INCR_VIATRA_AGGREGATED-TEMPLATE,1,StatisticBasedCase,EMFResourceInitialization,1
64,11958560,5,BasicXform,Memory,INCR_VIATRA_AGGREGATED-TEMPLATE,1,StatisticBasedCase,EMFResourceInitialization,1
64,82693382484,5,BasicXform,Time,INCR_VIATRA_AGGREGATED-TEMPLATE,2,StatisticBasedCase,Generation,1
64,3398755368,5,BasicXform,Memory,INCR_VIATRA_AGGREGATED-TEMPLATE,2,StatisticBasedCase,Generation,1
64,10024253333,5,BasicXform,Time,INCR_VIATRA_AGGREGATED-TEMPLATE,3,StatisticBasedCase,Initialization,1
64,1671554128,5,BasicXform,Memory,INCR_VIATRA_AGGREGATED-TEMPLATE,3,StatisticBasedCase,Initialization,1
64,1375757321,5,BasicXform,AverageMemory,INCR_VIATRA_AGGREGATED-TEMPLATE,3,StatisticBasedCase,Initialization,1
64,3699930248,5,BasicXform,PeakMemory,INCR_VIATRA_AGGREGATED-TEMPLATE,3,StatisticBasedCase,Initialization,1
64,1329702868,5,BasicXform,Time,INCR_VIATRA_AGGREGATED-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
64,1879492024,5,BasicXform,Memory,INCR_VIATRA_AGGREGATED-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
64,2433531360,5,BasicXform,PeakMemory,INCR_VIATRA_AGGREGATED-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
64,2096191602,5,BasicXform,AverageMemory,INCR_VIATRA_AGGREGATED-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
64,1858780,5,BasicXform,Time,INCR_VIATRA_AGGREGATED-TEMPLATE,5,StatisticBasedCase,Modification,1
64,1879574576,5,BasicXform,Memory,INCR_VIATRA_AGGREGATED-TEMPLATE,5,StatisticBasedCase,Modification,1
64,141124921,5,BasicXform,Time,INCR_VIATRA_AGGREGATED-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
64,1878934168,5,BasicXform,Memory,INCR_VIATRA_AGGREGATED-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
64,1984113096,5,BasicXform,AverageMemory,INCR_VIATRA_AGGREGATED-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
64,2089733024,5,BasicXform,PeakMemory,INCR_VIATRA_AGGREGATED-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
64,1147394,5,BasicXform,Time,INCR_VIATRA_AGGREGATED-TEMPLATE,7,StatisticBasedCase,Modification,2
64,1878959984,5,BasicXform,Memory,INCR_VIATRA_AGGREGATED-TEMPLATE,7,StatisticBasedCase,Modification,2
64,140639114,5,BasicXform,Time,INCR_VIATRA_AGGREGATED-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
64,1879886992,5,BasicXform,Memory,INCR_VIATRA_AGGREGATED-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
64,1983498512,5,BasicXform,AverageMemory,INCR_VIATRA_AGGREGATED-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
64,2046221184,5,BasicXform,PeakMemory,INCR_VIATRA_AGGREGATED-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
64,1025611,5,BasicXform,Time,INCR_VIATRA_AGGREGATED-TEMPLATE,9,StatisticBasedCase,Modification,3
64,1879912952,5,BasicXform,Memory,INCR_VIATRA_AGGREGATED-TEMPLATE,9,StatisticBasedCase,Modification,3
64,179041751,5,BasicXform,Time,INCR_VIATRA_AGGREGATED-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
64,1879945288,5,BasicXform,Memory,INCR_VIATRA_AGGREGATED-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
64,2048256456,5,BasicXform,PeakMemory,INCR_VIATRA_AGGREGATED-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
64,1963544000,5,BasicXform,AverageMemory,INCR_VIATRA_AGGREGATED-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
64,1055260,5,BasicXform,Time,INCR_VIATRA_AGGREGATED-TEMPLATE,11,StatisticBasedCase,Modification,4
64,1879971432,5,BasicXform,Memory,INCR_VIATRA_AGGREGATED-TEMPLATE,11,StatisticBasedCase,Modification,4
64,131629175,5,BasicXform,Time,INCR_VIATRA_AGGREGATED-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
64,1880004032,5,BasicXform,Memory,INCR_VIATRA_AGGREGATED-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
64,2005417736,5,BasicXform,PeakMemory,INCR_VIATRA_AGGREGATED-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
64,1963602540,5,BasicXform,AverageMemory,INCR_VIATRA_AGGREGATED-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
64,975840,5,BasicXform,Time,INCR_VIATRA_AGGREGATED-TEMPLATE,13,StatisticBasedCase,Modification,5
64,1880030336,5,BasicXform,Memory,INCR_VIATRA_AGGREGATED-TEMPLATE,13,StatisticBasedCase,Modification,5
64,128840995,5,BasicXform,Time,INCR_VIATRA_AGGREGATED-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
64,1880062648,5,BasicXform,Memory,INCR_VIATRA_AGGREGATED-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
64,2047291536,5,BasicXform,PeakMemory,INCR_VIATRA_AGGREGATED-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
64,1984568864,5,BasicXform,AverageMemory,INCR_VIATRA_AGGREGATED-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
1,153148,1,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,StatisticBasedCase,EMFResourceInitialization,1
1,11169952,1,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,StatisticBasedCase,EMFResourceInitialization,1
1,44896605,1,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,Generation,1
1,12852416,1,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,Generation,1
1,48404424,1,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,StatisticBasedCase,Initialization,1
1,13363000,1,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,StatisticBasedCase,Initialization,1
1,97182416,1,BasicXform,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,StatisticBasedCase,Initialization,1
1,54232612,1,BasicXform,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,StatisticBasedCase,Initialization,1
1,68585819,1,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
1,13582960,1,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
1,77789172,1,BasicXform,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
1,120739912,1,BasicXform,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
1,174055,1,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,StatisticBasedCase,Modification,1
1,13583120,1,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,StatisticBasedCase,Modification,1
1,72397561,1,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
1,13587712,1,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
1,120958176,1,BasicXform,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
1,78008448,1,BasicXform,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
1,206474,1,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,7,StatisticBasedCase,Modification,2
1,13587936,1,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,7,StatisticBasedCase,Modification,2
1,71391867,1,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
1,13592384,1,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
1,120962984,1,BasicXform,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
1,78013260,1,BasicXform,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
1,156038,1,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,9,StatisticBasedCase,Modification,3
1,13592544,1,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,9,StatisticBasedCase,Modification,3
1,75066041,1,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
1,13596376,1,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
1,142442472,1,BasicXform,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
1,88755308,1,BasicXform,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
1,133581,1,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,11,StatisticBasedCase,Modification,4
1,13596560,1,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,11,StatisticBasedCase,Modification,4
1,78602918,1,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
1,13600448,1,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
1,88759364,1,BasicXform,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
1,142446544,1,BasicXform,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
1,131498,1,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13,StatisticBasedCase,Modification,5
1,13600608,1,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13,StatisticBasedCase,Modification,5
1,81788661,1,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
1,13604584,1,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
