RunIndex,MetricName,Iteration,Scenario,PhaseName,MetricValue,Size,Tool,CaseName,Sequence
2,PeakMemory,4,BasicXform,M2MTransformation2,367042608,16,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,12
2,Time,5,BasicXform,Modification,307028,16,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,13
2,Memory,5,BasicXform,Modification,28583824,16,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,13
2,Time,5,BasicXform,M2MTransformation2,300778697,16,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,14
2,Memory,5,BasicXform,M2MTransformation2,28591216,16,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,14
2,PeakMemory,5,BasicXform,M2MTransformation2,324101160,16,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,14
2,AverageMemory,5,BasicXform,M2MTransformation2,197451180,16,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,14
3,Time,1,BasicXform,EMFResourceInitialization,979308,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1
3,Memory,1,BasicXform,EMFResourceInitialization,11211672,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1
3,Time,1,BasicXform,Generation,265490761,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,2
3,Memory,1,BasicXform,Generation,22755080,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,2
3,Time,1,BasicXform,Initialization,47511628,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,3
3,Memory,1,BasicXform,Initialization,18245544,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,3
3,AverageMemory,1,BasicXform,Initialization,43905684,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,3
3,PeakMemory,1,BasicXform,Initialization,54643360,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,3
3,Time,1,BasicXform,M2MTransformation1,40582530,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4
3,Memory,1,BasicXform,M2MTransformation1,21727408,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4
3,PeakMemory,1,BasicXform,M2MTransformation1,39720976,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4
3,AverageMemory,1,BasicXform,M2MTransformation1,39720976,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4
3,Time,1,BasicXform,Modification,392984,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,5
3,Memory,1,BasicXform,Modification,21753912,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,5
3,Time,1,BasicXform,M2MTransformation2,47567594,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,6
3,Memory,1,BasicXform,M2MTransformation2,21769240,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,6
3,AverageMemory,1,BasicXform,M2MTransformation2,53966944,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,6
3,PeakMemory,1,BasicXform,M2MTransformation2,64704376,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,6
3,Time,2,BasicXform,Modification,354298,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,7
3,Memory,2,BasicXform,Modification,21795872,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,7
3,Time,2,BasicXform,M2MTransformation2,42259939,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8
3,Memory,2,BasicXform,M2MTransformation2,21810744,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8
3,PeakMemory,2,BasicXform,M2MTransformation2,86221152,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8
3,AverageMemory,2,BasicXform,M2MTransformation2,54008884,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8
3,Time,3,BasicXform,Modification,373332,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,9
3,Memory,3,BasicXform,Modification,21837496,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,9
3,Time,3,BasicXform,M2MTransformation2,42283168,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,10
3,Memory,3,BasicXform,M2MTransformation2,21852376,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,10
3,AverageMemory,3,BasicXform,M2MTransformation2,54050520,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,10
3,PeakMemory,3,BasicXform,M2MTransformation2,64787944,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,10
3,Time,4,BasicXform,Modification,333340,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,11
3,Memory,4,BasicXform,Modification,21879440,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,11
3,Time,4,BasicXform,M2MTransformation2,40303577,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,12
3,Memory,4,BasicXform,M2MTransformation2,21894656,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,12
3,PeakMemory,4,BasicXform,M2MTransformation2,64829920,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,12
3,AverageMemory,4,BasicXform,M2MTransformation2,54092492,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,12
3,Time,5,BasicXform,Modification,361863,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,13
3,Memory,5,BasicXform,Modification,21921728,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,13
3,Time,5,BasicXform,M2MTransformation2,38834657,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,14
3,Memory,5,BasicXform,M2MTransformation2,21936784,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,14
3,AverageMemory,5,BasicXform,M2MTransformation2,54134752,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,14
3,PeakMemory,5,BasicXform,M2MTransformation2,64872176,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,14
2,Time,1,BasicXform,EMFResourceInitialization,251054,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1
2,Memory,1,BasicXform,EMFResourceInitialization,11527888,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1
2,Time,1,BasicXform,Generation,15918602207,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,2
2,Memory,1,BasicXform,Generation,755003672,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,2
2,Time,1,BasicXform,Initialization,1447630431,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,3
2,Memory,1,BasicXform,Initialization,326712768,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,3
2,PeakMemory,1,BasicXform,Initialization,1103051880,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,3
2,AverageMemory,1,BasicXform,Initialization,635578530,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,3
2,Time,1,BasicXform,M2MTransformation1,285181268,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4
2,Memory,1,BasicXform,M2MTransformation1,364465336,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4
2,PeakMemory,1,BasicXform,M2MTransformation1,581697760,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4
2,AverageMemory,1,BasicXform,M2MTransformation1,486078232,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4
2,Time,1,BasicXform,Modification,1765722,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,5
2,Memory,1,BasicXform,Modification,364657040,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,5
2,Time,1,BasicXform,M2MTransformation2,344894603,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,6
2,Memory,1,BasicXform,M2MTransformation2,364672216,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,6
2,PeakMemory,1,BasicXform,M2MTransformation2,619643200,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,6
2,AverageMemory,1,BasicXform,M2MTransformation2,524023672,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,6
2,Time,2,BasicXform,Modification,1552656,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,7
2,Memory,2,BasicXform,Modification,364863024,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,7
2,Time,2,BasicXform,M2MTransformation2,325319205,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8
2,Memory,2,BasicXform,M2MTransformation2,364876752,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8
2,AverageMemory,2,BasicXform,M2MTransformation2,524229748,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8
2,PeakMemory,2,BasicXform,M2MTransformation2,619849368,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8
2,Time,3,BasicXform,Modification,1662027,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,9
2,Memory,3,BasicXform,Modification,365068736,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,9
2,Time,3,BasicXform,M2MTransformation2,307587161,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,10
2,Memory,3,BasicXform,M2MTransformation2,365082536,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,10
2,AverageMemory,3,BasicXform,M2MTransformation2,524435360,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,10
2,PeakMemory,3,BasicXform,M2MTransformation2,620054880,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,10
2,Time,4,BasicXform,Modification,1545500,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,11
2,Memory,4,BasicXform,Modification,365274744,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,11
2,Time,4,BasicXform,M2MTransformation2,298333237,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,12
2,Memory,4,BasicXform,M2MTransformation2,365289200,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,12
2,PeakMemory,4,BasicXform,M2MTransformation2,620261120,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,12
2,AverageMemory,4,BasicXform,M2MTransformation2,524641496,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,12
2,Time,5,BasicXform,Modification,1566538,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,13
2,Memory,5,BasicXform,Modification,365481480,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,13
2,Time,5,BasicXform,M2MTransformation2,293284752,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,14
2,Memory,5,BasicXform,M2MTransformation2,365495152,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,14
2,AverageMemory,5,BasicXform,M2MTransformation2,524848200,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,14
2,PeakMemory,5,BasicXform,M2MTransformation2,620467816,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,14
2,Time,1,BasicXform,EMFResourceInitialization,339714,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1
2,Memory,1,BasicXform,EMFResourceInitialization,11350816,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1
2,Time,1,BasicXform,Generation,1627977298,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,2
2,Memory,1,BasicXform,Generation,87105088,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,2
2,Time,1,BasicXform,Initialization,303206665,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,3
2,Memory,1,BasicXform,Initialization,56969136,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,3
2,PeakMemory,1,BasicXform,Initialization,188983176,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,3
2,AverageMemory,1,BasicXform,Initialization,111768512,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,3
2,Time,1,BasicXform,M2MTransformation1,167485069,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4
2,Memory,1,BasicXform,M2MTransformation1,73354584,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4
2,AverageMemory,1,BasicXform,M2MTransformation1,118551972,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4
2,PeakMemory,1,BasicXform,M2MTransformation1,159606784,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4
2,Time,1,BasicXform,Modification,766393,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,5
2,Memory,1,BasicXform,Modification,73409296,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,5
2,Time,1,BasicXform,M2MTransformation2,201971934,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,6
2,Memory,1,BasicXform,M2MTransformation2,73424232,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,6
2,PeakMemory,1,BasicXform,M2MTransformation2,196574512,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,6
2,AverageMemory,1,BasicXform,M2MTransformation2,145255988,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,6
2,Time,2,BasicXform,Modification,715554,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,7
2,Memory,2,BasicXform,Modification,73479040,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,7
2,Time,2,BasicXform,M2MTransformation2,179842196,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8
2,Memory,2,BasicXform,M2MTransformation2,73497392,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8
2,AverageMemory,2,BasicXform,M2MTransformation2,145325800,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8
2,PeakMemory,2,BasicXform,M2MTransformation2,196644392,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8
2,Time,3,BasicXform,Modification,649079,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,9
2,Memory,3,BasicXform,Modification,73552360,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,9
2,Time,3,BasicXform,M2MTransformation2,164123969,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,10
2,Memory,3,BasicXform,M2MTransformation2,73567328,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,10
2,AverageMemory,3,BasicXform,M2MTransformation2,145399168,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,10
2,PeakMemory,3,BasicXform,M2MTransformation2,196717808,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,10
2,Time,4,BasicXform,Modification,702091,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,11
2,Memory,4,BasicXform,Modification,73622480,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,11
2,Time,4,BasicXform,M2MTransformation2,159910884,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,12
2,Memory,4,BasicXform,M2MTransformation2,73769152,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,12
2,AverageMemory,4,BasicXform,M2MTransformation2,145469224,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,12
2,PeakMemory,4,BasicXform,M2MTransformation2,196787776,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,12
2,Time,5,BasicXform,Modification,612931,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,13
2,Memory,5,BasicXform,Modification,73824440,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,13
2,Time,5,BasicXform,M2MTransformation2,153951571,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,14
2,Memory,5,BasicXform,M2MTransformation2,73840896,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,14
2,PeakMemory,5,BasicXform,M2MTransformation2,196990064,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,14
2,AverageMemory,5,BasicXform,M2MTransformation2,145671336,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,14
3,Time,1,BasicXform,EMFResourceInitialization,205592,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1
3,Memory,1,BasicXform,EMFResourceInitialization,11894192,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1
3,Time,1,BasicXform,Generation,83870672337,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,2
3,Memory,1,BasicXform,Generation,3331259680,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,2
3,Time,1,BasicXform,Initialization,10727366989,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,3
3,Memory,1,BasicXform,Initialization,1645595240,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,3
3,PeakMemory,1,BasicXform,Initialization,3687359296,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,3
3,AverageMemory,1,BasicXform,Initialization,1386710060,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,3
3,Time,1,BasicXform,M2MTransformation1,623050209,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4
3,Memory,1,BasicXform,M2MTransformation1,1738022888,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4
3,PeakMemory,1,BasicXform,M2MTransformation1,2145709712,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4
3,AverageMemory,1,BasicXform,M2MTransformation1,1907560212,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4
3,Time,1,BasicXform,Modification,3579371,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,5
3,Memory,1,BasicXform,Modification,1738401688,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,5
3,Time,1,BasicXform,M2MTransformation2,1096607605,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,6
3,Memory,1,BasicXform,M2MTransformation2,1738417056,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,6
3,PeakMemory,1,BasicXform,M2MTransformation2,2359741048,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,6
3,AverageMemory,1,BasicXform,M2MTransformation2,2130806064,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,6
3,Time,2,BasicXform,Modification,3227371,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,7
3,Memory,2,BasicXform,Modification,1738796944,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,7
3,Time,2,BasicXform,M2MTransformation2,722412461,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8
3,Memory,2,BasicXform,M2MTransformation2,1738811960,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8
3,AverageMemory,2,BasicXform,M2MTransformation2,2049431960,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8
3,PeakMemory,2,BasicXform,M2MTransformation2,2327367880,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8
3,Time,3,BasicXform,Modification,3574068,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,9
3,Memory,3,BasicXform,Modification,1739192008,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,9
3,Time,3,BasicXform,M2MTransformation2,706771816,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,10
3,Memory,3,BasicXform,M2MTransformation2,1739206712,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,10
3,PeakMemory,3,BasicXform,M2MTransformation2,2327763024,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,10
3,AverageMemory,3,BasicXform,M2MTransformation2,2049827064,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,10
3,Time,4,BasicXform,Modification,2900009,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,11
3,Memory,4,BasicXform,Modification,1739586944,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,11
3,Time,4,BasicXform,M2MTransformation2,703993831,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,12
3,Memory,4,BasicXform,M2MTransformation2,1739601880,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,12
3,PeakMemory,4,BasicXform,M2MTransformation2,2328158544,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,12
3,AverageMemory,4,BasicXform,M2MTransformation2,2050222304,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,12
3,Time,5,BasicXform,Modification,2991231,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,13
3,Memory,5,BasicXform,Modification,1739982320,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,13
3,Time,5,BasicXform,M2MTransformation2,709283591,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,14
3,Memory,5,BasicXform,M2MTransformation2,1739997016,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,14
3,AverageMemory,5,BasicXform,M2MTransformation2,2050617516,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,14
3,PeakMemory,5,BasicXform,M2MTransformation2,2361321640,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,14
2,Time,1,BasicXform,EMFResourceInitialization,392344,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1
2,Memory,1,BasicXform,EMFResourceInitialization,11893864,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1
2,Time,1,BasicXform,Generation,91758416256,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,2
2,Memory,1,BasicXform,Generation,3331817048,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,2
2,Time,1,BasicXform,Initialization,10839422658,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,3
2,Memory,1,BasicXform,Initialization,1644666512,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,3
2,AverageMemory,1,BasicXform,Initialization,1230052921,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,3
2,PeakMemory,1,BasicXform,Initialization,3664879784,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,3
2,Time,1,BasicXform,M2MTransformation1,751853474,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4
2,Memory,1,BasicXform,M2MTransformation1,1737098264,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4
2,PeakMemory,1,BasicXform,M2MTransformation1,2125697096,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4
2,AverageMemory,1,BasicXform,M2MTransformation1,1897205244,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4
2,Time,1,BasicXform,Modification,3325011,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,5
2,Memory,1,BasicXform,Modification,1737477064,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,5
2,Time,1,BasicXform,M2MTransformation2,772341464,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,6
2,Memory,1,BasicXform,M2MTransformation2,1737492512,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,6
2,AverageMemory,1,BasicXform,M2MTransformation2,2028759292,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,6
2,PeakMemory,1,BasicXform,M2MTransformation2,2293560648,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,6
2,Time,2,BasicXform,Modification,3227446,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,7
2,Memory,2,BasicXform,Modification,1737872560,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,7
2,Time,2,BasicXform,M2MTransformation2,739041638,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8
2,Memory,2,BasicXform,M2MTransformation2,1737887464,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8
2,PeakMemory,2,BasicXform,M2MTransformation2,2320537512,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8
2,AverageMemory,2,BasicXform,M2MTransformation2,2029154760,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8
2,Time,3,BasicXform,Modification,2859630,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,9
2,Memory,3,BasicXform,Modification,1738267512,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,9
2,Time,3,BasicXform,M2MTransformation2,719031159,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,10
2,Memory,3,BasicXform,M2MTransformation2,1738282328,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,10
