Iteration,MetricName,Scenario,Tool,PhaseName,MetricValue,RunIndex,Size,Sequence,CaseName
2,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,256861111,1,16,8,StatisticBasedCase
2,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,30865360,1,16,8,StatisticBasedCase
2,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,283327824,1,16,8,StatisticBasedCase
2,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,156571020,1,16,8,StatisticBasedCase
3,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,257203,1,16,9,StatisticBasedCase
3,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,30865736,1,16,9,StatisticBasedCase
3,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,254854725,1,16,10,StatisticBasedCase
3,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,30875824,1,16,10,StatisticBasedCase
3,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,156577192,1,16,10,StatisticBasedCase
3,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,283333976,1,16,10,StatisticBasedCase
4,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,260948,1,16,11,StatisticBasedCase
4,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,30876224,1,16,11,StatisticBasedCase
4,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,239558362,1,16,12,StatisticBasedCase
4,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,30883464,1,16,12,StatisticBasedCase
4,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,240394792,1,16,12,StatisticBasedCase
4,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,156587704,1,16,12,StatisticBasedCase
5,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,273932,1,16,13,StatisticBasedCase
5,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,30883864,1,16,13,StatisticBasedCase
5,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,231691166,1,16,14,StatisticBasedCase
5,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,30890176,1,16,14,StatisticBasedCase
5,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,240402560,1,16,14,StatisticBasedCase
5,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,156595396,1,16,14,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,EMFResourceInitialization,265160,3,16,1,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,EMFResourceInitialization,9719688,3,16,1,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Generation,4160026414,3,16,2,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Generation,99832824,3,16,2,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Initialization,72078301,3,16,3,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Initialization,19031168,3,16,3,StatisticBasedCase
1,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Initialization,54360016,3,16,3,StatisticBasedCase
1,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Initialization,54360016,3,16,3,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation1,396897220,3,16,4,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation1,30842312,3,16,4,StatisticBasedCase
1,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation1,242506112,3,16,4,StatisticBasedCase
1,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation1,151720524,3,16,4,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,672647,3,16,5,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,30843000,3,16,5,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,337020507,3,16,6,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,30855752,3,16,6,StatisticBasedCase
1,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,240359600,3,16,6,StatisticBasedCase
1,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,156553284,3,16,6,StatisticBasedCase
2,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,317448,3,16,7,StatisticBasedCase
2,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,30856120,3,16,7,StatisticBasedCase
2,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,268137275,3,16,8,StatisticBasedCase
2,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,30863968,3,16,8,StatisticBasedCase
2,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,240372752,3,16,8,StatisticBasedCase
2,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,156566420,3,16,8,StatisticBasedCase
3,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,305650,3,16,9,StatisticBasedCase
3,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,30863096,3,16,9,StatisticBasedCase
3,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,250202440,3,16,10,StatisticBasedCase
3,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,30873816,3,16,10,StatisticBasedCase
3,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,156573368,3,16,10,StatisticBasedCase
3,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,240379672,3,16,10,StatisticBasedCase
4,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,301799,3,16,11,StatisticBasedCase
4,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,30874216,3,16,11,StatisticBasedCase
4,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,243401632,3,16,12,StatisticBasedCase
4,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,30880880,3,16,12,StatisticBasedCase
4,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,156584496,3,16,12,StatisticBasedCase
4,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,240390784,3,16,12,StatisticBasedCase
5,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,301834,3,16,13,StatisticBasedCase
5,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,30881312,3,16,13,StatisticBasedCase
5,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,246421697,3,16,14,StatisticBasedCase
5,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,30889088,3,16,14,StatisticBasedCase
5,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,240397848,3,16,14,StatisticBasedCase
5,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,156591564,3,16,14,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EMFResourceInitialization,185063,3,64,1,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EMFResourceInitialization,10163312,3,64,1,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,69131666126,3,64,2,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,1721433856,3,64,2,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,10885306040,3,64,3,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,976174736,3,64,3,StatisticBasedCase
1,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,2432436288,3,64,3,StatisticBasedCase
1,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,1178819234,3,64,3,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,633326078,3,64,4,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,1014849048,3,64,4,StatisticBasedCase
1,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,1179253456,3,64,4,StatisticBasedCase
1,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,1337203144,3,64,4,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,919494,3,64,5,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,1014862728,3,64,5,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,765656486,3,64,6,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,1016179632,3,64,6,StatisticBasedCase
1,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,1432294152,3,64,6,StatisticBasedCase
1,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,1249668224,3,64,6,StatisticBasedCase
2,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,799809,3,64,7,StatisticBasedCase
2,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,1016217888,3,64,7,StatisticBasedCase
2,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,698518261,3,64,8,StatisticBasedCase
2,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,1016234080,3,64,8,StatisticBasedCase
2,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,1224933904,3,64,8,StatisticBasedCase
2,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,1434706576,3,64,8,StatisticBasedCase
3,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,791777,3,64,9,StatisticBasedCase
3,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,1016243728,3,64,9,StatisticBasedCase
3,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,673744026,3,64,10,StatisticBasedCase
3,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,1016251096,3,64,10,StatisticBasedCase
3,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,1224959864,3,64,10,StatisticBasedCase
3,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,1381496432,3,64,10,StatisticBasedCase
4,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,772534,3,64,11,StatisticBasedCase
4,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,1016261168,3,64,11,StatisticBasedCase
4,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,663381955,3,64,12,StatisticBasedCase
4,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,1016782920,3,64,12,StatisticBasedCase
4,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,1381513672,3,64,12,StatisticBasedCase
4,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,1224977216,3,64,12,StatisticBasedCase
5,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,794654,3,64,13,StatisticBasedCase
5,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,1016793808,3,64,13,StatisticBasedCase
5,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,633689067,3,64,14,StatisticBasedCase
5,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,1018900232,3,64,14,StatisticBasedCase
5,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,1382046336,3,64,14,StatisticBasedCase
5,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,1225509856,3,64,14,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,EMFResourceInitialization,725108,3,32,1,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,EMFResourceInitialization,9902848,3,32,1,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Generation,14641206816,3,32,2,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Generation,385790688,3,32,2,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Initialization,637150764,3,32,3,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Initialization,55009312,3,32,3,StatisticBasedCase
1,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Initialization,129387412,3,32,3,StatisticBasedCase
1,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Initialization,241750224,3,32,3,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation1,586316163,3,32,4,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation1,67415392,3,32,4,StatisticBasedCase
1,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation1,436992744,3,32,4,StatisticBasedCase
1,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation1,277833232,3,32,4,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,1215561,3,32,5,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,67415872,3,32,5,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,534273278,3,32,6,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,67426848,3,32,6,StatisticBasedCase
1,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,449399480,3,32,6,StatisticBasedCase
1,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,290239968,3,32,6,StatisticBasedCase
2,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,405993,3,32,7,StatisticBasedCase
2,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,67427016,3,32,7,StatisticBasedCase
2,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,509463919,3,32,8,StatisticBasedCase
2,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,67429848,3,32,8,StatisticBasedCase
2,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,513835208,3,32,8,StatisticBasedCase
2,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,290251140,3,32,8,StatisticBasedCase
3,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,329281,3,32,9,StatisticBasedCase
3,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,67430016,3,32,9,StatisticBasedCase
3,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,507725356,3,32,10,StatisticBasedCase
3,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,67437336,3,32,10,StatisticBasedCase
3,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,449413696,3,32,10,StatisticBasedCase
3,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,290254148,3,32,10,StatisticBasedCase
4,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,352252,3,32,11,StatisticBasedCase
4,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,67437592,3,32,11,StatisticBasedCase
4,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,518187391,3,32,12,StatisticBasedCase
4,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,67440304,3,32,12,StatisticBasedCase
4,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,449421424,3,32,12,StatisticBasedCase
4,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,290261812,3,32,12,StatisticBasedCase
5,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,354909,3,32,13,StatisticBasedCase
5,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,67440496,3,32,13,StatisticBasedCase
5,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,502052034,3,32,14,StatisticBasedCase
5,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,67448296,3,32,14,StatisticBasedCase
5,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,449424256,3,32,14,StatisticBasedCase
5,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,290264668,3,32,14,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EMFResourceInitialization,631773,2,2,1,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EMFResourceInitialization,9461424,2,2,1,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,90005526,2,2,2,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,11814976,2,2,2,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,39956397,2,2,3,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,11523456,2,2,3,StatisticBasedCase
1,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,41915256,2,2,3,StatisticBasedCase
1,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,74127536,2,2,3,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,24270060,2,2,4,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,12282192,2,2,4,StatisticBasedCase
1,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,32998936,2,2,4,StatisticBasedCase
1,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,43736376,2,2,4,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,231003,2,2,5,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,12286032,2,2,5,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,26350396,2,2,6,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,12318176,2,2,6,StatisticBasedCase
1,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,55236568,2,2,6,StatisticBasedCase
1,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,33761712,2,2,6,StatisticBasedCase
2,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,214297,2,2,7,StatisticBasedCase
2,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,12321312,2,2,7,StatisticBasedCase
2,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,24203205,2,2,8,StatisticBasedCase
2,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,12329072,2,2,8,StatisticBasedCase
2,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,33796992,2,2,8,StatisticBasedCase
2,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,33796992,2,2,8,StatisticBasedCase
3,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,201746,2,2,9,StatisticBasedCase
3,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,12332064,2,2,9,StatisticBasedCase
3,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,20486501,2,2,10,StatisticBasedCase
3,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,12353072,2,2,10,StatisticBasedCase
3,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,33807744,2,2,10,StatisticBasedCase
3,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,55282600,2,2,10,StatisticBasedCase
4,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,217057,2,2,11,StatisticBasedCase
4,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,12354832,2,2,11,StatisticBasedCase
4,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,19256626,2,2,12,StatisticBasedCase
4,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,12410072,2,2,12,StatisticBasedCase
4,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,33830536,2,2,12,StatisticBasedCase
4,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,33830536,2,2,12,StatisticBasedCase
5,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,194328,2,2,13,StatisticBasedCase
5,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,12413256,2,2,13,StatisticBasedCase
5,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,18855530,2,2,14,StatisticBasedCase
