MetricValue,Iteration,Size,Scenario,MetricName,CaseName,RunIndex,PhaseName,Sequence,Tool
1084382424,2,2,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation2,8,BATCH_OPTIMIZED-TEMPLATE
117753624,2,2,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation2,8,BATCH_OPTIMIZED-TEMPLATE
67613,3,2,BasicXform,Time,StatisticBasedCase,1,Modification,9,BATCH_OPTIMIZED-TEMPLATE
10241560,3,2,BasicXform,Memory,StatisticBasedCase,1,Modification,9,BATCH_OPTIMIZED-TEMPLATE
464674821,3,2,BasicXform,Time,StatisticBasedCase,1,M2MTransformation2,10,BATCH_OPTIMIZED-TEMPLATE
10356048,3,2,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation2,10,BATCH_OPTIMIZED-TEMPLATE
1084475280,3,2,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation2,10,BATCH_OPTIMIZED-TEMPLATE
117862564,3,2,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation2,10,BATCH_OPTIMIZED-TEMPLATE
88109,4,2,BasicXform,Time,StatisticBasedCase,1,Modification,11,BATCH_OPTIMIZED-TEMPLATE
10356160,4,2,BasicXform,Memory,StatisticBasedCase,1,Modification,11,BATCH_OPTIMIZED-TEMPLATE
466858452,4,2,BasicXform,Time,StatisticBasedCase,1,M2MTransformation2,12,BATCH_OPTIMIZED-TEMPLATE
10495920,4,2,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation2,12,BATCH_OPTIMIZED-TEMPLATE
1084573536,4,2,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation2,12,BATCH_OPTIMIZED-TEMPLATE
121492004,4,2,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation2,12,BATCH_OPTIMIZED-TEMPLATE
65421,5,2,BasicXform,Time,StatisticBasedCase,1,Modification,13,BATCH_OPTIMIZED-TEMPLATE
10496008,5,2,BasicXform,Memory,StatisticBasedCase,1,Modification,13,BATCH_OPTIMIZED-TEMPLATE
540047975,5,2,BasicXform,Time,StatisticBasedCase,1,M2MTransformation2,14,BATCH_OPTIMIZED-TEMPLATE
10611872,5,2,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation2,14,BATCH_OPTIMIZED-TEMPLATE
1297730672,5,2,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation2,14,BATCH_OPTIMIZED-TEMPLATE
668416252,5,2,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation2,14,BATCH_OPTIMIZED-TEMPLATE
575253,1,4,BasicXform,Time,StatisticBasedCase,3,EMFResourceInitialization,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
9542768,1,4,BasicXform,Memory,StatisticBasedCase,3,EMFResourceInitialization,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
323356281,1,4,BasicXform,Time,StatisticBasedCase,3,Generation,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
16546040,1,4,BasicXform,Memory,StatisticBasedCase,3,Generation,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
55864831,1,4,BasicXform,Time,StatisticBasedCase,3,Initialization,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
13420072,1,4,BasicXform,Memory,StatisticBasedCase,3,Initialization,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
74458184,1,4,BasicXform,PeakMemory,StatisticBasedCase,3,Initialization,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
52983340,1,4,BasicXform,AverageMemory,StatisticBasedCase,3,Initialization,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
113586219,1,4,BasicXform,Time,StatisticBasedCase,3,M2MTransformation1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
15601656,1,4,BasicXform,Memory,StatisticBasedCase,3,M2MTransformation1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
99320224,1,4,BasicXform,PeakMemory,StatisticBasedCase,3,M2MTransformation1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
67107864,1,4,BasicXform,AverageMemory,StatisticBasedCase,3,M2MTransformation1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
202449,1,4,BasicXform,Time,StatisticBasedCase,3,Modification,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
15602288,1,4,BasicXform,Memory,StatisticBasedCase,3,Modification,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
119277877,1,4,BasicXform,Time,StatisticBasedCase,3,M2MTransformation2,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
15609216,1,4,BasicXform,Memory,StatisticBasedCase,3,M2MTransformation2,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
101502472,1,4,BasicXform,PeakMemory,StatisticBasedCase,3,M2MTransformation2,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
69290196,1,4,BasicXform,AverageMemory,StatisticBasedCase,3,M2MTransformation2,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
184694,2,4,BasicXform,Time,StatisticBasedCase,3,Modification,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
15609616,2,4,BasicXform,Memory,StatisticBasedCase,3,Modification,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
110686335,2,4,BasicXform,Time,StatisticBasedCase,3,M2MTransformation2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
15619232,2,4,BasicXform,Memory,StatisticBasedCase,3,M2MTransformation2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
69297516,2,4,BasicXform,AverageMemory,StatisticBasedCase,3,M2MTransformation2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
101509784,2,4,BasicXform,PeakMemory,StatisticBasedCase,3,M2MTransformation2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
285406,3,4,BasicXform,Time,StatisticBasedCase,3,Modification,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
15619616,3,4,BasicXform,Memory,StatisticBasedCase,3,Modification,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
97193888,3,4,BasicXform,Time,StatisticBasedCase,3,M2MTransformation2,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
15629656,3,4,BasicXform,Memory,StatisticBasedCase,3,M2MTransformation2,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
69307512,3,4,BasicXform,AverageMemory,StatisticBasedCase,3,M2MTransformation2,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
101519776,3,4,BasicXform,PeakMemory,StatisticBasedCase,3,M2MTransformation2,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
229322,4,4,BasicXform,Time,StatisticBasedCase,3,Modification,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
15630072,4,4,BasicXform,Memory,StatisticBasedCase,3,Modification,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
92305320,4,4,BasicXform,Time,StatisticBasedCase,3,M2MTransformation2,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
15647344,4,4,BasicXform,Memory,StatisticBasedCase,3,M2MTransformation2,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
69318032,4,4,BasicXform,AverageMemory,StatisticBasedCase,3,M2MTransformation2,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
101530336,4,4,BasicXform,PeakMemory,StatisticBasedCase,3,M2MTransformation2,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
134332,5,4,BasicXform,Time,StatisticBasedCase,3,Modification,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
15647744,5,4,BasicXform,Memory,StatisticBasedCase,3,Modification,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
93278985,5,4,BasicXform,Time,StatisticBasedCase,3,M2MTransformation2,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
15674840,5,4,BasicXform,Memory,StatisticBasedCase,3,M2MTransformation2,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
101547888,5,4,BasicXform,PeakMemory,StatisticBasedCase,3,M2MTransformation2,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
69335632,5,4,BasicXform,AverageMemory,StatisticBasedCase,3,M2MTransformation2,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
154325,1,16,BasicXform,Time,StatisticBasedCase,3,EMFResourceInitialization,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
9760144,1,16,BasicXform,Memory,StatisticBasedCase,3,EMFResourceInitialization,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3125135153,1,16,BasicXform,Time,StatisticBasedCase,3,Generation,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
101374032,1,16,BasicXform,Memory,StatisticBasedCase,3,Generation,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
739163774,1,16,BasicXform,Time,StatisticBasedCase,3,Initialization,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
64023680,1,16,BasicXform,Memory,StatisticBasedCase,3,Initialization,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
172030744,1,16,BasicXform,AverageMemory,StatisticBasedCase,3,Initialization,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
310542560,1,16,BasicXform,PeakMemory,StatisticBasedCase,3,Initialization,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
340275796,1,16,BasicXform,Time,StatisticBasedCase,3,M2MTransformation1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
78779320,1,16,BasicXform,Memory,StatisticBasedCase,3,M2MTransformation1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
234103576,1,16,BasicXform,PeakMemory,StatisticBasedCase,3,M2MTransformation1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
170323832,1,16,BasicXform,AverageMemory,StatisticBasedCase,3,M2MTransformation1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
4714771,1,16,BasicXform,Time,StatisticBasedCase,3,Modification,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
79930680,1,16,BasicXform,Memory,StatisticBasedCase,3,Modification,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
17392,1,16,BasicXform,Time,StatisticBasedCase,3,M2MTransformation2,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE
79931552,1,16,BasicXform,Memory,StatisticBasedCase,3,M2MTransformation2,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE
122451280,1,16,BasicXform,AverageMemory,StatisticBasedCase,3,M2MTransformation2,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE
122451280,1,16,BasicXform,PeakMemory,StatisticBasedCase,3,M2MTransformation2,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1589258,2,16,BasicXform,Time,StatisticBasedCase,3,Modification,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE
79951864,2,16,BasicXform,Memory,StatisticBasedCase,3,Modification,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE
30002,2,16,BasicXform,Time,StatisticBasedCase,3,M2MTransformation2,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE
79953536,2,16,BasicXform,Memory,StatisticBasedCase,3,M2MTransformation2,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE
122472464,2,16,BasicXform,AverageMemory,StatisticBasedCase,3,M2MTransformation2,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE
165422160,2,16,BasicXform,PeakMemory,StatisticBasedCase,3,M2MTransformation2,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1168914,3,16,BasicXform,Time,StatisticBasedCase,3,Modification,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE
79973144,3,16,BasicXform,Memory,StatisticBasedCase,3,Modification,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE
17926,3,16,BasicXform,Time,StatisticBasedCase,3,M2MTransformation2,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE
79974016,3,16,BasicXform,Memory,StatisticBasedCase,3,M2MTransformation2,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE
101233980,3,16,BasicXform,AverageMemory,StatisticBasedCase,3,M2MTransformation2,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE
122493744,3,16,BasicXform,PeakMemory,StatisticBasedCase,3,M2MTransformation2,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1245031,4,16,BasicXform,Time,StatisticBasedCase,3,Modification,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE
79995296,4,16,BasicXform,Memory,StatisticBasedCase,3,Modification,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE
18881,4,16,BasicXform,Time,StatisticBasedCase,3,M2MTransformation2,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE
79996192,4,16,BasicXform,Memory,StatisticBasedCase,3,M2MTransformation2,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE
122515920,4,16,BasicXform,AverageMemory,StatisticBasedCase,3,M2MTransformation2,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE
122515920,4,16,BasicXform,PeakMemory,StatisticBasedCase,3,M2MTransformation2,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1210279,5,16,BasicXform,Time,StatisticBasedCase,3,Modification,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE
80016536,5,16,BasicXform,Memory,StatisticBasedCase,3,Modification,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE
14638,5,16,BasicXform,Time,StatisticBasedCase,3,M2MTransformation2,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE
80017408,5,16,BasicXform,Memory,StatisticBasedCase,3,M2MTransformation2,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE
122537136,5,16,BasicXform,PeakMemory,StatisticBasedCase,3,M2MTransformation2,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE
101277372,5,16,BasicXform,AverageMemory,StatisticBasedCase,3,M2MTransformation2,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE
274996,1,1,BasicXform,Time,StatisticBasedCase,1,EMFResourceInitialization,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
9478648,1,1,BasicXform,Memory,StatisticBasedCase,1,EMFResourceInitialization,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
47519868,1,1,BasicXform,Time,StatisticBasedCase,1,Generation,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
10775848,1,1,BasicXform,Memory,StatisticBasedCase,1,Generation,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
30753864,1,1,BasicXform,Time,StatisticBasedCase,1,Initialization,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
10956400,1,1,BasicXform,Memory,StatisticBasedCase,1,Initialization,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
41803840,1,1,BasicXform,AverageMemory,StatisticBasedCase,1,Initialization,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
63278704,1,1,BasicXform,PeakMemory,StatisticBasedCase,1,Initialization,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
12679256,1,1,BasicXform,Time,StatisticBasedCase,1,M2MTransformation1,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
11544568,1,1,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation1,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
32431832,1,1,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation1,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
32431832,1,1,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation1,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
245844,1,1,BasicXform,Time,StatisticBasedCase,1,Modification,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
11550072,1,1,BasicXform,Memory,StatisticBasedCase,1,Modification,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
13178029,1,1,BasicXform,Time,StatisticBasedCase,1,M2MTransformation2,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE
11572712,1,1,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation2,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE
33025704,1,1,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation2,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE
33025704,1,1,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation2,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE
261760,2,1,BasicXform,Time,StatisticBasedCase,1,Modification,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE
11577360,2,1,BasicXform,Memory,StatisticBasedCase,1,Modification,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE
13120912,2,1,BasicXform,Time,StatisticBasedCase,1,M2MTransformation2,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE
11589840,2,1,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation2,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE
33052992,2,1,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation2,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE
33052992,2,1,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation2,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE
298267,3,1,BasicXform,Time,StatisticBasedCase,1,Modification,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE
11593664,3,1,BasicXform,Memory,StatisticBasedCase,1,Modification,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE
14129921,3,1,BasicXform,Time,StatisticBasedCase,1,M2MTransformation2,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE
11604120,3,1,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation2,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE
54544152,3,1,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation2,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE
33069296,3,1,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation2,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE
234466,4,1,BasicXform,Time,StatisticBasedCase,1,Modification,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE
11607792,4,1,BasicXform,Memory,StatisticBasedCase,1,Modification,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE
15337045,4,1,BasicXform,Time,StatisticBasedCase,1,M2MTransformation2,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE
11647144,4,1,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation2,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE
33083448,4,1,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation2,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE
54558304,4,1,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation2,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE
281286,5,1,BasicXform,Time,StatisticBasedCase,1,Modification,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE
11650976,5,1,BasicXform,Memory,StatisticBasedCase,1,Modification,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE
18293957,5,1,BasicXform,Time,StatisticBasedCase,1,M2MTransformation2,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE
11660392,5,1,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation2,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE
33126608,5,1,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation2,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE
33126608,5,1,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation2,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE
361103,1,8,BasicXform,Time,StatisticBasedCase,2,EMFResourceInitialization,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
9584272,1,8,BasicXform,Memory,StatisticBasedCase,2,EMFResourceInitialization,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
709993910,1,8,BasicXform,Time,StatisticBasedCase,2,Generation,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
20966968,1,8,BasicXform,Memory,StatisticBasedCase,2,Generation,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
98857088,1,8,BasicXform,Time,StatisticBasedCase,2,Initialization,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
13400984,1,8,BasicXform,Memory,StatisticBasedCase,2,Initialization,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
53615148,1,8,BasicXform,AverageMemory,StatisticBasedCase,2,Initialization,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
75090024,1,8,BasicXform,PeakMemory,StatisticBasedCase,2,Initialization,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
208375124,1,8,BasicXform,Time,StatisticBasedCase,2,M2MTransformation1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
15850296,1,8,BasicXform,Memory,StatisticBasedCase,2,M2MTransformation1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
163725632,1,8,BasicXform,PeakMemory,StatisticBasedCase,2,M2MTransformation1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
99301048,1,8,BasicXform,AverageMemory,StatisticBasedCase,2,M2MTransformation1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
288662,1,8,BasicXform,Time,StatisticBasedCase,2,Modification,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
15850088,1,8,BasicXform,Memory,StatisticBasedCase,2,Modification,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
180286297,1,8,BasicXform,Time,StatisticBasedCase,2,M2MTransformation2,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
15857088,1,8,BasicXform,Memory,StatisticBasedCase,2,M2MTransformation2,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
166175224,1,8,BasicXform,PeakMemory,StatisticBasedCase,2,M2MTransformation2,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
101750496,1,8,BasicXform,AverageMemory,StatisticBasedCase,2,M2MTransformation2,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
268471,2,8,BasicXform,Time,StatisticBasedCase,2,Modification,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
15856888,2,8,BasicXform,Memory,StatisticBasedCase,2,Modification,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
192663892,2,8,BasicXform,Time,StatisticBasedCase,2,M2MTransformation2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
15863992,2,8,BasicXform,Memory,StatisticBasedCase,2,M2MTransformation2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
101757136,2,8,BasicXform,AverageMemory,StatisticBasedCase,2,M2MTransformation2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
187656560,2,8,BasicXform,PeakMemory,StatisticBasedCase,2,M2MTransformation2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
174078,3,8,BasicXform,Time,StatisticBasedCase,2,Modification,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
15863816,3,8,BasicXform,Memory,StatisticBasedCase,2,Modification,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
168732439,3,8,BasicXform,Time,StatisticBasedCase,2,M2MTransformation2,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
15871112,3,8,BasicXform,Memory,StatisticBasedCase,2,M2MTransformation2,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
166188896,3,8,BasicXform,PeakMemory,StatisticBasedCase,2,M2MTransformation2,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
101764196,3,8,BasicXform,AverageMemory,StatisticBasedCase,2,M2MTransformation2,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
176505,4,8,BasicXform,Time,StatisticBasedCase,2,Modification,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
15870936,4,8,BasicXform,Memory,StatisticBasedCase,2,Modification,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
163076161,4,8,BasicXform,Time,StatisticBasedCase,2,M2MTransformation2,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
15883408,4,8,BasicXform,Memory,StatisticBasedCase,2,M2MTransformation2,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
166195848,4,8,BasicXform,PeakMemory,StatisticBasedCase,2,M2MTransformation2,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
101771244,4,8,BasicXform,AverageMemory,StatisticBasedCase,2,M2MTransformation2,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
206334,5,8,BasicXform,Time,StatisticBasedCase,2,Modification,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
15882120,5,8,BasicXform,Memory,StatisticBasedCase,2,Modification,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
145151939,5,8,BasicXform,Time,StatisticBasedCase,2,M2MTransformation2,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
15890416,5,8,BasicXform,Memory,StatisticBasedCase,2,M2MTransformation2,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
101782400,5,8,BasicXform,AverageMemory,StatisticBasedCase,2,M2MTransformation2,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
166207000,5,8,BasicXform,PeakMemory,StatisticBasedCase,2,M2MTransformation2,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
285887,1,8,BasicXform,Time,StatisticBasedCase,3,EMFResourceInitialization,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
9555712,1,8,BasicXform,Memory,StatisticBasedCase,3,EMFResourceInitialization,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
848305709,1,8,BasicXform,Time,StatisticBasedCase,3,Generation,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
33466488,1,8,BasicXform,Memory,StatisticBasedCase,3,Generation,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
139556338,1,8,BasicXform,Time,StatisticBasedCase,3,Initialization,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
