MetricName,Iteration,RunIndex,Scenario,Sequence,Size,CaseName,MetricValue,PhaseName,Tool
Time,1,4,BasicXform,6,32,StatisticBasedCase,322475691,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Memory,1,4,BasicXform,6,32,StatisticBasedCase,203655936,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
PeakMemory,1,4,BasicXform,6,32,StatisticBasedCase,396170232,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
AverageMemory,1,4,BasicXform,6,32,StatisticBasedCase,331864288,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Time,2,4,BasicXform,7,32,StatisticBasedCase,485194,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Memory,2,4,BasicXform,7,32,StatisticBasedCase,203675344,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Time,2,4,BasicXform,8,32,StatisticBasedCase,315325858,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Memory,2,4,BasicXform,8,32,StatisticBasedCase,203683384,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
AverageMemory,2,4,BasicXform,8,32,StatisticBasedCase,332288060,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
PeakMemory,2,4,BasicXform,8,32,StatisticBasedCase,396594008,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Time,3,4,BasicXform,9,32,StatisticBasedCase,461844,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Memory,3,4,BasicXform,9,32,StatisticBasedCase,203687768,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Time,3,4,BasicXform,10,32,StatisticBasedCase,299196897,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Memory,3,4,BasicXform,10,32,StatisticBasedCase,204215328,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
AverageMemory,3,4,BasicXform,10,32,StatisticBasedCase,332300460,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
PeakMemory,3,4,BasicXform,10,32,StatisticBasedCase,461030912,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Time,4,4,BasicXform,11,32,StatisticBasedCase,501182,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Memory,4,4,BasicXform,11,32,StatisticBasedCase,204220712,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Time,4,4,BasicXform,12,32,StatisticBasedCase,292653015,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Memory,4,4,BasicXform,12,32,StatisticBasedCase,204501216,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
AverageMemory,4,4,BasicXform,12,32,StatisticBasedCase,332833524,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
PeakMemory,4,4,BasicXform,12,32,StatisticBasedCase,397139544,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Time,5,4,BasicXform,13,32,StatisticBasedCase,458121,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Memory,5,4,BasicXform,13,32,StatisticBasedCase,204506872,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Time,5,4,BasicXform,14,32,StatisticBasedCase,296950059,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Memory,5,4,BasicXform,14,32,StatisticBasedCase,204501864,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
PeakMemory,5,4,BasicXform,14,32,StatisticBasedCase,397425496,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
AverageMemory,5,4,BasicXform,14,32,StatisticBasedCase,333119568,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Time,1,4,BasicXform,1,4,StatisticBasedCase,578155,EMFResourceInitialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Memory,1,4,BasicXform,1,4,StatisticBasedCase,9556568,EMFResourceInitialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Time,1,4,BasicXform,2,4,StatisticBasedCase,342244883,Generation,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Memory,1,4,BasicXform,2,4,StatisticBasedCase,15747760,Generation,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Time,1,4,BasicXform,3,4,StatisticBasedCase,56010480,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Memory,1,4,BasicXform,3,4,StatisticBasedCase,13752544,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
PeakMemory,1,4,BasicXform,3,4,StatisticBasedCase,63731056,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
AverageMemory,1,4,BasicXform,3,4,StatisticBasedCase,42256192,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Time,1,4,BasicXform,4,4,StatisticBasedCase,96108602,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Memory,1,4,BasicXform,4,4,StatisticBasedCase,14896784,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
PeakMemory,1,4,BasicXform,4,4,StatisticBasedCase,56702832,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
AverageMemory,1,4,BasicXform,4,4,StatisticBasedCase,45965404,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Time,1,4,BasicXform,5,4,StatisticBasedCase,256483,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Memory,1,4,BasicXform,5,4,StatisticBasedCase,14896992,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Time,1,4,BasicXform,6,4,StatisticBasedCase,91289370,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Memory,1,4,BasicXform,6,4,StatisticBasedCase,14904120,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
PeakMemory,1,4,BasicXform,6,4,StatisticBasedCase,57847448,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
AverageMemory,1,4,BasicXform,6,4,StatisticBasedCase,47110036,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Time,2,4,BasicXform,7,4,StatisticBasedCase,173191,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Memory,2,4,BasicXform,7,4,StatisticBasedCase,14904088,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Time,2,4,BasicXform,8,4,StatisticBasedCase,82200871,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Memory,2,4,BasicXform,8,4,StatisticBasedCase,14908800,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
PeakMemory,2,4,BasicXform,8,4,StatisticBasedCase,57854544,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
AverageMemory,2,4,BasicXform,8,4,StatisticBasedCase,47117132,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Time,3,4,BasicXform,9,4,StatisticBasedCase,229832,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Memory,3,4,BasicXform,9,4,StatisticBasedCase,14908768,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Time,3,4,BasicXform,10,4,StatisticBasedCase,78829604,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Memory,3,4,BasicXform,10,4,StatisticBasedCase,14923352,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
PeakMemory,3,4,BasicXform,10,4,StatisticBasedCase,57859256,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
AverageMemory,3,4,BasicXform,10,4,StatisticBasedCase,47121828,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Time,4,4,BasicXform,11,4,StatisticBasedCase,201329,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Memory,4,4,BasicXform,11,4,StatisticBasedCase,14923344,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Time,4,4,BasicXform,12,4,StatisticBasedCase,76558563,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Memory,4,4,BasicXform,12,4,StatisticBasedCase,14929752,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
PeakMemory,4,4,BasicXform,12,4,StatisticBasedCase,57873856,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
AverageMemory,4,4,BasicXform,12,4,StatisticBasedCase,47136428,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Time,5,4,BasicXform,13,4,StatisticBasedCase,178610,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Memory,5,4,BasicXform,13,4,StatisticBasedCase,14929776,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Time,5,4,BasicXform,14,4,StatisticBasedCase,68520936,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Memory,5,4,BasicXform,14,4,StatisticBasedCase,14935640,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
AverageMemory,5,4,BasicXform,14,4,StatisticBasedCase,47142836,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
PeakMemory,5,4,BasicXform,14,4,StatisticBasedCase,57880264,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Time,1,4,BasicXform,1,64,StatisticBasedCase,356479,EMFResourceInitialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,1,4,BasicXform,1,64,StatisticBasedCase,10268168,EMFResourceInitialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,1,4,BasicXform,2,64,StatisticBasedCase,77411963102,Generation,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,1,4,BasicXform,2,64,StatisticBasedCase,1753304520,Generation,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,1,4,BasicXform,3,64,StatisticBasedCase,12589804355,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,1,4,BasicXform,3,64,StatisticBasedCase,1009348432,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE
AverageMemory,1,4,BasicXform,3,64,StatisticBasedCase,1278059124,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE
PeakMemory,1,4,BasicXform,3,64,StatisticBasedCase,3196367024,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,1,4,BasicXform,4,64,StatisticBasedCase,1607893703,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,1,4,BasicXform,4,64,StatisticBasedCase,1063083152,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
PeakMemory,1,4,BasicXform,4,64,StatisticBasedCase,1570367144,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
AverageMemory,1,4,BasicXform,4,64,StatisticBasedCase,1321083965,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,1,4,BasicXform,5,64,StatisticBasedCase,19735437,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,1,4,BasicXform,5,64,StatisticBasedCase,1064912656,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,1,4,BasicXform,6,64,StatisticBasedCase,57498,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,1,4,BasicXform,6,64,StatisticBasedCase,1064913536,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
PeakMemory,1,4,BasicXform,6,64,StatisticBasedCase,1116977752,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
AverageMemory,1,4,BasicXform,6,64,StatisticBasedCase,1116977752,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,2,4,BasicXform,7,64,StatisticBasedCase,2383115,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,2,4,BasicXform,7,64,StatisticBasedCase,1064968880,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,2,4,BasicXform,8,64,StatisticBasedCase,88982,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,2,4,BasicXform,8,64,StatisticBasedCase,1064969760,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
PeakMemory,2,4,BasicXform,8,64,StatisticBasedCase,1117033976,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
AverageMemory,2,4,BasicXform,8,64,StatisticBasedCase,1117033976,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,3,4,BasicXform,9,64,StatisticBasedCase,2058683,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,3,4,BasicXform,9,64,StatisticBasedCase,1064995968,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,3,4,BasicXform,10,64,StatisticBasedCase,20523,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,3,4,BasicXform,10,64,StatisticBasedCase,1064996848,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
PeakMemory,3,4,BasicXform,10,64,StatisticBasedCase,1117061064,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
AverageMemory,3,4,BasicXform,10,64,StatisticBasedCase,1068222528,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,4,4,BasicXform,11,64,StatisticBasedCase,2533937,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,4,4,BasicXform,11,64,StatisticBasedCase,1065023784,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,4,4,BasicXform,12,64,StatisticBasedCase,15071,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,4,4,BasicXform,12,64,StatisticBasedCase,1065024720,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
PeakMemory,4,4,BasicXform,12,64,StatisticBasedCase,1117088936,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
AverageMemory,4,4,BasicXform,12,64,StatisticBasedCase,1092367648,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,5,4,BasicXform,13,64,StatisticBasedCase,1566345,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,5,4,BasicXform,13,64,StatisticBasedCase,1065051520,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,5,4,BasicXform,14,64,StatisticBasedCase,17132,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,5,4,BasicXform,14,64,StatisticBasedCase,1065052400,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
PeakMemory,5,4,BasicXform,14,64,StatisticBasedCase,1117116616,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
AverageMemory,5,4,BasicXform,14,64,StatisticBasedCase,1117116616,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,1,1,BasicXform,1,1,StatisticBasedCase,606385,EMFResourceInitialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Memory,1,1,BasicXform,1,1,StatisticBasedCase,9519400,EMFResourceInitialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Time,1,1,BasicXform,2,1,StatisticBasedCase,83148802,Generation,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Memory,1,1,BasicXform,2,1,StatisticBasedCase,10714288,Generation,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Time,1,1,BasicXform,3,1,StatisticBasedCase,42392212,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Memory,1,1,BasicXform,3,1,StatisticBasedCase,12979440,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
AverageMemory,1,1,BasicXform,3,1,StatisticBasedCase,52585900,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
PeakMemory,1,1,BasicXform,3,1,StatisticBasedCase,74060752,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Time,1,1,BasicXform,4,1,StatisticBasedCase,24178396,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Memory,1,1,BasicXform,4,1,StatisticBasedCase,13254984,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
PeakMemory,1,1,BasicXform,4,1,StatisticBasedCase,34454872,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
AverageMemory,1,1,BasicXform,4,1,StatisticBasedCase,34454872,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Time,1,1,BasicXform,5,1,StatisticBasedCase,197800,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Memory,1,1,BasicXform,5,1,StatisticBasedCase,13255216,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Time,1,1,BasicXform,6,1,StatisticBasedCase,25097119,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Memory,1,1,BasicXform,6,1,StatisticBasedCase,13262360,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
PeakMemory,1,1,BasicXform,6,1,StatisticBasedCase,34730848,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
AverageMemory,1,1,BasicXform,6,1,StatisticBasedCase,34730848,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Time,2,1,BasicXform,7,1,StatisticBasedCase,199770,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Memory,2,1,BasicXform,7,1,StatisticBasedCase,13262336,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Time,2,1,BasicXform,8,1,StatisticBasedCase,24948190,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Memory,2,1,BasicXform,8,1,StatisticBasedCase,13268800,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
AverageMemory,2,1,BasicXform,8,1,StatisticBasedCase,34737968,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
PeakMemory,2,1,BasicXform,8,1,StatisticBasedCase,34737968,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Time,3,1,BasicXform,9,1,StatisticBasedCase,305788,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Memory,3,1,BasicXform,9,1,StatisticBasedCase,13268792,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Time,3,1,BasicXform,10,1,StatisticBasedCase,24122450,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Memory,3,1,BasicXform,10,1,StatisticBasedCase,13275528,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
AverageMemory,3,1,BasicXform,10,1,StatisticBasedCase,34744424,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
PeakMemory,3,1,BasicXform,10,1,StatisticBasedCase,34744424,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Time,4,1,BasicXform,11,1,StatisticBasedCase,153837,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Memory,4,1,BasicXform,11,1,StatisticBasedCase,13275576,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Time,4,1,BasicXform,12,1,StatisticBasedCase,23961033,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Memory,4,1,BasicXform,12,1,StatisticBasedCase,13285984,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
PeakMemory,4,1,BasicXform,12,1,StatisticBasedCase,34751232,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
AverageMemory,4,1,BasicXform,12,1,StatisticBasedCase,34751232,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Time,5,1,BasicXform,13,1,StatisticBasedCase,162407,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Memory,5,1,BasicXform,13,1,StatisticBasedCase,13285960,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Time,5,1,BasicXform,14,1,StatisticBasedCase,24684043,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Memory,5,1,BasicXform,14,1,StatisticBasedCase,13291464,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
PeakMemory,5,1,BasicXform,14,1,StatisticBasedCase,34761592,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
AverageMemory,5,1,BasicXform,14,1,StatisticBasedCase,34761592,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Time,1,5,BasicXform,1,64,StatisticBasedCase,615822,EMFResourceInitialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Memory,1,5,BasicXform,1,64,StatisticBasedCase,10234512,EMFResourceInitialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Time,1,5,BasicXform,2,64,StatisticBasedCase,85507335766,Generation,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Memory,1,5,BasicXform,2,64,StatisticBasedCase,1813565400,Generation,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Time,1,5,BasicXform,3,64,StatisticBasedCase,3614014769,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Memory,1,5,BasicXform,3,64,StatisticBasedCase,281507216,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
AverageMemory,1,5,BasicXform,3,64,StatisticBasedCase,588335106,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
PeakMemory,1,5,BasicXform,3,64,StatisticBasedCase,1034569504,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Time,1,5,BasicXform,4,64,StatisticBasedCase,1224390687,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Memory,1,5,BasicXform,4,64,StatisticBasedCase,312101848,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
AverageMemory,1,5,BasicXform,4,64,StatisticBasedCase,744683040,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
PeakMemory,1,5,BasicXform,4,64,StatisticBasedCase,1053466464,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Time,1,5,BasicXform,5,64,StatisticBasedCase,2291588,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Memory,1,5,BasicXform,5,64,StatisticBasedCase,312102536,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Time,1,5,BasicXform,6,64,StatisticBasedCase,1154104974,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Memory,1,5,BasicXform,6,64,StatisticBasedCase,312109184,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
PeakMemory,1,5,BasicXform,6,64,StatisticBasedCase,1084127056,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
AverageMemory,1,5,BasicXform,6,64,StatisticBasedCase,795907504,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Time,2,5,BasicXform,7,64,StatisticBasedCase,659177,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Memory,2,5,BasicXform,7,64,StatisticBasedCase,312109584,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Time,2,5,BasicXform,8,64,StatisticBasedCase,1095296844,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Memory,2,5,BasicXform,8,64,StatisticBasedCase,312115024,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
PeakMemory,2,5,BasicXform,8,64,StatisticBasedCase,1133341288,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
AverageMemory,2,5,BasicXform,8,64,StatisticBasedCase,818099898,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Time,3,5,BasicXform,9,64,StatisticBasedCase,557599,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Memory,3,5,BasicXform,9,64,StatisticBasedCase,312115488,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Time,3,5,BasicXform,10,64,StatisticBasedCase,1095079305,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Memory,3,5,BasicXform,10,64,StatisticBasedCase,312118480,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
PeakMemory,3,5,BasicXform,10,64,StatisticBasedCase,1093369552,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
AverageMemory,3,5,BasicXform,10,64,StatisticBasedCase,822935720,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Time,4,5,BasicXform,11,64,StatisticBasedCase,585159,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Memory,4,5,BasicXform,11,64,StatisticBasedCase,312118936,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Time,4,5,BasicXform,12,64,StatisticBasedCase,1081788865,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
Memory,4,5,BasicXform,12,64,StatisticBasedCase,312127008,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
PeakMemory,4,5,BasicXform,12,64,StatisticBasedCase,1088005688,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
AverageMemory,4,5,BasicXform,12,64,StatisticBasedCase,819429778,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
