Size,RunIndex,Tool,MetricName,PhaseName,CaseName,Scenario,Sequence,Iteration,MetricValue
32,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,9,3,617779704
32,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,14466
32,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,617780272
32,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,682215232
32,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,682215232
32,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,11,4,2019148
32,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,11,4,617822320
32,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,12,4,14654
32,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,12,4,617823112
32,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,12,4,682257872
32,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,12,4,688811580
32,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,13,5,1559137
32,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,13,5,617864640
32,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,14,5,14826
32,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,14,5,617865408
32,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,14,5,648772068
32,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,14,5,682300168
1,1,BATCH_OPTIMIZED-TEMPLATE,Time,EMFResourceInitialization,StatisticBasedCase,BasicXform,1,1,306423
1,1,BATCH_OPTIMIZED-TEMPLATE,Memory,EMFResourceInitialization,StatisticBasedCase,BasicXform,1,1,10967072
1,1,BATCH_OPTIMIZED-TEMPLATE,Time,Generation,StatisticBasedCase,BasicXform,2,1,247921037
1,1,BATCH_OPTIMIZED-TEMPLATE,Memory,Generation,StatisticBasedCase,BasicXform,2,1,12750392
1,1,BATCH_OPTIMIZED-TEMPLATE,Time,Initialization,StatisticBasedCase,BasicXform,3,1,36363
1,1,BATCH_OPTIMIZED-TEMPLATE,Memory,Initialization,StatisticBasedCase,BasicXform,3,1,11083464
1,1,BATCH_OPTIMIZED-TEMPLATE,AverageMemory,Initialization,StatisticBasedCase,BasicXform,3,1,21826060
1,1,BATCH_OPTIMIZED-TEMPLATE,PeakMemory,Initialization,StatisticBasedCase,BasicXform,3,1,32568456
1,1,BATCH_OPTIMIZED-TEMPLATE,Time,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,188878933
1,1,BATCH_OPTIMIZED-TEMPLATE,Memory,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,11275224
1,1,BATCH_OPTIMIZED-TEMPLATE,PeakMemory,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,333367016
1,1,BATCH_OPTIMIZED-TEMPLATE,AverageMemory,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,182968168
1,1,BATCH_OPTIMIZED-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,5,1,110198
1,1,BATCH_OPTIMIZED-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,5,1,11275608
1,1,BATCH_OPTIMIZED-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,6,1,116735627
1,1,BATCH_OPTIMIZED-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,6,1,11335808
1,1,BATCH_OPTIMIZED-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,6,1,183160708
1,1,BATCH_OPTIMIZED-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,6,1,333559928
1,1,BATCH_OPTIMIZED-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,7,2,94301
1,1,BATCH_OPTIMIZED-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,7,2,11336192
1,1,BATCH_OPTIMIZED-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,8,2,117616459
1,1,BATCH_OPTIMIZED-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,8,2,11401560
1,1,BATCH_OPTIMIZED-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,8,2,183220728
1,1,BATCH_OPTIMIZED-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,8,2,333619384
1,1,BATCH_OPTIMIZED-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,9,3,82199
1,1,BATCH_OPTIMIZED-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,9,3,11401992
1,1,BATCH_OPTIMIZED-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,117914384
1,1,BATCH_OPTIMIZED-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,11463336
1,1,BATCH_OPTIMIZED-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,183287240
1,1,BATCH_OPTIMIZED-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,333686608
1,1,BATCH_OPTIMIZED-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,11,4,50558
1,1,BATCH_OPTIMIZED-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,11,4,11463744
1,1,BATCH_OPTIMIZED-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,12,4,117953748
1,1,BATCH_OPTIMIZED-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,12,4,11542112
1,1,BATCH_OPTIMIZED-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,12,4,194091128
1,1,BATCH_OPTIMIZED-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,12,4,355232608
1,1,BATCH_OPTIMIZED-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,13,5,76233
1,1,BATCH_OPTIMIZED-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,13,5,11542496
1,1,BATCH_OPTIMIZED-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,14,5,119089237
1,1,BATCH_OPTIMIZED-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,14,5,11608056
1,1,BATCH_OPTIMIZED-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,14,5,194170060
1,1,BATCH_OPTIMIZED-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,14,5,355311744
64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Time,EMFResourceInitialization,StatisticBasedCase,BasicXform,1,1,506612
64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Memory,EMFResourceInitialization,StatisticBasedCase,BasicXform,1,1,11829336
64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Time,Generation,StatisticBasedCase,BasicXform,2,1,105758607404
64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Memory,Generation,StatisticBasedCase,BasicXform,2,1,4432150896
64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Time,Initialization,StatisticBasedCase,BasicXform,3,1,2745100698
64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Memory,Initialization,StatisticBasedCase,BasicXform,3,1,238433616
64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,AverageMemory,Initialization,StatisticBasedCase,BasicXform,3,1,617368031
64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,PeakMemory,Initialization,StatisticBasedCase,BasicXform,3,1,1209428912
64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Time,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,1512295447
64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Memory,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,275159160
64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,AverageMemory,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,889976080
64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,PeakMemory,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,1470699080
64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,5,1,1064550
64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,5,1,275159168
64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,6,1,1137619454
64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,6,1,275233240
64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,6,1,1539741280
64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,6,1,1062010504
64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,7,2,1120988
64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,7,2,275234016
64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,8,2,1019837191
64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,8,2,275240752
64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,8,2,1533575648
64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,8,2,1128110181
64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,9,3,939382
64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,9,3,275241528
64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,999156336
64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,275248336
64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,944156508
64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,1571263808
64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,11,4,914284
64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,11,4,275249136
64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,12,4,1080556287
64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,12,4,275256256
64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,12,4,1568933016
64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,12,4,1109884114
64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,13,5,864076
64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,13,5,275257056
64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,14,5,998916282
64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,14,5,275263840
64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,14,5,1567394704
64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,14,5,942167064
2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,EMFResourceInitialization,StatisticBasedCase,BasicXform,1,1,190023
2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,EMFResourceInitialization,StatisticBasedCase,BasicXform,1,1,11090416
2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,Generation,StatisticBasedCase,BasicXform,2,1,254765147
2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,Generation,StatisticBasedCase,BasicXform,2,1,15419456
2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,Initialization,StatisticBasedCase,BasicXform,3,1,79665824
2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,Initialization,StatisticBasedCase,BasicXform,3,1,14647080
2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,Initialization,StatisticBasedCase,BasicXform,3,1,32813416
2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,Initialization,StatisticBasedCase,BasicXform,3,1,32813416
2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,94485431
2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,16412456
2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,36132936
2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,36132936
2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,5,1,340948
2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,5,1,16427648
2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,6,1,108461772
2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,6,1,16444072
2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,6,1,37913528
2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,6,1,37913528
2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,7,2,478568
2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,7,2,16492008
2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,8,2,70898883
2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,8,2,16505360
2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,8,2,37977888
2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,8,2,37977888
2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,9,3,325529
2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,9,3,16520616
2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,55515984
2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,16535792
2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,48749168
2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,59491840
2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,11,4,372855
2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,11,4,16552288
2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,12,4,36286814
2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,12,4,16578360
2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,12,4,38038192
2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,12,4,38038192
2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,13,5,219719
2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,13,5,16593936
2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,14,5,31935914
2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,14,5,16607472
2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,14,5,38079816
2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,14,5,38079816
16,3,BATCH_OPTIMIZED-TEMPLATE,Time,EMFResourceInitialization,StatisticBasedCase,BasicXform,1,1,210933
16,3,BATCH_OPTIMIZED-TEMPLATE,Memory,EMFResourceInitialization,StatisticBasedCase,BasicXform,1,1,11134080
16,3,BATCH_OPTIMIZED-TEMPLATE,Time,Generation,StatisticBasedCase,BasicXform,2,1,3356035446
16,3,BATCH_OPTIMIZED-TEMPLATE,Memory,Generation,StatisticBasedCase,BasicXform,2,1,182410936
16,3,BATCH_OPTIMIZED-TEMPLATE,Time,Initialization,StatisticBasedCase,BasicXform,3,1,10399
16,3,BATCH_OPTIMIZED-TEMPLATE,Memory,Initialization,StatisticBasedCase,BasicXform,3,1,13823080
16,3,BATCH_OPTIMIZED-TEMPLATE,PeakMemory,Initialization,StatisticBasedCase,BasicXform,3,1,56711192
16,3,BATCH_OPTIMIZED-TEMPLATE,AverageMemory,Initialization,StatisticBasedCase,BasicXform,3,1,35267236
16,3,BATCH_OPTIMIZED-TEMPLATE,Time,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,33515457292
16,3,BATCH_OPTIMIZED-TEMPLATE,Memory,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,17639896
16,3,BATCH_OPTIMIZED-TEMPLATE,AverageMemory,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,1183591252
16,3,BATCH_OPTIMIZED-TEMPLATE,PeakMemory,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,3335325520
16,3,BATCH_OPTIMIZED-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,5,1,369490
16,3,BATCH_OPTIMIZED-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,5,1,17640312
16,3,BATCH_OPTIMIZED-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,6,1,33188925674
16,3,BATCH_OPTIMIZED-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,6,1,18623760
16,3,BATCH_OPTIMIZED-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,6,1,1235734452
16,3,BATCH_OPTIMIZED-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,6,1,3289077536
16,3,BATCH_OPTIMIZED-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,7,2,301066
16,3,BATCH_OPTIMIZED-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,7,2,18624144
16,3,BATCH_OPTIMIZED-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,8,2,32920208917
16,3,BATCH_OPTIMIZED-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,8,2,19658304
16,3,BATCH_OPTIMIZED-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,8,2,1054081546
16,3,BATCH_OPTIMIZED-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,8,2,3288727824
16,3,BATCH_OPTIMIZED-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,9,3,268595
16,3,BATCH_OPTIMIZED-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,9,3,19658688
16,3,BATCH_OPTIMIZED-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,33037495249
16,3,BATCH_OPTIMIZED-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,20596312
16,3,BATCH_OPTIMIZED-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,1407814059
16,3,BATCH_OPTIMIZED-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,3278014992
16,3,BATCH_OPTIMIZED-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,11,4,266623
16,3,BATCH_OPTIMIZED-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,11,4,20596720
16,3,BATCH_OPTIMIZED-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,12,4,33056469934
16,3,BATCH_OPTIMIZED-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,12,4,21732944
16,3,BATCH_OPTIMIZED-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,12,4,1134888236
16,3,BATCH_OPTIMIZED-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,12,4,3270808464
16,3,BATCH_OPTIMIZED-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,13,5,250727
16,3,BATCH_OPTIMIZED-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,13,5,21733352
16,3,BATCH_OPTIMIZED-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,14,5,32578992909
16,3,BATCH_OPTIMIZED-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,14,5,22674200
16,3,BATCH_OPTIMIZED-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,14,5,1416186393
16,3,BATCH_OPTIMIZED-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,14,5,3269849952
8,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,EMFResourceInitialization,StatisticBasedCase,BasicXform,1,1,247108
8,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,EMFResourceInitialization,StatisticBasedCase,BasicXform,1,1,11245184
8,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,Generation,StatisticBasedCase,BasicXform,2,1,1061929451
8,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,Generation,StatisticBasedCase,BasicXform,2,1,59882152
8,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,Initialization,StatisticBasedCase,BasicXform,3,1,298857397
8,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,Initialization,StatisticBasedCase,BasicXform,3,1,41028408
8,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,Initialization,StatisticBasedCase,BasicXform,3,1,98276904
8,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,Initialization,StatisticBasedCase,BasicXform,3,1,66048892
8,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,390362105
8,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,51103632
8,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,105484980
8,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,148455688
8,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,5,1,3112444
8,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,5,1,52016576
8,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,6,1,18380
8,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,6,1,52017136
8,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,6,1,73502456
