PhaseName,Scenario,RunIndex,Sequence,Iteration,Size,MetricValue,Tool,CaseName,MetricName
M2MTransformation2,BasicXform,2,8,2,4,38471160,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,2,8,2,4,49213720,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,2,9,3,4,1665185,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,2,9,3,4,27768152,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,10,3,4,14723,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,2,10,3,4,27768712,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,10,3,4,49254032,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,PeakMemory
M2MTransformation2,BasicXform,2,10,3,4,49254032,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,AverageMemory
Modification,BasicXform,2,11,4,4,1768811,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,2,11,4,4,27812584,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,12,4,4,14885,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,2,12,4,4,27813168,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,12,4,4,49298488,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,PeakMemory
M2MTransformation2,BasicXform,2,12,4,4,49298488,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,AverageMemory
Modification,BasicXform,2,13,5,4,1750201,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,2,13,5,4,27852808,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,14,5,4,16310,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,2,14,5,4,27853368,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,14,5,4,38596128,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,2,14,5,4,49338688,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,PeakMemory
EMFResourceInitialization,BasicXform,2,1,1,64,421131,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
EMFResourceInitialization,BasicXform,2,1,1,64,11805680,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
Generation,BasicXform,2,2,1,64,104234358830,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
Generation,BasicXform,2,2,1,64,3485206224,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
Initialization,BasicXform,2,3,1,64,1500803231,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
Initialization,BasicXform,2,3,1,64,47248168,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
Initialization,BasicXform,2,3,1,64,353829824,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,PeakMemory
Initialization,BasicXform,2,3,1,64,217361514,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation1,BasicXform,2,4,1,64,20458242689,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
M2MTransformation1,BasicXform,2,4,1,64,104282856,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation1,BasicXform,2,4,1,64,759550325,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation1,BasicXform,2,4,1,64,1677115496,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,2,5,1,64,832932,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,2,5,1,64,104283624,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,6,1,64,17410963453,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,2,6,1,64,104292880,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,6,1,64,971248205,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,2,6,1,64,1911474960,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,2,7,2,64,887170,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,2,7,2,64,104293616,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,8,2,64,16813297246,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,2,8,2,64,104302624,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,8,2,64,1092971786,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,2,8,2,64,2097066536,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,2,9,3,64,886333,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,2,9,3,64,104303360,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,10,3,64,17108253149,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,2,10,3,64,104312344,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,10,3,64,1114956878,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,2,10,3,64,2315163688,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,2,11,4,64,1065422,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,2,11,4,64,104313104,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,12,4,64,16420949421,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,2,12,4,64,104322448,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,12,4,64,2473492064,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,PeakMemory
M2MTransformation2,BasicXform,2,12,4,64,1332088716,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,AverageMemory
Modification,BasicXform,2,13,5,64,879667,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,2,13,5,64,104323208,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,14,5,64,16165937891,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,2,14,5,64,104332216,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,14,5,64,1307084603,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,2,14,5,64,2622481840,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,PeakMemory
EMFResourceInitialization,BasicXform,3,1,1,16,910389,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
EMFResourceInitialization,BasicXform,3,1,1,16,11261040,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
Generation,BasicXform,3,2,1,16,2920146693,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
Generation,BasicXform,3,2,1,16,202839832,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
Initialization,BasicXform,3,3,1,16,85550064,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
Initialization,BasicXform,3,3,1,16,14414344,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
Initialization,BasicXform,3,3,1,16,56085608,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,AverageMemory
Initialization,BasicXform,3,3,1,16,56085608,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,PeakMemory
M2MTransformation1,BasicXform,3,4,1,16,1662679890,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
M2MTransformation1,BasicXform,3,4,1,16,24858280,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation1,BasicXform,3,4,1,16,1362988312,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,PeakMemory
M2MTransformation1,BasicXform,3,4,1,16,716796840,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,AverageMemory
Modification,BasicXform,3,5,1,16,292763,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,3,5,1,16,24859040,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,3,6,1,16,1387829891,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,3,6,1,16,24875008,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,3,6,1,16,1325883200,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,PeakMemory
M2MTransformation2,BasicXform,3,6,1,16,794282824,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,AverageMemory
Modification,BasicXform,3,7,2,16,243088,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,3,7,2,16,24875736,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,3,8,2,16,1400418473,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,3,8,2,16,24884832,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,3,8,2,16,791908061,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,3,8,2,16,1321857336,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,3,9,3,16,259612,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,3,9,3,16,24885560,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,3,10,3,16,1690344953,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,3,10,3,16,24894624,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,3,10,3,16,734673029,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,3,10,3,16,1360955712,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,3,11,4,16,240188,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,3,11,4,16,24895376,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,3,12,4,16,1375672657,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,3,12,4,16,24904704,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,3,12,4,16,1359616216,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,PeakMemory
M2MTransformation2,BasicXform,3,12,4,16,803482773,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,AverageMemory
Modification,BasicXform,3,13,5,16,243549,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,3,13,5,16,24905456,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,3,14,5,16,1376031209,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,3,14,5,16,24914496,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,3,14,5,16,802972264,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,3,14,5,16,1358733984,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,PeakMemory
EMFResourceInitialization,BasicXform,1,1,1,64,457019,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
EMFResourceInitialization,BasicXform,1,1,1,64,11805416,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
Generation,BasicXform,1,2,1,64,86553481708,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
Generation,BasicXform,1,2,1,64,3444680504,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
Initialization,BasicXform,1,3,1,64,1415611079,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
Initialization,BasicXform,1,3,1,64,47247576,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
Initialization,BasicXform,1,3,1,64,223603056,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,AverageMemory
Initialization,BasicXform,1,3,1,64,349908336,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,PeakMemory
M2MTransformation1,BasicXform,1,4,1,64,19697651109,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
M2MTransformation1,BasicXform,1,4,1,64,104281832,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation1,BasicXform,1,4,1,64,811384877,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation1,BasicXform,1,4,1,64,1666055688,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,1,5,1,64,880999,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,1,5,1,64,104282600,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,6,1,64,17051808113,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,1,6,1,64,104305264,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,6,1,64,943870008,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,1,6,1,64,1896335120,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,1,7,2,64,816226,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,1,7,2,64,104306000,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,8,2,64,17491108603,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,1,8,2,64,104315024,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,8,2,64,2070864520,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,PeakMemory
M2MTransformation2,BasicXform,1,8,2,64,1171191569,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,AverageMemory
Modification,BasicXform,1,9,3,64,907420,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,1,9,3,64,104315760,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,10,3,64,16325585741,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,1,10,3,64,104324808,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,10,3,64,1029403885,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,1,10,3,64,2275330200,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,1,11,4,64,870566,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,1,11,4,64,104325568,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,12,4,64,16656254050,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,1,12,4,64,104334880,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,12,4,64,2426842896,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,PeakMemory
M2MTransformation2,BasicXform,1,12,4,64,1234952601,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,AverageMemory
Modification,BasicXform,1,13,5,64,937681,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,1,13,5,64,104335640,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,14,5,64,16584908101,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,1,14,5,64,104344664,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,14,5,64,1341370103,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,1,14,5,64,2560546384,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,PeakMemory
EMFResourceInitialization,BasicXform,1,1,1,8,424019,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
EMFResourceInitialization,BasicXform,1,1,1,8,11137560,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
Generation,BasicXform,1,2,1,8,783725109,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
Generation,BasicXform,1,2,1,8,61321064,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
Initialization,BasicXform,1,3,1,8,93328486,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
Initialization,BasicXform,1,3,1,8,34512248,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
Initialization,BasicXform,1,3,1,8,55183004,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,AverageMemory
Initialization,BasicXform,1,3,1,8,76668368,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,PeakMemory
M2MTransformation1,BasicXform,1,4,1,8,103268156,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
M2MTransformation1,BasicXform,1,4,1,8,51634656,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation1,BasicXform,1,4,1,8,88226156,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation1,BasicXform,1,4,1,8,120454208,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,1,5,1,8,447298,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,1,5,1,8,51685192,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,6,1,8,128129819,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,1,6,1,8,51719808,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,6,1,8,137627136,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,PeakMemory
M2MTransformation2,BasicXform,1,6,1,8,105399104,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,AverageMemory
Modification,BasicXform,1,7,2,8,450740,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,1,7,2,8,51770440,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,8,2,8,110672387,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,1,8,2,8,51848864,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,8,2,8,105484324,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,1,8,2,8,137712328,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,1,9,3,8,396825,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,1,9,3,8,51899784,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,10,3,8,105452356,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,1,10,3,8,51929032,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,10,3,8,105613788,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,1,10,3,8,137841912,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,1,11,4,8,402823,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,1,11,4,8,51980072,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,12,4,8,105983673,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,1,12,4,8,52009680,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,12,4,8,105693988,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,1,12,4,8,137922000,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,1,13,5,8,1573343,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,1,13,5,8,52585080,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,14,5,8,105672249,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,1,14,5,8,52614328,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,14,5,8,106299092,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,1,14,5,8,138527224,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,PeakMemory
EMFResourceInitialization,BasicXform,3,1,1,1,717897,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
