PhaseName,MetricValue,Iteration,Sequence,Tool,CaseName,Scenario,Size,MetricName,RunIndex
M2MTransformation2,39775672,2,8,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,8,AverageMemory,3
Modification,1179129,3,9,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,8,Time,3
Modification,29059456,3,9,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,8,Memory,3
M2MTransformation2,3774,3,10,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,8,Time,3
M2MTransformation2,29060328,3,10,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,8,Memory,3
M2MTransformation2,39797832,3,10,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,8,AverageMemory,3
M2MTransformation2,50535136,3,10,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,8,PeakMemory,3
Modification,1146772,4,11,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,8,Time,3
Modification,29080320,4,11,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,8,Memory,3
M2MTransformation2,3941,4,12,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,8,Time,3
M2MTransformation2,29081216,4,12,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,8,Memory,3
M2MTransformation2,39818720,4,12,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,8,AverageMemory,3
M2MTransformation2,50556024,4,12,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,8,PeakMemory,3
Modification,1265103,5,13,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,8,Time,3
Modification,29101072,5,13,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,8,Memory,3
M2MTransformation2,3861,5,14,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,8,Time,3
M2MTransformation2,29102744,5,14,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,8,Memory,3
M2MTransformation2,50576752,5,14,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,8,PeakMemory,3
M2MTransformation2,39839448,5,14,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,8,AverageMemory,3
EMFResourceInitialization,164495,1,1,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,64,Time,4
EMFResourceInitialization,10587664,1,1,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,64,Memory,4
Generation,74192506431,1,2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,64,Time,4
Generation,1721606008,1,2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,64,Memory,4
Initialization,13741268957,1,3,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,64,Time,4
Initialization,1070424720,1,3,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,64,Memory,4
Initialization,2928805880,1,3,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,64,PeakMemory,4
Initialization,1252523868,1,3,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,64,AverageMemory,4
M2MTransformation1,16178146214,1,4,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,64,Time,4
M2MTransformation1,1836044808,1,4,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,64,Memory,4
M2MTransformation1,3900384264,1,4,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,64,PeakMemory,4
M2MTransformation1,2142663086,1,4,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,64,AverageMemory,4
Modification,2880556,1,5,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,64,Time,4
Modification,1836086512,1,5,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,64,Memory,4
M2MTransformation2,3498,1,6,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,64,Time,4
M2MTransformation2,1836087424,1,6,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,64,Memory,4
M2MTransformation2,1859247664,1,6,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,64,AverageMemory,4
M2MTransformation2,1882407704,1,6,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,64,PeakMemory,4
Modification,3663088,2,7,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,64,Time,4
Modification,1836233200,2,7,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,64,Memory,4
M2MTransformation2,4358,2,8,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,64,Time,4
M2MTransformation2,1836234080,2,8,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,64,Memory,4
M2MTransformation2,1859394320,2,8,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,64,AverageMemory,4
M2MTransformation2,1882554360,2,8,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,64,PeakMemory,4
Modification,2338330,3,9,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,64,Time,4
Modification,1836264536,3,9,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,64,Memory,4
M2MTransformation2,3727,3,10,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,64,Time,4
M2MTransformation2,1836265648,3,10,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,64,Memory,4
M2MTransformation2,1882585728,3,10,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,64,PeakMemory,4
M2MTransformation2,1826919832,3,10,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,64,AverageMemory,4
Modification,2530628,4,11,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,64,Time,4
Modification,1836297416,4,11,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,64,Memory,4
M2MTransformation2,3397,4,12,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,64,Time,4
M2MTransformation2,1836298320,4,12,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,64,Memory,4
M2MTransformation2,1873090048,4,12,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,64,AverageMemory,4
M2MTransformation2,1882618600,4,12,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,64,PeakMemory,4
Modification,2252506,5,13,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,64,Time,4
Modification,1836330824,5,13,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,64,Memory,4
M2MTransformation2,4829,5,14,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,64,Time,4
M2MTransformation2,1836331704,5,14,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,64,Memory,4
M2MTransformation2,1882651984,5,14,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,64,PeakMemory,4
M2MTransformation2,1855559784,5,14,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,64,AverageMemory,4
EMFResourceInitialization,422254,1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,64,Time,3
EMFResourceInitialization,10293400,1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,64,Memory,3
Generation,72079078595,1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,64,Time,3
Generation,1813697416,1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,64,Memory,3
Initialization,4021369284,1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,64,Time,3
Initialization,281573400,1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,64,Memory,3
Initialization,875343632,1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,64,PeakMemory,3
Initialization,548376922,1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,64,AverageMemory,3
M2MTransformation1,1330119789,1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,64,Time,3
M2MTransformation1,312159800,1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,64,Memory,3
M2MTransformation1,696557869,1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,64,AverageMemory,3
M2MTransformation1,998364280,1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,64,PeakMemory,3
Modification,2061268,1,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,64,Time,3
Modification,312160456,1,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,64,Memory,3
M2MTransformation2,1161524447,1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,64,Time,3
M2MTransformation2,312176592,1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,64,Memory,3
M2MTransformation2,1104405272,1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,64,PeakMemory,3
M2MTransformation2,777446288,1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,64,AverageMemory,3
Modification,755321,2,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,64,Time,3
Modification,312176992,2,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,64,Memory,3
M2MTransformation2,1074375676,2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,64,Time,3
M2MTransformation2,312185000,2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,64,Memory,3
M2MTransformation2,802613304,2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,64,AverageMemory,3
M2MTransformation2,1066693976,2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,64,PeakMemory,3
Modification,565363,3,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,64,Time,3
Modification,312184408,3,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,64,Memory,3
M2MTransformation2,1041879041,3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,64,Time,3
M2MTransformation2,312182760,3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,64,Memory,3
M2MTransformation2,1066701800,3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,64,PeakMemory,3
M2MTransformation2,815196266,3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,64,AverageMemory,3
Modification,615037,4,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,64,Time,3
Modification,312183184,4,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,64,Memory,3
M2MTransformation2,1023158308,4,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,64,Time,3
M2MTransformation2,312187992,4,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,64,Memory,3
M2MTransformation2,1066700056,4,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,64,PeakMemory,3
M2MTransformation2,815194701,4,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,64,AverageMemory,3
Modification,312370,5,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,64,Time,3
Modification,312188416,5,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,64,Memory,3
M2MTransformation2,1028782936,5,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,64,Time,3
M2MTransformation2,312193992,5,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,64,Memory,3
M2MTransformation2,815199904,5,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,64,AverageMemory,3
M2MTransformation2,1066705256,5,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,64,PeakMemory,3
EMFResourceInitialization,805736,1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,2,Time,5
EMFResourceInitialization,9600520,1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,2,Memory,5
Generation,117574469,1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,2,Time,5
Generation,11943952,1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,2,Memory,5
Initialization,34912460,1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,2,Time,5
Initialization,12464600,1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,2,Memory,5
Initialization,74266224,1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,2,PeakMemory,5
Initialization,42053944,1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,2,AverageMemory,5
M2MTransformation1,1608125892,1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,2,Time,5
M2MTransformation1,12764264,1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,2,Memory,5
M2MTransformation1,935884976,1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,2,PeakMemory,5
M2MTransformation1,513545704,1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,2,AverageMemory,5
Modification,212783,1,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,2,Time,5
Modification,12764056,1,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,2,Memory,5
M2MTransformation2,1461002171,1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,2,Time,5
M2MTransformation2,12767408,1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,2,Memory,5
M2MTransformation2,983578592,1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,2,PeakMemory,5
M2MTransformation2,554450354,1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,2,AverageMemory,5
Modification,142850,2,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,2,Time,5
Modification,12767104,2,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,2,Memory,5
M2MTransformation2,1501718028,2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,2,Time,5
M2MTransformation2,12770408,2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,2,Memory,5
M2MTransformation2,1016531992,2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,2,PeakMemory,5
M2MTransformation2,570413709,2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,2,AverageMemory,5
Modification,135542,3,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,2,Time,5
Modification,12770200,3,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,2,Memory,5
M2MTransformation2,1560682387,3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,2,Time,5
M2MTransformation2,12774592,3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,2,Memory,5
M2MTransformation2,1053348840,3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,2,PeakMemory,5
M2MTransformation2,567384850,3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,2,AverageMemory,5
Modification,109351,4,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,2,Time,5
Modification,12774408,4,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,2,Memory,5
M2MTransformation2,1588456862,4,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,2,Time,5
M2MTransformation2,12777400,4,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,2,Memory,5
M2MTransformation2,586293181,4,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,2,AverageMemory,5
M2MTransformation2,1069982968,4,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,2,PeakMemory,5
Modification,109166,5,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,2,Time,5
Modification,12777232,5,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,2,Memory,5
M2MTransformation2,1625609823,5,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,2,Time,5
M2MTransformation2,12780776,5,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,2,Memory,5
M2MTransformation2,241010384,5,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,2,AverageMemory,5
M2MTransformation2,1086879880,5,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,2,PeakMemory,5
EMFResourceInitialization,515936,1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,Time,4
EMFResourceInitialization,9763312,1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,Memory,4
Generation,3880892513,1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,Time,4
Generation,99795328,1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,Memory,4
Initialization,111256239,1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,Time,4
Initialization,15421304,1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,Memory,4
Initialization,61363276,1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,AverageMemory,4
Initialization,68342616,1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,PeakMemory,4
M2MTransformation1,125956690903,1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,Time,4
M2MTransformation1,17925040,1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,Memory,4
M2MTransformation1,1130308791,1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,AverageMemory,4
M2MTransformation1,3105399552,1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,PeakMemory,4
Modification,739425,1,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,Time,4
Modification,17924848,1,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,Memory,4
M2MTransformation2,125754114940,1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,Time,4
M2MTransformation2,17927784,1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,Memory,4
M2MTransformation2,3053684488,1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,PeakMemory,4
M2MTransformation2,1122982615,1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,AverageMemory,4
Modification,261100,2,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,Time,4
Modification,17927560,2,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,Memory,4
M2MTransformation2,124767489097,2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,Time,4
M2MTransformation2,17932216,2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,Memory,4
M2MTransformation2,1177135130,2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,AverageMemory,4
M2MTransformation2,3041525848,2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,PeakMemory,4
Modification,183396,3,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,Time,4
Modification,17931992,3,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,Memory,4
M2MTransformation2,126123517416,3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,Time,4
M2MTransformation2,17934200,3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,Memory,4
M2MTransformation2,1104443254,3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,16,AverageMemory,4
