Iteration,Scenario,CaseName,Size,MetricValue,MetricName,RunIndex,PhaseName,Tool,Sequence
5,BasicXform,StatisticBasedCase,4,196288,Time,4,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,13
5,BasicXform,StatisticBasedCase,4,15977792,Memory,4,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,13
5,BasicXform,StatisticBasedCase,4,95012068,Time,4,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14
5,BasicXform,StatisticBasedCase,4,15989664,Memory,4,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14
5,BasicXform,StatisticBasedCase,4,69665656,AverageMemory,4,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14
5,BasicXform,StatisticBasedCase,4,101877920,PeakMemory,4,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14
1,BasicXform,StatisticBasedCase,16,155971,Time,3,EMFResourceInitialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,1
1,BasicXform,StatisticBasedCase,16,11380704,Memory,3,EMFResourceInitialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,1
1,BasicXform,StatisticBasedCase,16,4426862796,Time,3,Generation,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,2
1,BasicXform,StatisticBasedCase,16,189772800,Memory,3,Generation,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,2
1,BasicXform,StatisticBasedCase,16,170770564,Time,3,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,3
1,BasicXform,StatisticBasedCase,16,21924136,Memory,3,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,3
1,BasicXform,StatisticBasedCase,16,88039188,AverageMemory,3,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,3
1,BasicXform,StatisticBasedCase,16,141327472,PeakMemory,3,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,3
1,BasicXform,StatisticBasedCase,16,16494468725,Time,3,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,4
1,BasicXform,StatisticBasedCase,16,26193632,Memory,3,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,4
1,BasicXform,StatisticBasedCase,16,2174288592,PeakMemory,3,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,4
1,BasicXform,StatisticBasedCase,16,1079284176,AverageMemory,3,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,4
1,BasicXform,StatisticBasedCase,16,332046,Time,3,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,5
1,BasicXform,StatisticBasedCase,16,26194016,Memory,3,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,5
1,BasicXform,StatisticBasedCase,16,16848695748,Time,3,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,6
1,BasicXform,StatisticBasedCase,16,26197536,Memory,3,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,6
1,BasicXform,StatisticBasedCase,16,3252022304,PeakMemory,3,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,6
1,BasicXform,StatisticBasedCase,16,1617566138,AverageMemory,3,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,6
2,BasicXform,StatisticBasedCase,16,203666,Time,3,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,7
2,BasicXform,StatisticBasedCase,16,26197696,Memory,3,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,7
2,BasicXform,StatisticBasedCase,16,17006834416,Time,3,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,8
2,BasicXform,StatisticBasedCase,16,26201160,Memory,3,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,8
2,BasicXform,StatisticBasedCase,16,3251943776,PeakMemory,3,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,8
2,BasicXform,StatisticBasedCase,16,1585102647,AverageMemory,3,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,8
3,BasicXform,StatisticBasedCase,16,125915,Time,3,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,9
3,BasicXform,StatisticBasedCase,16,26201320,Memory,3,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,9
3,BasicXform,StatisticBasedCase,16,17094242722,Time,3,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,10
3,BasicXform,StatisticBasedCase,16,26204920,Memory,3,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,10
3,BasicXform,StatisticBasedCase,16,1545557986,AverageMemory,3,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,10
3,BasicXform,StatisticBasedCase,16,3252014720,PeakMemory,3,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,10
4,BasicXform,StatisticBasedCase,16,127207,Time,3,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,11
4,BasicXform,StatisticBasedCase,16,26205104,Memory,3,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,11
4,BasicXform,StatisticBasedCase,16,18705438430,Time,3,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,12
4,BasicXform,StatisticBasedCase,16,26208576,Memory,3,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,12
4,BasicXform,StatisticBasedCase,16,3596466088,PeakMemory,3,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,12
4,BasicXform,StatisticBasedCase,16,1668828620,AverageMemory,3,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,12
5,BasicXform,StatisticBasedCase,16,137438,Time,3,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,13
5,BasicXform,StatisticBasedCase,16,26208760,Memory,3,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,13
5,BasicXform,StatisticBasedCase,16,17219861208,Time,3,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,14
5,BasicXform,StatisticBasedCase,16,26211920,Memory,3,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,14
5,BasicXform,StatisticBasedCase,16,1676567396,AverageMemory,3,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,14
5,BasicXform,StatisticBasedCase,16,3459423656,PeakMemory,3,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,14
1,BasicXform,StatisticBasedCase,2,189301,Time,2,EMFResourceInitialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1
1,BasicXform,StatisticBasedCase,2,11177344,Memory,2,EMFResourceInitialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1
1,BasicXform,StatisticBasedCase,2,83755338,Time,2,Generation,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2
1,BasicXform,StatisticBasedCase,2,15310872,Memory,2,Generation,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2
1,BasicXform,StatisticBasedCase,2,32993178,Time,2,Initialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3
1,BasicXform,StatisticBasedCase,2,14612736,Memory,2,Initialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3
1,BasicXform,StatisticBasedCase,2,43631184,AverageMemory,2,Initialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3
1,BasicXform,StatisticBasedCase,2,54368608,PeakMemory,2,Initialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3
1,BasicXform,StatisticBasedCase,2,21231151,Time,2,M2MTransformation1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4
1,BasicXform,StatisticBasedCase,2,16427960,Memory,2,M2MTransformation1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4
1,BasicXform,StatisticBasedCase,2,36088168,AverageMemory,2,M2MTransformation1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4
1,BasicXform,StatisticBasedCase,2,36088168,PeakMemory,2,M2MTransformation1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4
1,BasicXform,StatisticBasedCase,2,258239,Time,2,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5
1,BasicXform,StatisticBasedCase,2,16436688,Memory,2,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5
1,BasicXform,StatisticBasedCase,2,23774929,Time,2,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6
1,BasicXform,StatisticBasedCase,2,16450976,Memory,2,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6
1,BasicXform,StatisticBasedCase,2,37912288,PeakMemory,2,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6
1,BasicXform,StatisticBasedCase,2,37912288,AverageMemory,2,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6
2,BasicXform,StatisticBasedCase,2,261707,Time,2,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,7
2,BasicXform,StatisticBasedCase,2,16461872,Memory,2,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,7
2,BasicXform,StatisticBasedCase,2,21795491,Time,2,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
2,BasicXform,StatisticBasedCase,2,16480072,Memory,2,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
2,BasicXform,StatisticBasedCase,2,37937472,AverageMemory,2,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
2,BasicXform,StatisticBasedCase,2,37937472,PeakMemory,2,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
3,BasicXform,StatisticBasedCase,2,366505,Time,2,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,9
3,BasicXform,StatisticBasedCase,2,16521824,Memory,2,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,9
3,BasicXform,StatisticBasedCase,2,23144227,Time,2,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10
3,BasicXform,StatisticBasedCase,2,16543960,Memory,2,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10
3,BasicXform,StatisticBasedCase,2,59472280,PeakMemory,2,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10
3,BasicXform,StatisticBasedCase,2,37997424,AverageMemory,2,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10
4,BasicXform,StatisticBasedCase,2,256111,Time,2,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,11
4,BasicXform,StatisticBasedCase,2,16553128,Memory,2,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,11
4,BasicXform,StatisticBasedCase,2,22145205,Time,2,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12
4,BasicXform,StatisticBasedCase,2,16567112,Memory,2,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12
4,BasicXform,StatisticBasedCase,2,38028752,AverageMemory,2,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12
4,BasicXform,StatisticBasedCase,2,38028752,PeakMemory,2,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12
5,BasicXform,StatisticBasedCase,2,245472,Time,2,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13
5,BasicXform,StatisticBasedCase,2,16576416,Memory,2,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13
5,BasicXform,StatisticBasedCase,2,21653428,Time,2,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14
5,BasicXform,StatisticBasedCase,2,16590696,Memory,2,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14
5,BasicXform,StatisticBasedCase,2,38052016,PeakMemory,2,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14
5,BasicXform,StatisticBasedCase,2,38052016,AverageMemory,2,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14
1,BasicXform,StatisticBasedCase,16,256317,Time,4,EMFResourceInitialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
1,BasicXform,StatisticBasedCase,16,11437880,Memory,4,EMFResourceInitialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
1,BasicXform,StatisticBasedCase,16,4185112278,Time,4,Generation,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
1,BasicXform,StatisticBasedCase,16,198930304,Memory,4,Generation,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
1,BasicXform,StatisticBasedCase,16,418361199,Time,4,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3
1,BasicXform,StatisticBasedCase,16,97368672,Memory,4,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3
1,BasicXform,StatisticBasedCase,16,284267088,PeakMemory,4,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3
1,BasicXform,StatisticBasedCase,16,169922832,AverageMemory,4,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3
1,BasicXform,StatisticBasedCase,16,337865363,Time,4,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
1,BasicXform,StatisticBasedCase,16,119192704,Memory,4,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
1,BasicXform,StatisticBasedCase,16,263140136,PeakMemory,4,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
1,BasicXform,StatisticBasedCase,16,200976060,AverageMemory,4,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
1,BasicXform,StatisticBasedCase,16,4118266,Time,4,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5
1,BasicXform,StatisticBasedCase,16,121099224,Memory,4,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5
1,BasicXform,StatisticBasedCase,16,44488,Time,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6
1,BasicXform,StatisticBasedCase,16,121100072,Memory,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6
1,BasicXform,StatisticBasedCase,16,205492400,PeakMemory,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6
1,BasicXform,StatisticBasedCase,16,184017552,AverageMemory,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6
2,BasicXform,StatisticBasedCase,16,1301936,Time,4,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,7
2,BasicXform,StatisticBasedCase,16,121135136,Memory,4,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,7
2,BasicXform,StatisticBasedCase,16,18755,Time,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8
2,BasicXform,StatisticBasedCase,16,121135984,Memory,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8
2,BasicXform,StatisticBasedCase,16,162578616,AverageMemory,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8
2,BasicXform,StatisticBasedCase,16,162578616,PeakMemory,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8
3,BasicXform,StatisticBasedCase,16,1056385,Time,4,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9
3,BasicXform,StatisticBasedCase,16,121171448,Memory,4,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9
3,BasicXform,StatisticBasedCase,16,18669,Time,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10
3,BasicXform,StatisticBasedCase,16,121172296,Memory,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10
3,BasicXform,StatisticBasedCase,16,162614928,PeakMemory,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10
3,BasicXform,StatisticBasedCase,16,141893712,AverageMemory,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10
4,BasicXform,StatisticBasedCase,16,1280078,Time,4,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11
4,BasicXform,StatisticBasedCase,16,121208152,Memory,4,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11
4,BasicXform,StatisticBasedCase,16,20392,Time,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12
4,BasicXform,StatisticBasedCase,16,121209024,Memory,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12
4,BasicXform,StatisticBasedCase,16,162651656,PeakMemory,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12
4,BasicXform,StatisticBasedCase,16,141930440,AverageMemory,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12
5,BasicXform,StatisticBasedCase,16,1120801,Time,4,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13
5,BasicXform,StatisticBasedCase,16,121244504,Memory,4,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13
5,BasicXform,StatisticBasedCase,16,18335,Time,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14
5,BasicXform,StatisticBasedCase,16,121245352,Memory,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14
5,BasicXform,StatisticBasedCase,16,162687984,PeakMemory,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14
5,BasicXform,StatisticBasedCase,16,141966768,AverageMemory,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14
1,BasicXform,StatisticBasedCase,4,540809,Time,1,EMFResourceInitialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,1
1,BasicXform,StatisticBasedCase,4,11244664,Memory,1,EMFResourceInitialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,1
1,BasicXform,StatisticBasedCase,4,205481370,Time,1,Generation,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,2
1,BasicXform,StatisticBasedCase,4,17805416,Memory,1,Generation,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,2
1,BasicXform,StatisticBasedCase,4,53759397,Time,1,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,3
1,BasicXform,StatisticBasedCase,4,14621440,Memory,1,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,3
1,BasicXform,StatisticBasedCase,4,76139960,PeakMemory,1,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,3
1,BasicXform,StatisticBasedCase,4,54665096,AverageMemory,1,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,3
1,BasicXform,StatisticBasedCase,4,2474241640,Time,1,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,4
1,BasicXform,StatisticBasedCase,4,15502720,Memory,1,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,4
1,BasicXform,StatisticBasedCase,4,288427236,AverageMemory,1,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,4
1,BasicXform,StatisticBasedCase,4,487071192,PeakMemory,1,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,4
1,BasicXform,StatisticBasedCase,4,263632,Time,1,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,5
1,BasicXform,StatisticBasedCase,4,15502184,Memory,1,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,5
1,BasicXform,StatisticBasedCase,4,1518354453,Time,1,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,6
1,BasicXform,StatisticBasedCase,4,15506064,Memory,1,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,6
1,BasicXform,StatisticBasedCase,4,487966232,PeakMemory,1,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,6
1,BasicXform,StatisticBasedCase,4,287526005,AverageMemory,1,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,6
2,BasicXform,StatisticBasedCase,4,188188,Time,1,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,7
2,BasicXform,StatisticBasedCase,4,15506296,Memory,1,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,7
2,BasicXform,StatisticBasedCase,4,1529439121,Time,1,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,8
2,BasicXform,StatisticBasedCase,4,15510560,Memory,1,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,8
2,BasicXform,StatisticBasedCase,4,530919960,PeakMemory,1,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,8
2,BasicXform,StatisticBasedCase,4,294685661,AverageMemory,1,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,8
3,BasicXform,StatisticBasedCase,4,131547,Time,1,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,9
3,BasicXform,StatisticBasedCase,4,15510792,Memory,1,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,9
3,BasicXform,StatisticBasedCase,4,1547538670,Time,1,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,10
3,BasicXform,StatisticBasedCase,4,15514024,Memory,1,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,10
3,BasicXform,StatisticBasedCase,4,509439376,PeakMemory,1,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,10
3,BasicXform,StatisticBasedCase,4,294688445,AverageMemory,1,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,10
4,BasicXform,StatisticBasedCase,4,109336,Time,1,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,11
4,BasicXform,StatisticBasedCase,4,15514280,Memory,1,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,11
4,BasicXform,StatisticBasedCase,4,1568565239,Time,1,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,12
4,BasicXform,StatisticBasedCase,4,15517752,Memory,1,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,12
4,BasicXform,StatisticBasedCase,4,509479864,PeakMemory,1,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,12
4,BasicXform,StatisticBasedCase,4,294710816,AverageMemory,1,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,12
5,BasicXform,StatisticBasedCase,4,110439,Time,1,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,13
5,BasicXform,StatisticBasedCase,4,15518008,Memory,1,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,13
5,BasicXform,StatisticBasedCase,4,1590190957,Time,1,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,14
5,BasicXform,StatisticBasedCase,4,15521184,Memory,1,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,14
5,BasicXform,StatisticBasedCase,4,530935784,PeakMemory,1,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,14
5,BasicXform,StatisticBasedCase,4,301859752,AverageMemory,1,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,14
1,BasicXform,StatisticBasedCase,2,244721,Time,1,EMFResourceInitialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
1,BasicXform,StatisticBasedCase,2,11276208,Memory,1,EMFResourceInitialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
1,BasicXform,StatisticBasedCase,2,94935576,Time,1,Generation,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
1,BasicXform,StatisticBasedCase,2,14475464,Memory,1,Generation,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
1,BasicXform,StatisticBasedCase,2,50971385,Time,1,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3
1,BasicXform,StatisticBasedCase,2,16207768,Memory,1,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3
1,BasicXform,StatisticBasedCase,2,43722656,AverageMemory,1,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3
1,BasicXform,StatisticBasedCase,2,65197520,PeakMemory,1,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3
