PhaseName,Scenario,RunIndex,Size,CaseName,MetricName,Iteration,Tool,MetricValue,Sequence
Initialization,BasicXform,3,4,StatisticBasedCase,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,52978608,3
Initialization,BasicXform,3,4,StatisticBasedCase,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,74453456,3
M2MTransformation1,BasicXform,3,4,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,95472248,4
M2MTransformation1,BasicXform,3,4,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13586456,4
M2MTransformation1,BasicXform,3,4,StatisticBasedCase,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,76886664,4
M2MTransformation1,BasicXform,3,4,StatisticBasedCase,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,55411820,4
Modification,BasicXform,3,4,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,189996,5
Modification,BasicXform,3,4,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13586456,5
M2MTransformation2,BasicXform,3,4,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,95164122,6
M2MTransformation2,BasicXform,3,4,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13597064,6
M2MTransformation2,BasicXform,3,4,StatisticBasedCase,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,99486664,6
M2MTransformation2,BasicXform,3,4,StatisticBasedCase,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,56536948,6
Modification,BasicXform,3,4,StatisticBasedCase,Time,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,248371,7
Modification,BasicXform,3,4,StatisticBasedCase,Memory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13596840,7
M2MTransformation2,BasicXform,3,4,StatisticBasedCase,Time,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,86931604,8
M2MTransformation2,BasicXform,3,4,StatisticBasedCase,Memory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13602688,8
M2MTransformation2,BasicXform,3,4,StatisticBasedCase,PeakMemory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,78022160,8
M2MTransformation2,BasicXform,3,4,StatisticBasedCase,AverageMemory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,56547316,8
Modification,BasicXform,3,4,StatisticBasedCase,Time,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,203030,9
Modification,BasicXform,3,4,StatisticBasedCase,Memory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13602464,9
M2MTransformation2,BasicXform,3,4,StatisticBasedCase,Time,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,77413742,10
M2MTransformation2,BasicXform,3,4,StatisticBasedCase,Memory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13608744,10
M2MTransformation2,BasicXform,3,4,StatisticBasedCase,PeakMemory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,78027824,10
M2MTransformation2,BasicXform,3,4,StatisticBasedCase,AverageMemory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,56552960,10
Modification,BasicXform,3,4,StatisticBasedCase,Time,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,206862,11
Modification,BasicXform,3,4,StatisticBasedCase,Memory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13608544,11
M2MTransformation2,BasicXform,3,4,StatisticBasedCase,Time,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,71297823,12
M2MTransformation2,BasicXform,3,4,StatisticBasedCase,Memory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13613760,12
M2MTransformation2,BasicXform,3,4,StatisticBasedCase,PeakMemory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,78033896,12
M2MTransformation2,BasicXform,3,4,StatisticBasedCase,AverageMemory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,56559048,12
Modification,BasicXform,3,4,StatisticBasedCase,Time,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,162520,13
Modification,BasicXform,3,4,StatisticBasedCase,Memory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13613560,13
M2MTransformation2,BasicXform,3,4,StatisticBasedCase,Time,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,71107076,14
M2MTransformation2,BasicXform,3,4,StatisticBasedCase,Memory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13623552,14
M2MTransformation2,BasicXform,3,4,StatisticBasedCase,PeakMemory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,78038864,14
M2MTransformation2,BasicXform,3,4,StatisticBasedCase,AverageMemory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,56564028,14
EMFResourceInitialization,BasicXform,3,1,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,279767,1
EMFResourceInitialization,BasicXform,3,1,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,9513816,1
Generation,BasicXform,3,1,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,61365000,2
Generation,BasicXform,3,1,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,10904232,2
Initialization,BasicXform,3,1,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,54116891,3
Initialization,BasicXform,3,1,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,11980344,3
Initialization,BasicXform,3,1,StatisticBasedCase,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,95527888,3
Initialization,BasicXform,3,1,StatisticBasedCase,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,63315608,3
M2MTransformation1,BasicXform,3,1,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,28107482,4
M2MTransformation1,BasicXform,3,1,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12253632,4
M2MTransformation1,BasicXform,3,1,StatisticBasedCase,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,33455776,4
M2MTransformation1,BasicXform,3,1,StatisticBasedCase,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,54930632,4
Modification,BasicXform,3,1,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,283159,5
Modification,BasicXform,3,1,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12253456,5
M2MTransformation2,BasicXform,3,1,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,36583807,6
M2MTransformation2,BasicXform,3,1,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12260224,6
M2MTransformation2,BasicXform,3,1,StatisticBasedCase,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,55203944,6
M2MTransformation2,BasicXform,3,1,StatisticBasedCase,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,33729088,6
Modification,BasicXform,3,1,StatisticBasedCase,Time,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,208304,7
Modification,BasicXform,3,1,StatisticBasedCase,Memory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12260008,7
M2MTransformation2,BasicXform,3,1,StatisticBasedCase,Time,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,41103931,8
M2MTransformation2,BasicXform,3,1,StatisticBasedCase,Memory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12266544,8
M2MTransformation2,BasicXform,3,1,StatisticBasedCase,PeakMemory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,33735640,8
M2MTransformation2,BasicXform,3,1,StatisticBasedCase,AverageMemory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,33735640,8
Modification,BasicXform,3,1,StatisticBasedCase,Time,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,201136,9
Modification,BasicXform,3,1,StatisticBasedCase,Memory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12266328,9
M2MTransformation2,BasicXform,3,1,StatisticBasedCase,Time,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,38257002,10
M2MTransformation2,BasicXform,3,1,StatisticBasedCase,Memory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12277592,10
M2MTransformation2,BasicXform,3,1,StatisticBasedCase,AverageMemory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,33741960,10
M2MTransformation2,BasicXform,3,1,StatisticBasedCase,PeakMemory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,55216816,10
Modification,BasicXform,3,1,StatisticBasedCase,Time,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,95003,11
Modification,BasicXform,3,1,StatisticBasedCase,Memory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12277400,11
M2MTransformation2,BasicXform,3,1,StatisticBasedCase,Time,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,26689063,12
M2MTransformation2,BasicXform,3,1,StatisticBasedCase,Memory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12287184,12
M2MTransformation2,BasicXform,3,1,StatisticBasedCase,AverageMemory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,33753056,12
M2MTransformation2,BasicXform,3,1,StatisticBasedCase,PeakMemory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,55227912,12
Modification,BasicXform,3,1,StatisticBasedCase,Time,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,126952,13
Modification,BasicXform,3,1,StatisticBasedCase,Memory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12286872,13
M2MTransformation2,BasicXform,3,1,StatisticBasedCase,Time,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,25564460,14
M2MTransformation2,BasicXform,3,1,StatisticBasedCase,Memory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12291872,14
M2MTransformation2,BasicXform,3,1,StatisticBasedCase,PeakMemory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,55237360,14
M2MTransformation2,BasicXform,3,1,StatisticBasedCase,AverageMemory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,33762504,14
EMFResourceInitialization,BasicXform,2,4,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,168480,1
EMFResourceInitialization,BasicXform,2,4,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,9513224,1
Generation,BasicXform,2,4,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,271355472,2
Generation,BasicXform,2,4,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16134688,2
Initialization,BasicXform,2,4,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,53781184,3
Initialization,BasicXform,2,4,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14354224,3
Initialization,BasicXform,2,4,StatisticBasedCase,PeakMemory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,52944640,3
Initialization,BasicXform,2,4,StatisticBasedCase,AverageMemory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,42207216,3
M2MTransformation1,BasicXform,2,4,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,35387315,4
M2MTransformation1,BasicXform,2,4,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16730752,4
M2MTransformation1,BasicXform,2,4,StatisticBasedCase,AverageMemory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,35829456,4
M2MTransformation1,BasicXform,2,4,StatisticBasedCase,PeakMemory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,35829456,4
Modification,BasicXform,2,4,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,248481,5
Modification,BasicXform,2,4,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16732968,5
M2MTransformation2,BasicXform,2,4,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,40360161,6
M2MTransformation2,BasicXform,2,4,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16790640,6
M2MTransformation2,BasicXform,2,4,StatisticBasedCase,PeakMemory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,38208600,6
M2MTransformation2,BasicXform,2,4,StatisticBasedCase,AverageMemory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,38208600,6
Modification,BasicXform,2,4,StatisticBasedCase,Time,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,262069,7
Modification,BasicXform,2,4,StatisticBasedCase,Memory,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16792272,7
M2MTransformation2,BasicXform,2,4,StatisticBasedCase,Time,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,36693109,8
M2MTransformation2,BasicXform,2,4,StatisticBasedCase,Memory,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16801824,8
M2MTransformation2,BasicXform,2,4,StatisticBasedCase,PeakMemory,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,38267904,8
M2MTransformation2,BasicXform,2,4,StatisticBasedCase,AverageMemory,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,38267904,8
Modification,BasicXform,2,4,StatisticBasedCase,Time,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,210293,9
Modification,BasicXform,2,4,StatisticBasedCase,Memory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16803616,9
M2MTransformation2,BasicXform,2,4,StatisticBasedCase,Time,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,36970028,10
M2MTransformation2,BasicXform,2,4,StatisticBasedCase,Memory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16813680,10
M2MTransformation2,BasicXform,2,4,StatisticBasedCase,PeakMemory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,38279248,10
M2MTransformation2,BasicXform,2,4,StatisticBasedCase,AverageMemory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,38279248,10
Modification,BasicXform,2,4,StatisticBasedCase,Time,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,188169,11
Modification,BasicXform,2,4,StatisticBasedCase,Memory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16815896,11
M2MTransformation2,BasicXform,2,4,StatisticBasedCase,Time,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,37713081,12
M2MTransformation2,BasicXform,2,4,StatisticBasedCase,Memory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16923504,12
M2MTransformation2,BasicXform,2,4,StatisticBasedCase,PeakMemory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,59766408,12
M2MTransformation2,BasicXform,2,4,StatisticBasedCase,AverageMemory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,38291552,12
Modification,BasicXform,2,4,StatisticBasedCase,Time,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,299841,13
Modification,BasicXform,2,4,StatisticBasedCase,Memory,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16925768,13
M2MTransformation2,BasicXform,2,4,StatisticBasedCase,Time,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,36332918,14
M2MTransformation2,BasicXform,2,4,StatisticBasedCase,Memory,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16935576,14
M2MTransformation2,BasicXform,2,4,StatisticBasedCase,AverageMemory,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,38401400,14
M2MTransformation2,BasicXform,2,4,StatisticBasedCase,PeakMemory,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,38401400,14
EMFResourceInitialization,BasicXform,3,8,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,331151,1
EMFResourceInitialization,BasicXform,3,8,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,9589904,1
Generation,BasicXform,3,8,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1218189452,2
Generation,BasicXform,3,8,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,34565744,2
Initialization,BasicXform,3,8,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,123201927,3
Initialization,BasicXform,3,8,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13396824,3
Initialization,BasicXform,3,8,StatisticBasedCase,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,85840424,3
Initialization,BasicXform,3,8,StatisticBasedCase,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,53628108,3
M2MTransformation1,BasicXform,3,8,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,209639519,4
M2MTransformation1,BasicXform,3,8,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,15924944,4
M2MTransformation1,BasicXform,3,8,StatisticBasedCase,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,88559424,4
M2MTransformation1,BasicXform,3,8,StatisticBasedCase,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,142246584,4
Modification,BasicXform,3,8,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,318829,5
Modification,BasicXform,3,8,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,15924960,5
M2MTransformation2,BasicXform,3,8,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,181691043,6
M2MTransformation2,BasicXform,3,8,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,15930272,6
M2MTransformation2,BasicXform,3,8,StatisticBasedCase,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,144774872,6
M2MTransformation2,BasicXform,3,8,StatisticBasedCase,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,91087732,6
Modification,BasicXform,3,8,StatisticBasedCase,Time,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,290804,7
Modification,BasicXform,3,8,StatisticBasedCase,Memory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,15930064,7
M2MTransformation2,BasicXform,3,8,StatisticBasedCase,Time,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,166369448,8
M2MTransformation2,BasicXform,3,8,StatisticBasedCase,Memory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,15945192,8
M2MTransformation2,BasicXform,3,8,StatisticBasedCase,AverageMemory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,91092948,8
M2MTransformation2,BasicXform,3,8,StatisticBasedCase,PeakMemory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,144780200,8
Modification,BasicXform,3,8,StatisticBasedCase,Time,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,172932,9
Modification,BasicXform,3,8,StatisticBasedCase,Memory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,15944984,9
M2MTransformation2,BasicXform,3,8,StatisticBasedCase,Time,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,164799048,10
M2MTransformation2,BasicXform,3,8,StatisticBasedCase,Memory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,15968232,10
M2MTransformation2,BasicXform,3,8,StatisticBasedCase,PeakMemory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,144794848,10
M2MTransformation2,BasicXform,3,8,StatisticBasedCase,AverageMemory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,91107732,10
Modification,BasicXform,3,8,StatisticBasedCase,Time,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,206911,11
Modification,BasicXform,3,8,StatisticBasedCase,Memory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,15968048,11
M2MTransformation2,BasicXform,3,8,StatisticBasedCase,Time,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,169169152,12
M2MTransformation2,BasicXform,3,8,StatisticBasedCase,Memory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,15972024,12
M2MTransformation2,BasicXform,3,8,StatisticBasedCase,PeakMemory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,144817936,12
M2MTransformation2,BasicXform,3,8,StatisticBasedCase,AverageMemory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,91130820,12
Modification,BasicXform,3,8,StatisticBasedCase,Time,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,195971,13
Modification,BasicXform,3,8,StatisticBasedCase,Memory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,15971840,13
M2MTransformation2,BasicXform,3,8,StatisticBasedCase,Time,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,156324624,14
M2MTransformation2,BasicXform,3,8,StatisticBasedCase,Memory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,15980360,14
M2MTransformation2,BasicXform,3,8,StatisticBasedCase,PeakMemory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,144830032,14
M2MTransformation2,BasicXform,3,8,StatisticBasedCase,AverageMemory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,91138752,14
EMFResourceInitialization,BasicXform,1,32,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,372147,1
EMFResourceInitialization,BasicXform,1,32,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,9862296,1
Generation,BasicXform,1,32,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,16054959571,2
Generation,BasicXform,1,32,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,389028368,2
Initialization,BasicXform,1,32,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,967798430,3
Initialization,BasicXform,1,32,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,37668808,3
Initialization,BasicXform,1,32,StatisticBasedCase,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,162216688,3
Initialization,BasicXform,1,32,StatisticBasedCase,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,242508784,3
M2MTransformation1,BasicXform,1,32,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,762462718,4
M2MTransformation1,BasicXform,1,32,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,50014400,4
M2MTransformation1,BasicXform,1,32,StatisticBasedCase,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,615580904,4
M2MTransformation1,BasicXform,1,32,StatisticBasedCase,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,358717644,4
Modification,BasicXform,1,32,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,504691,5
Modification,BasicXform,1,32,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,50012240,5
M2MTransformation2,BasicXform,1,32,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,555024166,6
M2MTransformation2,BasicXform,1,32,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,50020328,6
M2MTransformation2,BasicXform,1,32,StatisticBasedCase,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,370942824,6
M2MTransformation2,BasicXform,1,32,StatisticBasedCase,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,627686664,6
Modification,BasicXform,1,32,StatisticBasedCase,Time,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,388191,7
Modification,BasicXform,1,32,StatisticBasedCase,Memory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,50020112,7
M2MTransformation2,BasicXform,1,32,StatisticBasedCase,Time,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,497561867,8
M2MTransformation2,BasicXform,1,32,StatisticBasedCase,Memory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,50021776,8
M2MTransformation2,BasicXform,1,32,StatisticBasedCase,AverageMemory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,370950732,8
M2MTransformation2,BasicXform,1,32,StatisticBasedCase,PeakMemory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,692119136,8
Modification,BasicXform,1,32,StatisticBasedCase,Time,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,359885,9
Modification,BasicXform,1,32,StatisticBasedCase,Memory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,50021560,9
