RunIndex,Scenario,Tool,Sequence,PhaseName,Iteration,MetricValue,MetricName,Size,CaseName
2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,Modification,1,14891832,Memory,4,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6,M2MTransformation2,1,62285967,Time,4,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6,M2MTransformation2,1,14950304,Memory,4,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6,M2MTransformation2,1,36367464,AverageMemory,4,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6,M2MTransformation2,1,36367464,PeakMemory,4,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,7,Modification,2,523542,Time,4,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,7,Modification,2,14956928,Memory,4,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,M2MTransformation2,2,54415207,Time,4,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,M2MTransformation2,2,14963200,Memory,4,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,M2MTransformation2,2,36432560,PeakMemory,4,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,M2MTransformation2,2,36432560,AverageMemory,4,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,9,Modification,3,428090,Time,4,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,9,Modification,3,14971264,Memory,4,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10,M2MTransformation2,3,51072308,Time,4,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10,M2MTransformation2,3,14979792,Memory,4,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10,M2MTransformation2,3,57921752,PeakMemory,4,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10,M2MTransformation2,3,36446896,AverageMemory,4,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,11,Modification,4,334732,Time,4,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,11,Modification,4,14988168,Memory,4,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12,M2MTransformation2,4,47773596,Time,4,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12,M2MTransformation2,4,15092560,Memory,4,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12,M2MTransformation2,4,36463824,AverageMemory,4,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12,M2MTransformation2,4,36463824,PeakMemory,4,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13,Modification,5,352897,Time,4,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13,Modification,5,15100992,Memory,4,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14,M2MTransformation2,5,47312773,Time,4,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14,M2MTransformation2,5,15109616,Memory,4,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14,M2MTransformation2,5,36576624,PeakMemory,4,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14,M2MTransformation2,5,36576624,AverageMemory,4,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,EMFResourceInitialization,1,522074,Time,32,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,EMFResourceInitialization,1,9855872,Memory,32,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,Generation,1,14705821308,Time,32,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,Generation,1,385668688,Memory,32,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,Initialization,1,2171566307,Time,32,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,Initialization,1,204051936,Memory,32,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,Initialization,1,917695112,PeakMemory,32,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,Initialization,1,541606734,AverageMemory,32,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,M2MTransformation1,1,652982378,Time,32,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,M2MTransformation1,1,226283632,Memory,32,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,M2MTransformation1,1,379216996,AverageMemory,32,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,M2MTransformation1,1,490758104,PeakMemory,32,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,Modification,1,7888081,Time,32,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,Modification,1,227061936,Memory,32,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,M2MTransformation2,1,47045,Time,32,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,M2MTransformation2,1,227062816,Memory,32,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,M2MTransformation2,1,355110608,PeakMemory,32,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,M2MTransformation2,1,290686080,AverageMemory,32,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,7,Modification,2,1962751,Time,32,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,7,Modification,2,227098928,Memory,32,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,M2MTransformation2,2,18967,Time,32,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,M2MTransformation2,2,227099808,Memory,32,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,M2MTransformation2,2,290723072,PeakMemory,32,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,M2MTransformation2,2,258911540,AverageMemory,32,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9,Modification,3,1631919,Time,32,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9,Modification,3,227121992,Memory,32,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,M2MTransformation2,3,25677,Time,32,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,M2MTransformation2,3,227122872,Memory,32,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,M2MTransformation2,3,290746136,AverageMemory,32,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,M2MTransformation2,3,290746136,PeakMemory,32,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11,Modification,4,1556877,Time,32,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11,Modification,4,227144104,Memory,32,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,M2MTransformation2,4,15075,Time,32,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,M2MTransformation2,4,227145008,Memory,32,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,M2MTransformation2,4,290768272,PeakMemory,32,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,M2MTransformation2,4,258956740,AverageMemory,32,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13,Modification,5,1462601,Time,32,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13,Modification,5,227166720,Memory,32,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,M2MTransformation2,5,24100,Time,32,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,M2MTransformation2,5,227167600,Memory,32,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,M2MTransformation2,5,258979332,AverageMemory,32,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,M2MTransformation2,5,290790864,PeakMemory,32,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,1,EMFResourceInitialization,1,406019,Time,8,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,1,EMFResourceInitialization,1,9299696,Memory,8,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,Generation,1,1021231940,Time,8,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,Generation,1,32659680,Memory,8,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,3,Initialization,1,34396,Time,8,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,3,Initialization,1,10394800,Memory,8,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,3,Initialization,1,21132096,AverageMemory,8,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,3,Initialization,1,31869192,PeakMemory,8,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,4,M2MTransformation1,1,7433938755,Time,8,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,4,M2MTransformation1,1,12177136,Memory,8,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,4,M2MTransformation1,1,706489656,AverageMemory,8,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,4,M2MTransformation1,1,1438085904,PeakMemory,8,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,5,Modification,1,150292,Time,8,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,5,Modification,1,12177264,Memory,8,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,6,M2MTransformation2,1,7315410468,Time,8,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,6,M2MTransformation2,1,12669624,Memory,8,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,6,M2MTransformation2,1,1443964648,PeakMemory,8,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,6,M2MTransformation2,1,734157684,AverageMemory,8,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,7,Modification,2,145357,Time,8,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,7,Modification,2,12669720,Memory,8,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,8,M2MTransformation2,2,7328157067,Time,8,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,8,M2MTransformation2,2,13187664,Memory,8,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,8,M2MTransformation2,2,753128363,AverageMemory,8,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,8,M2MTransformation2,2,1444375168,PeakMemory,8,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,9,Modification,3,108924,Time,8,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,9,Modification,3,13187760,Memory,8,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,10,M2MTransformation2,3,7316663020,Time,8,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,10,M2MTransformation2,3,13658144,Memory,8,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,10,M2MTransformation2,3,760111001,AverageMemory,8,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,10,M2MTransformation2,3,1445794280,PeakMemory,8,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,11,Modification,4,127576,Time,8,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,11,Modification,4,13658264,Memory,8,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,12,M2MTransformation2,4,7358015867,Time,8,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,12,M2MTransformation2,4,14228528,Memory,8,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,12,M2MTransformation2,4,1446510616,PeakMemory,8,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,12,M2MTransformation2,4,716243624,AverageMemory,8,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,13,Modification,5,124800,Time,8,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,13,Modification,5,14229120,Memory,8,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,14,M2MTransformation2,5,7356994585,Time,8,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,14,M2MTransformation2,5,14702360,Memory,8,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,14,M2MTransformation2,5,748497148,AverageMemory,8,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,14,M2MTransformation2,5,1446876600,PeakMemory,8,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,EMFResourceInitialization,1,164849,Time,2,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,EMFResourceInitialization,1,9475720,Memory,2,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,Generation,1,141670633,Time,2,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,Generation,1,11890752,Memory,2,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,Initialization,1,88378149,Time,2,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,Initialization,1,12163448,Memory,2,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,Initialization,1,95620288,PeakMemory,2,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,Initialization,1,52670568,AverageMemory,2,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,M2MTransformation1,1,56198930,Time,2,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,M2MTransformation1,1,12753144,Memory,2,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,M2MTransformation1,1,33638928,PeakMemory,2,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,M2MTransformation1,1,33638928,AverageMemory,2,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,Modification,1,171732,Time,2,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,Modification,1,12752920,Memory,2,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,6,M2MTransformation2,1,57443535,Time,2,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,6,M2MTransformation2,1,12758408,Memory,2,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,6,M2MTransformation2,1,44966040,AverageMemory,2,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,6,M2MTransformation2,1,55703480,PeakMemory,2,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,7,Modification,2,176336,Time,2,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,7,Modification,2,12758224,Memory,2,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,M2MTransformation2,2,56347524,Time,2,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,M2MTransformation2,2,12766152,Memory,2,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,M2MTransformation2,2,44971328,AverageMemory,2,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,M2MTransformation2,2,77183608,PeakMemory,2,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,9,Modification,3,203737,Time,2,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,9,Modification,3,12765928,Memory,2,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,10,M2MTransformation2,3,53497657,Time,2,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,10,M2MTransformation2,3,12779120,Memory,2,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,10,M2MTransformation2,3,55716488,PeakMemory,2,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,10,M2MTransformation2,3,44979048,AverageMemory,2,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,11,Modification,4,195666,Time,2,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,11,Modification,4,12778920,Memory,2,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12,M2MTransformation2,4,50666217,Time,2,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12,M2MTransformation2,4,12784576,Memory,2,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12,M2MTransformation2,4,77204304,PeakMemory,2,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12,M2MTransformation2,4,44992036,AverageMemory,2,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13,Modification,5,176178,Time,2,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13,Modification,5,12784352,Memory,2,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,14,M2MTransformation2,5,47743583,Time,2,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,14,M2MTransformation2,5,12789336,Memory,2,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,14,M2MTransformation2,5,55734880,PeakMemory,2,StatisticBasedCase
2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,14,M2MTransformation2,5,44997456,AverageMemory,2,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,EMFResourceInitialization,1,198304,Time,8,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,EMFResourceInitialization,1,9585392,Memory,8,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,Generation,1,943492088,Time,8,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,Generation,1,32642688,Memory,8,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,Initialization,1,201738125,Time,8,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,Initialization,1,25198000,Memory,8,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,Initialization,1,96574040,PeakMemory,8,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,Initialization,1,64361768,AverageMemory,8,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,M2MTransformation1,1,177460079,Time,8,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,M2MTransformation1,1,29912096,Memory,8,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,M2MTransformation1,1,78918464,AverageMemory,8,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,M2MTransformation1,1,121900944,PeakMemory,8,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,Modification,1,2980910,Time,8,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,Modification,1,30097472,Memory,8,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,M2MTransformation2,1,17570,Time,8,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,M2MTransformation2,1,30098344,Memory,8,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,M2MTransformation2,1,51573104,PeakMemory,8,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,M2MTransformation2,1,51573104,AverageMemory,8,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,7,Modification,2,1392265,Time,8,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,7,Modification,2,30138568,Memory,8,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,M2MTransformation2,2,17548,Time,8,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,M2MTransformation2,2,30139440,Memory,8,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,M2MTransformation2,2,51614200,AverageMemory,8,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,M2MTransformation2,2,51614200,PeakMemory,8,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9,Modification,3,1468326,Time,8,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9,Modification,3,30155792,Memory,8,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,M2MTransformation2,3,18850,Time,8,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,M2MTransformation2,3,30156664,Memory,8,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,M2MTransformation2,3,40894144,AverageMemory,8,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,M2MTransformation2,3,51631424,PeakMemory,8,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11,Modification,4,1473041,Time,8,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11,Modification,4,30174168,Memory,8,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,M2MTransformation2,4,16112,Time,8,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,M2MTransformation2,4,30175064,Memory,8,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,M2MTransformation2,4,40912544,AverageMemory,8,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,M2MTransformation2,4,51649824,PeakMemory,8,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13,Modification,5,1314605,Time,8,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13,Modification,5,30192152,Memory,8,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,M2MTransformation2,5,16659,Time,8,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,M2MTransformation2,5,30193024,Memory,8,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,M2MTransformation2,5,51667784,PeakMemory,8,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,M2MTransformation2,5,40930504,AverageMemory,8,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,EMFResourceInitialization,1,364857,Time,32,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,EMFResourceInitialization,1,9806944,Memory,32,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,Generation,1,14480603451,Time,32,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,Generation,1,385668016,Memory,32,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,Initialization,1,460855996,Time,32,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,Initialization,1,46600800,Memory,32,StatisticBasedCase
