Iteration,RunIndex,Tool,Sequence,MetricValue,Size,CaseName,Scenario,MetricName,PhaseName
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,6,34607496,1,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,7,153898,1,StatisticBasedCase,BasicXform,Time,Modification
2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,7,13137912,1,StatisticBasedCase,BasicXform,Memory,Modification
2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,38336672,1,StatisticBasedCase,BasicXform,Time,M2MTransformation2
2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,13143816,1,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,56088448,1,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,34613592,1,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
3,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,9,135876,1,StatisticBasedCase,BasicXform,Time,Modification
3,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,9,13143600,1,StatisticBasedCase,BasicXform,Memory,Modification
3,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,10,40198323,1,StatisticBasedCase,BasicXform,Time,M2MTransformation2
3,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,10,13149960,1,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
3,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,10,34619280,1,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
3,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,10,34619280,1,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,11,197683,1,StatisticBasedCase,BasicXform,Time,Modification
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,11,13149768,1,StatisticBasedCase,BasicXform,Memory,Modification
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12,40412443,1,StatisticBasedCase,BasicXform,Time,M2MTransformation2
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12,13159144,1,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12,34625472,1,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12,34625472,1,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
5,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13,127834,1,StatisticBasedCase,BasicXform,Time,Modification
5,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13,13158616,1,StatisticBasedCase,BasicXform,Memory,Modification
5,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,14,40768532,1,StatisticBasedCase,BasicXform,Time,M2MTransformation2
5,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,14,13164544,1,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
5,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,14,34634296,1,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
5,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,14,34634296,1,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,319838,4,StatisticBasedCase,BasicXform,Time,EMFResourceInitialization
1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,9410976,4,StatisticBasedCase,BasicXform,Memory,EMFResourceInitialization
1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,351115530,4,StatisticBasedCase,BasicXform,Time,Generation
1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,15758712,4,StatisticBasedCase,BasicXform,Memory,Generation
1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,59032468,4,StatisticBasedCase,BasicXform,Time,Initialization
1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,13450952,4,StatisticBasedCase,BasicXform,Memory,Initialization
1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,52839056,4,StatisticBasedCase,BasicXform,PeakMemory,Initialization
1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,42101632,4,StatisticBasedCase,BasicXform,AverageMemory,Initialization
1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,44871643,4,StatisticBasedCase,BasicXform,Time,M2MTransformation1
1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,14894320,4,StatisticBasedCase,BasicXform,Memory,M2MTransformation1
1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,34926384,4,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation1
1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,34926384,4,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation1
1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,553117,4,StatisticBasedCase,BasicXform,Time,Modification
1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,14902648,4,StatisticBasedCase,BasicXform,Memory,Modification
1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6,45372438,4,StatisticBasedCase,BasicXform,Time,M2MTransformation2
1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6,14962936,4,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6,36378280,4,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6,36378280,4,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,7,338984,4,StatisticBasedCase,BasicXform,Time,Modification
2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,7,14969560,4,StatisticBasedCase,BasicXform,Memory,Modification
2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,43004056,4,StatisticBasedCase,BasicXform,Time,M2MTransformation2
2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,14975824,4,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,36445192,4,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,36445192,4,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
3,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,9,381815,4,StatisticBasedCase,BasicXform,Time,Modification
3,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,9,14983896,4,StatisticBasedCase,BasicXform,Memory,Modification
3,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10,39545741,4,StatisticBasedCase,BasicXform,Time,M2MTransformation2
3,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10,14993144,4,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
3,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10,36459528,4,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
3,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10,36459528,4,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
4,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,11,330931,4,StatisticBasedCase,BasicXform,Time,Modification
4,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,11,15001528,4,StatisticBasedCase,BasicXform,Memory,Modification
4,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12,45844428,4,StatisticBasedCase,BasicXform,Time,M2MTransformation2
4,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12,15105920,4,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
4,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12,36477184,4,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
4,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12,36477184,4,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
5,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13,367893,4,StatisticBasedCase,BasicXform,Time,Modification
5,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13,15114352,4,StatisticBasedCase,BasicXform,Memory,Modification
5,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14,42875830,4,StatisticBasedCase,BasicXform,Time,M2MTransformation2
5,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14,15126584,4,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
5,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14,36589984,4,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
5,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14,36589984,4,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,597865,16,StatisticBasedCase,BasicXform,Time,EMFResourceInitialization
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,9685936,16,StatisticBasedCase,BasicXform,Memory,EMFResourceInitialization
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,4045404829,16,StatisticBasedCase,BasicXform,Time,Generation
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,99786344,16,StatisticBasedCase,BasicXform,Memory,Generation
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,661894145,16,StatisticBasedCase,BasicXform,Time,Initialization
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,58075968,16,StatisticBasedCase,BasicXform,Memory,Initialization
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,239453312,16,StatisticBasedCase,BasicXform,PeakMemory,Initialization
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,146817404,16,StatisticBasedCase,BasicXform,AverageMemory,Initialization
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,407279200,16,StatisticBasedCase,BasicXform,Time,M2MTransformation1
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,68135200,16,StatisticBasedCase,BasicXform,Memory,M2MTransformation1
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,148615356,16,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation1
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,218849256,16,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation1
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,5218090,16,StatisticBasedCase,BasicXform,Time,Modification
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,68502584,16,StatisticBasedCase,BasicXform,Memory,Modification
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,36216,16,StatisticBasedCase,BasicXform,Time,M2MTransformation2
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,68503456,16,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,131757976,16,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,110283120,16,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,7,1974570,16,StatisticBasedCase,BasicXform,Time,Modification
2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,7,68530168,16,StatisticBasedCase,BasicXform,Memory,Modification
2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,40501,16,StatisticBasedCase,BasicXform,Time,M2MTransformation2
2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,68531040,16,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,110310704,16,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,110310704,16,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
3,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9,1654148,16,StatisticBasedCase,BasicXform,Time,Modification
3,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9,68550776,16,StatisticBasedCase,BasicXform,Memory,Modification
3,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,27513,16,StatisticBasedCase,BasicXform,Time,M2MTransformation2
3,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,68551648,16,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
3,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,110331312,16,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
3,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,89441580,16,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
4,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11,1853700,16,StatisticBasedCase,BasicXform,Time,Modification
4,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11,68571352,16,StatisticBasedCase,BasicXform,Memory,Modification
4,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,16953,16,StatisticBasedCase,BasicXform,Time,M2MTransformation2
4,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,68572248,16,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
4,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,89462180,16,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
4,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,110351912,16,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
5,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13,1824102,16,StatisticBasedCase,BasicXform,Time,Modification
5,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13,68591512,16,StatisticBasedCase,BasicXform,Memory,Modification
5,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,17777,16,StatisticBasedCase,BasicXform,Time,M2MTransformation2
5,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,68592384,16,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
5,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,110372048,16,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
5,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,110372048,16,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,326690,1,StatisticBasedCase,BasicXform,Time,EMFResourceInitialization
1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,9517512,1,StatisticBasedCase,BasicXform,Memory,EMFResourceInitialization
1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,53992355,1,StatisticBasedCase,BasicXform,Time,Generation
1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,10709216,1,StatisticBasedCase,BasicXform,Memory,Generation
1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,52045271,1,StatisticBasedCase,BasicXform,Time,Initialization
1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,11626880,1,StatisticBasedCase,BasicXform,Memory,Initialization
1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,52581064,1,StatisticBasedCase,BasicXform,PeakMemory,Initialization
1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,41843640,1,StatisticBasedCase,BasicXform,AverageMemory,Initialization
1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,31193921,1,StatisticBasedCase,BasicXform,Time,M2MTransformation1
1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,12131328,1,StatisticBasedCase,BasicXform,Memory,M2MTransformation1
1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,65314640,1,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation1
1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,43839776,1,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation1
1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,3167530,1,StatisticBasedCase,BasicXform,Time,Modification
1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,12179336,1,StatisticBasedCase,BasicXform,Memory,Modification
1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,21513,1,StatisticBasedCase,BasicXform,Time,M2MTransformation2
1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,12180208,1,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,33655016,1,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,33655016,1,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,7,2262729,1,StatisticBasedCase,BasicXform,Time,Modification
2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,7,12206616,1,StatisticBasedCase,BasicXform,Memory,Modification
2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,20409,1,StatisticBasedCase,BasicXform,Time,M2MTransformation2
2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,12207488,1,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,33682296,1,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,22944992,1,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
3,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9,2149174,1,StatisticBasedCase,BasicXform,Time,Modification
3,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9,12233408,1,StatisticBasedCase,BasicXform,Memory,Modification
3,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,16513,1,StatisticBasedCase,BasicXform,Time,M2MTransformation2
3,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,12234280,1,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
3,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,33709088,1,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
3,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,33709088,1,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11,2514998,1,StatisticBasedCase,BasicXform,Time,Modification
4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11,12261600,1,StatisticBasedCase,BasicXform,Memory,Modification
4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,18856,1,StatisticBasedCase,BasicXform,Time,M2MTransformation2
4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,12262496,1,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,33737304,1,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,23000000,1,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
5,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13,2388747,1,StatisticBasedCase,BasicXform,Time,Modification
5,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13,12286560,1,StatisticBasedCase,BasicXform,Memory,Modification
5,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,20522,1,StatisticBasedCase,BasicXform,Time,M2MTransformation2
5,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,12287432,1,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
5,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,33762240,1,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
5,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,23024936,1,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,190315,64,StatisticBasedCase,BasicXform,Time,EMFResourceInitialization
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,10196248,64,StatisticBasedCase,BasicXform,Memory,EMFResourceInitialization
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,81522097047,64,StatisticBasedCase,BasicXform,Time,Generation
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,1721119600,64,StatisticBasedCase,BasicXform,Memory,Generation
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,3848930611,64,StatisticBasedCase,BasicXform,Time,Initialization
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,262923112,64,StatisticBasedCase,BasicXform,Memory,Initialization
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,996088920,64,StatisticBasedCase,BasicXform,PeakMemory,Initialization
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,544431087,64,StatisticBasedCase,BasicXform,AverageMemory,Initialization
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,14970643167,64,StatisticBasedCase,BasicXform,Time,M2MTransformation1
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,293510616,64,StatisticBasedCase,BasicXform,Memory,M2MTransformation1
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,1127244199,64,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation1
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,1931941024,64,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation1
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,2408011,64,StatisticBasedCase,BasicXform,Time,Modification
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,293510824,64,StatisticBasedCase,BasicXform,Memory,Modification
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,6,14754951534,64,StatisticBasedCase,BasicXform,Time,M2MTransformation2
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,6,293523160,64,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,6,1189833786,64,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,6,2015383656,64,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,7,589052,64,StatisticBasedCase,BasicXform,Time,Modification
2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,7,293523144,64,StatisticBasedCase,BasicXform,Memory,Modification
2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,14724698523,64,StatisticBasedCase,BasicXform,Time,M2MTransformation2
2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,293525144,64,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,1163912376,64,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,2063499400,64,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
3,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,9,566808,64,StatisticBasedCase,BasicXform,Time,Modification
3,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,9,293525160,64,StatisticBasedCase,BasicXform,Memory,Modification
3,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,10,14691461021,64,StatisticBasedCase,BasicXform,Time,M2MTransformation2
3,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,10,293532072,64,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
3,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,10,2107672680,64,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
3,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,10,1155112254,64,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,11,573953,64,StatisticBasedCase,BasicXform,Time,Modification
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,11,293532080,64,StatisticBasedCase,BasicXform,Memory,Modification
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12,14679729847,64,StatisticBasedCase,BasicXform,Time,M2MTransformation2
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12,293534296,64,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12,2148115352,64,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12,1135244877,64,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
5,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13,280468,64,StatisticBasedCase,BasicXform,Time,Modification
5,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13,293534304,64,StatisticBasedCase,BasicXform,Memory,Modification
5,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,14,14705487681,64,StatisticBasedCase,BasicXform,Time,M2MTransformation2
5,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,14,293538888,64,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
5,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,14,2185276448,64,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
5,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,14,1230243134,64,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
1,1,BATCH_OPTIMIZED-TEMPLATE,1,284431,1,StatisticBasedCase,BasicXform,Time,EMFResourceInitialization
1,1,BATCH_OPTIMIZED-TEMPLATE,1,9230640,1,StatisticBasedCase,BasicXform,Memory,EMFResourceInitialization
1,1,BATCH_OPTIMIZED-TEMPLATE,2,74618658,1,StatisticBasedCase,BasicXform,Time,Generation
1,1,BATCH_OPTIMIZED-TEMPLATE,2,10391280,1,StatisticBasedCase,BasicXform,Memory,Generation
