MetricValue,CaseName,Scenario,Sequence,Iteration,Size,MetricName,Tool,PhaseName,RunIndex
282424,StatisticBasedCase,BasicXform,11,4,1,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Modification,4
14302560,StatisticBasedCase,BasicXform,11,4,1,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Modification,4
16903463,StatisticBasedCase,BasicXform,12,4,1,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,4
14324944,StatisticBasedCase,BasicXform,12,4,1,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,4
35778184,StatisticBasedCase,BasicXform,12,4,1,PeakMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,4
35778184,StatisticBasedCase,BasicXform,12,4,1,AverageMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,4
315972,StatisticBasedCase,BasicXform,13,5,1,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Modification,4
14336168,StatisticBasedCase,BasicXform,13,5,1,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Modification,4
16373322,StatisticBasedCase,BasicXform,14,5,1,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,4
14356088,StatisticBasedCase,BasicXform,14,5,1,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,4
35811768,StatisticBasedCase,BasicXform,14,5,1,AverageMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,4
35811768,StatisticBasedCase,BasicXform,14,5,1,PeakMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,4
193786,StatisticBasedCase,BasicXform,1,1,16,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EMFResourceInitialization,2
11352224,StatisticBasedCase,BasicXform,1,1,16,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EMFResourceInitialization,2
4403989101,StatisticBasedCase,BasicXform,2,1,16,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,2
189751824,StatisticBasedCase,BasicXform,2,1,16,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,2
343295801,StatisticBasedCase,BasicXform,3,1,16,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,2
84754712,StatisticBasedCase,BasicXform,3,1,16,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,2
185231024,StatisticBasedCase,BasicXform,3,1,16,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,2
313750648,StatisticBasedCase,BasicXform,3,1,16,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,2
148053543,StatisticBasedCase,BasicXform,4,1,16,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,2
101557480,StatisticBasedCase,BasicXform,4,1,16,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,2
255700304,StatisticBasedCase,BasicXform,4,1,16,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,2
191560356,StatisticBasedCase,BasicXform,4,1,16,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,2
469158,StatisticBasedCase,BasicXform,5,1,16,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,2
101580296,StatisticBasedCase,BasicXform,5,1,16,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,2
170219969,StatisticBasedCase,BasicXform,6,1,16,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,2
101597008,StatisticBasedCase,BasicXform,6,1,16,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,2
186911260,StatisticBasedCase,BasicXform,6,1,16,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,2
229576376,StatisticBasedCase,BasicXform,6,1,16,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,2
282246,StatisticBasedCase,BasicXform,7,2,16,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,2
101604152,StatisticBasedCase,BasicXform,7,2,16,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,2
163349452,StatisticBasedCase,BasicXform,8,2,16,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,2
101619056,StatisticBasedCase,BasicXform,8,2,16,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,2
229600400,StatisticBasedCase,BasicXform,8,2,16,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,2
186935200,StatisticBasedCase,BasicXform,8,2,16,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,2
205286,StatisticBasedCase,BasicXform,9,3,16,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,2
101627336,StatisticBasedCase,BasicXform,9,3,16,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,2
151624878,StatisticBasedCase,BasicXform,10,3,16,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,2
101642144,StatisticBasedCase,BasicXform,10,3,16,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,2
229623368,StatisticBasedCase,BasicXform,10,3,16,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,2
186958276,StatisticBasedCase,BasicXform,10,3,16,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,2
224038,StatisticBasedCase,BasicXform,11,4,16,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,2
101650608,StatisticBasedCase,BasicXform,11,4,16,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,2
147450374,StatisticBasedCase,BasicXform,12,4,16,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,2
101666608,StatisticBasedCase,BasicXform,12,4,16,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,2
229646904,StatisticBasedCase,BasicXform,12,4,16,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,2
186981692,StatisticBasedCase,BasicXform,12,4,16,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,2
246604,StatisticBasedCase,BasicXform,13,5,16,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,2
101675232,StatisticBasedCase,BasicXform,13,5,16,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,2
181460631,StatisticBasedCase,BasicXform,14,5,16,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,2
101690040,StatisticBasedCase,BasicXform,14,5,16,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,2
229671280,StatisticBasedCase,BasicXform,14,5,16,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,2
187006180,StatisticBasedCase,BasicXform,14,5,16,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,2
301352,StatisticBasedCase,BasicXform,1,1,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,EMFResourceInitialization,3
11222720,StatisticBasedCase,BasicXform,1,1,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,EMFResourceInitialization,3
156049606,StatisticBasedCase,BasicXform,2,1,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,Generation,3
13170224,StatisticBasedCase,BasicXform,2,1,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,Generation,3
95036153,StatisticBasedCase,BasicXform,3,1,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,Initialization,3
13686248,StatisticBasedCase,BasicXform,3,1,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,Initialization,3
75759832,StatisticBasedCase,BasicXform,3,1,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,Initialization,3
54284980,StatisticBasedCase,BasicXform,3,1,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,Initialization,3
115388381,StatisticBasedCase,BasicXform,4,1,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,M2MTransformation1,3
13906616,StatisticBasedCase,BasicXform,4,1,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,M2MTransformation1,3
99586264,StatisticBasedCase,BasicXform,4,1,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,M2MTransformation1,3
67373972,StatisticBasedCase,BasicXform,4,1,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,M2MTransformation1,3
148622,StatisticBasedCase,BasicXform,5,1,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,Modification,3
13906840,StatisticBasedCase,BasicXform,5,1,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,Modification,3
120922468,StatisticBasedCase,BasicXform,6,1,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,M2MTransformation2,3
13910560,StatisticBasedCase,BasicXform,6,1,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,M2MTransformation2,3
78332152,StatisticBasedCase,BasicXform,6,1,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,M2MTransformation2,3
56857296,StatisticBasedCase,BasicXform,6,1,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,M2MTransformation2,3
203789,StatisticBasedCase,BasicXform,7,2,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,Modification,3
13910784,StatisticBasedCase,BasicXform,7,2,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,Modification,3
129200871,StatisticBasedCase,BasicXform,8,2,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,M2MTransformation2,3
13915400,StatisticBasedCase,BasicXform,8,2,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,M2MTransformation2,3
78336096,StatisticBasedCase,BasicXform,8,2,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,M2MTransformation2,3
56861240,StatisticBasedCase,BasicXform,8,2,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,M2MTransformation2,3
95193,StatisticBasedCase,BasicXform,9,3,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,Modification,3
13915664,StatisticBasedCase,BasicXform,9,3,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,Modification,3
133481581,StatisticBasedCase,BasicXform,10,3,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,M2MTransformation2,3
13919704,StatisticBasedCase,BasicXform,10,3,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,M2MTransformation2,3
56866120,StatisticBasedCase,BasicXform,10,3,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,M2MTransformation2,3
78340976,StatisticBasedCase,BasicXform,10,3,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,M2MTransformation2,3
102820,StatisticBasedCase,BasicXform,11,4,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,Modification,3
13919952,StatisticBasedCase,BasicXform,11,4,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,Modification,3
138160912,StatisticBasedCase,BasicXform,12,4,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,M2MTransformation2,3
13923648,StatisticBasedCase,BasicXform,12,4,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,M2MTransformation2,3
78346296,StatisticBasedCase,BasicXform,12,4,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,M2MTransformation2,3
56870936,StatisticBasedCase,BasicXform,12,4,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,M2MTransformation2,3
226969,StatisticBasedCase,BasicXform,13,5,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,Modification,3
13923936,StatisticBasedCase,BasicXform,13,5,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,Modification,3
144665575,StatisticBasedCase,BasicXform,14,5,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,M2MTransformation2,3
13927280,StatisticBasedCase,BasicXform,14,5,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,M2MTransformation2,3
99824104,StatisticBasedCase,BasicXform,14,5,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,M2MTransformation2,3
56874392,StatisticBasedCase,BasicXform,14,5,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,M2MTransformation2,3
314651,StatisticBasedCase,BasicXform,1,1,64,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EMFResourceInitialization,3
11896312,StatisticBasedCase,BasicXform,1,1,64,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EMFResourceInitialization,3
108641795338,StatisticBasedCase,BasicXform,2,1,64,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,3
2854354416,StatisticBasedCase,BasicXform,2,1,64,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,3
11252223475,StatisticBasedCase,BasicXform,3,1,64,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,3
1516838352,StatisticBasedCase,BasicXform,3,1,64,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,3
1475454703,StatisticBasedCase,BasicXform,3,1,64,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,3
3553123432,StatisticBasedCase,BasicXform,3,1,64,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,3
677860615,StatisticBasedCase,BasicXform,4,1,64,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,3
1608710576,StatisticBasedCase,BasicXform,4,1,64,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,3
1815939316,StatisticBasedCase,BasicXform,4,1,64,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,3
2115470080,StatisticBasedCase,BasicXform,4,1,64,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,3
1720588,StatisticBasedCase,BasicXform,5,1,64,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,3
1608795400,StatisticBasedCase,BasicXform,5,1,64,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,3
895129713,StatisticBasedCase,BasicXform,6,1,64,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,3
1608811792,StatisticBasedCase,BasicXform,6,1,64,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,3
1992777476,StatisticBasedCase,BasicXform,6,1,64,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,3
2336339744,StatisticBasedCase,BasicXform,6,1,64,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,3
713357,StatisticBasedCase,BasicXform,7,2,64,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,3
1608837944,StatisticBasedCase,BasicXform,7,2,64,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,3
879488867,StatisticBasedCase,BasicXform,8,2,64,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,3
1608852960,StatisticBasedCase,BasicXform,8,2,64,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,3
2336402872,StatisticBasedCase,BasicXform,8,2,64,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,3
1992830312,StatisticBasedCase,BasicXform,8,2,64,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,3
671068,StatisticBasedCase,BasicXform,9,3,64,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,3
1608880248,StatisticBasedCase,BasicXform,9,3,64,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,3
839282532,StatisticBasedCase,BasicXform,10,3,64,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,3
1608895088,StatisticBasedCase,BasicXform,10,3,64,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,3
2336424272,StatisticBasedCase,BasicXform,10,3,64,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,3
1992862164,StatisticBasedCase,BasicXform,10,3,64,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,3
1154923,StatisticBasedCase,BasicXform,11,4,64,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,3
1608922560,StatisticBasedCase,BasicXform,11,4,64,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,3
824416702,StatisticBasedCase,BasicXform,12,4,64,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,3
1608937528,StatisticBasedCase,BasicXform,12,4,64,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,3
2336466736,StatisticBasedCase,BasicXform,12,4,64,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,3
1992904564,StatisticBasedCase,BasicXform,12,4,64,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,3
607384,StatisticBasedCase,BasicXform,13,5,64,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,3
1608965608,StatisticBasedCase,BasicXform,13,5,64,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,3
816522162,StatisticBasedCase,BasicXform,14,5,64,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,3
1608980288,StatisticBasedCase,BasicXform,14,5,64,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,3
2336509496,StatisticBasedCase,BasicXform,14,5,64,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,3
1992947456,StatisticBasedCase,BasicXform,14,5,64,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,3
151994,StatisticBasedCase,BasicXform,1,1,2,Time,BATCH_OPTIMIZED-TEMPLATE,EMFResourceInitialization,4
11075184,StatisticBasedCase,BasicXform,1,1,2,Memory,BATCH_OPTIMIZED-TEMPLATE,EMFResourceInitialization,4
118221922,StatisticBasedCase,BasicXform,2,1,2,Time,BATCH_OPTIMIZED-TEMPLATE,Generation,4
14192296,StatisticBasedCase,BasicXform,2,1,2,Memory,BATCH_OPTIMIZED-TEMPLATE,Generation,4
12636,StatisticBasedCase,BasicXform,3,1,2,Time,BATCH_OPTIMIZED-TEMPLATE,Initialization,4
11312864,StatisticBasedCase,BasicXform,3,1,2,Memory,BATCH_OPTIMIZED-TEMPLATE,Initialization,4
22050160,StatisticBasedCase,BasicXform,3,1,2,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,Initialization,4
32787256,StatisticBasedCase,BasicXform,3,1,2,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,Initialization,4
498766126,StatisticBasedCase,BasicXform,4,1,2,Time,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,4
11711824,StatisticBasedCase,BasicXform,4,1,2,Memory,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,4
1085546256,StatisticBasedCase,BasicXform,4,1,2,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,4
108196204,StatisticBasedCase,BasicXform,4,1,2,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,4
101896,StatisticBasedCase,BasicXform,5,1,2,Time,BATCH_OPTIMIZED-TEMPLATE,Modification,4
11711944,StatisticBasedCase,BasicXform,5,1,2,Memory,BATCH_OPTIMIZED-TEMPLATE,Modification,4
476684993,StatisticBasedCase,BasicXform,6,1,2,Time,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,4
11830072,StatisticBasedCase,BasicXform,6,1,2,Memory,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,4
1085912864,StatisticBasedCase,BasicXform,6,1,2,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,4
119316648,StatisticBasedCase,BasicXform,6,1,2,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,4
63083,StatisticBasedCase,BasicXform,7,2,2,Time,BATCH_OPTIMIZED-TEMPLATE,Modification,4
11830216,StatisticBasedCase,BasicXform,7,2,2,Memory,BATCH_OPTIMIZED-TEMPLATE,Modification,4
466619978,StatisticBasedCase,BasicXform,8,2,2,Time,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,4
11955472,StatisticBasedCase,BasicXform,8,2,2,Memory,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,4
1086063904,StatisticBasedCase,BasicXform,8,2,2,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,4
119451012,StatisticBasedCase,BasicXform,8,2,2,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,4
74955,StatisticBasedCase,BasicXform,9,3,2,Time,BATCH_OPTIMIZED-TEMPLATE,Modification,4
11955592,StatisticBasedCase,BasicXform,9,3,2,Memory,BATCH_OPTIMIZED-TEMPLATE,Modification,4
473354372,StatisticBasedCase,BasicXform,10,3,2,Time,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,4
12069776,StatisticBasedCase,BasicXform,10,3,2,Memory,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,4
1086123744,StatisticBasedCase,BasicXform,10,3,2,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,4
119543664,StatisticBasedCase,BasicXform,10,3,2,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,4
100667,StatisticBasedCase,BasicXform,11,4,2,Time,BATCH_OPTIMIZED-TEMPLATE,Modification,4
12069920,StatisticBasedCase,BasicXform,11,4,2,Memory,BATCH_OPTIMIZED-TEMPLATE,Modification,4
482865670,StatisticBasedCase,BasicXform,12,4,2,Time,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,4
12209624,StatisticBasedCase,BasicXform,12,4,2,Memory,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,4
1086303632,StatisticBasedCase,BasicXform,12,4,2,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,4
134945184,StatisticBasedCase,BasicXform,12,4,2,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,4
76991,StatisticBasedCase,BasicXform,13,5,2,Time,BATCH_OPTIMIZED-TEMPLATE,Modification,4
12209744,StatisticBasedCase,BasicXform,13,5,2,Memory,BATCH_OPTIMIZED-TEMPLATE,Modification,4
479787136,StatisticBasedCase,BasicXform,14,5,2,Time,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,4
12325704,StatisticBasedCase,BasicXform,14,5,2,Memory,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,4
1290435744,StatisticBasedCase,BasicXform,14,5,2,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,4
665525512,StatisticBasedCase,BasicXform,14,5,2,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,4
229273,StatisticBasedCase,BasicXform,1,1,2,Time,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,EMFResourceInitialization,3
11492040,StatisticBasedCase,BasicXform,1,1,2,Memory,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,EMFResourceInitialization,3
83144835,StatisticBasedCase,BasicXform,2,1,2,Time,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Generation,3
14602712,StatisticBasedCase,BasicXform,2,1,2,Memory,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Generation,3
126118521,StatisticBasedCase,BasicXform,3,1,2,Time,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Initialization,3
18162744,StatisticBasedCase,BasicXform,3,1,2,Memory,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Initialization,3
119098960,StatisticBasedCase,BasicXform,3,1,2,PeakMemory,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Initialization,3
76149248,StatisticBasedCase,BasicXform,3,1,2,AverageMemory,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Initialization,3
105666019,StatisticBasedCase,BasicXform,4,1,2,Time,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,M2MTransformation1,3
26731952,StatisticBasedCase,BasicXform,4,1,2,Memory,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,M2MTransformation1,3
82587944,StatisticBasedCase,BasicXform,4,1,2,PeakMemory,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,M2MTransformation1,3
61113064,StatisticBasedCase,BasicXform,4,1,2,AverageMemory,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,M2MTransformation1,3
2718333,StatisticBasedCase,BasicXform,5,1,2,Time,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Modification,3
26893928,StatisticBasedCase,BasicXform,5,1,2,Memory,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Modification,3
4444,StatisticBasedCase,BasicXform,6,1,2,Time,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,M2MTransformation2,3
