MetricName,Tool,RunIndex,PhaseName,CaseName,Scenario,MetricValue,Sequence,Size,Iteration
Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,M2MTransformation2,StatisticBasedCase,BasicXform,31464763,12,1,4
Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,M2MTransformation2,StatisticBasedCase,BasicXform,12557152,12,1,4
PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,M2MTransformation2,StatisticBasedCase,BasicXform,55500464,12,1,4
AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,M2MTransformation2,StatisticBasedCase,BasicXform,34025608,12,1,4
Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,Modification,StatisticBasedCase,BasicXform,302073,13,1,5
Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,Modification,StatisticBasedCase,BasicXform,12557768,13,1,5
Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,M2MTransformation2,StatisticBasedCase,BasicXform,29320000,14,1,5
Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,M2MTransformation2,StatisticBasedCase,BasicXform,12564344,14,1,5
PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,M2MTransformation2,StatisticBasedCase,BasicXform,34033400,14,1,5
AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,M2MTransformation2,StatisticBasedCase,BasicXform,34033400,14,1,5
Time,BATCH_OPTIMIZED-TEMPLATE,1,EMFResourceInitialization,StatisticBasedCase,BasicXform,236277,1,16,1
Memory,BATCH_OPTIMIZED-TEMPLATE,1,EMFResourceInitialization,StatisticBasedCase,BasicXform,9392680,1,16,1
Time,BATCH_OPTIMIZED-TEMPLATE,1,Generation,StatisticBasedCase,BasicXform,1901818670,2,16,1
Memory,BATCH_OPTIMIZED-TEMPLATE,1,Generation,StatisticBasedCase,BasicXform,48418032,2,16,1
Time,BATCH_OPTIMIZED-TEMPLATE,1,Initialization,StatisticBasedCase,BasicXform,25330,3,16,1
Memory,BATCH_OPTIMIZED-TEMPLATE,1,Initialization,StatisticBasedCase,BasicXform,12086736,3,16,1
PeakMemory,BATCH_OPTIMIZED-TEMPLATE,1,Initialization,StatisticBasedCase,BasicXform,32410672,3,16,1
AverageMemory,BATCH_OPTIMIZED-TEMPLATE,1,Initialization,StatisticBasedCase,BasicXform,32410672,3,16,1
Time,BATCH_OPTIMIZED-TEMPLATE,1,M2MTransformation1,StatisticBasedCase,BasicXform,28340965934,4,16,1
Memory,BATCH_OPTIMIZED-TEMPLATE,1,M2MTransformation1,StatisticBasedCase,BasicXform,15897872,4,16,1
PeakMemory,BATCH_OPTIMIZED-TEMPLATE,1,M2MTransformation1,StatisticBasedCase,BasicXform,1450590072,4,16,1
AverageMemory,BATCH_OPTIMIZED-TEMPLATE,1,M2MTransformation1,StatisticBasedCase,BasicXform,613740253,4,16,1
Time,BATCH_OPTIMIZED-TEMPLATE,1,Modification,StatisticBasedCase,BasicXform,351110,5,16,1
Memory,BATCH_OPTIMIZED-TEMPLATE,1,Modification,StatisticBasedCase,BasicXform,15897992,5,16,1
Time,BATCH_OPTIMIZED-TEMPLATE,1,M2MTransformation2,StatisticBasedCase,BasicXform,28509968539,6,16,1
Memory,BATCH_OPTIMIZED-TEMPLATE,1,M2MTransformation2,StatisticBasedCase,BasicXform,16881880,6,16,1
PeakMemory,BATCH_OPTIMIZED-TEMPLATE,1,M2MTransformation2,StatisticBasedCase,BasicXform,1451151416,6,16,1
AverageMemory,BATCH_OPTIMIZED-TEMPLATE,1,M2MTransformation2,StatisticBasedCase,BasicXform,707969582,6,16,1
Time,BATCH_OPTIMIZED-TEMPLATE,1,Modification,StatisticBasedCase,BasicXform,187593,7,16,2
Memory,BATCH_OPTIMIZED-TEMPLATE,1,Modification,StatisticBasedCase,BasicXform,16881968,7,16,2
Time,BATCH_OPTIMIZED-TEMPLATE,1,M2MTransformation2,StatisticBasedCase,BasicXform,28676092824,8,16,2
Memory,BATCH_OPTIMIZED-TEMPLATE,1,M2MTransformation2,StatisticBasedCase,BasicXform,17916712,8,16,2
PeakMemory,BATCH_OPTIMIZED-TEMPLATE,1,M2MTransformation2,StatisticBasedCase,BasicXform,1452239808,8,16,2
AverageMemory,BATCH_OPTIMIZED-TEMPLATE,1,M2MTransformation2,StatisticBasedCase,BasicXform,725710662,8,16,2
Time,BATCH_OPTIMIZED-TEMPLATE,1,Modification,StatisticBasedCase,BasicXform,162876,9,16,3
Memory,BATCH_OPTIMIZED-TEMPLATE,1,Modification,StatisticBasedCase,BasicXform,17916800,9,16,3
Time,BATCH_OPTIMIZED-TEMPLATE,1,M2MTransformation2,StatisticBasedCase,BasicXform,28824881886,10,16,3
Memory,BATCH_OPTIMIZED-TEMPLATE,1,M2MTransformation2,StatisticBasedCase,BasicXform,18854880,10,16,3
AverageMemory,BATCH_OPTIMIZED-TEMPLATE,1,M2MTransformation2,StatisticBasedCase,BasicXform,683806980,10,16,3
PeakMemory,BATCH_OPTIMIZED-TEMPLATE,1,M2MTransformation2,StatisticBasedCase,BasicXform,1453077984,10,16,3
Time,BATCH_OPTIMIZED-TEMPLATE,1,Modification,StatisticBasedCase,BasicXform,224320,11,16,4
Memory,BATCH_OPTIMIZED-TEMPLATE,1,Modification,StatisticBasedCase,BasicXform,18854992,11,16,4
Time,BATCH_OPTIMIZED-TEMPLATE,1,M2MTransformation2,StatisticBasedCase,BasicXform,28679658953,12,16,4
Memory,BATCH_OPTIMIZED-TEMPLATE,1,M2MTransformation2,StatisticBasedCase,BasicXform,19991384,12,16,4
PeakMemory,BATCH_OPTIMIZED-TEMPLATE,1,M2MTransformation2,StatisticBasedCase,BasicXform,1454163704,12,16,4
AverageMemory,BATCH_OPTIMIZED-TEMPLATE,1,M2MTransformation2,StatisticBasedCase,BasicXform,765871072,12,16,4
Time,BATCH_OPTIMIZED-TEMPLATE,1,Modification,StatisticBasedCase,BasicXform,186478,13,16,5
Memory,BATCH_OPTIMIZED-TEMPLATE,1,Modification,StatisticBasedCase,BasicXform,19991496,13,16,5
Time,BATCH_OPTIMIZED-TEMPLATE,1,M2MTransformation2,StatisticBasedCase,BasicXform,28847317230,14,16,5
Memory,BATCH_OPTIMIZED-TEMPLATE,1,M2MTransformation2,StatisticBasedCase,BasicXform,20932632,14,16,5
PeakMemory,BATCH_OPTIMIZED-TEMPLATE,1,M2MTransformation2,StatisticBasedCase,BasicXform,1455130184,14,16,5
AverageMemory,BATCH_OPTIMIZED-TEMPLATE,1,M2MTransformation2,StatisticBasedCase,BasicXform,705905005,14,16,5
Time,BATCH_OPTIMIZED-TEMPLATE,3,EMFResourceInitialization,StatisticBasedCase,BasicXform,447722,1,1,1
Memory,BATCH_OPTIMIZED-TEMPLATE,3,EMFResourceInitialization,StatisticBasedCase,BasicXform,9221272,1,1,1
Time,BATCH_OPTIMIZED-TEMPLATE,3,Generation,StatisticBasedCase,BasicXform,72720246,2,1,1
Memory,BATCH_OPTIMIZED-TEMPLATE,3,Generation,StatisticBasedCase,BasicXform,10381624,2,1,1
Time,BATCH_OPTIMIZED-TEMPLATE,3,Initialization,StatisticBasedCase,BasicXform,22311,3,1,1
Memory,BATCH_OPTIMIZED-TEMPLATE,3,Initialization,StatisticBasedCase,BasicXform,9338560,3,1,1
PeakMemory,BATCH_OPTIMIZED-TEMPLATE,3,Initialization,StatisticBasedCase,BasicXform,30812952,3,1,1
AverageMemory,BATCH_OPTIMIZED-TEMPLATE,3,Initialization,StatisticBasedCase,BasicXform,30812952,3,1,1
Time,BATCH_OPTIMIZED-TEMPLATE,3,M2MTransformation1,StatisticBasedCase,BasicXform,98916019,4,1,1
Memory,BATCH_OPTIMIZED-TEMPLATE,3,M2MTransformation1,StatisticBasedCase,BasicXform,9527608,4,1,1
PeakMemory,BATCH_OPTIMIZED-TEMPLATE,3,M2MTransformation1,StatisticBasedCase,BasicXform,245564192,4,1,1
AverageMemory,BATCH_OPTIMIZED-TEMPLATE,3,M2MTransformation1,StatisticBasedCase,BasicXform,138189028,4,1,1
Time,BATCH_OPTIMIZED-TEMPLATE,3,Modification,StatisticBasedCase,BasicXform,58538,5,1,1
Memory,BATCH_OPTIMIZED-TEMPLATE,3,Modification,StatisticBasedCase,BasicXform,9527696,5,1,1
Time,BATCH_OPTIMIZED-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,93772132,6,1,1
Memory,BATCH_OPTIMIZED-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,9586104,6,1,1
AverageMemory,BATCH_OPTIMIZED-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,138378408,6,1,1
PeakMemory,BATCH_OPTIMIZED-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,245753488,6,1,1
Time,BATCH_OPTIMIZED-TEMPLATE,3,Modification,StatisticBasedCase,BasicXform,67644,7,1,2
Memory,BATCH_OPTIMIZED-TEMPLATE,3,Modification,StatisticBasedCase,BasicXform,9586192,7,1,2
Time,BATCH_OPTIMIZED-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,92345201,8,1,2
Memory,BATCH_OPTIMIZED-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,9649680,8,1,2
AverageMemory,BATCH_OPTIMIZED-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,138437120,8,1,2
PeakMemory,BATCH_OPTIMIZED-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,267287272,8,1,2
Time,BATCH_OPTIMIZED-TEMPLATE,3,Modification,StatisticBasedCase,BasicXform,50423,9,1,3
Memory,BATCH_OPTIMIZED-TEMPLATE,3,Modification,StatisticBasedCase,BasicXform,9649768,9,1,3
Time,BATCH_OPTIMIZED-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,93011474,10,1,3
Memory,BATCH_OPTIMIZED-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,9708776,10,1,3
PeakMemory,BATCH_OPTIMIZED-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,267352144,10,1,3
AverageMemory,BATCH_OPTIMIZED-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,149238772,10,1,3
Time,BATCH_OPTIMIZED-TEMPLATE,3,Modification,StatisticBasedCase,BasicXform,102343,11,1,4
Memory,BATCH_OPTIMIZED-TEMPLATE,3,Modification,StatisticBasedCase,BasicXform,9708888,11,1,4
Time,BATCH_OPTIMIZED-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,93834285,12,1,4
Memory,BATCH_OPTIMIZED-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,9783984,12,1,4
PeakMemory,BATCH_OPTIMIZED-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,267410024,12,1,4
AverageMemory,BATCH_OPTIMIZED-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,149297284,12,1,4
Time,BATCH_OPTIMIZED-TEMPLATE,3,Modification,StatisticBasedCase,BasicXform,115954,13,1,5
Memory,BATCH_OPTIMIZED-TEMPLATE,3,Modification,StatisticBasedCase,BasicXform,9784120,13,1,5
Time,BATCH_OPTIMIZED-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,96946601,14,1,5
Memory,BATCH_OPTIMIZED-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,9846256,14,1,5
PeakMemory,BATCH_OPTIMIZED-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,267486744,14,1,5
AverageMemory,BATCH_OPTIMIZED-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,149373248,14,1,5
Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,EMFResourceInitialization,StatisticBasedCase,BasicXform,584113,1,32,1
Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,EMFResourceInitialization,StatisticBasedCase,BasicXform,9716848,1,32,1
Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Generation,StatisticBasedCase,BasicXform,14856501211,2,32,1
Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Generation,StatisticBasedCase,BasicXform,385527112,2,32,1
Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Initialization,StatisticBasedCase,BasicXform,1885556684,3,32,1
Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Initialization,StatisticBasedCase,BasicXform,188436096,3,32,1
AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Initialization,StatisticBasedCase,BasicXform,411306728,3,32,1
PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Initialization,StatisticBasedCase,BasicXform,711774832,3,32,1
Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,M2MTransformation1,StatisticBasedCase,BasicXform,310583976,4,32,1
Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,M2MTransformation1,StatisticBasedCase,BasicXform,204141696,4,32,1
AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,M2MTransformation1,StatisticBasedCase,BasicXform,315383100,4,32,1
PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,M2MTransformation1,StatisticBasedCase,BasicXform,378856296,4,32,1
Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Modification,StatisticBasedCase,BasicXform,771011,5,32,1
Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Modification,StatisticBasedCase,BasicXform,204149280,5,32,1
Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,320698201,6,32,1
Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,204552144,6,32,1
PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,394569664,6,32,1
AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,331096468,6,32,1
Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Modification,StatisticBasedCase,BasicXform,471372,7,32,2
Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Modification,StatisticBasedCase,BasicXform,204570960,7,32,2
Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,316977767,8,32,2
Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,204581416,8,32,2
PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,394991352,8,32,2
AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,331518152,8,32,2
Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Modification,StatisticBasedCase,BasicXform,469887,9,32,3
Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Modification,StatisticBasedCase,BasicXform,204587016,9,32,3
Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,304906361,10,32,3
Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,205118832,10,32,3
AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,331534256,10,32,3
PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,395007504,10,32,3
Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Modification,StatisticBasedCase,BasicXform,508699,11,32,4
Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Modification,StatisticBasedCase,BasicXform,205124664,11,32,4
Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,284183294,12,32,4
Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,205393936,12,32,4
PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,395545272,12,32,4
AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,332071976,12,32,4
Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Modification,StatisticBasedCase,BasicXform,512451,13,32,5
Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Modification,StatisticBasedCase,BasicXform,205399688,13,32,5
Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,281353517,14,32,5
Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,205404120,14,32,5
PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,395820112,14,32,5
AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,332346896,14,32,5
Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,EMFResourceInitialization,StatisticBasedCase,BasicXform,629905,1,4,1
Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,EMFResourceInitialization,StatisticBasedCase,BasicXform,9511304,1,4,1
Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,Generation,StatisticBasedCase,BasicXform,346287419,2,4,1
Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,Generation,StatisticBasedCase,BasicXform,16156816,2,4,1
Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,Initialization,StatisticBasedCase,BasicXform,71982461,3,4,1
Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,Initialization,StatisticBasedCase,BasicXform,13162224,3,4,1
PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,Initialization,StatisticBasedCase,BasicXform,74430976,3,4,1
AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,Initialization,StatisticBasedCase,BasicXform,52956084,3,4,1
Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,M2MTransformation1,StatisticBasedCase,BasicXform,119536102,4,4,1
Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,M2MTransformation1,StatisticBasedCase,BasicXform,15346312,4,4,1
AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,M2MTransformation1,StatisticBasedCase,BasicXform,56112508,4,4,1
PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,M2MTransformation1,StatisticBasedCase,BasicXform,77587360,4,4,1
Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,Modification,StatisticBasedCase,BasicXform,345555,5,4,1
Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,Modification,StatisticBasedCase,BasicXform,15346672,5,4,1
Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,116199761,6,4,1
Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,15352792,6,4,1
PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,79772056,6,4,1
AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,58297180,6,4,1
Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,Modification,StatisticBasedCase,BasicXform,215357,7,4,2
Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,Modification,StatisticBasedCase,BasicXform,15353320,7,4,2
Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,114495321,8,4,2
Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,15359616,8,4,2
PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,79778600,8,4,2
AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,58303776,8,4,2
Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,Modification,StatisticBasedCase,BasicXform,182211,9,4,3
Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,Modification,StatisticBasedCase,BasicXform,15359992,9,4,3
Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,106767641,10,4,3
Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,15369344,10,4,3
AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,58310508,10,4,3
PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,79785392,10,4,3
Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,Modification,StatisticBasedCase,BasicXform,203554,11,4,4
Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,Modification,StatisticBasedCase,BasicXform,15369792,11,4,4
Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,98192811,12,4,4
Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,15390864,12,4,4
PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,79795096,12,4,4
AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,58320272,12,4,4
Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,Modification,StatisticBasedCase,BasicXform,192436,13,4,5
Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,Modification,StatisticBasedCase,BasicXform,15391232,13,4,5
Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,91863121,14,4,5
Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,15401696,14,4,5
PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,79816560,14,4,5
AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,M2MTransformation2,StatisticBasedCase,BasicXform,58341712,14,4,5
Time,BATCH_OPTIMIZED-TEMPLATE,3,EMFResourceInitialization,StatisticBasedCase,BasicXform,341620,1,32,1
Memory,BATCH_OPTIMIZED-TEMPLATE,3,EMFResourceInitialization,StatisticBasedCase,BasicXform,9572504,1,32,1
Time,BATCH_OPTIMIZED-TEMPLATE,3,Generation,StatisticBasedCase,BasicXform,14486392488,2,32,1
Memory,BATCH_OPTIMIZED-TEMPLATE,3,Generation,StatisticBasedCase,BasicXform,402389792,2,32,1
Time,BATCH_OPTIMIZED-TEMPLATE,3,Initialization,StatisticBasedCase,BasicXform,13012,3,32,1
Memory,BATCH_OPTIMIZED-TEMPLATE,3,Initialization,StatisticBasedCase,BasicXform,17454896,3,32,1
PeakMemory,BATCH_OPTIMIZED-TEMPLATE,3,Initialization,StatisticBasedCase,BasicXform,80487064,3,32,1
AverageMemory,BATCH_OPTIMIZED-TEMPLATE,3,Initialization,StatisticBasedCase,BasicXform,48970980,3,32,1
Time,BATCH_OPTIMIZED-TEMPLATE,3,M2MTransformation1,StatisticBasedCase,BasicXform,125904327115,4,32,1
Memory,BATCH_OPTIMIZED-TEMPLATE,3,M2MTransformation1,StatisticBasedCase,BasicXform,26199576,4,32,1
PeakMemory,BATCH_OPTIMIZED-TEMPLATE,3,M2MTransformation1,StatisticBasedCase,BasicXform,3327723664,4,32,1
AverageMemory,BATCH_OPTIMIZED-TEMPLATE,3,M2MTransformation1,StatisticBasedCase,BasicXform,1013555090,4,32,1
Time,BATCH_OPTIMIZED-TEMPLATE,3,Modification,StatisticBasedCase,BasicXform,455981,5,32,1
Memory,BATCH_OPTIMIZED-TEMPLATE,3,Modification,StatisticBasedCase,BasicXform,26199696,5,32,1
Time,BATCH_OPTIMIZED-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,126431512496,6,32,1
Memory,BATCH_OPTIMIZED-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,28288960,6,32,1
PeakMemory,BATCH_OPTIMIZED-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,2728339768,6,32,1
AverageMemory,BATCH_OPTIMIZED-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,1073948862,6,32,1
Time,BATCH_OPTIMIZED-TEMPLATE,3,Modification,StatisticBasedCase,BasicXform,344230,7,32,2
Memory,BATCH_OPTIMIZED-TEMPLATE,3,Modification,StatisticBasedCase,BasicXform,28288096,7,32,2
Time,BATCH_OPTIMIZED-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,127620091668,8,32,2
Memory,BATCH_OPTIMIZED-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,30181080,8,32,2
PeakMemory,BATCH_OPTIMIZED-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,2703509208,8,32,2
AverageMemory,BATCH_OPTIMIZED-TEMPLATE,3,M2MTransformation2,StatisticBasedCase,BasicXform,985448447,8,32,2
Time,BATCH_OPTIMIZED-TEMPLATE,3,Modification,StatisticBasedCase,BasicXform,277273,9,32,3
Memory,BATCH_OPTIMIZED-TEMPLATE,3,Modification,StatisticBasedCase,BasicXform,30181168,9,32,3
