Sequence,MetricValue,Tool,CaseName,Size,Scenario,RunIndex,PhaseName,Iteration,MetricName
4,15515944,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,1,M2MTransformation1,1,Memory
4,56305328,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,1,M2MTransformation1,1,PeakMemory
4,45567916,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,1,M2MTransformation1,1,AverageMemory
5,170590,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,1,Modification,1,Time
5,15516528,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,1,Modification,1,Memory
6,101324751,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,1,M2MTransformation2,1,Time
6,15524760,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,1,M2MTransformation2,1,Memory
6,58467032,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,1,M2MTransformation2,1,PeakMemory
6,47729620,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,1,M2MTransformation2,1,AverageMemory
7,242763,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,1,Modification,2,Time
7,15525152,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,1,Modification,2,Memory
8,97881747,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,1,M2MTransformation2,2,Time
8,15528576,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,1,M2MTransformation2,2,Memory
8,79950592,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,1,M2MTransformation2,2,PeakMemory
8,47738284,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,1,M2MTransformation2,2,AverageMemory
9,177359,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,1,Modification,3,Time
9,15528944,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,1,Modification,3,Memory
10,98476657,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,1,M2MTransformation2,3,Time
10,15537216,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,1,M2MTransformation2,3,Memory
10,47742052,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,1,M2MTransformation2,3,AverageMemory
10,58479480,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,1,M2MTransformation2,3,PeakMemory
11,177722,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,1,Modification,4,Time
11,15537720,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,1,Modification,4,Memory
12,96290986,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,1,M2MTransformation2,4,Time
12,15554368,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,1,M2MTransformation2,4,Memory
12,58488272,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,1,M2MTransformation2,4,PeakMemory
12,47750848,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,1,M2MTransformation2,4,AverageMemory
13,175423,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,1,Modification,5,Time
13,15554760,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,1,Modification,5,Memory
14,96390762,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,1,M2MTransformation2,5,Time
14,15562416,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,1,M2MTransformation2,5,Memory
14,79980088,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,1,M2MTransformation2,5,PeakMemory
14,58505264,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,1,M2MTransformation2,5,AverageMemory
1,686614,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,64,BasicXform,2,EMFResourceInitialization,1,Time
1,10029376,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,64,BasicXform,2,EMFResourceInitialization,1,Memory
2,74064105367,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,64,BasicXform,2,Generation,1,Time
2,1721071208,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,64,BasicXform,2,Generation,1,Memory
3,10876412609,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,64,BasicXform,2,Initialization,1,Time
3,976715264,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,64,BasicXform,2,Initialization,1,Memory
3,1216540207,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,64,BasicXform,2,Initialization,1,AverageMemory
3,2455011376,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,64,BasicXform,2,Initialization,1,PeakMemory
4,626243711,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,64,BasicXform,2,M2MTransformation1,1,Time
4,1015389336,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,64,BasicXform,2,M2MTransformation1,1,Memory
4,1312385232,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,64,BasicXform,2,M2MTransformation1,1,PeakMemory
4,1165529876,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,64,BasicXform,2,M2MTransformation1,1,AverageMemory
5,1275675,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,64,BasicXform,2,Modification,1,Time
5,1015402392,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,64,BasicXform,2,Modification,1,Memory
6,767390655,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,64,BasicXform,2,M2MTransformation2,1,Time
6,1016730328,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,64,BasicXform,2,M2MTransformation2,1,Memory
6,1392069880,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,64,BasicXform,2,M2MTransformation2,1,PeakMemory
6,1227278176,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,64,BasicXform,2,M2MTransformation2,1,AverageMemory
7,803625,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,64,BasicXform,2,Modification,2,Time
7,1016768504,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,64,BasicXform,2,Modification,2,Memory
8,667464823,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,64,BasicXform,2,M2MTransformation2,2,Time
8,1016768960,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,64,BasicXform,2,M2MTransformation2,2,Memory
8,1441701712,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,64,BasicXform,2,M2MTransformation2,2,PeakMemory
8,1228644160,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,64,BasicXform,2,M2MTransformation2,2,AverageMemory
9,811852,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,64,BasicXform,2,Modification,3,Time
9,1016778864,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,64,BasicXform,2,Modification,3,Memory
10,647904101,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,64,BasicXform,2,M2MTransformation2,3,Time
10,1016793160,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,64,BasicXform,2,M2MTransformation2,3,Memory
10,1393446240,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,64,BasicXform,2,M2MTransformation2,3,PeakMemory
10,1228654592,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,64,BasicXform,2,M2MTransformation2,3,AverageMemory
11,953627,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,64,BasicXform,2,Modification,4,Time
11,1016803616,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,64,BasicXform,2,Modification,4,Memory
12,632500218,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,64,BasicXform,2,M2MTransformation2,4,Time
12,1017331232,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,64,BasicXform,2,M2MTransformation2,4,Memory
12,1393470984,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,64,BasicXform,2,M2MTransformation2,4,PeakMemory
12,1228679352,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,64,BasicXform,2,M2MTransformation2,4,AverageMemory
13,845207,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,64,BasicXform,2,Modification,5,Time
13,1017341864,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,64,BasicXform,2,Modification,5,Memory
14,609465196,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,64,BasicXform,2,M2MTransformation2,5,Time
14,1019441120,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,64,BasicXform,2,M2MTransformation2,5,Memory
14,1394009392,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,64,BasicXform,2,M2MTransformation2,5,PeakMemory
14,1229217668,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,64,BasicXform,2,M2MTransformation2,5,AverageMemory
1,263821,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,64,BasicXform,2,EMFResourceInitialization,1,Time
1,10166720,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,64,BasicXform,2,EMFResourceInitialization,1,Memory
2,55076702641,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,64,BasicXform,2,Generation,1,Time
2,913260912,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,64,BasicXform,2,Generation,1,Memory
3,8687701013,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,64,BasicXform,2,Initialization,1,Time
3,767163520,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,64,BasicXform,2,Initialization,1,Memory
3,3218882384,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,64,BasicXform,2,Initialization,1,PeakMemory
3,1121910382,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,64,BasicXform,2,Initialization,1,AverageMemory
4,1429358858,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,64,BasicXform,2,M2MTransformation1,1,Time
4,820589456,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,64,BasicXform,2,M2MTransformation1,1,Memory
4,1110304538,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,64,BasicXform,2,M2MTransformation1,1,AverageMemory
4,1332243480,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,64,BasicXform,2,M2MTransformation1,1,PeakMemory
5,17158620,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,64,BasicXform,2,Modification,1,Time
5,822464392,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,64,BasicXform,2,Modification,1,Memory
6,38203,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,64,BasicXform,2,M2MTransformation2,1,Time
6,822465272,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,64,BasicXform,2,M2MTransformation2,1,Memory
6,928453696,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,64,BasicXform,2,M2MTransformation2,1,PeakMemory
6,901798884,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,64,BasicXform,2,M2MTransformation2,1,AverageMemory
7,5847989,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,64,BasicXform,2,Modification,2,Time
7,822551184,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,64,BasicXform,2,Modification,2,Memory
8,15380,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,64,BasicXform,2,M2MTransformation2,2,Time
8,822552064,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,64,BasicXform,2,M2MTransformation2,2,Memory
8,875230864,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,64,BasicXform,2,M2MTransformation2,2,AverageMemory
8,875230864,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,64,BasicXform,2,M2MTransformation2,2,PeakMemory
9,3472588,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,64,BasicXform,2,Modification,3,Time
9,822638952,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,64,BasicXform,2,Modification,3,Memory
10,32829,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,64,BasicXform,2,M2MTransformation2,3,Time
10,822639832,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,64,BasicXform,2,M2MTransformation2,3,Memory
10,875318632,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,64,BasicXform,2,M2MTransformation2,3,AverageMemory
10,928628256,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,64,BasicXform,2,M2MTransformation2,3,PeakMemory
11,3248527,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,64,BasicXform,2,Modification,4,Time
11,822726984,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,64,BasicXform,2,Modification,4,Memory
12,14414,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,64,BasicXform,2,M2MTransformation2,4,Time
12,822728200,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,64,BasicXform,2,M2MTransformation2,4,Memory
12,851426684,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,64,BasicXform,2,M2MTransformation2,4,AverageMemory
12,875406688,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,64,BasicXform,2,M2MTransformation2,4,PeakMemory
13,2661922,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,64,BasicXform,2,Modification,5,Time
13,822814520,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,64,BasicXform,2,Modification,5,Memory
14,14511,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,64,BasicXform,2,M2MTransformation2,5,Time
14,822815400,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,64,BasicXform,2,M2MTransformation2,5,Memory
14,846533460,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,64,BasicXform,2,M2MTransformation2,5,AverageMemory
14,875494200,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,64,BasicXform,2,M2MTransformation2,5,PeakMemory
1,211777,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,16,BasicXform,2,EMFResourceInitialization,1,Time
1,9561712,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,16,BasicXform,2,EMFResourceInitialization,1,Memory
2,3734054403,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,16,BasicXform,2,Generation,1,Time
2,91539312,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,16,BasicXform,2,Generation,1,Memory
3,170269011,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,16,BasicXform,2,Initialization,1,Time
3,21172800,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,16,BasicXform,2,Initialization,1,Memory
3,140241600,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,16,BasicXform,2,Initialization,1,PeakMemory
3,86770176,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,16,BasicXform,2,Initialization,1,AverageMemory
4,405527918,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,16,BasicXform,2,M2MTransformation1,1,Time
4,31100208,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,16,BasicXform,2,M2MTransformation1,1,Memory
4,255239656,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,16,BasicXform,2,M2MTransformation1,1,PeakMemory
4,148728260,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,16,BasicXform,2,M2MTransformation1,1,AverageMemory
5,810585,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,16,BasicXform,2,Modification,1,Time
5,31100800,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,16,BasicXform,2,Modification,1,Memory
6,496498285,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,16,BasicXform,2,M2MTransformation2,1,Time
6,31110992,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,16,BasicXform,2,M2MTransformation2,1,Memory
6,243693008,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,16,BasicXform,2,M2MTransformation2,1,PeakMemory
6,158656456,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,16,BasicXform,2,M2MTransformation2,1,AverageMemory
7,403634,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,16,BasicXform,2,Modification,2,Time
7,31111360,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,16,BasicXform,2,Modification,2,Memory
8,321493307,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,16,BasicXform,2,M2MTransformation2,2,Time
8,31120472,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,16,BasicXform,2,M2MTransformation2,2,Memory
8,286653288,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,16,BasicXform,2,M2MTransformation2,2,PeakMemory
8,158667028,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,16,BasicXform,2,M2MTransformation2,2,AverageMemory
9,327096,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,16,BasicXform,2,Modification,3,Time
9,31120936,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,16,BasicXform,2,Modification,3,Memory
10,276726186,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,16,BasicXform,2,M2MTransformation2,3,Time
10,31123784,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,16,BasicXform,2,M2MTransformation2,3,Memory
10,286662896,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,16,BasicXform,2,M2MTransformation2,3,PeakMemory
10,180151468,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,16,BasicXform,2,M2MTransformation2,3,AverageMemory
11,247912,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,16,BasicXform,2,Modification,4,Time
11,31124184,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,16,BasicXform,2,Modification,4,Memory
12,266494160,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,16,BasicXform,2,M2MTransformation2,4,Time
12,31140600,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,16,BasicXform,2,M2MTransformation2,4,Memory
12,243716472,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,16,BasicXform,2,M2MTransformation2,4,PeakMemory
12,158679892,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,16,BasicXform,2,M2MTransformation2,4,AverageMemory
13,229146,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,16,BasicXform,2,Modification,5,Time
13,31141096,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,16,BasicXform,2,Modification,5,Memory
14,261564570,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,16,BasicXform,2,M2MTransformation2,5,Time
14,31147968,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,16,BasicXform,2,M2MTransformation2,5,Memory
14,243733296,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,16,BasicXform,2,M2MTransformation2,5,PeakMemory
14,158696748,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,16,BasicXform,2,M2MTransformation2,5,AverageMemory
1,239347,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,BasicXform,1,EMFResourceInitialization,1,Time
1,9483416,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,BasicXform,1,EMFResourceInitialization,1,Memory
2,312732853,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,BasicXform,1,Generation,1,Time
2,15686856,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,BasicXform,1,Generation,1,Memory
3,92711658,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,BasicXform,1,Initialization,1,Time
3,15640808,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,BasicXform,1,Initialization,1,Memory
3,95864744,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,BasicXform,1,Initialization,1,PeakMemory
3,52915036,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,BasicXform,1,Initialization,1,AverageMemory
4,98478241,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,BasicXform,1,M2MTransformation1,1,Time
4,17727696,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,BasicXform,1,M2MTransformation1,1,Memory
4,90803336,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,BasicXform,1,M2MTransformation1,1,PeakMemory
4,58591060,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,BasicXform,1,M2MTransformation1,1,AverageMemory
5,3387727,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,BasicXform,1,Modification,1,Time
5,17825656,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,BasicXform,1,Modification,1,Memory
6,16399,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,BasicXform,1,M2MTransformation2,1,Time
6,17826528,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,BasicXform,1,M2MTransformation2,1,Memory
6,39301288,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,BasicXform,1,M2MTransformation2,1,PeakMemory
6,28564008,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,BasicXform,1,M2MTransformation2,1,AverageMemory
7,2269573,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,BasicXform,1,Modification,2,Time
7,17851376,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,BasicXform,1,Modification,2,Memory
8,17879,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,BasicXform,1,M2MTransformation2,2,Time
8,17852248,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,BasicXform,1,M2MTransformation2,2,Memory
8,39327008,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,BasicXform,1,M2MTransformation2,2,PeakMemory
8,39327008,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,BasicXform,1,M2MTransformation2,2,AverageMemory
9,2245296,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,BasicXform,1,Modification,3,Time
9,17880648,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,BasicXform,1,Modification,3,Memory
10,18611,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,BasicXform,1,M2MTransformation2,3,Time
10,17881720,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,BasicXform,1,M2MTransformation2,3,Memory
10,39356280,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,BasicXform,1,M2MTransformation2,3,PeakMemory
10,39356280,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,BasicXform,1,M2MTransformation2,3,AverageMemory
