RunIndex,MetricName,Tool,CaseName,Size,Scenario,MetricValue,Iteration,PhaseName,Sequence
1,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,1572834,3,Modification,9
1,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,76647152,3,Modification,9
1,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,20323,3,M2MTransformation2,10
1,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,76648024,3,M2MTransformation2,10
1,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,119168000,3,M2MTransformation2,10
1,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,119168000,3,M2MTransformation2,10
1,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,1294032,4,Modification,11
1,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,76669856,4,Modification,11
1,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,16675,4,M2MTransformation2,12
1,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,76670752,4,M2MTransformation2,12
1,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,97930840,4,M2MTransformation2,12
1,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,119190728,4,M2MTransformation2,12
1,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,1280340,5,Modification,13
1,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,76692168,5,Modification,13
1,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,16894,5,M2MTransformation2,14
1,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,76693040,5,M2MTransformation2,14
1,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,119213016,5,M2MTransformation2,14
1,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,119213016,5,M2MTransformation2,14
2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,258567,1,EMFResourceInitialization,1
2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,9670584,1,EMFResourceInitialization,1
2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,800311740,1,Generation,2
2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,33574520,1,Generation,2
2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,177363840,1,Initialization,3
2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,27830376,1,Initialization,3
2,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,128882152,1,Initialization,3
2,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,75195040,1,Initialization,3
2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,179214990,1,M2MTransformation1,4
2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,34684048,1,M2MTransformation1,4
2,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,81518056,1,M2MTransformation1,4
2,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,113730304,1,M2MTransformation1,4
2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,3167059,1,Modification,5
2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,35237032,1,Modification,5
2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,17055,1,M2MTransformation2,6
2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,35237904,1,M2MTransformation2,6
2,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,56712664,1,M2MTransformation2,6
2,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,56712664,1,M2MTransformation2,6
2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,1770929,2,Modification,7
2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,35286240,2,Modification,7
2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,17076,2,M2MTransformation2,8
2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,35287112,2,M2MTransformation2,8
2,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,56761872,2,M2MTransformation2,8
2,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,56761872,2,M2MTransformation2,8
2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,1822097,3,Modification,9
2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,35316568,3,Modification,9
2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,17599,3,M2MTransformation2,10
2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,35317640,3,M2MTransformation2,10
2,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,46054920,3,M2MTransformation2,10
2,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,56792200,3,M2MTransformation2,10
2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,1622579,4,Modification,11
2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,35348064,4,Modification,11
2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,18879,4,M2MTransformation2,12
2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,35349048,4,M2MTransformation2,12
2,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,56823720,4,M2MTransformation2,12
2,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,78298576,4,M2MTransformation2,12
2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,1704193,5,Modification,13
2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,35378984,5,Modification,13
2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,17958,5,M2MTransformation2,14
2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,35379856,5,M2MTransformation2,14
2,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,56854616,5,M2MTransformation2,14
2,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,56854616,5,M2MTransformation2,14
2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,201690,1,EMFResourceInitialization,1
2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,9603232,1,EMFResourceInitialization,1
2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,90194404,1,Generation,2
2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,11610008,1,Generation,2
2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,52525664,1,Initialization,3
2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,13260576,1,Initialization,3
2,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,42043968,1,Initialization,3
2,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,74256248,1,Initialization,3
2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,39116713,1,M2MTransformation1,4
2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,14713328,1,M2MTransformation1,4
2,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,34736000,1,M2MTransformation1,4
2,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,45473440,1,M2MTransformation1,4
2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,2265127,1,Modification,5
2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,14844552,1,Modification,5
2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,25693,1,M2MTransformation2,6
2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,14845424,1,M2MTransformation2,6
2,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,25582904,1,M2MTransformation2,6
2,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,36320184,1,M2MTransformation2,6
2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,1621793,2,Modification,7
2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,14865016,2,Modification,7
2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,16675,2,M2MTransformation2,8
2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,14865888,2,M2MTransformation2,8
2,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,36340648,2,M2MTransformation2,8
2,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,57815504,2,M2MTransformation2,8
2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,1473477,3,Modification,9
2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,14901864,3,Modification,9
2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,18178,3,M2MTransformation2,10
2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,14902736,3,M2MTransformation2,10
2,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,36377496,3,M2MTransformation2,10
2,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,36377496,3,M2MTransformation2,10
2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,1329411,4,Modification,11
2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,14922152,4,Modification,11
2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,17149,4,M2MTransformation2,12
2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,14923048,4,M2MTransformation2,12
2,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,36397808,4,M2MTransformation2,12
2,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,36397808,4,M2MTransformation2,12
2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,1619886,5,Modification,13
2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,14943024,5,Modification,13
2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,15668,5,M2MTransformation2,14
2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,14943896,5,M2MTransformation2,14
2,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,36418656,5,M2MTransformation2,14
2,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,BasicXform,36418656,5,M2MTransformation2,14
1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,378616,1,EMFResourceInitialization,1
1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,9513248,1,EMFResourceInitialization,1
1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,57208496,1,Generation,2
1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,10879464,1,Generation,2
1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,53059536,1,Initialization,3
1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,12247192,1,Initialization,3
1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,52578280,1,Initialization,3
1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,95527992,1,Initialization,3
1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,22831402,1,M2MTransformation1,4
1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,12762896,1,M2MTransformation1,4
1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,33722672,1,M2MTransformation1,4
1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,33722672,1,M2MTransformation1,4
1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,123772,1,Modification,5
1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,12763512,1,Modification,5
1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,25015968,1,M2MTransformation2,6
1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,12771448,1,M2MTransformation2,6
1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,34239192,1,M2MTransformation2,6
1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,34239192,1,M2MTransformation2,6
1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,127359,2,Modification,7
1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,12771808,2,Modification,7
1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,26044252,2,M2MTransformation2,8
1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,12777944,2,M2MTransformation2,8
1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,55722344,2,M2MTransformation2,8
1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,34247488,2,M2MTransformation2,8
1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,227042,3,Modification,9
1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,12778432,3,Modification,9
1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,27726259,3,M2MTransformation2,10
1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,12786784,3,M2MTransformation2,10
1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,34254112,3,M2MTransformation2,10
1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,34254112,3,M2MTransformation2,10
1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,143429,4,Modification,11
1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,12787216,4,Modification,11
1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,27560041,4,M2MTransformation2,12
1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,12801032,4,M2MTransformation2,12
1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,34262920,4,M2MTransformation2,12
1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,34262920,4,M2MTransformation2,12
1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,184786,5,Modification,13
1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,12801488,5,Modification,13
1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,27303170,5,M2MTransformation2,14
1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,12808480,5,M2MTransformation2,14
1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,34277168,5,M2MTransformation2,14
1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,34277168,5,M2MTransformation2,14
1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,166900,1,EMFResourceInitialization,1
1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,9651928,1,EMFResourceInitialization,1
1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,1668209700,1,Generation,2
1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,51872416,1,Generation,2
1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,255489152,1,Initialization,3
1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,38878440,1,Initialization,3
1,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,126602024,1,Initialization,3
1,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,79812056,1,Initialization,3
1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,217640132,1,M2MTransformation1,4
1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,50016544,1,M2MTransformation1,4
1,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,143195304,1,M2MTransformation1,4
1,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,101391960,1,M2MTransformation1,4
1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,541425,1,Modification,5
1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,50029952,1,Modification,5
1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,166756746,1,M2MTransformation2,6
1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,50240152,1,M2MTransformation2,6
1,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,154347904,1,M2MTransformation2,6
1,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,101807188,1,M2MTransformation2,6
1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,319959,2,Modification,7
1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,50242968,2,Modification,7
1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,129274245,2,M2MTransformation2,8
1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,50253008,2,M2MTransformation2,8
1,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,102025736,2,M2MTransformation2,8
1,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,154571984,2,M2MTransformation2,8
1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,301560,3,Modification,9
1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,50256800,3,Modification,9
1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,122515557,3,M2MTransformation2,10
1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,50542128,3,M2MTransformation2,10
1,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,154574744,3,M2MTransformation2,10
1,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,102034032,3,M2MTransformation2,10
1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,272213,4,Modification,11
1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,50546248,4,Modification,11
1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,119255434,4,M2MTransformation2,12
1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,50683688,4,M2MTransformation2,12
1,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,133389640,4,M2MTransformation2,12
1,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,102323644,4,M2MTransformation2,12
1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,274494,5,Modification,13
1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,50688304,5,Modification,13
1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,112834234,5,M2MTransformation2,14
1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,50699608,5,M2MTransformation2,14
1,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,102465496,5,M2MTransformation2,14
1,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,133531312,5,M2MTransformation2,14
1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,2,BasicXform,216839,1,EMFResourceInitialization,1
1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,2,BasicXform,9522920,1,EMFResourceInitialization,1
1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,2,BasicXform,90999353,1,Generation,2
1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,2,BasicXform,12117616,1,Generation,2
1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,2,BasicXform,63461856,1,Initialization,3
1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,2,BasicXform,12131792,1,Initialization,3
1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,2,BasicXform,74188456,1,Initialization,3
1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,2,BasicXform,52713600,1,Initialization,3
1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,2,BasicXform,50726379,1,M2MTransformation1,4
