PhaseName,MetricValue,Scenario,Sequence,CaseName,Iteration,RunIndex,MetricName,Tool,Size
M2MTransformation2,105845565,BasicXform,6,StatisticBasedCase,1,3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
M2MTransformation2,38865272,BasicXform,6,StatisticBasedCase,1,3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
M2MTransformation2,81800804,BasicXform,6,StatisticBasedCase,1,3,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
M2MTransformation2,103275648,BasicXform,6,StatisticBasedCase,1,3,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
Modification,293981,BasicXform,7,StatisticBasedCase,2,3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
Modification,38879048,BasicXform,7,StatisticBasedCase,2,3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
M2MTransformation2,97086878,BasicXform,8,StatisticBasedCase,2,3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
M2MTransformation2,38913928,BasicXform,8,StatisticBasedCase,2,3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
M2MTransformation2,124779224,BasicXform,8,StatisticBasedCase,2,3,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
M2MTransformation2,81829524,BasicXform,8,StatisticBasedCase,2,3,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
Modification,410665,BasicXform,9,StatisticBasedCase,3,3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
Modification,38919648,BasicXform,9,StatisticBasedCase,3,3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
M2MTransformation2,96122079,BasicXform,10,StatisticBasedCase,3,3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
M2MTransformation2,38935032,BasicXform,10,StatisticBasedCase,3,3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
M2MTransformation2,81870136,BasicXform,10,StatisticBasedCase,3,3,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
M2MTransformation2,124819848,BasicXform,10,StatisticBasedCase,3,3,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
Modification,320454,BasicXform,11,StatisticBasedCase,4,3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
Modification,38940936,BasicXform,11,StatisticBasedCase,4,3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
M2MTransformation2,82076544,BasicXform,12,StatisticBasedCase,4,3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
M2MTransformation2,38956008,BasicXform,12,StatisticBasedCase,4,3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
M2MTransformation2,103366480,BasicXform,12,StatisticBasedCase,4,3,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
M2MTransformation2,81891536,BasicXform,12,StatisticBasedCase,4,3,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
Modification,339327,BasicXform,13,StatisticBasedCase,5,3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
Modification,38962072,BasicXform,13,StatisticBasedCase,5,3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
M2MTransformation2,77080941,BasicXform,14,StatisticBasedCase,5,3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
M2MTransformation2,38977216,BasicXform,14,StatisticBasedCase,5,3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
M2MTransformation2,103387424,BasicXform,14,StatisticBasedCase,5,3,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
M2MTransformation2,81912564,BasicXform,14,StatisticBasedCase,5,3,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
EMFResourceInitialization,175013,BasicXform,1,StatisticBasedCase,1,3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2
EMFResourceInitialization,8885704,BasicXform,1,StatisticBasedCase,1,3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2
Generation,88895109,BasicXform,2,StatisticBasedCase,1,3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2
Generation,13012160,BasicXform,2,StatisticBasedCase,1,3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2
Initialization,33384681,BasicXform,3,StatisticBasedCase,1,3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2
Initialization,12532264,BasicXform,3,StatisticBasedCase,1,3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2
Initialization,52076912,BasicXform,3,StatisticBasedCase,1,3,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2
Initialization,41339488,BasicXform,3,StatisticBasedCase,1,3,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2
M2MTransformation1,23265135,BasicXform,4,StatisticBasedCase,1,3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2
M2MTransformation1,14342712,BasicXform,4,StatisticBasedCase,1,3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2
M2MTransformation1,34007696,BasicXform,4,StatisticBasedCase,1,3,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2
M2MTransformation1,34007696,BasicXform,4,StatisticBasedCase,1,3,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2
Modification,284637,BasicXform,5,StatisticBasedCase,1,3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2
Modification,14356832,BasicXform,5,StatisticBasedCase,1,3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2
M2MTransformation2,24281129,BasicXform,6,StatisticBasedCase,1,3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2
M2MTransformation2,14370888,BasicXform,6,StatisticBasedCase,1,3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2
M2MTransformation2,57307320,BasicXform,6,StatisticBasedCase,1,3,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2
M2MTransformation2,35832464,BasicXform,6,StatisticBasedCase,1,3,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2
Modification,330091,BasicXform,7,StatisticBasedCase,2,3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2
Modification,14419920,BasicXform,7,StatisticBasedCase,2,3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2
M2MTransformation2,24139026,BasicXform,8,StatisticBasedCase,2,3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2
M2MTransformation2,14438008,BasicXform,8,StatisticBasedCase,2,3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2
M2MTransformation2,35895552,BasicXform,8,StatisticBasedCase,2,3,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2
M2MTransformation2,57370408,BasicXform,8,StatisticBasedCase,2,3,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2
Modification,256900,BasicXform,9,StatisticBasedCase,3,3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2
Modification,14452184,BasicXform,9,StatisticBasedCase,3,3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2
M2MTransformation2,26778604,BasicXform,10,StatisticBasedCase,3,3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2
M2MTransformation2,14474216,BasicXform,10,StatisticBasedCase,3,3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2
M2MTransformation2,35927816,BasicXform,10,StatisticBasedCase,3,3,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2
M2MTransformation2,35927816,BasicXform,10,StatisticBasedCase,3,3,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2
Modification,222791,BasicXform,11,StatisticBasedCase,4,3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2
Modification,14488776,BasicXform,11,StatisticBasedCase,4,3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2
M2MTransformation2,24667217,BasicXform,12,StatisticBasedCase,4,3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2
M2MTransformation2,14502952,BasicXform,12,StatisticBasedCase,4,3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2
M2MTransformation2,35964432,BasicXform,12,StatisticBasedCase,4,3,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2
M2MTransformation2,35964432,BasicXform,12,StatisticBasedCase,4,3,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2
Modification,290663,BasicXform,13,StatisticBasedCase,5,3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2
Modification,14517688,BasicXform,13,StatisticBasedCase,5,3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2
M2MTransformation2,23473767,BasicXform,14,StatisticBasedCase,5,3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2
M2MTransformation2,14531648,BasicXform,14,StatisticBasedCase,5,3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2
M2MTransformation2,35993320,BasicXform,14,StatisticBasedCase,5,3,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2
M2MTransformation2,35993320,BasicXform,14,StatisticBasedCase,5,3,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2
EMFResourceInitialization,442856,BasicXform,1,StatisticBasedCase,1,2,Time,BATCH_OPTIMIZED-TEMPLATE,4
EMFResourceInitialization,8778160,BasicXform,1,StatisticBasedCase,1,2,Memory,BATCH_OPTIMIZED-TEMPLATE,4
Generation,407794178,BasicXform,2,StatisticBasedCase,1,2,Time,BATCH_OPTIMIZED-TEMPLATE,4
Generation,20137024,BasicXform,2,StatisticBasedCase,1,2,Memory,BATCH_OPTIMIZED-TEMPLATE,4
Initialization,12426,BasicXform,3,StatisticBasedCase,1,2,Time,BATCH_OPTIMIZED-TEMPLATE,4
Initialization,9261424,BasicXform,3,StatisticBasedCase,1,2,Memory,BATCH_OPTIMIZED-TEMPLATE,4
Initialization,30735816,BasicXform,3,StatisticBasedCase,1,2,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,4
Initialization,30735816,BasicXform,3,StatisticBasedCase,1,2,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,4
M2MTransformation1,1844584865,BasicXform,4,StatisticBasedCase,1,2,Time,BATCH_OPTIMIZED-TEMPLATE,4
M2MTransformation1,10064640,BasicXform,4,StatisticBasedCase,1,2,Memory,BATCH_OPTIMIZED-TEMPLATE,4
M2MTransformation1,1083888032,BasicXform,4,StatisticBasedCase,1,2,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,4
M2MTransformation1,360609378,BasicXform,4,StatisticBasedCase,1,2,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,4
Modification,145739,BasicXform,5,StatisticBasedCase,1,2,Time,BATCH_OPTIMIZED-TEMPLATE,4
Modification,10064760,BasicXform,5,StatisticBasedCase,1,2,Memory,BATCH_OPTIMIZED-TEMPLATE,4
M2MTransformation2,1810801345,BasicXform,6,StatisticBasedCase,1,2,Time,BATCH_OPTIMIZED-TEMPLATE,4
M2MTransformation2,10297136,BasicXform,6,StatisticBasedCase,1,2,Memory,BATCH_OPTIMIZED-TEMPLATE,4
M2MTransformation2,642319312,BasicXform,6,StatisticBasedCase,1,2,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,4
M2MTransformation2,1438029040,BasicXform,6,StatisticBasedCase,1,2,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,4
Modification,150899,BasicXform,7,StatisticBasedCase,2,2,Time,BATCH_OPTIMIZED-TEMPLATE,4
Modification,10297224,BasicXform,7,StatisticBasedCase,2,2,Memory,BATCH_OPTIMIZED-TEMPLATE,4
M2MTransformation2,1790161353,BasicXform,8,StatisticBasedCase,2,2,Time,BATCH_OPTIMIZED-TEMPLATE,4
M2MTransformation2,10543008,BasicXform,8,StatisticBasedCase,2,2,Memory,BATCH_OPTIMIZED-TEMPLATE,4
M2MTransformation2,1440725296,BasicXform,8,StatisticBasedCase,2,2,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,4
M2MTransformation2,681069685,BasicXform,8,StatisticBasedCase,2,2,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,4
Modification,108787,BasicXform,9,StatisticBasedCase,3,2,Time,BATCH_OPTIMIZED-TEMPLATE,4
Modification,10543096,BasicXform,9,StatisticBasedCase,3,2,Memory,BATCH_OPTIMIZED-TEMPLATE,4
M2MTransformation2,1798795833,BasicXform,10,StatisticBasedCase,3,2,Time,BATCH_OPTIMIZED-TEMPLATE,4
M2MTransformation2,10766360,BasicXform,10,StatisticBasedCase,3,2,Memory,BATCH_OPTIMIZED-TEMPLATE,4
M2MTransformation2,1441372496,BasicXform,10,StatisticBasedCase,3,2,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,4
M2MTransformation2,676995170,BasicXform,10,StatisticBasedCase,3,2,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,4
Modification,76317,BasicXform,11,StatisticBasedCase,4,2,Time,BATCH_OPTIMIZED-TEMPLATE,4
Modification,10766472,BasicXform,11,StatisticBasedCase,4,2,Memory,BATCH_OPTIMIZED-TEMPLATE,4
M2MTransformation2,1800956791,BasicXform,12,StatisticBasedCase,4,2,Time,BATCH_OPTIMIZED-TEMPLATE,4
M2MTransformation2,11040472,BasicXform,12,StatisticBasedCase,4,2,Memory,BATCH_OPTIMIZED-TEMPLATE,4
M2MTransformation2,1442433624,BasicXform,12,StatisticBasedCase,4,2,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,4
M2MTransformation2,676757378,BasicXform,12,StatisticBasedCase,4,2,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,4
Modification,111837,BasicXform,13,StatisticBasedCase,5,2,Time,BATCH_OPTIMIZED-TEMPLATE,4
Modification,11040584,BasicXform,13,StatisticBasedCase,5,2,Memory,BATCH_OPTIMIZED-TEMPLATE,4
M2MTransformation2,1811318795,BasicXform,14,StatisticBasedCase,5,2,Time,BATCH_OPTIMIZED-TEMPLATE,4
M2MTransformation2,11266952,BasicXform,14,StatisticBasedCase,5,2,Memory,BATCH_OPTIMIZED-TEMPLATE,4
M2MTransformation2,686443461,BasicXform,14,StatisticBasedCase,5,2,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,4
M2MTransformation2,1442656416,BasicXform,14,StatisticBasedCase,5,2,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,4
EMFResourceInitialization,454109,BasicXform,1,StatisticBasedCase,1,1,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
EMFResourceInitialization,9337272,BasicXform,1,StatisticBasedCase,1,1,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
Generation,14734629639,BasicXform,2,StatisticBasedCase,1,1,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
Generation,753579640,BasicXform,2,StatisticBasedCase,1,1,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
Initialization,1658729647,BasicXform,3,StatisticBasedCase,1,1,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
Initialization,352357016,BasicXform,3,StatisticBasedCase,1,1,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
Initialization,642247770,BasicXform,3,StatisticBasedCase,1,1,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
Initialization,1208264480,BasicXform,3,StatisticBasedCase,1,1,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
M2MTransformation1,617723730,BasicXform,4,StatisticBasedCase,1,1,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
M2MTransformation1,401537992,BasicXform,4,StatisticBasedCase,1,1,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
M2MTransformation1,542013624,BasicXform,4,StatisticBasedCase,1,1,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
M2MTransformation1,700663920,BasicXform,4,StatisticBasedCase,1,1,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
Modification,8167866,BasicXform,5,StatisticBasedCase,1,1,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
Modification,405845072,BasicXform,5,StatisticBasedCase,1,1,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
M2MTransformation2,55703,BasicXform,6,StatisticBasedCase,1,1,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
M2MTransformation2,405845952,BasicXform,6,StatisticBasedCase,1,1,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
M2MTransformation2,469064864,BasicXform,6,StatisticBasedCase,1,1,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
M2MTransformation2,533489392,BasicXform,6,StatisticBasedCase,1,1,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
Modification,1518372,BasicXform,7,StatisticBasedCase,2,1,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
Modification,405885016,BasicXform,7,StatisticBasedCase,2,1,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
M2MTransformation2,15114,BasicXform,8,StatisticBasedCase,2,1,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
M2MTransformation2,405885896,BasicXform,8,StatisticBasedCase,2,1,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
M2MTransformation2,437495452,BasicXform,8,StatisticBasedCase,2,1,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
M2MTransformation2,469104808,BasicXform,8,StatisticBasedCase,2,1,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
Modification,1479488,BasicXform,9,StatisticBasedCase,3,1,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
Modification,405925552,BasicXform,9,StatisticBasedCase,3,1,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
M2MTransformation2,15678,BasicXform,10,StatisticBasedCase,3,1,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
M2MTransformation2,405926432,BasicXform,10,StatisticBasedCase,3,1,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
M2MTransformation2,437535988,BasicXform,10,StatisticBasedCase,3,1,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
M2MTransformation2,469145344,BasicXform,10,StatisticBasedCase,3,1,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
Modification,1322981,BasicXform,11,StatisticBasedCase,4,1,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
Modification,405966152,BasicXform,11,StatisticBasedCase,4,1,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
M2MTransformation2,15556,BasicXform,12,StatisticBasedCase,4,1,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
M2MTransformation2,405967056,BasicXform,12,StatisticBasedCase,4,1,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
M2MTransformation2,469185968,BasicXform,12,StatisticBasedCase,4,1,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
M2MTransformation2,469185968,BasicXform,12,StatisticBasedCase,4,1,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
Modification,1215167,BasicXform,13,StatisticBasedCase,5,1,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
Modification,406006568,BasicXform,13,StatisticBasedCase,5,1,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
M2MTransformation2,24731,BasicXform,14,StatisticBasedCase,5,1,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
M2MTransformation2,406007448,BasicXform,14,StatisticBasedCase,5,1,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
M2MTransformation2,469226360,BasicXform,14,StatisticBasedCase,5,1,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
M2MTransformation2,469226360,BasicXform,14,StatisticBasedCase,5,1,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
EMFResourceInitialization,290442,BasicXform,1,StatisticBasedCase,1,3,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1
EMFResourceInitialization,8909144,BasicXform,1,StatisticBasedCase,1,3,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1
Generation,100232529,BasicXform,2,StatisticBasedCase,1,3,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1
Generation,10750200,BasicXform,2,StatisticBasedCase,1,3,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1
Initialization,123097617,BasicXform,3,StatisticBasedCase,1,3,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1
Initialization,11403112,BasicXform,3,StatisticBasedCase,1,3,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1
Initialization,94918944,BasicXform,3,StatisticBasedCase,1,3,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1
Initialization,51969252,BasicXform,3,StatisticBasedCase,1,3,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1
M2MTransformation1,37152074,BasicXform,4,StatisticBasedCase,1,3,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1
M2MTransformation1,11763856,BasicXform,4,StatisticBasedCase,1,3,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1
M2MTransformation1,32878600,BasicXform,4,StatisticBasedCase,1,3,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1
M2MTransformation1,54353456,BasicXform,4,StatisticBasedCase,1,3,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1
Modification,411727,BasicXform,5,StatisticBasedCase,1,3,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1
Modification,11763712,BasicXform,5,StatisticBasedCase,1,3,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1
M2MTransformation2,31565191,BasicXform,6,StatisticBasedCase,1,3,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1
M2MTransformation2,11771216,BasicXform,6,StatisticBasedCase,1,3,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1
M2MTransformation2,43976820,BasicXform,6,StatisticBasedCase,1,3,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1
M2MTransformation2,54714248,BasicXform,6,StatisticBasedCase,1,3,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1
Modification,229003,BasicXform,7,StatisticBasedCase,2,3,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1
Modification,11771032,BasicXform,7,StatisticBasedCase,2,3,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1
M2MTransformation2,31740816,BasicXform,8,StatisticBasedCase,2,3,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1
M2MTransformation2,11779080,BasicXform,8,StatisticBasedCase,2,3,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1
M2MTransformation2,33246712,BasicXform,8,StatisticBasedCase,2,3,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1
M2MTransformation2,54721568,BasicXform,8,StatisticBasedCase,2,3,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1
Modification,149133,BasicXform,9,StatisticBasedCase,3,3,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1
Modification,11778960,BasicXform,9,StatisticBasedCase,3,3,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1
M2MTransformation2,31732104,BasicXform,10,StatisticBasedCase,3,3,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1
M2MTransformation2,11787384,BasicXform,10,StatisticBasedCase,3,3,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1
M2MTransformation2,33254640,BasicXform,10,StatisticBasedCase,3,3,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1
M2MTransformation2,33254640,BasicXform,10,StatisticBasedCase,3,3,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1
Modification,127746,BasicXform,11,StatisticBasedCase,4,3,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1
Modification,11787224,BasicXform,11,StatisticBasedCase,4,3,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1
M2MTransformation2,31244892,BasicXform,12,StatisticBasedCase,4,3,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1
M2MTransformation2,11796288,BasicXform,12,StatisticBasedCase,4,3,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1
M2MTransformation2,33262928,BasicXform,12,StatisticBasedCase,4,3,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1
M2MTransformation2,33262928,BasicXform,12,StatisticBasedCase,4,3,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1
Modification,174039,BasicXform,13,StatisticBasedCase,5,3,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1
Modification,11796104,BasicXform,13,StatisticBasedCase,5,3,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1
M2MTransformation2,30146677,BasicXform,14,StatisticBasedCase,5,3,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1
M2MTransformation2,11803384,BasicXform,14,StatisticBasedCase,5,3,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1
M2MTransformation2,33271784,BasicXform,14,StatisticBasedCase,5,3,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1
M2MTransformation2,33271784,BasicXform,14,StatisticBasedCase,5,3,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1
EMFResourceInitialization,161908,BasicXform,1,StatisticBasedCase,1,3,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
EMFResourceInitialization,9338840,BasicXform,1,StatisticBasedCase,1,3,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
