Iteration,CaseName,Tool,Size,Scenario,MetricName,Sequence,MetricValue,PhaseName,RunIndex
3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,BasicXform,Time,9,1490839,Modification,1
3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,BasicXform,Memory,9,103612352,Modification,1
3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,BasicXform,Time,10,13203,M2MTransformation2,1
3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,BasicXform,Memory,10,103613432,M2MTransformation2,1
3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,BasicXform,AverageMemory,10,125086808,M2MTransformation2,1
3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,BasicXform,PeakMemory,10,146560184,M2MTransformation2,1
4,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,BasicXform,Time,11,1457873,Modification,1
4,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,BasicXform,Memory,11,103675680,Modification,1
4,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,BasicXform,Time,12,14061,M2MTransformation2,1
4,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,BasicXform,Memory,12,103676584,M2MTransformation2,1
4,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,BasicXform,PeakMemory,12,146623536,M2MTransformation2,1
4,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,BasicXform,AverageMemory,12,146623536,M2MTransformation2,1
5,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,BasicXform,Time,13,1815776,Modification,1
5,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,BasicXform,Memory,13,103738720,Modification,1
5,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,BasicXform,Time,14,15221,M2MTransformation2,1
5,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,BasicXform,Memory,14,103739600,M2MTransformation2,1
5,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,BasicXform,PeakMemory,14,146686552,M2MTransformation2,1
5,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,BasicXform,AverageMemory,14,125213176,M2MTransformation2,1
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,Time,1,271530,EMFResourceInitialization,2
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,Memory,1,9065752,EMFResourceInitialization,2
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,Time,2,1349791489,Generation,2
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,Memory,2,45759984,Generation,2
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,Time,3,169125698,Initialization,2
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,Memory,3,33291416,Initialization,2
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,PeakMemory,3,128272984,Initialization,2
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,AverageMemory,3,74585828,Initialization,2
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,Time,4,197542016,M2MTransformation1,2
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,Memory,4,42445712,M2MTransformation1,2
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,PeakMemory,4,119191480,M2MTransformation1,2
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,AverageMemory,4,86979188,M2MTransformation1,2
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,Time,5,3809497,Modification,2
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,Memory,5,43294376,Modification,2
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,Time,6,15629,M2MTransformation2,2
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,Memory,6,43295248,M2MTransformation2,2
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,AverageMemory,6,54032752,M2MTransformation2,2
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,PeakMemory,6,64770056,M2MTransformation2,2
2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,Time,7,2219362,Modification,2
2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,Memory,7,43391968,Modification,2
2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,Time,8,24298,M2MTransformation2,2
2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,Memory,8,43392840,M2MTransformation2,2
2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,PeakMemory,8,64867648,M2MTransformation2,2
2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,AverageMemory,8,64867648,M2MTransformation2,2
3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,Time,9,2200090,Modification,2
3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,Memory,9,43456760,Modification,2
3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,Time,10,18003,M2MTransformation2,2
3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,Memory,10,43457632,M2MTransformation2,2
3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,PeakMemory,10,64932440,M2MTransformation2,2
3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,AverageMemory,10,64932440,M2MTransformation2,2
4,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,Time,11,1971355,Modification,2
4,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,Memory,11,43522344,Modification,2
4,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,Time,12,16127,M2MTransformation2,2
4,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,Memory,12,43523240,M2MTransformation2,2
4,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,PeakMemory,12,64998048,M2MTransformation2,2
4,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,AverageMemory,12,54260744,M2MTransformation2,2
5,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,Time,13,3331854,Modification,2
5,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,Memory,13,44111592,Modification,2
5,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,Time,14,19745,M2MTransformation2,2
5,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,Memory,14,44112464,M2MTransformation2,2
5,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,PeakMemory,14,87062128,M2MTransformation2,2
5,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,AverageMemory,14,65587272,M2MTransformation2,2
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,BasicXform,Time,1,258376,EMFResourceInitialization,2
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,BasicXform,Memory,1,8998240,EMFResourceInitialization,2
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,BasicXform,Time,2,90918214,Generation,2
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,BasicXform,Memory,2,12579304,Generation,2
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,BasicXform,Time,3,54684999,Initialization,2
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,BasicXform,Memory,3,14090384,Initialization,2
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,BasicXform,PeakMemory,3,84403864,Initialization,2
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,BasicXform,AverageMemory,3,57560288,Initialization,2
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,BasicXform,Time,4,50326433,M2MTransformation1,2
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,BasicXform,Memory,4,16223136,M2MTransformation1,2
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,BasicXform,PeakMemory,4,46303248,M2MTransformation1,2
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,BasicXform,AverageMemory,4,40934528,M2MTransformation1,2
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,BasicXform,Time,5,2925681,Modification,2
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,BasicXform,Memory,5,16442256,Modification,2
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,BasicXform,Time,6,21243,M2MTransformation2,2
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,BasicXform,Memory,6,16443128,M2MTransformation2,2
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,BasicXform,PeakMemory,6,37917888,M2MTransformation2,2
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,BasicXform,AverageMemory,6,37917888,M2MTransformation2,2
2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,BasicXform,Time,7,1980973,Modification,2
2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,BasicXform,Memory,7,16521016,Modification,2
2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,BasicXform,Time,8,22976,M2MTransformation2,2
2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,BasicXform,Memory,8,16521888,M2MTransformation2,2
2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,BasicXform,PeakMemory,8,59471504,M2MTransformation2,2
2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,BasicXform,AverageMemory,8,37996648,M2MTransformation2,2
3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,BasicXform,Time,9,2212040,Modification,2
3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,BasicXform,Memory,9,16562976,Modification,2
3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,BasicXform,Time,10,49591,M2MTransformation2,2
3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,BasicXform,Memory,10,16563848,M2MTransformation2,2
3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,BasicXform,AverageMemory,10,38038608,M2MTransformation2,2
3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,BasicXform,PeakMemory,10,59513464,M2MTransformation2,2
4,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,BasicXform,Time,11,2292296,Modification,2
4,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,BasicXform,Memory,11,16602256,Modification,2
4,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,BasicXform,Time,12,17751,M2MTransformation2,2
4,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,BasicXform,Memory,12,16603152,M2MTransformation2,2
4,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,BasicXform,AverageMemory,12,38077912,M2MTransformation2,2
4,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,BasicXform,PeakMemory,12,38077912,M2MTransformation2,2
5,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,BasicXform,Time,13,2207027,Modification,2
5,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,BasicXform,Memory,13,16639936,Modification,2
5,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,BasicXform,Time,14,20134,M2MTransformation2,2
5,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,BasicXform,Memory,14,16640808,M2MTransformation2,2
5,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,BasicXform,PeakMemory,14,38115568,M2MTransformation2,2
5,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,BasicXform,AverageMemory,14,27378288,M2MTransformation2,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,BasicXform,Time,1,160545,EMFResourceInitialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,BasicXform,Memory,1,8919464,EMFResourceInitialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,BasicXform,Time,2,52622121,Generation,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,BasicXform,Memory,2,10619944,Generation,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,BasicXform,Time,3,50365657,Initialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,BasicXform,Memory,3,11765280,Initialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,BasicXform,AverageMemory,3,62718636,Initialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,BasicXform,PeakMemory,3,94930920,Initialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,BasicXform,Time,4,132526796,M2MTransformation1,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,BasicXform,Memory,4,12606352,M2MTransformation1,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,BasicXform,AverageMemory,4,76190336,M2MTransformation1,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,BasicXform,PeakMemory,4,129877496,M2MTransformation1,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,BasicXform,Time,5,128642,Modification,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,BasicXform,Memory,5,12607488,Modification,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,BasicXform,Time,6,132711016,M2MTransformation2,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,BasicXform,Memory,6,12611808,M2MTransformation2,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,BasicXform,PeakMemory,6,119982568,M2MTransformation2,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,BasicXform,AverageMemory,6,66295416,M2MTransformation2,1
2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,BasicXform,Time,7,853643,Modification,1
2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,BasicXform,Memory,7,12612880,Modification,1
2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,BasicXform,Time,8,334357302,M2MTransformation2,1
2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,BasicXform,Memory,8,12622976,M2MTransformation2,1
2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,BasicXform,AverageMemory,8,66300804,M2MTransformation2,1
2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,BasicXform,PeakMemory,8,119987952,M2MTransformation2,1
3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,BasicXform,Time,9,319817,Modification,1
3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,BasicXform,Memory,9,12624048,Modification,1
3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,BasicXform,Time,10,326409914,M2MTransformation2,1
3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,BasicXform,Memory,10,12634808,M2MTransformation2,1
3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,BasicXform,AverageMemory,10,77049404,M2MTransformation2,1
3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,BasicXform,PeakMemory,10,119999128,M2MTransformation2,1
4,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,BasicXform,Time,11,114331,Modification,1
4,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,BasicXform,Memory,11,12635904,Modification,1
4,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,BasicXform,Time,12,135049072,M2MTransformation2,1
4,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,BasicXform,Memory,12,12650184,M2MTransformation2,1
4,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,BasicXform,PeakMemory,12,141485824,M2MTransformation2,1
4,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,BasicXform,AverageMemory,12,77061264,M2MTransformation2,1
5,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,BasicXform,Time,13,168904,Modification,1
5,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,BasicXform,Memory,13,12651256,Modification,1
5,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,BasicXform,Time,14,144930359,M2MTransformation2,1
5,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,BasicXform,Memory,14,12661144,M2MTransformation2,1
5,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,BasicXform,PeakMemory,14,120026328,M2MTransformation2,1
5,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,BasicXform,AverageMemory,14,77076608,M2MTransformation2,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,Time,1,323751,EMFResourceInitialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,Memory,1,9049048,EMFResourceInitialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,Time,2,3496102481,Generation,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,Memory,2,161022912,Generation,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,Time,3,340387001,Initialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,Memory,3,70456960,Initialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,PeakMemory,3,267300752,Initialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,AverageMemory,3,150048220,Initialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,Time,4,166270938,M2MTransformation1,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,Memory,4,85908368,M2MTransformation1,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,PeakMemory,4,198017928,M2MTransformation1,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,AverageMemory,4,155497828,M2MTransformation1,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,Time,5,877398,Modification,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,Memory,5,85927944,Modification,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,Time,6,174953831,M2MTransformation2,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,Memory,6,85944824,M2MTransformation2,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,AverageMemory,6,170969096,M2MTransformation2,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,PeakMemory,6,213489304,M2MTransformation2,1
2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,Time,7,296955,Modification,1
2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,Memory,7,85951232,Modification,1
2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,Time,8,159321170,M2MTransformation2,1
2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,Memory,8,85965856,M2MTransformation2,1
2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,PeakMemory,8,256462144,M2MTransformation2,1
2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,AverageMemory,8,192467160,M2MTransformation2,1
3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,Time,9,441431,Modification,1
3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,Memory,9,85972360,Modification,1
3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,Time,10,189527735,M2MTransformation2,1
3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,Memory,10,85987296,M2MTransformation2,1
3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,PeakMemory,10,213533544,M2MTransformation2,1
3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,AverageMemory,10,171013424,M2MTransformation2,1
4,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,Time,11,434728,Modification,1
4,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,Memory,11,85992944,Modification,1
4,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,Time,12,143487281,M2MTransformation2,1
4,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,Memory,12,86006760,M2MTransformation2,1
4,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,PeakMemory,12,213554128,M2MTransformation2,1
4,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,AverageMemory,12,171034020,M2MTransformation2,1
5,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,Time,13,311582,Modification,1
5,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,Memory,13,86013512,Modification,1
5,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,Time,14,141114860,M2MTransformation2,1
5,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,Memory,14,86027032,M2MTransformation2,1
5,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,AverageMemory,14,171054592,M2MTransformation2,1
5,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,PeakMemory,14,213574728,M2MTransformation2,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,BasicXform,Time,1,374676,EMFResourceInitialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,BasicXform,Memory,1,8920992,EMFResourceInitialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,BasicXform,Time,2,149315176,Generation,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,BasicXform,Memory,2,12481264,Generation,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,BasicXform,Time,3,58972708,Initialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,BasicXform,Memory,3,11559576,Initialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,BasicXform,PeakMemory,3,95062664,Initialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,BasicXform,AverageMemory,3,52112972,Initialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,BasicXform,Time,4,51635602,M2MTransformation1,1
