Size,Iteration,Sequence,PhaseName,MetricValue,Tool,Scenario,RunIndex,MetricName,CaseName
16,4,11,Modification,192751,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
16,4,11,Modification,24874144,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
16,4,12,M2MTransformation2,279580681,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
16,4,12,M2MTransformation2,24883576,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
16,4,12,M2MTransformation2,322516336,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,PeakMemory,StatisticBasedCase
16,4,12,M2MTransformation2,194955724,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,AverageMemory,StatisticBasedCase
16,5,13,Modification,405884,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
16,5,13,Modification,24883432,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
16,5,14,M2MTransformation2,269523734,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
16,5,14,M2MTransformation2,24891096,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
16,5,14,M2MTransformation2,194964884,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,AverageMemory,StatisticBasedCase
16,5,14,M2MTransformation2,322525392,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,PeakMemory,StatisticBasedCase
1,1,1,EMFResourceInitialization,475062,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
1,1,1,EMFResourceInitialization,8741512,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
1,1,2,Generation,65104617,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
1,1,2,Generation,10494352,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
1,1,3,Initialization,16075,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
1,1,3,Initialization,8858544,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
1,1,3,Initialization,30332936,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,PeakMemory,StatisticBasedCase
1,1,3,Initialization,19595840,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,AverageMemory,StatisticBasedCase
1,1,4,M2MTransformation1,118990042,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
1,1,4,M2MTransformation1,9050000,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
1,1,4,M2MTransformation1,352458008,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,PeakMemory,StatisticBasedCase
1,1,4,M2MTransformation1,180658500,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,AverageMemory,StatisticBasedCase
1,1,5,Modification,49491,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
1,1,5,Modification,9050088,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
1,1,6,M2MTransformation2,121452191,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
1,1,6,M2MTransformation2,9109864,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
1,1,6,M2MTransformation2,331175728,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,PeakMemory,StatisticBasedCase
1,1,6,M2MTransformation2,180850724,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,AverageMemory,StatisticBasedCase
1,2,7,Modification,47317,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
1,2,7,Modification,9109952,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
1,2,8,M2MTransformation2,113445997,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
1,2,8,M2MTransformation2,9174984,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
1,2,8,M2MTransformation2,180910796,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,AverageMemory,StatisticBasedCase
1,2,8,M2MTransformation2,331236008,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,PeakMemory,StatisticBasedCase
1,3,9,Modification,71857,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
1,3,9,Modification,9175072,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
1,3,10,M2MTransformation2,115974794,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
1,3,10,M2MTransformation2,9236456,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
1,3,10,M2MTransformation2,331300856,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,PeakMemory,StatisticBasedCase
1,3,10,M2MTransformation2,180975780,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,AverageMemory,StatisticBasedCase
1,4,11,Modification,117792,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
1,4,11,Modification,9236568,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
1,4,12,M2MTransformation2,117122068,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
1,4,12,M2MTransformation2,9314320,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
1,4,12,M2MTransformation2,352836816,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,PeakMemory,StatisticBasedCase
1,4,12,M2MTransformation2,191774520,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,AverageMemory,StatisticBasedCase
1,5,13,Modification,130731,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
1,5,13,Modification,9314408,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
1,5,14,M2MTransformation2,118065863,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
1,5,14,M2MTransformation2,9379448,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
1,5,14,M2MTransformation2,352915576,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,PeakMemory,StatisticBasedCase
1,5,14,M2MTransformation2,191852808,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,AverageMemory,StatisticBasedCase
8,1,1,EMFResourceInitialization,363911,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
8,1,1,EMFResourceInitialization,8981752,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
8,1,2,Generation,515165706,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
8,1,2,Generation,26586624,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
8,1,3,Initialization,79781149,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
8,1,3,Initialization,13049600,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
8,1,3,Initialization,53000588,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
8,1,3,Initialization,74475424,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
8,1,4,M2MTransformation1,181943077,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
8,1,4,M2MTransformation1,16309232,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
8,1,4,M2MTransformation1,184849024,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
8,1,4,M2MTransformation1,109687028,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
8,1,5,Modification,226878,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
8,1,5,Modification,16309064,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
8,1,6,M2MTransformation2,177542589,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
8,1,6,M2MTransformation2,16321776,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
8,1,6,M2MTransformation2,166634048,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
8,1,6,M2MTransformation2,102209372,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
8,2,7,Modification,341125,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
8,2,7,Modification,16321608,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
8,2,8,M2MTransformation2,159003371,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
8,2,8,M2MTransformation2,16329376,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
8,2,8,M2MTransformation2,188121264,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
8,2,8,M2MTransformation2,102221824,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
8,3,9,Modification,239814,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
8,3,9,Modification,16329208,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
8,3,10,M2MTransformation2,171803484,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
8,3,10,M2MTransformation2,16337576,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
8,3,10,M2MTransformation2,166653896,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
8,3,10,M2MTransformation2,102229368,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
8,4,11,Modification,152721,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
8,4,11,Modification,16337432,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
8,4,12,M2MTransformation2,171829077,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
8,4,12,M2MTransformation2,16351624,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
8,4,12,M2MTransformation2,166662272,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
8,4,12,M2MTransformation2,102237680,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
8,5,13,Modification,227281,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
8,5,13,Modification,16350472,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
8,5,14,M2MTransformation2,149170933,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
8,5,14,M2MTransformation2,16360360,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
8,5,14,M2MTransformation2,102250648,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
8,5,14,M2MTransformation2,166675192,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
4,1,1,EMFResourceInitialization,627428,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
4,1,1,EMFResourceInitialization,8940120,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
4,1,2,Generation,233426066,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
4,1,2,Generation,19287232,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
4,1,3,Initialization,60295194,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
4,1,3,Initialization,11934216,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
4,1,3,Initialization,95336872,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
4,1,3,Initialization,52387084,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
4,1,4,M2MTransformation1,95866819,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
4,1,4,M2MTransformation1,13478040,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
4,1,4,M2MTransformation1,108571592,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
4,1,4,M2MTransformation1,65621900,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
4,1,5,Modification,172967,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
4,1,5,Modification,13477856,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
4,1,6,M2MTransformation2,90890616,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
4,1,6,M2MTransformation2,13485616,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
4,1,6,M2MTransformation2,99378240,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
4,1,6,M2MTransformation2,67165864,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
4,2,7,Modification,134912,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
4,2,7,Modification,13485424,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
4,2,8,M2MTransformation2,90216471,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
4,2,8,M2MTransformation2,13494352,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
4,2,8,M2MTransformation2,67173332,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
4,2,8,M2MTransformation2,99385608,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
4,3,9,Modification,153768,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
4,3,9,Modification,13494160,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
4,3,10,M2MTransformation2,90034736,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
4,3,10,M2MTransformation2,13504736,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
4,3,10,M2MTransformation2,120869144,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
4,3,10,M2MTransformation2,67182040,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
4,4,11,Modification,143507,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
4,4,11,Modification,13504616,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
4,4,12,M2MTransformation2,89694070,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
4,4,12,M2MTransformation2,13513056,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
4,4,12,M2MTransformation2,67192576,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
4,4,12,M2MTransformation2,99404880,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
4,5,13,Modification,169069,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
4,5,13,Modification,13512864,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
4,5,14,M2MTransformation2,86550642,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
4,5,14,M2MTransformation2,13524808,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
4,5,14,M2MTransformation2,99413088,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
4,5,14,M2MTransformation2,67200792,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
4,1,1,EMFResourceInitialization,346889,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
4,1,1,EMFResourceInitialization,8906720,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
4,1,2,Generation,160768521,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
4,1,2,Generation,14488384,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
4,1,3,Initialization,48065164,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
4,1,3,Initialization,14517384,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
4,1,3,Initialization,41595928,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
4,1,3,Initialization,52333352,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
4,1,4,M2MTransformation1,40662726,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
4,1,4,M2MTransformation1,17685920,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
4,1,4,M2MTransformation1,35993072,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
4,1,4,M2MTransformation1,35993072,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
4,1,5,Modification,250310,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
4,1,5,Modification,17689656,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
4,1,6,M2MTransformation2,45377607,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
4,1,6,M2MTransformation2,17700864,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
4,1,6,M2MTransformation2,60640192,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
4,1,6,M2MTransformation2,49902740,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
4,2,7,Modification,222428,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
4,2,7,Modification,17704072,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
4,2,8,M2MTransformation2,39811618,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
4,2,8,M2MTransformation2,17715312,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
4,2,8,M2MTransformation2,60654744,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
4,2,8,M2MTransformation2,49917224,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
4,3,9,Modification,266842,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
4,3,9,Modification,17718632,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
4,3,10,M2MTransformation2,38775398,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
4,3,10,M2MTransformation2,17729704,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
4,3,10,M2MTransformation2,60669128,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
4,3,10,M2MTransformation2,49931696,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
4,4,11,Modification,260869,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
4,4,11,Modification,17733224,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
4,4,12,M2MTransformation2,45577802,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
4,4,12,M2MTransformation2,17747256,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
4,4,12,M2MTransformation2,82158560,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
4,4,12,M2MTransformation2,49946292,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
4,5,13,Modification,247134,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
4,5,13,Modification,17750888,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
4,5,14,M2MTransformation2,44546365,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
4,5,14,M2MTransformation2,17762576,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
4,5,14,M2MTransformation2,60701360,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
4,5,14,M2MTransformation2,49963940,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
8,1,1,EMFResourceInitialization,145779,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
8,1,1,EMFResourceInitialization,9063832,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
8,1,2,Generation,874668575,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
8,1,2,Generation,45787904,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
8,1,3,Initialization,147404491,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
