MetricName,MetricValue,PhaseName,Size,Iteration,Tool,RunIndex,Sequence,Scenario,CaseName
AverageMemory,190040332,M2MTransformation1,16,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,4,BasicXform,StatisticBasedCase
Time,314768,Modification,16,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,5,BasicXform,StatisticBasedCase
Memory,28547080,Modification,16,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,5,BasicXform,StatisticBasedCase
Time,543080961,M2MTransformation2,16,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,6,BasicXform,StatisticBasedCase
Memory,28555096,M2MTransformation2,16,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,6,BasicXform,StatisticBasedCase
PeakMemory,407729576,M2MTransformation2,16,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,6,BasicXform,StatisticBasedCase
AverageMemory,239153196,M2MTransformation2,16,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,6,BasicXform,StatisticBasedCase
Time,2805162,Modification,16,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,7,BasicXform,StatisticBasedCase
Memory,28555264,Modification,16,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,7,BasicXform,StatisticBasedCase
Time,363276715,M2MTransformation2,16,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,8,BasicXform,StatisticBasedCase
Memory,28562576,M2MTransformation2,16,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,8,BasicXform,StatisticBasedCase
PeakMemory,322758880,M2MTransformation2,16,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,8,BasicXform,StatisticBasedCase
AverageMemory,196671940,M2MTransformation2,16,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,8,BasicXform,StatisticBasedCase
Time,178161,Modification,16,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,9,BasicXform,StatisticBasedCase
Memory,28562744,Modification,16,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,9,BasicXform,StatisticBasedCase
Time,305596551,M2MTransformation2,16,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,10,BasicXform,StatisticBasedCase
Memory,28570216,M2MTransformation2,16,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,10,BasicXform,StatisticBasedCase
PeakMemory,365716344,M2MTransformation2,16,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,10,BasicXform,StatisticBasedCase
AverageMemory,196679564,M2MTransformation2,16,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,10,BasicXform,StatisticBasedCase
Time,208993,Modification,16,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,11,BasicXform,StatisticBasedCase
Memory,28570416,Modification,16,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,11,BasicXform,StatisticBasedCase
Time,288364834,M2MTransformation2,16,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,12,BasicXform,StatisticBasedCase
Memory,28579952,M2MTransformation2,16,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,12,BasicXform,StatisticBasedCase
PeakMemory,322774352,M2MTransformation2,16,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,12,BasicXform,StatisticBasedCase
AverageMemory,196687264,M2MTransformation2,16,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,12,BasicXform,StatisticBasedCase
Time,212607,Modification,16,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,13,BasicXform,StatisticBasedCase
Memory,28579200,Modification,16,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,13,BasicXform,StatisticBasedCase
Time,277229143,M2MTransformation2,16,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,14,BasicXform,StatisticBasedCase
Memory,28586552,M2MTransformation2,16,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,14,BasicXform,StatisticBasedCase
AverageMemory,196696104,M2MTransformation2,16,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,14,BasicXform,StatisticBasedCase
PeakMemory,322783272,M2MTransformation2,16,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,14,BasicXform,StatisticBasedCase
Time,212927,EMFResourceInitialization,1,1,BATCH_OPTIMIZED-TEMPLATE,3,1,BasicXform,StatisticBasedCase
Memory,11059264,EMFResourceInitialization,1,1,BATCH_OPTIMIZED-TEMPLATE,3,1,BasicXform,StatisticBasedCase
Time,94372707,Generation,1,1,BATCH_OPTIMIZED-TEMPLATE,3,2,BasicXform,StatisticBasedCase
Memory,12960456,Generation,1,1,BATCH_OPTIMIZED-TEMPLATE,3,2,BasicXform,StatisticBasedCase
Time,14227,Initialization,1,1,BATCH_OPTIMIZED-TEMPLATE,3,3,BasicXform,StatisticBasedCase
Memory,11174392,Initialization,1,1,BATCH_OPTIMIZED-TEMPLATE,3,3,BasicXform,StatisticBasedCase
PeakMemory,32648584,Initialization,1,1,BATCH_OPTIMIZED-TEMPLATE,3,3,BasicXform,StatisticBasedCase
AverageMemory,21911488,Initialization,1,1,BATCH_OPTIMIZED-TEMPLATE,3,3,BasicXform,StatisticBasedCase
Time,121414180,M2MTransformation1,1,1,BATCH_OPTIMIZED-TEMPLATE,3,4,BasicXform,StatisticBasedCase
Memory,11366840,M2MTransformation1,1,1,BATCH_OPTIMIZED-TEMPLATE,3,4,BasicXform,StatisticBasedCase
AverageMemory,182974484,M2MTransformation1,1,1,BATCH_OPTIMIZED-TEMPLATE,3,4,BasicXform,StatisticBasedCase
PeakMemory,333299472,M2MTransformation1,1,1,BATCH_OPTIMIZED-TEMPLATE,3,4,BasicXform,StatisticBasedCase
Time,75136,Modification,1,1,BATCH_OPTIMIZED-TEMPLATE,3,5,BasicXform,StatisticBasedCase
Memory,11366960,Modification,1,1,BATCH_OPTIMIZED-TEMPLATE,3,5,BasicXform,StatisticBasedCase
Time,132726330,M2MTransformation2,1,1,BATCH_OPTIMIZED-TEMPLATE,3,6,BasicXform,StatisticBasedCase
Memory,11427704,M2MTransformation2,1,1,BATCH_OPTIMIZED-TEMPLATE,3,6,BasicXform,StatisticBasedCase
PeakMemory,354967528,M2MTransformation2,1,1,BATCH_OPTIMIZED-TEMPLATE,3,6,BasicXform,StatisticBasedCase
AverageMemory,183167616,M2MTransformation2,1,1,BATCH_OPTIMIZED-TEMPLATE,3,6,BasicXform,StatisticBasedCase
Time,74025,Modification,1,2,BATCH_OPTIMIZED-TEMPLATE,3,7,BasicXform,StatisticBasedCase
Memory,11427864,Modification,1,2,BATCH_OPTIMIZED-TEMPLATE,3,7,BasicXform,StatisticBasedCase
Time,187054409,M2MTransformation2,1,2,BATCH_OPTIMIZED-TEMPLATE,3,8,BasicXform,StatisticBasedCase
Memory,11493392,M2MTransformation2,1,2,BATCH_OPTIMIZED-TEMPLATE,3,8,BasicXform,StatisticBasedCase
PeakMemory,355029048,M2MTransformation2,1,2,BATCH_OPTIMIZED-TEMPLATE,3,8,BasicXform,StatisticBasedCase
AverageMemory,193966256,M2MTransformation2,1,2,BATCH_OPTIMIZED-TEMPLATE,3,8,BasicXform,StatisticBasedCase
Time,97872,Modification,1,3,BATCH_OPTIMIZED-TEMPLATE,3,9,BasicXform,StatisticBasedCase
Memory,11493512,Modification,1,3,BATCH_OPTIMIZED-TEMPLATE,3,9,BasicXform,StatisticBasedCase
Time,192777873,M2MTransformation2,1,3,BATCH_OPTIMIZED-TEMPLATE,3,10,BasicXform,StatisticBasedCase
Memory,11555232,M2MTransformation2,1,3,BATCH_OPTIMIZED-TEMPLATE,3,10,BasicXform,StatisticBasedCase
PeakMemory,355094528,M2MTransformation2,1,3,BATCH_OPTIMIZED-TEMPLATE,3,10,BasicXform,StatisticBasedCase
AverageMemory,194031820,M2MTransformation2,1,3,BATCH_OPTIMIZED-TEMPLATE,3,10,BasicXform,StatisticBasedCase
Time,280249,Modification,1,4,BATCH_OPTIMIZED-TEMPLATE,3,11,BasicXform,StatisticBasedCase
Memory,11555376,Modification,1,4,BATCH_OPTIMIZED-TEMPLATE,3,11,BasicXform,StatisticBasedCase
Time,177441030,M2MTransformation2,1,4,BATCH_OPTIMIZED-TEMPLATE,3,12,BasicXform,StatisticBasedCase
Memory,11633720,M2MTransformation2,1,4,BATCH_OPTIMIZED-TEMPLATE,3,12,BasicXform,StatisticBasedCase
PeakMemory,333680944,M2MTransformation2,1,4,BATCH_OPTIMIZED-TEMPLATE,3,12,BasicXform,StatisticBasedCase
AverageMemory,183355972,M2MTransformation2,1,4,BATCH_OPTIMIZED-TEMPLATE,3,12,BasicXform,StatisticBasedCase
Time,75852,Modification,1,5,BATCH_OPTIMIZED-TEMPLATE,3,13,BasicXform,StatisticBasedCase
Memory,11633840,Modification,1,5,BATCH_OPTIMIZED-TEMPLATE,3,13,BasicXform,StatisticBasedCase
Time,117934822,M2MTransformation2,1,5,BATCH_OPTIMIZED-TEMPLATE,3,14,BasicXform,StatisticBasedCase
Memory,11699816,M2MTransformation2,1,5,BATCH_OPTIMIZED-TEMPLATE,3,14,BasicXform,StatisticBasedCase
PeakMemory,355234904,M2MTransformation2,1,5,BATCH_OPTIMIZED-TEMPLATE,3,14,BasicXform,StatisticBasedCase
AverageMemory,194172172,M2MTransformation2,1,5,BATCH_OPTIMIZED-TEMPLATE,3,14,BasicXform,StatisticBasedCase
Time,298476,EMFResourceInitialization,8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,1,BasicXform,StatisticBasedCase
Memory,11288104,EMFResourceInitialization,8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,1,BasicXform,StatisticBasedCase
Time,1078976534,Generation,8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,2,BasicXform,StatisticBasedCase
Memory,56586592,Generation,8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,2,BasicXform,StatisticBasedCase
Time,77443610,Initialization,8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,3,BasicXform,StatisticBasedCase
Memory,16182912,Initialization,8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,3,BasicXform,StatisticBasedCase
AverageMemory,55324012,Initialization,8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,3,BasicXform,StatisticBasedCase
PeakMemory,76798856,Initialization,8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,3,BasicXform,StatisticBasedCase
Time,191295452,M2MTransformation1,8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,4,BasicXform,StatisticBasedCase
Memory,19238080,M2MTransformation1,8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,4,BasicXform,StatisticBasedCase
AverageMemory,102082932,M2MTransformation1,8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,4,BasicXform,StatisticBasedCase
PeakMemory,177244960,M2MTransformation1,8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,4,BasicXform,StatisticBasedCase
Time,336168,Modification,8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,5,BasicXform,StatisticBasedCase
Memory,19238480,Modification,8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,5,BasicXform,StatisticBasedCase
Time,184042058,M2MTransformation2,8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,6,BasicXform,StatisticBasedCase
Memory,19249080,M2MTransformation2,8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,6,BasicXform,StatisticBasedCase
PeakMemory,169563280,M2MTransformation2,8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,6,BasicXform,StatisticBasedCase
AverageMemory,105138680,M2MTransformation2,8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,6,BasicXform,StatisticBasedCase
Time,167116,Modification,8,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,7,BasicXform,StatisticBasedCase
Memory,19249256,Modification,8,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,7,BasicXform,StatisticBasedCase
Time,179875477,M2MTransformation2,8,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,8,BasicXform,StatisticBasedCase
Memory,19265120,M2MTransformation2,8,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,8,BasicXform,StatisticBasedCase
PeakMemory,169573944,M2MTransformation2,8,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,8,BasicXform,StatisticBasedCase
AverageMemory,105149400,M2MTransformation2,8,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,8,BasicXform,StatisticBasedCase
Time,179538,Modification,8,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,9,BasicXform,StatisticBasedCase
Memory,19265296,Modification,8,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,9,BasicXform,StatisticBasedCase
Time,181597919,M2MTransformation2,8,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,10,BasicXform,StatisticBasedCase
Memory,19276016,M2MTransformation2,8,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,10,BasicXform,StatisticBasedCase
PeakMemory,169590184,M2MTransformation2,8,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,10,BasicXform,StatisticBasedCase
AverageMemory,105165540,M2MTransformation2,8,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,10,BasicXform,StatisticBasedCase
Time,216097,Modification,8,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,11,BasicXform,StatisticBasedCase
Memory,19275232,Modification,8,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,11,BasicXform,StatisticBasedCase
Time,156903661,M2MTransformation2,8,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,12,BasicXform,StatisticBasedCase
Memory,19283432,M2MTransformation2,8,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,12,BasicXform,StatisticBasedCase
PeakMemory,169599960,M2MTransformation2,8,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,12,BasicXform,StatisticBasedCase
AverageMemory,105175408,M2MTransformation2,8,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,12,BasicXform,StatisticBasedCase
Time,264365,Modification,8,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,13,BasicXform,StatisticBasedCase
Memory,19283632,Modification,8,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,13,BasicXform,StatisticBasedCase
Time,141547634,M2MTransformation2,8,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,14,BasicXform,StatisticBasedCase
Memory,19291952,M2MTransformation2,8,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,14,BasicXform,StatisticBasedCase
PeakMemory,169608480,M2MTransformation2,8,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,14,BasicXform,StatisticBasedCase
AverageMemory,105183856,M2MTransformation2,8,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,14,BasicXform,StatisticBasedCase
Time,188799,EMFResourceInitialization,4,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,1,BasicXform,StatisticBasedCase
Memory,11237872,EMFResourceInitialization,4,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,1,BasicXform,StatisticBasedCase
Time,338845984,Generation,4,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,2,BasicXform,StatisticBasedCase
Memory,22791224,Generation,4,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,2,BasicXform,StatisticBasedCase
Time,60755179,Initialization,4,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,3,BasicXform,StatisticBasedCase
Memory,14508800,Initialization,4,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,3,BasicXform,StatisticBasedCase
PeakMemory,97618192,Initialization,4,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,3,BasicXform,StatisticBasedCase
AverageMemory,54668500,Initialization,4,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,3,BasicXform,StatisticBasedCase
Time,117879076,M2MTransformation1,4,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,4,BasicXform,StatisticBasedCase
Memory,15892080,M2MTransformation1,4,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,4,BasicXform,StatisticBasedCase
PeakMemory,100408776,M2MTransformation1,4,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,4,BasicXform,StatisticBasedCase
AverageMemory,68196504,M2MTransformation1,4,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,4,BasicXform,StatisticBasedCase
Time,201638,Modification,4,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,5,BasicXform,StatisticBasedCase
Memory,15892248,Modification,4,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,5,BasicXform,StatisticBasedCase
Time,114861889,M2MTransformation2,4,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,6,BasicXform,StatisticBasedCase
Memory,15899984,M2MTransformation2,4,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,6,BasicXform,StatisticBasedCase
AverageMemory,69580152,M2MTransformation2,4,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,6,BasicXform,StatisticBasedCase
PeakMemory,123267312,M2MTransformation2,4,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,6,BasicXform,StatisticBasedCase
Time,154075,Modification,4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,7,BasicXform,StatisticBasedCase
Memory,15900192,Modification,4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,7,BasicXform,StatisticBasedCase
Time,88580257,M2MTransformation2,4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,8,BasicXform,StatisticBasedCase
Memory,15908688,M2MTransformation2,4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,8,BasicXform,StatisticBasedCase
PeakMemory,101800312,M2MTransformation2,4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,8,BasicXform,StatisticBasedCase
AverageMemory,69588052,M2MTransformation2,4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,8,BasicXform,StatisticBasedCase
Time,149538,Modification,4,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,9,BasicXform,StatisticBasedCase
Memory,15908848,Modification,4,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,9,BasicXform,StatisticBasedCase
Time,85310171,M2MTransformation2,4,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,10,BasicXform,StatisticBasedCase
Memory,15920184,M2MTransformation2,4,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,10,BasicXform,StatisticBasedCase
AverageMemory,69596696,M2MTransformation2,4,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,10,BasicXform,StatisticBasedCase
PeakMemory,101808944,M2MTransformation2,4,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,10,BasicXform,StatisticBasedCase
Time,230524,Modification,4,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,11,BasicXform,StatisticBasedCase
Memory,15920432,Modification,4,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,11,BasicXform,StatisticBasedCase
Time,85937921,M2MTransformation2,4,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,12,BasicXform,StatisticBasedCase
Memory,15928592,M2MTransformation2,4,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,12,BasicXform,StatisticBasedCase
PeakMemory,101820576,M2MTransformation2,4,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,12,BasicXform,StatisticBasedCase
AverageMemory,69608316,M2MTransformation2,4,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,12,BasicXform,StatisticBasedCase
Time,133070,Modification,4,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,13,BasicXform,StatisticBasedCase
Memory,15928752,Modification,4,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,13,BasicXform,StatisticBasedCase
Time,90954729,M2MTransformation2,4,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,14,BasicXform,StatisticBasedCase
Memory,15936456,M2MTransformation2,4,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,14,BasicXform,StatisticBasedCase
AverageMemory,69616628,M2MTransformation2,4,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,14,BasicXform,StatisticBasedCase
PeakMemory,101828904,M2MTransformation2,4,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,14,BasicXform,StatisticBasedCase
Time,185874,EMFResourceInitialization,4,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,1,BasicXform,StatisticBasedCase
Memory,11211760,EMFResourceInitialization,4,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,1,BasicXform,StatisticBasedCase
Time,193313020,Generation,4,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,2,BasicXform,StatisticBasedCase
Memory,17692160,Generation,4,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,2,BasicXform,StatisticBasedCase
Time,51315079,Initialization,4,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,3,BasicXform,StatisticBasedCase
Memory,17004968,Initialization,4,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,3,BasicXform,StatisticBasedCase
AverageMemory,54638164,Initialization,4,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,3,BasicXform,StatisticBasedCase
PeakMemory,76113016,Initialization,4,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,3,BasicXform,StatisticBasedCase
Time,39788480,M2MTransformation1,4,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,4,BasicXform,StatisticBasedCase
Memory,20450824,M2MTransformation1,4,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,4,BasicXform,StatisticBasedCase
AverageMemory,59955260,M2MTransformation1,4,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,4,BasicXform,StatisticBasedCase
PeakMemory,92167560,M2MTransformation1,4,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,4,BasicXform,StatisticBasedCase
Time,372682,Modification,4,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,5,BasicXform,StatisticBasedCase
Memory,20455456,Modification,4,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,5,BasicXform,StatisticBasedCase
Time,47125865,M2MTransformation2,4,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,6,BasicXform,StatisticBasedCase
Memory,20471656,M2MTransformation2,4,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,6,BasicXform,StatisticBasedCase
PeakMemory,74143400,M2MTransformation2,4,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,6,BasicXform,StatisticBasedCase
AverageMemory,52668508,M2MTransformation2,4,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,6,BasicXform,StatisticBasedCase
Time,295703,Modification,4,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,7,BasicXform,StatisticBasedCase
Memory,20475912,Modification,4,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,7,BasicXform,StatisticBasedCase
Time,45725773,M2MTransformation2,4,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,8,BasicXform,StatisticBasedCase
Memory,20490568,M2MTransformation2,4,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,8,BasicXform,StatisticBasedCase
PeakMemory,63426384,M2MTransformation2,4,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,8,BasicXform,StatisticBasedCase
