MetricName,Scenario,Iteration,CaseName,RunIndex,Sequence,Tool,PhaseName,MetricValue,Size
Time,BasicXform,2,StatisticBasedCase,2,7,BATCH_OPTIMIZED-TEMPLATE,Modification,331828,32
Memory,BasicXform,2,StatisticBasedCase,2,7,BATCH_OPTIMIZED-TEMPLATE,Modification,28290080,32
Time,BasicXform,2,StatisticBasedCase,2,8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,127211983719,32
Memory,BasicXform,2,StatisticBasedCase,2,8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,30183512,32
AverageMemory,BasicXform,2,StatisticBasedCase,2,8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,1007607681,32
PeakMemory,BasicXform,2,StatisticBasedCase,2,8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,2720296600,32
Time,BasicXform,3,StatisticBasedCase,2,9,BATCH_OPTIMIZED-TEMPLATE,Modification,320807,32
Memory,BasicXform,3,StatisticBasedCase,2,9,BATCH_OPTIMIZED-TEMPLATE,Modification,30183608,32
Time,BasicXform,3,StatisticBasedCase,2,10,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,127231853322,32
Memory,BasicXform,3,StatisticBasedCase,2,10,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,32471936,32
PeakMemory,BasicXform,3,StatisticBasedCase,2,10,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,2700727136,32
AverageMemory,BasicXform,3,StatisticBasedCase,2,10,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,1028408464,32
Time,BasicXform,4,StatisticBasedCase,2,11,BATCH_OPTIMIZED-TEMPLATE,Modification,312800,32
Memory,BasicXform,4,StatisticBasedCase,2,11,BATCH_OPTIMIZED-TEMPLATE,Modification,32472056,32
Time,BasicXform,4,StatisticBasedCase,2,12,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,128066444447,32
Memory,BasicXform,4,StatisticBasedCase,2,12,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,34368784,32
AverageMemory,BasicXform,4,StatisticBasedCase,2,12,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,978085870,32
PeakMemory,BasicXform,4,StatisticBasedCase,2,12,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,2683854472,32
Time,BasicXform,5,StatisticBasedCase,2,13,BATCH_OPTIMIZED-TEMPLATE,Modification,289333,32
Memory,BasicXform,5,StatisticBasedCase,2,13,BATCH_OPTIMIZED-TEMPLATE,Modification,34368904,32
Time,BasicXform,5,StatisticBasedCase,2,14,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,127747231808,32
Memory,BasicXform,5,StatisticBasedCase,2,14,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,36266872,32
PeakMemory,BasicXform,5,StatisticBasedCase,2,14,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,2668171256,32
AverageMemory,BasicXform,5,StatisticBasedCase,2,14,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,1021830374,32
Time,BasicXform,1,StatisticBasedCase,1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,EMFResourceInitialization,473091,32
Memory,BasicXform,1,StatisticBasedCase,1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,EMFResourceInitialization,9833840,32
Time,BasicXform,1,StatisticBasedCase,1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Generation,13757685270,32
Memory,BasicXform,1,StatisticBasedCase,1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Generation,385618568,32
Time,BasicXform,1,StatisticBasedCase,1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Initialization,637078695,32
Memory,BasicXform,1,StatisticBasedCase,1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Initialization,58729040,32
AverageMemory,BasicXform,1,StatisticBasedCase,1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Initialization,154489856,32
PeakMemory,BasicXform,1,StatisticBasedCase,1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Initialization,228117560,32
Time,BasicXform,1,StatisticBasedCase,1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation1,608492351,32
Memory,BasicXform,1,StatisticBasedCase,1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation1,71138136,32
PeakMemory,BasicXform,1,StatisticBasedCase,1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation1,437675288,32
AverageMemory,BasicXform,1,StatisticBasedCase,1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation1,279781252,32
Time,BasicXform,1,StatisticBasedCase,1,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,750269,32
Memory,BasicXform,1,StatisticBasedCase,1,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,71138808,32
Time,BasicXform,1,StatisticBasedCase,1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,581734222,32
Memory,BasicXform,1,StatisticBasedCase,1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,71142952,32
AverageMemory,BasicXform,1,StatisticBasedCase,1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,292191104,32
PeakMemory,BasicXform,1,StatisticBasedCase,1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,450085048,32
Time,BasicXform,2,StatisticBasedCase,1,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,507428,32
Memory,BasicXform,2,StatisticBasedCase,1,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,71143328,32
Time,BasicXform,2,StatisticBasedCase,1,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,563983767,32
Memory,BasicXform,2,StatisticBasedCase,1,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,71146776,32
AverageMemory,BasicXform,2,StatisticBasedCase,1,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,292195696,32
PeakMemory,BasicXform,2,StatisticBasedCase,1,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,514514240,32
Time,BasicXform,3,StatisticBasedCase,1,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,389149,32
Memory,BasicXform,3,StatisticBasedCase,1,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,71147200,32
Time,BasicXform,3,StatisticBasedCase,1,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,543039268,32
Memory,BasicXform,3,StatisticBasedCase,1,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,71154512,32
AverageMemory,BasicXform,3,StatisticBasedCase,1,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,292199568,32
PeakMemory,BasicXform,3,StatisticBasedCase,1,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,450093584,32
Time,BasicXform,4,StatisticBasedCase,1,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,367743,32
Memory,BasicXform,4,StatisticBasedCase,1,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,71154896,32
Time,BasicXform,4,StatisticBasedCase,1,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,530242625,32
Memory,BasicXform,4,StatisticBasedCase,1,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,71159432,32
AverageMemory,BasicXform,4,StatisticBasedCase,1,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,292207232,32
PeakMemory,BasicXform,4,StatisticBasedCase,1,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,450101192,32
Time,BasicXform,5,StatisticBasedCase,1,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,360284,32
Memory,BasicXform,5,StatisticBasedCase,1,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,71159832,32
Time,BasicXform,5,StatisticBasedCase,1,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,530444237,32
Memory,BasicXform,5,StatisticBasedCase,1,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,71166080,32
AverageMemory,BasicXform,5,StatisticBasedCase,1,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,292212124,32
PeakMemory,BasicXform,5,StatisticBasedCase,1,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,450106064,32
Time,BasicXform,1,StatisticBasedCase,1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EMFResourceInitialization,893839,64
Memory,BasicXform,1,StatisticBasedCase,1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EMFResourceInitialization,10094168,64
Time,BasicXform,1,StatisticBasedCase,1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,68411646900,64
Memory,BasicXform,1,StatisticBasedCase,1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,1721582800,64
Time,BasicXform,1,StatisticBasedCase,1,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,10841290178,64
Memory,BasicXform,1,StatisticBasedCase,1,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,976062992,64
PeakMemory,BasicXform,1,StatisticBasedCase,1,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,2862463032,64
AverageMemory,BasicXform,1,StatisticBasedCase,1,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,1169465410,64
Time,BasicXform,1,StatisticBasedCase,1,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,680768516,64
Memory,BasicXform,1,StatisticBasedCase,1,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,1014735184,64
PeakMemory,BasicXform,1,StatisticBasedCase,1,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,1339363144,64
AverageMemory,BasicXform,1,StatisticBasedCase,1,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,1180419576,64
Time,BasicXform,1,StatisticBasedCase,1,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,978622,64
Memory,BasicXform,1,StatisticBasedCase,1,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,1014748480,64
Time,BasicXform,1,StatisticBasedCase,1,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,732968245,64
Memory,BasicXform,1,StatisticBasedCase,1,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,1016070096,64
PeakMemory,BasicXform,1,StatisticBasedCase,1,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,1423461424,64
AverageMemory,BasicXform,1,StatisticBasedCase,1,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,1241811568,64
Time,BasicXform,2,StatisticBasedCase,1,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,977356,64
Memory,BasicXform,2,StatisticBasedCase,1,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,1016108224,64
Time,BasicXform,2,StatisticBasedCase,1,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,674938102,64
Memory,BasicXform,2,StatisticBasedCase,1,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,1016119192,64
AverageMemory,BasicXform,2,StatisticBasedCase,1,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,1243171292,64
PeakMemory,BasicXform,2,StatisticBasedCase,1,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,1424821160,64
Time,BasicXform,3,StatisticBasedCase,1,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,968899,64
Memory,BasicXform,3,StatisticBasedCase,1,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,1016128808,64
Time,BasicXform,3,StatisticBasedCase,1,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,669825416,64
Memory,BasicXform,3,StatisticBasedCase,1,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,1016132512,64
PeakMemory,BasicXform,3,StatisticBasedCase,1,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,1424841936,64
AverageMemory,BasicXform,3,StatisticBasedCase,1,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,1243191972,64
Time,BasicXform,4,StatisticBasedCase,1,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,887779,64
Memory,BasicXform,4,StatisticBasedCase,1,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,1016143128,64
Time,BasicXform,4,StatisticBasedCase,1,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,649089287,64
Memory,BasicXform,4,StatisticBasedCase,1,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,1016679152,64
AverageMemory,BasicXform,4,StatisticBasedCase,1,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,1243206228,64
PeakMemory,BasicXform,4,StatisticBasedCase,1,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,1424856104,64
Time,BasicXform,5,StatisticBasedCase,1,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,752286,64
Memory,BasicXform,5,StatisticBasedCase,1,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,1016690072,64
Time,BasicXform,5,StatisticBasedCase,1,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,623421373,64
Memory,BasicXform,5,StatisticBasedCase,1,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,1018792032,64
PeakMemory,BasicXform,5,StatisticBasedCase,1,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,1425402744,64
AverageMemory,BasicXform,5,StatisticBasedCase,1,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,1243753008,64
Time,BasicXform,1,StatisticBasedCase,3,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,EMFResourceInitialization,152711,8
Memory,BasicXform,1,StatisticBasedCase,3,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,EMFResourceInitialization,9597256,8
Time,BasicXform,1,StatisticBasedCase,3,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Generation,985467834,8
Memory,BasicXform,1,StatisticBasedCase,3,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Generation,33690312,8
Time,BasicXform,1,StatisticBasedCase,3,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,163266043,8
Memory,BasicXform,1,StatisticBasedCase,3,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,25207152,8
AverageMemory,BasicXform,1,StatisticBasedCase,3,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,75112152,8
PeakMemory,BasicXform,1,StatisticBasedCase,3,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,107324440,8
Time,BasicXform,1,StatisticBasedCase,3,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,190978651,8
Memory,BasicXform,1,StatisticBasedCase,3,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,29922824,8
PeakMemory,BasicXform,1,StatisticBasedCase,3,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,111107184,8
AverageMemory,BasicXform,1,StatisticBasedCase,3,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,78894884,8
Time,BasicXform,1,StatisticBasedCase,3,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,3204318,8
Memory,BasicXform,1,StatisticBasedCase,3,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,30113456,8
Time,BasicXform,1,StatisticBasedCase,3,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,17988,8
Memory,BasicXform,1,StatisticBasedCase,3,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,30114328,8
PeakMemory,BasicXform,1,StatisticBasedCase,3,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,51589088,8
AverageMemory,BasicXform,1,StatisticBasedCase,3,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,51589088,8
Time,BasicXform,2,StatisticBasedCase,3,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,1985106,8
Memory,BasicXform,2,StatisticBasedCase,3,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,30159744,8
Time,BasicXform,2,StatisticBasedCase,3,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,16431,8
Memory,BasicXform,2,StatisticBasedCase,3,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,30160616,8
AverageMemory,BasicXform,2,StatisticBasedCase,3,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,51635376,8
PeakMemory,BasicXform,2,StatisticBasedCase,3,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,51635376,8
Time,BasicXform,3,StatisticBasedCase,3,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,1563102,8
Memory,BasicXform,3,StatisticBasedCase,3,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,30185408,8
Time,BasicXform,3,StatisticBasedCase,3,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,19064,8
Memory,BasicXform,3,StatisticBasedCase,3,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,30186280,8
PeakMemory,BasicXform,3,StatisticBasedCase,3,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,51661040,8
AverageMemory,BasicXform,3,StatisticBasedCase,3,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,51661040,8
Time,BasicXform,4,StatisticBasedCase,3,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,1843028,8
Memory,BasicXform,4,StatisticBasedCase,3,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,30211528,8
Time,BasicXform,4,StatisticBasedCase,3,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,19334,8
Memory,BasicXform,4,StatisticBasedCase,3,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,30212424,8
PeakMemory,BasicXform,4,StatisticBasedCase,3,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,51687184,8
AverageMemory,BasicXform,4,StatisticBasedCase,3,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,40949904,8
Time,BasicXform,5,StatisticBasedCase,3,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,2032939,8
Memory,BasicXform,5,StatisticBasedCase,3,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,30237584,8
Time,BasicXform,5,StatisticBasedCase,3,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,20640,8
Memory,BasicXform,5,StatisticBasedCase,3,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,30238456,8
PeakMemory,BasicXform,5,StatisticBasedCase,3,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,51713216,8
AverageMemory,BasicXform,5,StatisticBasedCase,3,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,40975936,8
Time,BasicXform,1,StatisticBasedCase,2,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,EMFResourceInitialization,644908,4
Memory,BasicXform,1,StatisticBasedCase,2,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,EMFResourceInitialization,9523528,4
Time,BasicXform,1,StatisticBasedCase,2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Generation,213798493,4
Memory,BasicXform,1,StatisticBasedCase,2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Generation,13080448,4
Time,BasicXform,1,StatisticBasedCase,2,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Initialization,62219527,4
Memory,BasicXform,1,StatisticBasedCase,2,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Initialization,13710632,4
PeakMemory,BasicXform,1,StatisticBasedCase,2,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Initialization,52953968,4
AverageMemory,BasicXform,1,StatisticBasedCase,2,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Initialization,42216544,4
Time,BasicXform,1,StatisticBasedCase,2,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation1,102864618,4
Memory,BasicXform,1,StatisticBasedCase,2,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation1,14844984,4
PeakMemory,BasicXform,1,StatisticBasedCase,2,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation1,56660968,4
AverageMemory,BasicXform,1,StatisticBasedCase,2,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation1,45923540,4
Time,BasicXform,1,StatisticBasedCase,2,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,297415,4
Memory,BasicXform,1,StatisticBasedCase,2,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,14845216,4
Time,BasicXform,1,StatisticBasedCase,2,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,95483030,4
Memory,BasicXform,1,StatisticBasedCase,2,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,14852400,4
PeakMemory,BasicXform,1,StatisticBasedCase,2,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,57795720,4
AverageMemory,BasicXform,1,StatisticBasedCase,2,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,47058308,4
Time,BasicXform,2,StatisticBasedCase,2,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,201799,4
Memory,BasicXform,2,StatisticBasedCase,2,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,14852368,4
Time,BasicXform,2,StatisticBasedCase,2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,85022652,4
Memory,BasicXform,2,StatisticBasedCase,2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,14861368,4
PeakMemory,BasicXform,2,StatisticBasedCase,2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,57802904,4
AverageMemory,BasicXform,2,StatisticBasedCase,2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,47065476,4
Time,BasicXform,3,StatisticBasedCase,2,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,186215,4
Memory,BasicXform,3,StatisticBasedCase,2,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,14861368,4
Time,BasicXform,3,StatisticBasedCase,2,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,81528057,4
Memory,BasicXform,3,StatisticBasedCase,2,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,14867936,4
PeakMemory,BasicXform,3,StatisticBasedCase,2,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,57811904,4
AverageMemory,BasicXform,3,StatisticBasedCase,2,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,47074476,4
Time,BasicXform,4,StatisticBasedCase,2,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,170473,4
Memory,BasicXform,4,StatisticBasedCase,2,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,14867928,4
Time,BasicXform,4,StatisticBasedCase,2,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,74352478,4
Memory,BasicXform,4,StatisticBasedCase,2,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,14874224,4
AverageMemory,BasicXform,4,StatisticBasedCase,2,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,47081044,4
PeakMemory,BasicXform,4,StatisticBasedCase,2,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,57818456,4
Time,BasicXform,5,StatisticBasedCase,2,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,187444,4
Memory,BasicXform,5,StatisticBasedCase,2,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,14874216,4
Time,BasicXform,5,StatisticBasedCase,2,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,67003009,4
Memory,BasicXform,5,StatisticBasedCase,2,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,14884224,4
PeakMemory,BasicXform,5,StatisticBasedCase,2,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,57824720,4
AverageMemory,BasicXform,5,StatisticBasedCase,2,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,47087308,4
Time,BasicXform,1,StatisticBasedCase,1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,EMFResourceInitialization,160119,16
Memory,BasicXform,1,StatisticBasedCase,1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,EMFResourceInitialization,9656160,16
Time,BasicXform,1,StatisticBasedCase,1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Generation,3774277814,16
Memory,BasicXform,1,StatisticBasedCase,1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Generation,99724480,16
