Tool,MetricName,Iteration,Sequence,RunIndex,CaseName,Size,Scenario,MetricValue,PhaseName
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Time,2,8,3,StatisticBasedCase,2,BasicXform,1645989960,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Memory,2,8,3,StatisticBasedCase,2,BasicXform,12035912,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,AverageMemory,2,8,3,StatisticBasedCase,2,BasicXform,549037776,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,PeakMemory,2,8,3,StatisticBasedCase,2,BasicXform,1016303816,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Time,3,9,3,StatisticBasedCase,2,BasicXform,156568,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Memory,3,9,3,StatisticBasedCase,2,BasicXform,12034448,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Time,3,10,3,StatisticBasedCase,2,BasicXform,1693437415,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Memory,3,10,3,StatisticBasedCase,2,BasicXform,12037712,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,PeakMemory,3,10,3,StatisticBasedCase,2,BasicXform,1073763704,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,AverageMemory,3,10,3,StatisticBasedCase,2,BasicXform,567060376,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Time,4,11,3,StatisticBasedCase,2,BasicXform,105838,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Memory,4,11,3,StatisticBasedCase,2,BasicXform,12037528,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Time,4,12,3,StatisticBasedCase,2,BasicXform,1706063512,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Memory,4,12,3,StatisticBasedCase,2,BasicXform,12040152,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,AverageMemory,4,12,3,StatisticBasedCase,2,BasicXform,565115277,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,PeakMemory,4,12,3,StatisticBasedCase,2,BasicXform,1069795704,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Time,5,13,3,StatisticBasedCase,2,BasicXform,107785,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Memory,5,13,3,StatisticBasedCase,2,BasicXform,12039944,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Time,5,14,3,StatisticBasedCase,2,BasicXform,1742359695,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Memory,5,14,3,StatisticBasedCase,2,BasicXform,12043320,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,AverageMemory,5,14,3,StatisticBasedCase,2,BasicXform,219652486,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,PeakMemory,5,14,3,StatisticBasedCase,2,BasicXform,1086142592,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,1,1,1,StatisticBasedCase,2,BasicXform,680582,EMFResourceInitialization
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,1,1,1,StatisticBasedCase,2,BasicXform,9474032,EMFResourceInitialization
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,1,2,1,StatisticBasedCase,2,BasicXform,100402714,Generation
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,1,2,1,StatisticBasedCase,2,BasicXform,11822040,Generation
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,1,3,1,StatisticBasedCase,2,BasicXform,39756117,Initialization
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,1,3,1,StatisticBasedCase,2,BasicXform,11527512,Initialization
BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,1,3,1,StatisticBasedCase,2,BasicXform,74140616,Initialization
BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,1,3,1,StatisticBasedCase,2,BasicXform,41928336,Initialization
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,1,4,1,StatisticBasedCase,2,BasicXform,24023842,M2MTransformation1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,1,4,1,StatisticBasedCase,2,BasicXform,12279112,M2MTransformation1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,1,4,1,StatisticBasedCase,2,BasicXform,33002992,M2MTransformation1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,1,4,1,StatisticBasedCase,2,BasicXform,43740432,M2MTransformation1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,1,5,1,StatisticBasedCase,2,BasicXform,251606,Modification
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,1,5,1,StatisticBasedCase,2,BasicXform,12282440,Modification
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,1,6,1,StatisticBasedCase,2,BasicXform,25496836,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,1,6,1,StatisticBasedCase,2,BasicXform,12317856,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,1,6,1,StatisticBasedCase,2,BasicXform,33758120,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,1,6,1,StatisticBasedCase,2,BasicXform,55232976,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,2,7,1,StatisticBasedCase,2,BasicXform,356738,Modification
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,2,7,1,StatisticBasedCase,2,BasicXform,12321296,Modification
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,2,8,1,StatisticBasedCase,2,BasicXform,25359287,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,2,8,1,StatisticBasedCase,2,BasicXform,12326544,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,2,8,1,StatisticBasedCase,2,BasicXform,55271832,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,2,8,1,StatisticBasedCase,2,BasicXform,33796976,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,3,9,1,StatisticBasedCase,2,BasicXform,261545,Modification
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,3,9,1,StatisticBasedCase,2,BasicXform,12330848,Modification
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,3,10,1,StatisticBasedCase,2,BasicXform,23544867,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,3,10,1,StatisticBasedCase,2,BasicXform,12350432,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,3,10,1,StatisticBasedCase,2,BasicXform,33806528,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,3,10,1,StatisticBasedCase,2,BasicXform,33806528,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,4,11,1,StatisticBasedCase,2,BasicXform,229637,Modification
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,4,11,1,StatisticBasedCase,2,BasicXform,12354808,Modification
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,4,12,1,StatisticBasedCase,2,BasicXform,22028160,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,4,12,1,StatisticBasedCase,2,BasicXform,12411768,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,4,12,1,StatisticBasedCase,2,BasicXform,33830512,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,4,12,1,StatisticBasedCase,2,BasicXform,33830512,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,5,13,1,StatisticBasedCase,2,BasicXform,198070,Modification
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,5,13,1,StatisticBasedCase,2,BasicXform,12416264,Modification
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,5,14,1,StatisticBasedCase,2,BasicXform,19957493,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,5,14,1,StatisticBasedCase,2,BasicXform,12423344,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,5,14,1,StatisticBasedCase,2,BasicXform,33891944,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,5,14,1,StatisticBasedCase,2,BasicXform,33891944,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Time,1,1,1,StatisticBasedCase,2,BasicXform,268017,EMFResourceInitialization
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Memory,1,1,1,StatisticBasedCase,2,BasicXform,9876272,EMFResourceInitialization
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Time,1,2,1,StatisticBasedCase,2,BasicXform,96282799,Generation
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Memory,1,2,1,StatisticBasedCase,2,BasicXform,12232432,Generation
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Time,1,3,1,StatisticBasedCase,2,BasicXform,88770419,Initialization
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Memory,1,3,1,StatisticBasedCase,2,BasicXform,14273744,Initialization
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,PeakMemory,1,3,1,StatisticBasedCase,2,BasicXform,96015864,Initialization
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,AverageMemory,1,3,1,StatisticBasedCase,2,BasicXform,53066156,Initialization
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Time,1,4,1,StatisticBasedCase,2,BasicXform,93882816,M2MTransformation1
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Memory,1,4,1,StatisticBasedCase,2,BasicXform,17706592,M2MTransformation1
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,PeakMemory,1,4,1,StatisticBasedCase,2,BasicXform,46486664,M2MTransformation1
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,AverageMemory,1,4,1,StatisticBasedCase,2,BasicXform,35749224,M2MTransformation1
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Time,1,5,1,StatisticBasedCase,2,BasicXform,2043218,Modification
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Memory,1,5,1,StatisticBasedCase,2,BasicXform,17753792,Modification
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Time,1,6,1,StatisticBasedCase,2,BasicXform,4385,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Memory,1,6,1,StatisticBasedCase,2,BasicXform,17754664,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,AverageMemory,1,6,1,StatisticBasedCase,2,BasicXform,28492168,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,PeakMemory,1,6,1,StatisticBasedCase,2,BasicXform,39229472,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Time,2,7,1,StatisticBasedCase,2,BasicXform,2411728,Modification
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Memory,2,7,1,StatisticBasedCase,2,BasicXform,17807016,Modification
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Time,2,8,1,StatisticBasedCase,2,BasicXform,4233,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Memory,2,8,1,StatisticBasedCase,2,BasicXform,17807888,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,PeakMemory,2,8,1,StatisticBasedCase,2,BasicXform,39282696,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,AverageMemory,2,8,1,StatisticBasedCase,2,BasicXform,28545392,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Time,3,9,1,StatisticBasedCase,2,BasicXform,2143041,Modification
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Memory,3,9,1,StatisticBasedCase,2,BasicXform,17902392,Modification
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Time,3,10,1,StatisticBasedCase,2,BasicXform,4935,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Memory,3,10,1,StatisticBasedCase,2,BasicXform,17903264,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,PeakMemory,3,10,1,StatisticBasedCase,2,BasicXform,39378072,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,AverageMemory,3,10,1,StatisticBasedCase,2,BasicXform,28640768,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Time,4,11,1,StatisticBasedCase,2,BasicXform,1889324,Modification
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Memory,4,11,1,StatisticBasedCase,2,BasicXform,17934432,Modification
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Time,4,12,1,StatisticBasedCase,2,BasicXform,4300,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Memory,4,12,1,StatisticBasedCase,2,BasicXform,17936128,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,PeakMemory,4,12,1,StatisticBasedCase,2,BasicXform,39410136,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,AverageMemory,4,12,1,StatisticBasedCase,2,BasicXform,28672832,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Time,5,13,1,StatisticBasedCase,2,BasicXform,1880363,Modification
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Memory,5,13,1,StatisticBasedCase,2,BasicXform,17966368,Modification
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Time,5,14,1,StatisticBasedCase,2,BasicXform,4493,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Memory,5,14,1,StatisticBasedCase,2,BasicXform,17967240,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,PeakMemory,5,14,1,StatisticBasedCase,2,BasicXform,39442048,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,AverageMemory,5,14,1,StatisticBasedCase,2,BasicXform,28704744,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,1,1,3,StatisticBasedCase,8,BasicXform,353077,EMFResourceInitialization
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,1,1,3,StatisticBasedCase,8,BasicXform,9652840,EMFResourceInitialization
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,1,2,3,StatisticBasedCase,8,BasicXform,1023921607,Generation
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,1,2,3,StatisticBasedCase,8,BasicXform,33716248,Generation
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,1,3,3,StatisticBasedCase,8,BasicXform,26630170,Initialization
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,1,3,3,StatisticBasedCase,8,BasicXform,13092976,Initialization
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,1,3,3,StatisticBasedCase,8,BasicXform,32234728,Initialization
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,1,3,3,StatisticBasedCase,8,BasicXform,32234728,Initialization
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,1,4,3,StatisticBasedCase,8,BasicXform,218188168,M2MTransformation1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,1,4,3,StatisticBasedCase,8,BasicXform,18400120,M2MTransformation1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,1,4,3,StatisticBasedCase,8,BasicXform,88255596,M2MTransformation1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,1,4,3,StatisticBasedCase,8,BasicXform,141942736,M2MTransformation1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,1,5,3,StatisticBasedCase,8,BasicXform,505070,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,1,5,3,StatisticBasedCase,8,BasicXform,18400616,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,1,6,3,StatisticBasedCase,8,BasicXform,190899931,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,1,6,3,StatisticBasedCase,8,BasicXform,18403656,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,1,6,3,StatisticBasedCase,8,BasicXform,72088652,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,1,6,3,StatisticBasedCase,8,BasicXform,104301008,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,2,7,3,StatisticBasedCase,8,BasicXform,399497,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,2,7,3,StatisticBasedCase,8,BasicXform,18404024,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,2,8,3,StatisticBasedCase,8,BasicXform,172857519,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,2,8,3,StatisticBasedCase,8,BasicXform,18413968,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,2,8,3,StatisticBasedCase,8,BasicXform,72091976,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,2,8,3,StatisticBasedCase,8,BasicXform,125779104,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,3,9,3,StatisticBasedCase,8,BasicXform,244976,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,3,9,3,StatisticBasedCase,8,BasicXform,18414376,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,3,10,3,StatisticBasedCase,8,BasicXform,172522011,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,3,10,3,StatisticBasedCase,8,BasicXform,18428800,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,3,10,3,StatisticBasedCase,8,BasicXform,72102328,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,3,10,3,StatisticBasedCase,8,BasicXform,104314600,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,4,11,3,StatisticBasedCase,8,BasicXform,264329,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,4,11,3,StatisticBasedCase,8,BasicXform,18429192,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,4,12,3,StatisticBasedCase,8,BasicXform,156165470,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,4,12,3,StatisticBasedCase,8,BasicXform,18437664,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,4,12,3,StatisticBasedCase,8,BasicXform,104329616,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,4,12,3,StatisticBasedCase,8,BasicXform,72117256,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,5,13,3,StatisticBasedCase,8,BasicXform,230987,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,5,13,3,StatisticBasedCase,8,BasicXform,18438064,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,5,14,3,StatisticBasedCase,8,BasicXform,146840303,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,5,14,3,StatisticBasedCase,8,BasicXform,18440568,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,5,14,3,StatisticBasedCase,8,BasicXform,104338344,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,5,14,3,StatisticBasedCase,8,BasicXform,72126044,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,1,1,2,StatisticBasedCase,8,BasicXform,459515,EMFResourceInitialization
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,1,1,2,StatisticBasedCase,8,BasicXform,9614208,EMFResourceInitialization
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,1,2,2,StatisticBasedCase,8,BasicXform,1044095287,Generation
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,1,2,2,StatisticBasedCase,8,BasicXform,32709248,Generation
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,1,3,2,StatisticBasedCase,8,BasicXform,72648299,Initialization
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,1,3,2,StatisticBasedCase,8,BasicXform,16094344,Initialization
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,1,3,2,StatisticBasedCase,8,BasicXform,75144128,Initialization
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,1,3,2,StatisticBasedCase,8,BasicXform,53669276,Initialization
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,1,4,2,StatisticBasedCase,8,BasicXform,109054232,M2MTransformation1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,1,4,2,StatisticBasedCase,8,BasicXform,21283264,M2MTransformation1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,1,4,2,StatisticBasedCase,8,BasicXform,69782168,M2MTransformation1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,1,4,2,StatisticBasedCase,8,BasicXform,48307212,M2MTransformation1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,1,5,2,StatisticBasedCase,8,BasicXform,536050,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,1,5,2,StatisticBasedCase,8,BasicXform,21302056,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,1,6,2,StatisticBasedCase,8,BasicXform,101179402,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,1,6,2,StatisticBasedCase,8,BasicXform,22653816,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,1,6,2,StatisticBasedCase,8,BasicXform,64252584,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,1,6,2,StatisticBasedCase,8,BasicXform,53515160,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,2,7,2,StatisticBasedCase,8,BasicXform,318188,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,2,7,2,StatisticBasedCase,8,BasicXform,22659448,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,2,8,2,StatisticBasedCase,8,BasicXform,94705886,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,2,8,2,StatisticBasedCase,8,BasicXform,23938304,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,2,8,2,StatisticBasedCase,8,BasicXform,65609984,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,2,8,2,StatisticBasedCase,8,BasicXform,54872556,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,3,9,2,StatisticBasedCase,8,BasicXform,277795,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,3,9,2,StatisticBasedCase,8,BasicXform,23943048,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,3,10,2,StatisticBasedCase,8,BasicXform,98333534,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,3,10,2,StatisticBasedCase,8,BasicXform,25285344,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,3,10,2,StatisticBasedCase,8,BasicXform,66893552,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,3,10,2,StatisticBasedCase,8,BasicXform,56156140,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,4,11,2,StatisticBasedCase,8,BasicXform,304231,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,4,11,2,StatisticBasedCase,8,BasicXform,25290152,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,4,12,2,StatisticBasedCase,8,BasicXform,94499608,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,4,12,2,StatisticBasedCase,8,BasicXform,26709192,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,4,12,2,StatisticBasedCase,8,BasicXform,68240744,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,4,12,2,StatisticBasedCase,8,BasicXform,57503300,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,5,13,2,StatisticBasedCase,8,BasicXform,324726,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,5,13,2,StatisticBasedCase,8,BasicXform,26714080,Modification
