MetricName,Sequence,Tool,Iteration,RunIndex,MetricValue,Scenario,CaseName,Size,PhaseName
Memory,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,13275288,BasicXform,StatisticBasedCase,2,M2MTransformation2
PeakMemory,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,34718336,BasicXform,StatisticBasedCase,2,M2MTransformation2
AverageMemory,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,34718336,BasicXform,StatisticBasedCase,2,M2MTransformation2
Time,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,1,242463,BasicXform,StatisticBasedCase,2,Modification
Memory,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,1,13279832,BasicXform,StatisticBasedCase,2,Modification
Time,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,1,22220345,BasicXform,StatisticBasedCase,2,M2MTransformation2
Memory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,1,13289200,BasicXform,StatisticBasedCase,2,M2MTransformation2
PeakMemory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,1,56230368,BasicXform,StatisticBasedCase,2,M2MTransformation2
AverageMemory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,1,34755512,BasicXform,StatisticBasedCase,2,M2MTransformation2
Time,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,1,383966,BasicXform,StatisticBasedCase,2,Modification
Memory,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,1,13294072,BasicXform,StatisticBasedCase,2,Modification
Time,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,1,22107318,BasicXform,StatisticBasedCase,2,M2MTransformation2
Memory,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,1,13314568,BasicXform,StatisticBasedCase,2,M2MTransformation2
PeakMemory,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,1,34769752,BasicXform,StatisticBasedCase,2,M2MTransformation2
AverageMemory,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,1,34769752,BasicXform,StatisticBasedCase,2,M2MTransformation2
Time,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,1,264932,BasicXform,StatisticBasedCase,2,Modification
Memory,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,1,13319576,BasicXform,StatisticBasedCase,2,Modification
Time,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,1,20013183,BasicXform,StatisticBasedCase,2,M2MTransformation2
Memory,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,1,13377576,BasicXform,StatisticBasedCase,2,M2MTransformation2
AverageMemory,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,1,34795280,BasicXform,StatisticBasedCase,2,M2MTransformation2
PeakMemory,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,1,34795280,BasicXform,StatisticBasedCase,2,M2MTransformation2
Time,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,1,262739,BasicXform,StatisticBasedCase,2,Modification
Memory,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,1,13382480,BasicXform,StatisticBasedCase,2,Modification
Time,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,1,20657965,BasicXform,StatisticBasedCase,2,M2MTransformation2
Memory,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,1,13392648,BasicXform,StatisticBasedCase,2,M2MTransformation2
PeakMemory,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,1,56333016,BasicXform,StatisticBasedCase,2,M2MTransformation2
AverageMemory,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,1,34858160,BasicXform,StatisticBasedCase,2,M2MTransformation2
Time,1,BATCH_OPTIMIZED-TEMPLATE,1,3,237979,BasicXform,StatisticBasedCase,16,EMFResourceInitialization
Memory,1,BATCH_OPTIMIZED-TEMPLATE,1,3,9519304,BasicXform,StatisticBasedCase,16,EMFResourceInitialization
Time,2,BATCH_OPTIMIZED-TEMPLATE,1,3,3915627412,BasicXform,StatisticBasedCase,16,Generation
Memory,2,BATCH_OPTIMIZED-TEMPLATE,1,3,105103424,BasicXform,StatisticBasedCase,16,Generation
Time,3,BATCH_OPTIMIZED-TEMPLATE,1,3,12174,BasicXform,StatisticBasedCase,16,Initialization
Memory,3,BATCH_OPTIMIZED-TEMPLATE,1,3,12237152,BasicXform,StatisticBasedCase,16,Initialization
PeakMemory,3,BATCH_OPTIMIZED-TEMPLATE,1,3,54817352,BasicXform,StatisticBasedCase,16,Initialization
AverageMemory,3,BATCH_OPTIMIZED-TEMPLATE,1,3,33527352,BasicXform,StatisticBasedCase,16,Initialization
Time,4,BATCH_OPTIMIZED-TEMPLATE,1,3,37014538434,BasicXform,StatisticBasedCase,16,M2MTransformation1
Memory,4,BATCH_OPTIMIZED-TEMPLATE,1,3,16137208,BasicXform,StatisticBasedCase,16,M2MTransformation1
PeakMemory,4,BATCH_OPTIMIZED-TEMPLATE,1,3,3413697568,BasicXform,StatisticBasedCase,16,M2MTransformation1
AverageMemory,4,BATCH_OPTIMIZED-TEMPLATE,1,3,1320083920,BasicXform,StatisticBasedCase,16,M2MTransformation1
Time,5,BATCH_OPTIMIZED-TEMPLATE,1,3,289907,BasicXform,StatisticBasedCase,16,Modification
Memory,5,BATCH_OPTIMIZED-TEMPLATE,1,3,16137328,BasicXform,StatisticBasedCase,16,Modification
Time,6,BATCH_OPTIMIZED-TEMPLATE,1,3,35607444001,BasicXform,StatisticBasedCase,16,M2MTransformation2
Memory,6,BATCH_OPTIMIZED-TEMPLATE,1,3,17181496,BasicXform,StatisticBasedCase,16,M2MTransformation2
AverageMemory,6,BATCH_OPTIMIZED-TEMPLATE,1,3,1031985673,BasicXform,StatisticBasedCase,16,M2MTransformation2
PeakMemory,6,BATCH_OPTIMIZED-TEMPLATE,1,3,3393335056,BasicXform,StatisticBasedCase,16,M2MTransformation2
Time,7,BATCH_OPTIMIZED-TEMPLATE,2,3,201175,BasicXform,StatisticBasedCase,16,Modification
Memory,7,BATCH_OPTIMIZED-TEMPLATE,2,3,17181584,BasicXform,StatisticBasedCase,16,Modification
Time,8,BATCH_OPTIMIZED-TEMPLATE,2,3,35336077893,BasicXform,StatisticBasedCase,16,M2MTransformation2
Memory,8,BATCH_OPTIMIZED-TEMPLATE,2,3,18130120,BasicXform,StatisticBasedCase,16,M2MTransformation2
PeakMemory,8,BATCH_OPTIMIZED-TEMPLATE,2,3,3386811920,BasicXform,StatisticBasedCase,16,M2MTransformation2
AverageMemory,8,BATCH_OPTIMIZED-TEMPLATE,2,3,1274734741,BasicXform,StatisticBasedCase,16,M2MTransformation2
Time,9,BATCH_OPTIMIZED-TEMPLATE,3,3,226767,BasicXform,StatisticBasedCase,16,Modification
Memory,9,BATCH_OPTIMIZED-TEMPLATE,3,3,18129256,BasicXform,StatisticBasedCase,16,Modification
Time,10,BATCH_OPTIMIZED-TEMPLATE,3,3,35350373854,BasicXform,StatisticBasedCase,16,M2MTransformation2
Memory,10,BATCH_OPTIMIZED-TEMPLATE,3,3,19275088,BasicXform,StatisticBasedCase,16,M2MTransformation2
PeakMemory,10,BATCH_OPTIMIZED-TEMPLATE,3,3,3381769208,BasicXform,StatisticBasedCase,16,M2MTransformation2
AverageMemory,10,BATCH_OPTIMIZED-TEMPLATE,3,3,1141719462,BasicXform,StatisticBasedCase,16,M2MTransformation2
Time,11,BATCH_OPTIMIZED-TEMPLATE,4,3,193079,BasicXform,StatisticBasedCase,16,Modification
Memory,11,BATCH_OPTIMIZED-TEMPLATE,4,3,19275200,BasicXform,StatisticBasedCase,16,Modification
Time,12,BATCH_OPTIMIZED-TEMPLATE,4,3,35803971944,BasicXform,StatisticBasedCase,16,M2MTransformation2
Memory,12,BATCH_OPTIMIZED-TEMPLATE,4,3,20226128,BasicXform,StatisticBasedCase,16,M2MTransformation2
PeakMemory,12,BATCH_OPTIMIZED-TEMPLATE,4,3,3374739512,BasicXform,StatisticBasedCase,16,M2MTransformation2
AverageMemory,12,BATCH_OPTIMIZED-TEMPLATE,4,3,1160626024,BasicXform,StatisticBasedCase,16,M2MTransformation2
Time,13,BATCH_OPTIMIZED-TEMPLATE,5,3,177551,BasicXform,StatisticBasedCase,16,Modification
Memory,13,BATCH_OPTIMIZED-TEMPLATE,5,3,20226240,BasicXform,StatisticBasedCase,16,Modification
Time,14,BATCH_OPTIMIZED-TEMPLATE,5,3,35240675136,BasicXform,StatisticBasedCase,16,M2MTransformation2
Memory,14,BATCH_OPTIMIZED-TEMPLATE,5,3,21178520,BasicXform,StatisticBasedCase,16,M2MTransformation2
PeakMemory,14,BATCH_OPTIMIZED-TEMPLATE,5,3,3376157472,BasicXform,StatisticBasedCase,16,M2MTransformation2
AverageMemory,14,BATCH_OPTIMIZED-TEMPLATE,5,3,1256884148,BasicXform,StatisticBasedCase,16,M2MTransformation2
Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,151547,BasicXform,StatisticBasedCase,8,EMFResourceInitialization
Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,9673040,BasicXform,StatisticBasedCase,8,EMFResourceInitialization
Time,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,771393694,BasicXform,StatisticBasedCase,8,Generation
Memory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,33889408,BasicXform,StatisticBasedCase,8,Generation
Time,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,158248583,BasicXform,StatisticBasedCase,8,Initialization
Memory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,27757120,BasicXform,StatisticBasedCase,8,Initialization
PeakMemory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,118147184,BasicXform,StatisticBasedCase,8,Initialization
AverageMemory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,75197508,BasicXform,StatisticBasedCase,8,Initialization
Time,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,161033985,BasicXform,StatisticBasedCase,8,M2MTransformation1
Memory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,34610784,BasicXform,StatisticBasedCase,8,M2MTransformation1
AverageMemory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,70707524,BasicXform,StatisticBasedCase,8,M2MTransformation1
PeakMemory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,102919936,BasicXform,StatisticBasedCase,8,M2MTransformation1
Time,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,4028267,BasicXform,StatisticBasedCase,8,Modification
Memory,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,35160200,BasicXform,StatisticBasedCase,8,Modification
Time,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,15654,BasicXform,StatisticBasedCase,8,M2MTransformation2
Memory,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,35161072,BasicXform,StatisticBasedCase,8,M2MTransformation2
PeakMemory,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,56635832,BasicXform,StatisticBasedCase,8,M2MTransformation2
AverageMemory,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,56635832,BasicXform,StatisticBasedCase,8,M2MTransformation2
Time,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,1,1867222,BasicXform,StatisticBasedCase,8,Modification
Memory,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,1,35211760,BasicXform,StatisticBasedCase,8,Modification
Time,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,1,16552,BasicXform,StatisticBasedCase,8,M2MTransformation2
Memory,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,1,35212632,BasicXform,StatisticBasedCase,8,M2MTransformation2
PeakMemory,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,1,78162248,BasicXform,StatisticBasedCase,8,M2MTransformation2
AverageMemory,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,1,56687392,BasicXform,StatisticBasedCase,8,M2MTransformation2
Time,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,1,1656156,BasicXform,StatisticBasedCase,8,Modification
Memory,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,1,35243400,BasicXform,StatisticBasedCase,8,Modification
Time,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,1,16421,BasicXform,StatisticBasedCase,8,M2MTransformation2
Memory,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,1,35244272,BasicXform,StatisticBasedCase,8,M2MTransformation2
AverageMemory,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,1,56719032,BasicXform,StatisticBasedCase,8,M2MTransformation2
PeakMemory,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,1,56719032,BasicXform,StatisticBasedCase,8,M2MTransformation2
Time,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,1852040,BasicXform,StatisticBasedCase,8,Modification
Memory,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,35275456,BasicXform,StatisticBasedCase,8,Modification
Time,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,14325,BasicXform,StatisticBasedCase,8,M2MTransformation2
Memory,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,35276352,BasicXform,StatisticBasedCase,8,M2MTransformation2
PeakMemory,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,56751112,BasicXform,StatisticBasedCase,8,M2MTransformation2
AverageMemory,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,46013832,BasicXform,StatisticBasedCase,8,M2MTransformation2
Time,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,1,1814880,BasicXform,StatisticBasedCase,8,Modification
Memory,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,1,35306848,BasicXform,StatisticBasedCase,8,Modification
Time,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,1,15347,BasicXform,StatisticBasedCase,8,M2MTransformation2
Memory,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,1,35307720,BasicXform,StatisticBasedCase,8,M2MTransformation2
PeakMemory,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,1,56782480,BasicXform,StatisticBasedCase,8,M2MTransformation2
AverageMemory,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,1,56782480,BasicXform,StatisticBasedCase,8,M2MTransformation2
Time,1,BATCH_OPTIMIZED-TEMPLATE,1,3,288917,BasicXform,StatisticBasedCase,1,EMFResourceInitialization
Memory,1,BATCH_OPTIMIZED-TEMPLATE,1,3,9351800,BasicXform,StatisticBasedCase,1,EMFResourceInitialization
Time,2,BATCH_OPTIMIZED-TEMPLATE,1,3,71036710,BasicXform,StatisticBasedCase,1,Generation
Memory,2,BATCH_OPTIMIZED-TEMPLATE,1,3,10722200,BasicXform,StatisticBasedCase,1,Generation
Time,3,BATCH_OPTIMIZED-TEMPLATE,1,3,12010,BasicXform,StatisticBasedCase,1,Initialization
Memory,3,BATCH_OPTIMIZED-TEMPLATE,1,3,9468168,BasicXform,StatisticBasedCase,1,Initialization
PeakMemory,3,BATCH_OPTIMIZED-TEMPLATE,1,3,30942560,BasicXform,StatisticBasedCase,1,Initialization
AverageMemory,3,BATCH_OPTIMIZED-TEMPLATE,1,3,20205464,BasicXform,StatisticBasedCase,1,Initialization
Time,4,BATCH_OPTIMIZED-TEMPLATE,1,3,126484145,BasicXform,StatisticBasedCase,1,M2MTransformation1
Memory,4,BATCH_OPTIMIZED-TEMPLATE,1,3,9661016,BasicXform,StatisticBasedCase,1,M2MTransformation1
AverageMemory,4,BATCH_OPTIMIZED-TEMPLATE,1,3,181268476,BasicXform,StatisticBasedCase,1,M2MTransformation1
PeakMemory,4,BATCH_OPTIMIZED-TEMPLATE,1,3,331593480,BasicXform,StatisticBasedCase,1,M2MTransformation1
Time,5,BATCH_OPTIMIZED-TEMPLATE,1,3,94949,BasicXform,StatisticBasedCase,1,Modification
Memory,5,BATCH_OPTIMIZED-TEMPLATE,1,3,9660944,BasicXform,StatisticBasedCase,1,Modification
Time,6,BATCH_OPTIMIZED-TEMPLATE,1,3,118673719,BasicXform,StatisticBasedCase,1,M2MTransformation2
Memory,6,BATCH_OPTIMIZED-TEMPLATE,1,3,9720856,BasicXform,StatisticBasedCase,1,M2MTransformation2
PeakMemory,6,BATCH_OPTIMIZED-TEMPLATE,1,3,331787056,BasicXform,StatisticBasedCase,1,M2MTransformation2
AverageMemory,6,BATCH_OPTIMIZED-TEMPLATE,1,3,181461816,BasicXform,StatisticBasedCase,1,M2MTransformation2
Time,7,BATCH_OPTIMIZED-TEMPLATE,2,3,69196,BasicXform,StatisticBasedCase,1,Modification
Memory,7,BATCH_OPTIMIZED-TEMPLATE,2,3,9720944,BasicXform,StatisticBasedCase,1,Modification
Time,8,BATCH_OPTIMIZED-TEMPLATE,2,3,120814583,BasicXform,StatisticBasedCase,1,M2MTransformation2
Memory,8,BATCH_OPTIMIZED-TEMPLATE,2,3,9785640,BasicXform,StatisticBasedCase,1,M2MTransformation2
PeakMemory,8,BATCH_OPTIMIZED-TEMPLATE,2,3,331847816,BasicXform,StatisticBasedCase,1,M2MTransformation2
AverageMemory,8,BATCH_OPTIMIZED-TEMPLATE,2,3,181522196,BasicXform,StatisticBasedCase,1,M2MTransformation2
Time,9,BATCH_OPTIMIZED-TEMPLATE,3,3,81758,BasicXform,StatisticBasedCase,1,Modification
Memory,9,BATCH_OPTIMIZED-TEMPLATE,3,3,9785728,BasicXform,StatisticBasedCase,1,Modification
Time,10,BATCH_OPTIMIZED-TEMPLATE,3,3,121221983,BasicXform,StatisticBasedCase,1,M2MTransformation2
Memory,10,BATCH_OPTIMIZED-TEMPLATE,3,3,9846664,BasicXform,StatisticBasedCase,1,M2MTransformation2
AverageMemory,10,BATCH_OPTIMIZED-TEMPLATE,3,3,192324836,BasicXform,StatisticBasedCase,1,M2MTransformation2
PeakMemory,10,BATCH_OPTIMIZED-TEMPLATE,3,3,353388312,BasicXform,StatisticBasedCase,1,M2MTransformation2
Time,11,BATCH_OPTIMIZED-TEMPLATE,4,3,86819,BasicXform,StatisticBasedCase,1,Modification
Memory,11,BATCH_OPTIMIZED-TEMPLATE,4,3,9846776,BasicXform,StatisticBasedCase,1,Modification
Time,12,BATCH_OPTIMIZED-TEMPLATE,4,3,122255593,BasicXform,StatisticBasedCase,1,M2MTransformation2
Memory,12,BATCH_OPTIMIZED-TEMPLATE,4,3,9923768,BasicXform,StatisticBasedCase,1,M2MTransformation2
PeakMemory,12,BATCH_OPTIMIZED-TEMPLATE,4,3,353449072,BasicXform,StatisticBasedCase,1,M2MTransformation2
AverageMemory,12,BATCH_OPTIMIZED-TEMPLATE,4,3,192385752,BasicXform,StatisticBasedCase,1,M2MTransformation2
Time,13,BATCH_OPTIMIZED-TEMPLATE,5,3,74887,BasicXform,StatisticBasedCase,1,Modification
Memory,13,BATCH_OPTIMIZED-TEMPLATE,5,3,9923856,BasicXform,StatisticBasedCase,1,Modification
Time,14,BATCH_OPTIMIZED-TEMPLATE,5,3,123686440,BasicXform,StatisticBasedCase,1,M2MTransformation2
Memory,14,BATCH_OPTIMIZED-TEMPLATE,5,3,9987712,BasicXform,StatisticBasedCase,1,M2MTransformation2
AverageMemory,14,BATCH_OPTIMIZED-TEMPLATE,5,3,192462988,BasicXform,StatisticBasedCase,1,M2MTransformation2
PeakMemory,14,BATCH_OPTIMIZED-TEMPLATE,5,3,353526488,BasicXform,StatisticBasedCase,1,M2MTransformation2
Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,280016,BasicXform,StatisticBasedCase,4,EMFResourceInitialization
Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,9544928,BasicXform,StatisticBasedCase,4,EMFResourceInitialization
Time,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,271121838,BasicXform,StatisticBasedCase,4,Generation
Memory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,16618064,BasicXform,StatisticBasedCase,4,Generation
Time,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,67191473,BasicXform,StatisticBasedCase,4,Initialization
Memory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,12462184,BasicXform,StatisticBasedCase,4,Initialization
AverageMemory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,52989604,BasicXform,StatisticBasedCase,4,Initialization
PeakMemory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,95939336,BasicXform,StatisticBasedCase,4,Initialization
Time,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,86893429,BasicXform,StatisticBasedCase,4,M2MTransformation1
Memory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,13624872,BasicXform,StatisticBasedCase,4,M2MTransformation1
PeakMemory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,76887368,BasicXform,StatisticBasedCase,4,M2MTransformation1
AverageMemory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,55412516,BasicXform,StatisticBasedCase,4,M2MTransformation1
Time,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,214270,BasicXform,StatisticBasedCase,4,Modification
Memory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,13624648,BasicXform,StatisticBasedCase,4,Modification
Time,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,88598811,BasicXform,StatisticBasedCase,4,M2MTransformation2
Memory,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,13632160,BasicXform,StatisticBasedCase,4,M2MTransformation2
PeakMemory,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,99524936,BasicXform,StatisticBasedCase,4,M2MTransformation2
AverageMemory,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,56575204,BasicXform,StatisticBasedCase,4,M2MTransformation2
Time,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,3,140330,BasicXform,StatisticBasedCase,4,Modification
Memory,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,3,13631936,BasicXform,StatisticBasedCase,4,Modification
Time,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,3,84454000,BasicXform,StatisticBasedCase,4,M2MTransformation2
Memory,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,3,13637688,BasicXform,StatisticBasedCase,4,M2MTransformation2
AverageMemory,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,3,56582496,BasicXform,StatisticBasedCase,4,M2MTransformation2
PeakMemory,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,3,78057376,BasicXform,StatisticBasedCase,4,M2MTransformation2
Time,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,3,229782,BasicXform,StatisticBasedCase,4,Modification
Memory,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,3,13637464,BasicXform,StatisticBasedCase,4,Modification
Time,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,3,79344603,BasicXform,StatisticBasedCase,4,M2MTransformation2
Memory,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,3,13644632,BasicXform,StatisticBasedCase,4,M2MTransformation2
PeakMemory,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,3,78062848,BasicXform,StatisticBasedCase,4,M2MTransformation2
AverageMemory,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,3,56587996,BasicXform,StatisticBasedCase,4,M2MTransformation2
Time,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,3,201397,BasicXform,StatisticBasedCase,4,Modification
Memory,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,3,13644432,BasicXform,StatisticBasedCase,4,Modification
Time,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,3,74866252,BasicXform,StatisticBasedCase,4,M2MTransformation2
Memory,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,3,13678552,BasicXform,StatisticBasedCase,4,M2MTransformation2
PeakMemory,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,3,78069784,BasicXform,StatisticBasedCase,4,M2MTransformation2
AverageMemory,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,3,56594960,BasicXform,StatisticBasedCase,4,M2MTransformation2
Time,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,3,198852,BasicXform,StatisticBasedCase,4,Modification
Memory,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,3,13678584,BasicXform,StatisticBasedCase,4,Modification
Time,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,3,75850596,BasicXform,StatisticBasedCase,4,M2MTransformation2
Memory,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,3,13687704,BasicXform,StatisticBasedCase,4,M2MTransformation2
PeakMemory,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,3,78103968,BasicXform,StatisticBasedCase,4,M2MTransformation2
AverageMemory,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,3,56629116,BasicXform,StatisticBasedCase,4,M2MTransformation2
Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,287030,BasicXform,StatisticBasedCase,1,EMFResourceInitialization
Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,9510680,BasicXform,StatisticBasedCase,1,EMFResourceInitialization
Time,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,56618669,BasicXform,StatisticBasedCase,1,Generation
Memory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,10879384,BasicXform,StatisticBasedCase,1,Generation
Time,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,50982021,BasicXform,StatisticBasedCase,1,Initialization
Memory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,11976840,BasicXform,StatisticBasedCase,1,Initialization
PeakMemory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,95525376,BasicXform,StatisticBasedCase,1,Initialization
AverageMemory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,52575644,BasicXform,StatisticBasedCase,1,Initialization
Time,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,23347848,BasicXform,StatisticBasedCase,1,M2MTransformation1
Memory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,12252472,BasicXform,StatisticBasedCase,1,M2MTransformation1
PeakMemory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,33452272,BasicXform,StatisticBasedCase,1,M2MTransformation1
