Size,RunIndex,Tool,PhaseName,MetricName,Sequence,MetricValue,Scenario,Iteration,CaseName
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,Time,4,87016281,ToolChainPerformance,1,StatisticBasedCase
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,Memory,4,72683272,ToolChainPerformance,1,StatisticBasedCase
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2TTransformation1,Time,5,440329540,ToolChainPerformance,1,StatisticBasedCase
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2TTransformation1,Memory,5,151464920,ToolChainPerformance,1,StatisticBasedCase
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,ChangeMonitorInitialization,Time,6,16531157,ToolChainPerformance,1,StatisticBasedCase
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,ChangeMonitorInitialization,Memory,6,151464920,ToolChainPerformance,1,StatisticBasedCase
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Time,7,7982213,ToolChainPerformance,1,StatisticBasedCase
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Memory,7,151464920,ToolChainPerformance,1,StatisticBasedCase
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,8,7071,ToolChainPerformance,1,StatisticBasedCase
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,8,151464920,ToolChainPerformance,1,StatisticBasedCase
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2TTransformation2,Time,9,11690437,ToolChainPerformance,1,StatisticBasedCase
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2TTransformation2,Memory,9,172950376,ToolChainPerformance,1,StatisticBasedCase
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Time,10,8030857,ToolChainPerformance,2,StatisticBasedCase
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Memory,10,172950376,ToolChainPerformance,2,StatisticBasedCase
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,11,8399,ToolChainPerformance,2,StatisticBasedCase
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,11,172950376,ToolChainPerformance,2,StatisticBasedCase
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2TTransformation2,Time,12,20878764,ToolChainPerformance,2,StatisticBasedCase
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2TTransformation2,Memory,12,172950376,ToolChainPerformance,2,StatisticBasedCase
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Time,13,8425081,ToolChainPerformance,3,StatisticBasedCase
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Memory,13,172950376,ToolChainPerformance,3,StatisticBasedCase
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,14,8224,ToolChainPerformance,3,StatisticBasedCase
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,14,172950376,ToolChainPerformance,3,StatisticBasedCase
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2TTransformation2,Time,15,32173950,ToolChainPerformance,3,StatisticBasedCase
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2TTransformation2,Memory,15,172950376,ToolChainPerformance,3,StatisticBasedCase
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Time,16,8500357,ToolChainPerformance,4,StatisticBasedCase
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Memory,16,172950376,ToolChainPerformance,4,StatisticBasedCase
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,17,8418,ToolChainPerformance,4,StatisticBasedCase
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,17,172950376,ToolChainPerformance,4,StatisticBasedCase
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2TTransformation2,Time,18,39167026,ToolChainPerformance,4,StatisticBasedCase
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2TTransformation2,Memory,18,194435776,ToolChainPerformance,4,StatisticBasedCase
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Time,19,8561603,ToolChainPerformance,5,StatisticBasedCase
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Memory,19,194435776,ToolChainPerformance,5,StatisticBasedCase
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,20,7719,ToolChainPerformance,5,StatisticBasedCase
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,20,194435776,ToolChainPerformance,5,StatisticBasedCase
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2TTransformation2,Time,21,49305128,ToolChainPerformance,5,StatisticBasedCase
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2TTransformation2,Memory,21,215921120,ToolChainPerformance,5,StatisticBasedCase
4,4,BATCH_VIATRA_QUERY_RETE-JDT,EMFResourceInitialization,Time,1,781563,ToolChainPerformance,1,StatisticBasedCase
4,4,BATCH_VIATRA_QUERY_RETE-JDT,EMFResourceInitialization,Memory,1,53299104,ToolChainPerformance,1,StatisticBasedCase
4,4,BATCH_VIATRA_QUERY_RETE-JDT,Generation,Time,2,300089514,ToolChainPerformance,1,StatisticBasedCase
4,4,BATCH_VIATRA_QUERY_RETE-JDT,Generation,Memory,2,113899680,ToolChainPerformance,1,StatisticBasedCase
4,4,BATCH_VIATRA_QUERY_RETE-JDT,Initialization,Time,3,53888830,ToolChainPerformance,1,StatisticBasedCase
4,4,BATCH_VIATRA_QUERY_RETE-JDT,M2MTransformation1,Time,4,79018961,ToolChainPerformance,1,StatisticBasedCase
4,4,BATCH_VIATRA_QUERY_RETE-JDT,M2MTransformation1,Memory,4,154301480,ToolChainPerformance,1,StatisticBasedCase
4,4,BATCH_VIATRA_QUERY_RETE-JDT,M2TTransformation1,Time,5,1260723254,ToolChainPerformance,1,StatisticBasedCase
4,4,BATCH_VIATRA_QUERY_RETE-JDT,M2TTransformation1,Memory,5,488626648,ToolChainPerformance,1,StatisticBasedCase
4,4,BATCH_VIATRA_QUERY_RETE-JDT,EmptyChangeMonitorInitialization,Time,6,263,ToolChainPerformance,1,StatisticBasedCase
4,4,BATCH_VIATRA_QUERY_RETE-JDT,EmptyChangeMonitorInitialization,Memory,6,488626648,ToolChainPerformance,1,StatisticBasedCase
4,4,BATCH_VIATRA_QUERY_RETE-JDT,Modification,Time,7,276205,ToolChainPerformance,1,StatisticBasedCase
4,4,BATCH_VIATRA_QUERY_RETE-JDT,Modification,Memory,7,488626648,ToolChainPerformance,1,StatisticBasedCase
4,4,BATCH_VIATRA_QUERY_RETE-JDT,M2MTransformation2,Time,8,82550321,ToolChainPerformance,1,StatisticBasedCase
4,4,BATCH_VIATRA_QUERY_RETE-JDT,M2MTransformation2,Memory,8,508826808,ToolChainPerformance,1,StatisticBasedCase
4,4,BATCH_VIATRA_QUERY_RETE-JDT,M2TTransformation2,Time,9,1280408912,ToolChainPerformance,1,StatisticBasedCase
4,4,BATCH_VIATRA_QUERY_RETE-JDT,M2TTransformation2,Memory,9,846490056,ToolChainPerformance,1,StatisticBasedCase
4,4,BATCH_VIATRA_QUERY_RETE-JDT,Modification,Time,10,147587,ToolChainPerformance,2,StatisticBasedCase
4,4,BATCH_VIATRA_QUERY_RETE-JDT,Modification,Memory,10,846490056,ToolChainPerformance,2,StatisticBasedCase
4,4,BATCH_VIATRA_QUERY_RETE-JDT,M2MTransformation2,Time,11,76270434,ToolChainPerformance,2,StatisticBasedCase
4,4,BATCH_VIATRA_QUERY_RETE-JDT,M2MTransformation2,Memory,11,866690216,ToolChainPerformance,2,StatisticBasedCase
4,4,BATCH_VIATRA_QUERY_RETE-JDT,M2TTransformation2,Time,12,1245368506,ToolChainPerformance,2,StatisticBasedCase
4,4,BATCH_VIATRA_QUERY_RETE-JDT,M2TTransformation2,Memory,12,189613864,ToolChainPerformance,2,StatisticBasedCase
4,4,BATCH_VIATRA_QUERY_RETE-JDT,Modification,Time,13,175671,ToolChainPerformance,3,StatisticBasedCase
4,4,BATCH_VIATRA_QUERY_RETE-JDT,Modification,Memory,13,189613864,ToolChainPerformance,3,StatisticBasedCase
4,4,BATCH_VIATRA_QUERY_RETE-JDT,M2MTransformation2,Time,14,67046315,ToolChainPerformance,3,StatisticBasedCase
4,4,BATCH_VIATRA_QUERY_RETE-JDT,M2MTransformation2,Memory,14,232726464,ToolChainPerformance,3,StatisticBasedCase
4,4,BATCH_VIATRA_QUERY_RETE-JDT,M2TTransformation2,Time,15,1156637536,ToolChainPerformance,3,StatisticBasedCase
4,4,BATCH_VIATRA_QUERY_RETE-JDT,M2TTransformation2,Memory,15,563081216,ToolChainPerformance,3,StatisticBasedCase
4,4,BATCH_VIATRA_QUERY_RETE-JDT,Modification,Time,16,147908,ToolChainPerformance,4,StatisticBasedCase
4,4,BATCH_VIATRA_QUERY_RETE-JDT,Modification,Memory,16,563081216,ToolChainPerformance,4,StatisticBasedCase
4,4,BATCH_VIATRA_QUERY_RETE-JDT,M2MTransformation2,Time,17,65717526,ToolChainPerformance,4,StatisticBasedCase
4,4,BATCH_VIATRA_QUERY_RETE-JDT,M2MTransformation2,Memory,17,583422784,ToolChainPerformance,4,StatisticBasedCase
4,4,BATCH_VIATRA_QUERY_RETE-JDT,M2TTransformation2,Time,18,1154177116,ToolChainPerformance,4,StatisticBasedCase
4,4,BATCH_VIATRA_QUERY_RETE-JDT,M2TTransformation2,Memory,18,923518192,ToolChainPerformance,4,StatisticBasedCase
4,4,BATCH_VIATRA_QUERY_RETE-JDT,Modification,Time,19,134391,ToolChainPerformance,5,StatisticBasedCase
4,4,BATCH_VIATRA_QUERY_RETE-JDT,Modification,Memory,19,923518192,ToolChainPerformance,5,StatisticBasedCase
4,4,BATCH_VIATRA_QUERY_RETE-JDT,M2MTransformation2,Time,20,67404887,ToolChainPerformance,5,StatisticBasedCase
4,4,BATCH_VIATRA_QUERY_RETE-JDT,M2MTransformation2,Memory,20,964201344,ToolChainPerformance,5,StatisticBasedCase
4,4,BATCH_VIATRA_QUERY_RETE-JDT,M2TTransformation2,Time,21,1138930662,ToolChainPerformance,5,StatisticBasedCase
4,4,BATCH_VIATRA_QUERY_RETE-JDT,M2TTransformation2,Memory,21,272078240,ToolChainPerformance,5,StatisticBasedCase
8,1,INCR_VIATRA_TRANSFORMATION-JDT,EMFResourceInitialization,Time,1,340252,ToolChainPerformance,1,StatisticBasedCase
8,1,INCR_VIATRA_TRANSFORMATION-JDT,EMFResourceInitialization,Memory,1,51230312,ToolChainPerformance,1,StatisticBasedCase
8,1,INCR_VIATRA_TRANSFORMATION-JDT,Generation,Time,2,1041586831,ToolChainPerformance,1,StatisticBasedCase
8,1,INCR_VIATRA_TRANSFORMATION-JDT,Generation,Memory,2,546441736,ToolChainPerformance,1,StatisticBasedCase
8,1,INCR_VIATRA_TRANSFORMATION-JDT,Initialization,Time,3,193750432,ToolChainPerformance,1,StatisticBasedCase
8,1,INCR_VIATRA_TRANSFORMATION-JDT,M2MTransformation1,Time,4,345495869,ToolChainPerformance,1,StatisticBasedCase
8,1,INCR_VIATRA_TRANSFORMATION-JDT,M2MTransformation1,Memory,4,718324520,ToolChainPerformance,1,StatisticBasedCase
8,1,INCR_VIATRA_TRANSFORMATION-JDT,M2TTransformation1,Time,5,2956647866,ToolChainPerformance,1,StatisticBasedCase
8,1,INCR_VIATRA_TRANSFORMATION-JDT,M2TTransformation1,Memory,5,452804592,ToolChainPerformance,1,StatisticBasedCase
8,1,INCR_VIATRA_TRANSFORMATION-JDT,ChangeMonitorInitialization,Time,6,50109223,ToolChainPerformance,1,StatisticBasedCase
8,1,INCR_VIATRA_TRANSFORMATION-JDT,ChangeMonitorInitialization,Memory,6,452804592,ToolChainPerformance,1,StatisticBasedCase
8,1,INCR_VIATRA_TRANSFORMATION-JDT,Modification,Time,7,4324791,ToolChainPerformance,1,StatisticBasedCase
8,1,INCR_VIATRA_TRANSFORMATION-JDT,Modification,Memory,7,452804592,ToolChainPerformance,1,StatisticBasedCase
8,1,INCR_VIATRA_TRANSFORMATION-JDT,M2MTransformation2,Time,8,6408,ToolChainPerformance,1,StatisticBasedCase
8,1,INCR_VIATRA_TRANSFORMATION-JDT,M2MTransformation2,Memory,8,452804592,ToolChainPerformance,1,StatisticBasedCase
8,1,INCR_VIATRA_TRANSFORMATION-JDT,M2TTransformation2,Time,9,10828673,ToolChainPerformance,1,StatisticBasedCase
8,1,INCR_VIATRA_TRANSFORMATION-JDT,M2TTransformation2,Memory,9,452804592,ToolChainPerformance,1,StatisticBasedCase
8,1,INCR_VIATRA_TRANSFORMATION-JDT,Modification,Time,10,2871051,ToolChainPerformance,2,StatisticBasedCase
8,1,INCR_VIATRA_TRANSFORMATION-JDT,Modification,Memory,10,452804592,ToolChainPerformance,2,StatisticBasedCase
8,1,INCR_VIATRA_TRANSFORMATION-JDT,M2MTransformation2,Time,11,6534,ToolChainPerformance,2,StatisticBasedCase
8,1,INCR_VIATRA_TRANSFORMATION-JDT,M2MTransformation2,Memory,11,452804592,ToolChainPerformance,2,StatisticBasedCase
8,1,INCR_VIATRA_TRANSFORMATION-JDT,M2TTransformation2,Time,12,19749232,ToolChainPerformance,2,StatisticBasedCase
8,1,INCR_VIATRA_TRANSFORMATION-JDT,M2TTransformation2,Memory,12,452804592,ToolChainPerformance,2,StatisticBasedCase
8,1,INCR_VIATRA_TRANSFORMATION-JDT,Modification,Time,13,2890926,ToolChainPerformance,3,StatisticBasedCase
8,1,INCR_VIATRA_TRANSFORMATION-JDT,Modification,Memory,13,473860248,ToolChainPerformance,3,StatisticBasedCase
8,1,INCR_VIATRA_TRANSFORMATION-JDT,M2MTransformation2,Time,14,6155,ToolChainPerformance,3,StatisticBasedCase
8,1,INCR_VIATRA_TRANSFORMATION-JDT,M2MTransformation2,Memory,14,473860248,ToolChainPerformance,3,StatisticBasedCase
8,1,INCR_VIATRA_TRANSFORMATION-JDT,M2TTransformation2,Time,15,26555801,ToolChainPerformance,3,StatisticBasedCase
8,1,INCR_VIATRA_TRANSFORMATION-JDT,M2TTransformation2,Memory,15,473860248,ToolChainPerformance,3,StatisticBasedCase
8,1,INCR_VIATRA_TRANSFORMATION-JDT,Modification,Time,16,3012976,ToolChainPerformance,4,StatisticBasedCase
8,1,INCR_VIATRA_TRANSFORMATION-JDT,Modification,Memory,16,473860248,ToolChainPerformance,4,StatisticBasedCase
8,1,INCR_VIATRA_TRANSFORMATION-JDT,M2MTransformation2,Time,17,6349,ToolChainPerformance,4,StatisticBasedCase
8,1,INCR_VIATRA_TRANSFORMATION-JDT,M2MTransformation2,Memory,17,473860248,ToolChainPerformance,4,StatisticBasedCase
8,1,INCR_VIATRA_TRANSFORMATION-JDT,M2TTransformation2,Time,18,34318201,ToolChainPerformance,4,StatisticBasedCase
8,1,INCR_VIATRA_TRANSFORMATION-JDT,M2TTransformation2,Memory,18,473860248,ToolChainPerformance,4,StatisticBasedCase
8,1,INCR_VIATRA_TRANSFORMATION-JDT,Modification,Time,19,2859162,ToolChainPerformance,5,StatisticBasedCase
8,1,INCR_VIATRA_TRANSFORMATION-JDT,Modification,Memory,19,473860248,ToolChainPerformance,5,StatisticBasedCase
8,1,INCR_VIATRA_TRANSFORMATION-JDT,M2MTransformation2,Time,20,6340,ToolChainPerformance,5,StatisticBasedCase
8,1,INCR_VIATRA_TRANSFORMATION-JDT,M2MTransformation2,Memory,20,473860248,ToolChainPerformance,5,StatisticBasedCase
8,1,INCR_VIATRA_TRANSFORMATION-JDT,M2TTransformation2,Time,21,41857880,ToolChainPerformance,5,StatisticBasedCase
8,1,INCR_VIATRA_TRANSFORMATION-JDT,M2TTransformation2,Memory,21,494915896,ToolChainPerformance,5,StatisticBasedCase
1,1,BATCH_VIATRA_QUERY_RETE-JDT,EMFResourceInitialization,Time,1,321352,ToolChainPerformance,1,StatisticBasedCase
1,1,BATCH_VIATRA_QUERY_RETE-JDT,EMFResourceInitialization,Memory,1,53302032,ToolChainPerformance,1,StatisticBasedCase
1,1,BATCH_VIATRA_QUERY_RETE-JDT,Generation,Time,2,92196596,ToolChainPerformance,1,StatisticBasedCase
1,1,BATCH_VIATRA_QUERY_RETE-JDT,Generation,Memory,2,53302032,ToolChainPerformance,1,StatisticBasedCase
1,1,BATCH_VIATRA_QUERY_RETE-JDT,Initialization,Time,3,35621394,ToolChainPerformance,1,StatisticBasedCase
1,1,BATCH_VIATRA_QUERY_RETE-JDT,M2MTransformation1,Time,4,31561869,ToolChainPerformance,1,StatisticBasedCase
1,1,BATCH_VIATRA_QUERY_RETE-JDT,M2MTransformation1,Memory,4,73502456,ToolChainPerformance,1,StatisticBasedCase
1,1,BATCH_VIATRA_QUERY_RETE-JDT,M2TTransformation1,Time,5,322623822,ToolChainPerformance,1,StatisticBasedCase
1,1,BATCH_VIATRA_QUERY_RETE-JDT,M2TTransformation1,Memory,5,165400592,ToolChainPerformance,1,StatisticBasedCase
1,1,BATCH_VIATRA_QUERY_RETE-JDT,EmptyChangeMonitorInitialization,Time,6,217,ToolChainPerformance,1,StatisticBasedCase
1,1,BATCH_VIATRA_QUERY_RETE-JDT,EmptyChangeMonitorInitialization,Memory,6,165400592,ToolChainPerformance,1,StatisticBasedCase
1,1,BATCH_VIATRA_QUERY_RETE-JDT,Modification,Time,7,178798,ToolChainPerformance,1,StatisticBasedCase
1,1,BATCH_VIATRA_QUERY_RETE-JDT,Modification,Memory,7,165400592,ToolChainPerformance,1,StatisticBasedCase
1,1,BATCH_VIATRA_QUERY_RETE-JDT,M2MTransformation2,Time,8,32071970,ToolChainPerformance,1,StatisticBasedCase
1,1,BATCH_VIATRA_QUERY_RETE-JDT,M2MTransformation2,Memory,8,165400592,ToolChainPerformance,1,StatisticBasedCase
1,1,BATCH_VIATRA_QUERY_RETE-JDT,M2TTransformation2,Time,9,312939576,ToolChainPerformance,1,StatisticBasedCase
1,1,BATCH_VIATRA_QUERY_RETE-JDT,M2TTransformation2,Memory,9,246202272,ToolChainPerformance,1,StatisticBasedCase
1,1,BATCH_VIATRA_QUERY_RETE-JDT,Modification,Time,10,157984,ToolChainPerformance,2,StatisticBasedCase
1,1,BATCH_VIATRA_QUERY_RETE-JDT,Modification,Memory,10,246202272,ToolChainPerformance,2,StatisticBasedCase
1,1,BATCH_VIATRA_QUERY_RETE-JDT,M2MTransformation2,Time,11,29209820,ToolChainPerformance,2,StatisticBasedCase
1,1,BATCH_VIATRA_QUERY_RETE-JDT,M2MTransformation2,Memory,11,246202272,ToolChainPerformance,2,StatisticBasedCase
1,1,BATCH_VIATRA_QUERY_RETE-JDT,M2TTransformation2,Time,12,329190454,ToolChainPerformance,2,StatisticBasedCase
1,1,BATCH_VIATRA_QUERY_RETE-JDT,M2TTransformation2,Memory,12,327003856,ToolChainPerformance,2,StatisticBasedCase
1,1,BATCH_VIATRA_QUERY_RETE-JDT,Modification,Time,13,158463,ToolChainPerformance,3,StatisticBasedCase
1,1,BATCH_VIATRA_QUERY_RETE-JDT,Modification,Memory,13,327003856,ToolChainPerformance,3,StatisticBasedCase
1,1,BATCH_VIATRA_QUERY_RETE-JDT,M2MTransformation2,Time,14,29482176,ToolChainPerformance,3,StatisticBasedCase
1,1,BATCH_VIATRA_QUERY_RETE-JDT,M2MTransformation2,Memory,14,327003856,ToolChainPerformance,3,StatisticBasedCase
1,1,BATCH_VIATRA_QUERY_RETE-JDT,M2TTransformation2,Time,15,319039513,ToolChainPerformance,3,StatisticBasedCase
1,1,BATCH_VIATRA_QUERY_RETE-JDT,M2TTransformation2,Memory,15,407807824,ToolChainPerformance,3,StatisticBasedCase
1,1,BATCH_VIATRA_QUERY_RETE-JDT,Modification,Time,16,195067,ToolChainPerformance,4,StatisticBasedCase
1,1,BATCH_VIATRA_QUERY_RETE-JDT,Modification,Memory,16,407807824,ToolChainPerformance,4,StatisticBasedCase
1,1,BATCH_VIATRA_QUERY_RETE-JDT,M2MTransformation2,Time,17,27437143,ToolChainPerformance,4,StatisticBasedCase
1,1,BATCH_VIATRA_QUERY_RETE-JDT,M2MTransformation2,Memory,17,428008216,ToolChainPerformance,4,StatisticBasedCase
1,1,BATCH_VIATRA_QUERY_RETE-JDT,M2TTransformation2,Time,18,323380220,ToolChainPerformance,4,StatisticBasedCase
1,1,BATCH_VIATRA_QUERY_RETE-JDT,M2TTransformation2,Memory,18,488609384,ToolChainPerformance,4,StatisticBasedCase
1,1,BATCH_VIATRA_QUERY_RETE-JDT,Modification,Time,19,168041,ToolChainPerformance,5,StatisticBasedCase
1,1,BATCH_VIATRA_QUERY_RETE-JDT,Modification,Memory,19,488609384,ToolChainPerformance,5,StatisticBasedCase
1,1,BATCH_VIATRA_QUERY_RETE-JDT,M2MTransformation2,Time,20,29470533,ToolChainPerformance,5,StatisticBasedCase
1,1,BATCH_VIATRA_QUERY_RETE-JDT,M2MTransformation2,Memory,20,508809752,ToolChainPerformance,5,StatisticBasedCase
1,1,BATCH_VIATRA_QUERY_RETE-JDT,M2TTransformation2,Time,21,333807427,ToolChainPerformance,5,StatisticBasedCase
1,1,BATCH_VIATRA_QUERY_RETE-JDT,M2TTransformation2,Memory,21,611097112,ToolChainPerformance,5,StatisticBasedCase
32,1,BATCH_OPTIMIZED-JDT,EMFResourceInitialization,Time,1,246400,ToolChainPerformance,1,StatisticBasedCase
32,1,BATCH_OPTIMIZED-JDT,EMFResourceInitialization,Memory,1,52466808,ToolChainPerformance,1,StatisticBasedCase
32,1,BATCH_OPTIMIZED-JDT,Generation,Time,2,12965783164,ToolChainPerformance,1,StatisticBasedCase
32,1,BATCH_OPTIMIZED-JDT,Generation,Memory,2,3242038280,ToolChainPerformance,1,StatisticBasedCase
32,1,BATCH_OPTIMIZED-JDT,Initialization,Time,3,11812,ToolChainPerformance,1,StatisticBasedCase
32,1,BATCH_OPTIMIZED-JDT,M2MTransformation1,Time,4,144334106235,ToolChainPerformance,1,StatisticBasedCase
32,1,BATCH_OPTIMIZED-JDT,M2MTransformation1,Memory,4,1947552824,ToolChainPerformance,1,StatisticBasedCase
32,1,BATCH_OPTIMIZED-JDT,M2TTransformation1,Time,5,13586333277,ToolChainPerformance,1,StatisticBasedCase
32,1,BATCH_OPTIMIZED-JDT,M2TTransformation1,Memory,5,3569170640,ToolChainPerformance,1,StatisticBasedCase
32,1,BATCH_OPTIMIZED-JDT,EmptyChangeMonitorInitialization,Time,6,138,ToolChainPerformance,1,StatisticBasedCase
32,1,BATCH_OPTIMIZED-JDT,EmptyChangeMonitorInitialization,Memory,6,3569170640,ToolChainPerformance,1,StatisticBasedCase
32,1,BATCH_OPTIMIZED-JDT,Modification,Time,7,463510,ToolChainPerformance,1,StatisticBasedCase
32,1,BATCH_OPTIMIZED-JDT,Modification,Memory,7,3569170640,ToolChainPerformance,1,StatisticBasedCase
32,1,BATCH_OPTIMIZED-JDT,M2MTransformation2,Time,8,144753767285,ToolChainPerformance,1,StatisticBasedCase
32,1,BATCH_OPTIMIZED-JDT,M2MTransformation2,Memory,8,3657686720,ToolChainPerformance,1,StatisticBasedCase
32,1,BATCH_OPTIMIZED-JDT,M2TTransformation2,Time,9,13955419276,ToolChainPerformance,1,StatisticBasedCase
32,1,BATCH_OPTIMIZED-JDT,M2TTransformation2,Memory,9,2389105360,ToolChainPerformance,1,StatisticBasedCase
32,1,BATCH_OPTIMIZED-JDT,Modification,Time,10,437055,ToolChainPerformance,2,StatisticBasedCase
32,1,BATCH_OPTIMIZED-JDT,Modification,Memory,10,2389105360,ToolChainPerformance,2,StatisticBasedCase
32,1,BATCH_OPTIMIZED-JDT,M2MTransformation2,Time,11,146684551673,ToolChainPerformance,2,StatisticBasedCase
32,1,BATCH_OPTIMIZED-JDT,M2MTransformation2,Memory,11,5205952928,ToolChainPerformance,2,StatisticBasedCase
32,1,BATCH_OPTIMIZED-JDT,M2TTransformation2,Time,12,13235758907,ToolChainPerformance,2,StatisticBasedCase
32,1,BATCH_OPTIMIZED-JDT,M2TTransformation2,Memory,12,3886990584,ToolChainPerformance,2,StatisticBasedCase
32,1,BATCH_OPTIMIZED-JDT,Modification,Time,13,366517,ToolChainPerformance,3,StatisticBasedCase
32,1,BATCH_OPTIMIZED-JDT,Modification,Memory,13,3886990584,ToolChainPerformance,3,StatisticBasedCase
32,1,BATCH_OPTIMIZED-JDT,M2MTransformation2,Time,14,147471181305,ToolChainPerformance,3,StatisticBasedCase
32,1,BATCH_OPTIMIZED-JDT,M2MTransformation2,Memory,14,3081925688,ToolChainPerformance,3,StatisticBasedCase
32,1,BATCH_OPTIMIZED-JDT,M2TTransformation2,Time,15,13413058125,ToolChainPerformance,3,StatisticBasedCase
32,1,BATCH_OPTIMIZED-JDT,M2TTransformation2,Memory,15,5296362456,ToolChainPerformance,3,StatisticBasedCase
32,1,BATCH_OPTIMIZED-JDT,Modification,Time,16,325186,ToolChainPerformance,4,StatisticBasedCase
32,1,BATCH_OPTIMIZED-JDT,Modification,Memory,16,5296362456,ToolChainPerformance,4,StatisticBasedCase
32,1,BATCH_OPTIMIZED-JDT,M2MTransformation2,Time,17,145998505366,ToolChainPerformance,4,StatisticBasedCase
32,1,BATCH_OPTIMIZED-JDT,M2MTransformation2,Memory,17,3324441136,ToolChainPerformance,4,StatisticBasedCase
32,1,BATCH_OPTIMIZED-JDT,M2TTransformation2,Time,18,13324143055,ToolChainPerformance,4,StatisticBasedCase
32,1,BATCH_OPTIMIZED-JDT,M2TTransformation2,Memory,18,5596501904,ToolChainPerformance,4,StatisticBasedCase
32,1,BATCH_OPTIMIZED-JDT,Modification,Time,19,327512,ToolChainPerformance,5,StatisticBasedCase
32,1,BATCH_OPTIMIZED-JDT,Modification,Memory,19,5596501904,ToolChainPerformance,5,StatisticBasedCase
32,1,BATCH_OPTIMIZED-JDT,M2MTransformation2,Time,20,144545314749,ToolChainPerformance,5,StatisticBasedCase
32,1,BATCH_OPTIMIZED-JDT,M2MTransformation2,Memory,20,3397356920,ToolChainPerformance,5,StatisticBasedCase
32,1,BATCH_OPTIMIZED-JDT,M2TTransformation2,Time,21,13100892371,ToolChainPerformance,5,StatisticBasedCase
32,1,BATCH_OPTIMIZED-JDT,M2TTransformation2,Memory,21,2387486600,ToolChainPerformance,5,StatisticBasedCase
