PhaseName,MetricName,Size,MetricValue,Sequence,Scenario,RunIndex,Tool,Iteration,CaseName
Modification,Time,8,1643764,7,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
Modification,Memory,8,51995536,7,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,Time,8,20442,8,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,Memory,8,51996096,8,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,PeakMemory,8,73051704,8,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,AverageMemory,8,62524000,8,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
Modification,Time,8,1747925,9,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase
Modification,Memory,8,52028648,9,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,Time,8,18521,10,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,Memory,8,52029208,10,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,AverageMemory,8,73084816,10,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,PeakMemory,8,73084816,10,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase
Modification,Time,8,1523118,11,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase
Modification,Memory,8,52062344,11,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,Time,8,15886,12,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,Memory,8,52063496,12,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,AverageMemory,8,62590832,12,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,PeakMemory,8,73118536,12,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase
Modification,Time,8,1573523,13,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase
Modification,Memory,8,52095672,13,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,Time,8,16821,14,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,Memory,8,52096232,14,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,PeakMemory,8,73151840,14,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,AverageMemory,8,62624136,14,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase
EMFResourceInitialization,Time,2,202658,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
EMFResourceInitialization,Memory,2,11186488,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Generation,Time,2,200481127,2,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Generation,Memory,2,15155080,2,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Initialization,Time,2,168901660,3,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Initialization,Memory,2,16162744,3,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Initialization,AverageMemory,2,32913224,3,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Initialization,PeakMemory,2,32913224,3,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,Time,2,258465270,4,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,Memory,2,18518152,4,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,PeakMemory,2,37648608,4,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,AverageMemory,2,37648608,4,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Modification,Time,2,8434954,5,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Modification,Memory,2,18761880,5,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,Time,2,29362,6,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,Memory,2,18762440,6,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,AverageMemory,2,40247760,6,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,PeakMemory,2,40247760,6,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Modification,Time,2,7883989,7,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
Modification,Memory,2,18846104,7,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,Time,2,30352,8,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,Memory,2,18846664,8,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,AverageMemory,2,40331984,8,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,PeakMemory,2,61817328,8,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
Modification,Time,2,8607822,9,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase
Modification,Memory,2,18894056,9,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,Time,2,28173,10,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,Memory,2,18894616,10,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,AverageMemory,2,40379936,10,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,PeakMemory,2,40379936,10,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase
Modification,Time,2,8220012,11,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase
Modification,Memory,2,18938392,11,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,Time,2,30946,12,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,Memory,2,18938976,12,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,PeakMemory,2,40424296,12,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,AverageMemory,2,29681736,12,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase
Modification,Time,2,8474499,13,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase
Modification,Memory,2,18982016,13,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,Time,2,32289,14,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,Memory,2,18982776,14,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,PeakMemory,2,61953240,14,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,AverageMemory,2,40467896,14,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase
EMFResourceInitialization,Time,16,469355,1,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
EMFResourceInitialization,Memory,16,11257584,1,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
Generation,Time,16,2992883613,2,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
Generation,Memory,16,193496824,2,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
Initialization,Time,16,363784803,3,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
Initialization,Memory,16,84626144,3,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
Initialization,PeakMemory,16,228806112,3,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
Initialization,AverageMemory,16,142864864,3,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,Time,16,288425242,4,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,Memory,16,101408696,4,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,PeakMemory,16,213538552,4,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,AverageMemory,16,170567928,4,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
Modification,Time,16,414984,5,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
Modification,Memory,16,101431096,5,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,Time,16,218321777,6,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,Memory,16,101479176,6,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,AverageMemory,16,187372904,6,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,PeakMemory,16,230343544,6,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
Modification,Time,16,415676,7,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase
Modification,Memory,16,101487912,7,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,Time,16,186523650,8,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,Memory,16,101502464,8,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,AverageMemory,16,187429704,8,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,PeakMemory,16,230400328,8,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase
Modification,Time,16,416547,9,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase
Modification,Memory,16,101511344,9,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,Time,16,157637951,10,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,Memory,16,101525464,10,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,AverageMemory,16,187453136,10,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,PeakMemory,16,230423760,10,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase
Modification,Time,16,403792,11,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
Modification,Memory,16,101534528,11,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,Time,16,156114688,12,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,Memory,16,101548888,12,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,AverageMemory,16,187476336,12,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,PeakMemory,16,230446952,12,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
Modification,Time,16,358049,13,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase
Modification,Memory,16,101558112,13,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,Time,16,157157451,14,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,Memory,16,101572184,14,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,AverageMemory,16,187500020,14,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,PeakMemory,16,230470760,14,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase
EMFResourceInitialization,Time,1,184857,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
EMFResourceInitialization,Memory,1,10971232,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
Generation,Time,1,164921202,2,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
Generation,Memory,1,12663808,2,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
Initialization,Time,1,17190,3,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
Initialization,Memory,1,11088136,3,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
Initialization,AverageMemory,1,21831216,3,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
Initialization,PeakMemory,1,32574096,3,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,Time,1,174704141,4,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,Memory,1,11281968,4,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,AverageMemory,1,182972376,4,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,PeakMemory,1,333370760,4,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
Modification,Time,1,105914,5,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
Modification,Memory,1,11282392,5,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,Time,1,118336760,6,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,Memory,1,11343152,6,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,PeakMemory,1,333565496,6,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,AverageMemory,1,183166884,6,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
Modification,Time,1,51660,7,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
Modification,Memory,1,11343536,7,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,Time,1,118831892,8,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,Memory,1,11408808,8,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,PeakMemory,1,355112072,8,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,AverageMemory,1,193970744,8,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
Modification,Time,1,52272,9,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,3,StatisticBasedCase
Modification,Memory,1,11409192,9,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,Time,1,119961947,10,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,Memory,1,11470504,10,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,AverageMemory,1,194037284,10,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,PeakMemory,1,355179496,10,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,3,StatisticBasedCase
Modification,Time,1,50194,11,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,4,StatisticBasedCase
Modification,Memory,1,11470912,11,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,Time,1,120925446,12,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,Memory,1,11548656,12,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,AverageMemory,1,194098220,12,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,PeakMemory,1,355239624,12,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,4,StatisticBasedCase
Modification,Time,1,73134,13,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,5,StatisticBasedCase
Modification,Memory,1,11549040,13,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,Time,1,122994111,14,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,Memory,1,11614080,14,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,AverageMemory,1,194176308,14,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,PeakMemory,1,355317696,14,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,5,StatisticBasedCase
EMFResourceInitialization,Time,2,181803,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
EMFResourceInitialization,Memory,2,10982096,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
Generation,Time,2,248661622,2,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
Generation,Memory,2,14952352,2,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
Initialization,Time,2,18863,3,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
Initialization,Memory,2,11226136,3,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
Initialization,AverageMemory,2,21968712,3,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
Initialization,PeakMemory,2,32711088,3,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,Time,2,591097725,4,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,Memory,2,11640640,4,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,PeakMemory,2,1085984104,4,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,AverageMemory,2,194099192,4,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
Modification,Time,2,100770,5,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
Modification,Memory,2,11641024,5,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,Time,2,530197937,6,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,Memory,2,11764808,6,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,AverageMemory,2,194514216,6,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,PeakMemory,2,1086399016,6,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
Modification,Time,2,90149,7,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
Modification,Memory,2,11765192,7,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,Time,2,529299884,8,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,Memory,2,11897168,8,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,PeakMemory,2,1086523184,8,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,AverageMemory,2,194637948,8,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
Modification,Time,2,60857,9,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,3,StatisticBasedCase
Modification,Memory,2,11897576,9,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,Time,2,535504923,10,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,Memory,2,12046864,10,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,PeakMemory,2,1086688368,10,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,AverageMemory,2,205529252,10,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,3,StatisticBasedCase
Modification,Time,2,89513,11,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,4,StatisticBasedCase
Modification,Memory,2,12047272,11,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,Time,2,533453695,12,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,Memory,2,12169728,12,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,PeakMemory,2,1086805288,12,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,AverageMemory,2,198391088,12,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,4,StatisticBasedCase
Modification,Time,2,61859,13,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,5,StatisticBasedCase
Modification,Memory,2,12170112,13,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,Time,2,553109206,14,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,Memory,2,12293784,14,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,AverageMemory,2,741869364,14,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,PeakMemory,2,1442952424,14,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,5,StatisticBasedCase
EMFResourceInitialization,Time,32,574610,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
EMFResourceInitialization,Memory,32,11320176,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
Generation,Time,32,14214943481,2,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
Generation,Memory,32,808804408,2,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
Initialization,Time,32,11291,3,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
Initialization,Memory,32,19159560,3,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
Initialization,AverageMemory,32,39864652,3,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
Initialization,PeakMemory,32,75773896,3,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,Time,32,141861419577,4,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,Memory,32,27904368,4,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,AverageMemory,32,1004753242,4,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,PeakMemory,32,3249278288,4,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
Modification,Time,32,564332,5,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
Modification,Memory,32,27904784,5,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,Time,32,144021358960,6,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,Memory,32,29992872,6,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,PeakMemory,32,2418486696,6,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,AverageMemory,32,963002725,6,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
Modification,Time,32,509661,7,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
Modification,Memory,32,29993256,7,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,Time,32,144291413141,8,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,Memory,32,31886320,8,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,AverageMemory,32,935137605,8,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
