MetricValue,CaseName,RunIndex,PhaseName,Sequence,MetricName,Scenario,Iteration,Tool,Size
7482028301,StatisticBasedCase,4,Initialization,3,Time,BasicXform,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64
526668321,StatisticBasedCase,4,M2MTransformation1,4,Time,BasicXform,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64
1977249936,StatisticBasedCase,4,M2MTransformation1,4,Memory,BasicXform,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64
904446,StatisticBasedCase,4,Modification,5,Time,BasicXform,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64
1977264984,StatisticBasedCase,4,Modification,5,Memory,BasicXform,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64
807163059,StatisticBasedCase,4,M2MTransformation2,6,Time,BasicXform,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64
1977379984,StatisticBasedCase,4,M2MTransformation2,6,Memory,BasicXform,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64
914960,StatisticBasedCase,4,Modification,7,Time,BasicXform,2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64
1977392832,StatisticBasedCase,4,Modification,7,Memory,BasicXform,2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64
797556057,StatisticBasedCase,4,M2MTransformation2,8,Time,BasicXform,2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64
1977407312,StatisticBasedCase,4,M2MTransformation2,8,Memory,BasicXform,2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64
993967,StatisticBasedCase,4,Modification,9,Time,BasicXform,3,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64
1977420288,StatisticBasedCase,4,Modification,9,Memory,BasicXform,3,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64
816302378,StatisticBasedCase,4,M2MTransformation2,10,Time,BasicXform,3,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64
1977434376,StatisticBasedCase,4,M2MTransformation2,10,Memory,BasicXform,3,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64
978525,StatisticBasedCase,4,Modification,11,Time,BasicXform,4,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64
1977447280,StatisticBasedCase,4,Modification,11,Memory,BasicXform,4,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64
794134396,StatisticBasedCase,4,M2MTransformation2,12,Time,BasicXform,4,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64
1977461648,StatisticBasedCase,4,M2MTransformation2,12,Memory,BasicXform,4,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64
939051,StatisticBasedCase,4,Modification,13,Time,BasicXform,5,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64
1977474552,StatisticBasedCase,4,Modification,13,Memory,BasicXform,5,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64
788805729,StatisticBasedCase,4,M2MTransformation2,14,Time,BasicXform,5,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64
1977488632,StatisticBasedCase,4,M2MTransformation2,14,Memory,BasicXform,5,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64
500359,StatisticBasedCase,2,EMFResourceInitialization,1,Time,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,8
11219072,StatisticBasedCase,2,EMFResourceInitialization,1,Memory,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,8
795631165,StatisticBasedCase,2,Generation,2,Time,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,8
63675128,StatisticBasedCase,2,Generation,2,Memory,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,8
163548998,StatisticBasedCase,2,Initialization,3,Time,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,8
137702679,StatisticBasedCase,2,M2MTransformation1,4,Time,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,8
54111504,StatisticBasedCase,2,M2MTransformation1,4,Memory,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,8
675283,StatisticBasedCase,2,Modification,5,Time,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,8
54162072,StatisticBasedCase,2,Modification,5,Memory,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,8
34320972,StatisticBasedCase,2,M2MTransformation2,6,Time,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,8
54826232,StatisticBasedCase,2,M2MTransformation2,6,Memory,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,8
580488,StatisticBasedCase,2,Modification,7,Time,BasicXform,2,INCR_VIATRA_AGGREGATED-TEMPLATE,8
54877848,StatisticBasedCase,2,Modification,7,Memory,BasicXform,2,INCR_VIATRA_AGGREGATED-TEMPLATE,8
32638714,StatisticBasedCase,2,M2MTransformation2,8,Time,BasicXform,2,INCR_VIATRA_AGGREGATED-TEMPLATE,8
54967704,StatisticBasedCase,2,M2MTransformation2,8,Memory,BasicXform,2,INCR_VIATRA_AGGREGATED-TEMPLATE,8
587689,StatisticBasedCase,2,Modification,9,Time,BasicXform,3,INCR_VIATRA_AGGREGATED-TEMPLATE,8
55019480,StatisticBasedCase,2,Modification,9,Memory,BasicXform,3,INCR_VIATRA_AGGREGATED-TEMPLATE,8
33428601,StatisticBasedCase,2,M2MTransformation2,10,Time,BasicXform,3,INCR_VIATRA_AGGREGATED-TEMPLATE,8
55059984,StatisticBasedCase,2,M2MTransformation2,10,Memory,BasicXform,3,INCR_VIATRA_AGGREGATED-TEMPLATE,8
643171,StatisticBasedCase,2,Modification,11,Time,BasicXform,4,INCR_VIATRA_AGGREGATED-TEMPLATE,8
55111984,StatisticBasedCase,2,Modification,11,Memory,BasicXform,4,INCR_VIATRA_AGGREGATED-TEMPLATE,8
32170090,StatisticBasedCase,2,M2MTransformation2,12,Time,BasicXform,4,INCR_VIATRA_AGGREGATED-TEMPLATE,8
55153248,StatisticBasedCase,2,M2MTransformation2,12,Memory,BasicXform,4,INCR_VIATRA_AGGREGATED-TEMPLATE,8
2186294,StatisticBasedCase,2,Modification,13,Time,BasicXform,5,INCR_VIATRA_AGGREGATED-TEMPLATE,8
55729632,StatisticBasedCase,2,Modification,13,Memory,BasicXform,5,INCR_VIATRA_AGGREGATED-TEMPLATE,8
33568243,StatisticBasedCase,2,M2MTransformation2,14,Time,BasicXform,5,INCR_VIATRA_AGGREGATED-TEMPLATE,8
55770088,StatisticBasedCase,2,M2MTransformation2,14,Memory,BasicXform,5,INCR_VIATRA_AGGREGATED-TEMPLATE,8
303541,StatisticBasedCase,3,EMFResourceInitialization,1,Time,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
11481288,StatisticBasedCase,3,EMFResourceInitialization,1,Memory,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
14139502385,StatisticBasedCase,3,Generation,2,Time,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
793629712,StatisticBasedCase,3,Generation,2,Memory,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
1555586989,StatisticBasedCase,3,Initialization,3,Time,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
613288561,StatisticBasedCase,3,M2MTransformation1,4,Time,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
565477416,StatisticBasedCase,3,M2MTransformation1,4,Memory,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
7004040,StatisticBasedCase,3,Modification,5,Time,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
569819624,StatisticBasedCase,3,Modification,5,Memory,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
8530,StatisticBasedCase,3,M2MTransformation2,6,Time,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
569819896,StatisticBasedCase,3,M2MTransformation2,6,Memory,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
1162069,StatisticBasedCase,3,Modification,7,Time,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
569862888,StatisticBasedCase,3,Modification,7,Memory,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
8450,StatisticBasedCase,3,M2MTransformation2,8,Time,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
569863160,StatisticBasedCase,3,M2MTransformation2,8,Memory,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
1215505,StatisticBasedCase,3,Modification,9,Time,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
569906728,StatisticBasedCase,3,Modification,9,Memory,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
8885,StatisticBasedCase,3,M2MTransformation2,10,Time,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
569907000,StatisticBasedCase,3,M2MTransformation2,10,Memory,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
1295176,StatisticBasedCase,3,Modification,11,Time,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
569950728,StatisticBasedCase,3,Modification,11,Memory,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
8694,StatisticBasedCase,3,M2MTransformation2,12,Time,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
569951024,StatisticBasedCase,3,M2MTransformation2,12,Memory,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
1227527,StatisticBasedCase,3,Modification,13,Time,BasicXform,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
569994464,StatisticBasedCase,3,Modification,13,Memory,BasicXform,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
9445,StatisticBasedCase,3,M2MTransformation2,14,Time,BasicXform,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
569994704,StatisticBasedCase,3,M2MTransformation2,14,Memory,BasicXform,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32
306747,StatisticBasedCase,4,EMFResourceInitialization,1,Time,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,16
11245392,StatisticBasedCase,4,EMFResourceInitialization,1,Memory,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,16
3266855291,StatisticBasedCase,4,Generation,2,Time,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,16
203120976,StatisticBasedCase,4,Generation,2,Memory,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,16
15422320,StatisticBasedCase,4,Initialization,3,Time,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,16
52741305377,StatisticBasedCase,4,M2MTransformation1,4,Time,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,16
24953568,StatisticBasedCase,4,M2MTransformation1,4,Memory,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,16
326497,StatisticBasedCase,4,Modification,5,Time,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,16
24954432,StatisticBasedCase,4,Modification,5,Memory,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,16
51746527493,StatisticBasedCase,4,M2MTransformation2,6,Time,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,16
27157808,StatisticBasedCase,4,M2MTransformation2,6,Memory,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,16
274533,StatisticBasedCase,4,Modification,7,Time,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,16
27158640,StatisticBasedCase,4,Modification,7,Memory,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,16
52009870461,StatisticBasedCase,4,M2MTransformation2,8,Time,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,16
27165600,StatisticBasedCase,4,M2MTransformation2,8,Memory,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,16
277023,StatisticBasedCase,4,Modification,9,Time,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,16
27166432,StatisticBasedCase,4,Modification,9,Memory,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,16
53029869178,StatisticBasedCase,4,M2MTransformation2,10,Time,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,16
27173416,StatisticBasedCase,4,M2MTransformation2,10,Memory,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,16
283349,StatisticBasedCase,4,Modification,11,Time,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,16
27174272,StatisticBasedCase,4,Modification,11,Memory,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,16
52515752991,StatisticBasedCase,4,M2MTransformation2,12,Time,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,16
27181440,StatisticBasedCase,4,M2MTransformation2,12,Memory,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,16
276951,StatisticBasedCase,4,Modification,13,Time,BasicXform,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,16
27182376,StatisticBasedCase,4,Modification,13,Memory,BasicXform,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,16
53107116825,StatisticBasedCase,4,M2MTransformation2,14,Time,BasicXform,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,16
27189256,StatisticBasedCase,4,M2MTransformation2,14,Memory,BasicXform,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,16
454327,StatisticBasedCase,4,EMFResourceInitialization,1,Time,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,32
11496960,StatisticBasedCase,4,EMFResourceInitialization,1,Memory,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,32
7092438279,StatisticBasedCase,4,Generation,2,Time,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,32
355013784,StatisticBasedCase,4,Generation,2,Memory,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,32
1251355050,StatisticBasedCase,4,Initialization,3,Time,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,32
500957238,StatisticBasedCase,4,M2MTransformation1,4,Time,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,32
326818792,StatisticBasedCase,4,M2MTransformation1,4,Memory,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,32
897107,StatisticBasedCase,4,Modification,5,Time,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,32
326839288,StatisticBasedCase,4,Modification,5,Memory,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,32
60492980,StatisticBasedCase,4,M2MTransformation2,6,Time,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,32
328887992,StatisticBasedCase,4,M2MTransformation2,6,Memory,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,32
883713,StatisticBasedCase,4,Modification,7,Time,BasicXform,2,INCR_VIATRA_AGGREGATED-TEMPLATE,32
328907696,StatisticBasedCase,4,Modification,7,Memory,BasicXform,2,INCR_VIATRA_AGGREGATED-TEMPLATE,32
47518194,StatisticBasedCase,4,M2MTransformation2,8,Time,BasicXform,2,INCR_VIATRA_AGGREGATED-TEMPLATE,32
329550560,StatisticBasedCase,4,M2MTransformation2,8,Memory,BasicXform,2,INCR_VIATRA_AGGREGATED-TEMPLATE,32
864064,StatisticBasedCase,4,Modification,9,Time,BasicXform,3,INCR_VIATRA_AGGREGATED-TEMPLATE,32
329570616,StatisticBasedCase,4,Modification,9,Memory,BasicXform,3,INCR_VIATRA_AGGREGATED-TEMPLATE,32
44967174,StatisticBasedCase,4,M2MTransformation2,10,Time,BasicXform,3,INCR_VIATRA_AGGREGATED-TEMPLATE,32
329636552,StatisticBasedCase,4,M2MTransformation2,10,Memory,BasicXform,3,INCR_VIATRA_AGGREGATED-TEMPLATE,32
1342342,StatisticBasedCase,4,Modification,11,Time,BasicXform,4,INCR_VIATRA_AGGREGATED-TEMPLATE,32
329656856,StatisticBasedCase,4,Modification,11,Memory,BasicXform,4,INCR_VIATRA_AGGREGATED-TEMPLATE,32
45378878,StatisticBasedCase,4,M2MTransformation2,12,Time,BasicXform,4,INCR_VIATRA_AGGREGATED-TEMPLATE,32
329690360,StatisticBasedCase,4,M2MTransformation2,12,Memory,BasicXform,4,INCR_VIATRA_AGGREGATED-TEMPLATE,32
843994,StatisticBasedCase,4,Modification,13,Time,BasicXform,5,INCR_VIATRA_AGGREGATED-TEMPLATE,32
329710952,StatisticBasedCase,4,Modification,13,Memory,BasicXform,5,INCR_VIATRA_AGGREGATED-TEMPLATE,32
46381395,StatisticBasedCase,4,M2MTransformation2,14,Time,BasicXform,5,INCR_VIATRA_AGGREGATED-TEMPLATE,32
329744096,StatisticBasedCase,4,M2MTransformation2,14,Memory,BasicXform,5,INCR_VIATRA_AGGREGATED-TEMPLATE,32
296817,StatisticBasedCase,5,EMFResourceInitialization,1,Time,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,1
11128832,StatisticBasedCase,5,EMFResourceInitialization,1,Memory,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,1
84505740,StatisticBasedCase,5,Generation,2,Time,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,1
13289768,StatisticBasedCase,5,Generation,2,Memory,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,1
54479231,StatisticBasedCase,5,Initialization,3,Time,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,1
38869443,StatisticBasedCase,5,M2MTransformation1,4,Time,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,1
15437744,StatisticBasedCase,5,M2MTransformation1,4,Memory,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,1
510208,StatisticBasedCase,5,Modification,5,Time,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,1
15449648,StatisticBasedCase,5,Modification,5,Memory,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,1
34866850,StatisticBasedCase,5,M2MTransformation2,6,Time,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,1
15576872,StatisticBasedCase,5,M2MTransformation2,6,Memory,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,1
450199,StatisticBasedCase,5,Modification,7,Time,BasicXform,2,INCR_VIATRA_AGGREGATED-TEMPLATE,1
15589080,StatisticBasedCase,5,Modification,7,Memory,BasicXform,2,INCR_VIATRA_AGGREGATED-TEMPLATE,1
31735384,StatisticBasedCase,5,M2MTransformation2,8,Time,BasicXform,2,INCR_VIATRA_AGGREGATED-TEMPLATE,1
15628408,StatisticBasedCase,5,M2MTransformation2,8,Memory,BasicXform,2,INCR_VIATRA_AGGREGATED-TEMPLATE,1
411561,StatisticBasedCase,5,Modification,9,Time,BasicXform,3,INCR_VIATRA_AGGREGATED-TEMPLATE,1
15640816,StatisticBasedCase,5,Modification,9,Memory,BasicXform,3,INCR_VIATRA_AGGREGATED-TEMPLATE,1
32062712,StatisticBasedCase,5,M2MTransformation2,10,Time,BasicXform,3,INCR_VIATRA_AGGREGATED-TEMPLATE,1
15684056,StatisticBasedCase,5,M2MTransformation2,10,Memory,BasicXform,3,INCR_VIATRA_AGGREGATED-TEMPLATE,1
414338,StatisticBasedCase,5,Modification,11,Time,BasicXform,4,INCR_VIATRA_AGGREGATED-TEMPLATE,1
15696608,StatisticBasedCase,5,Modification,11,Memory,BasicXform,4,INCR_VIATRA_AGGREGATED-TEMPLATE,1
28641224,StatisticBasedCase,5,M2MTransformation2,12,Time,BasicXform,4,INCR_VIATRA_AGGREGATED-TEMPLATE,1
15749360,StatisticBasedCase,5,M2MTransformation2,12,Memory,BasicXform,4,INCR_VIATRA_AGGREGATED-TEMPLATE,1
407439,StatisticBasedCase,5,Modification,13,Time,BasicXform,5,INCR_VIATRA_AGGREGATED-TEMPLATE,1
15762176,StatisticBasedCase,5,Modification,13,Memory,BasicXform,5,INCR_VIATRA_AGGREGATED-TEMPLATE,1
28021964,StatisticBasedCase,5,M2MTransformation2,14,Time,BasicXform,5,INCR_VIATRA_AGGREGATED-TEMPLATE,1
15800256,StatisticBasedCase,5,M2MTransformation2,14,Memory,BasicXform,5,INCR_VIATRA_AGGREGATED-TEMPLATE,1
1057871,StatisticBasedCase,4,EMFResourceInitialization,1,Time,BasicXform,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,8
11141240,StatisticBasedCase,4,EMFResourceInitialization,1,Memory,BasicXform,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,8
379509792,StatisticBasedCase,4,Generation,2,Time,BasicXform,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,8
36617432,StatisticBasedCase,4,Generation,2,Memory,BasicXform,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,8
69783039,StatisticBasedCase,4,Initialization,3,Time,BasicXform,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,8
62868261,StatisticBasedCase,4,M2MTransformation1,4,Time,BasicXform,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,8
36230688,StatisticBasedCase,4,M2MTransformation1,4,Memory,BasicXform,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,8
