Tool,Size,RunIndex,MetricValue,Iteration,Scenario,Sequence,MetricName,PhaseName,CaseName
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,1,15564312,4,BasicXform,11,Memory,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,1,77256153,4,BasicXform,12,Time,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,1,15571736,4,BasicXform,12,Memory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,1,79989880,4,BasicXform,12,PeakMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,1,58514948,4,BasicXform,12,AverageMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,1,151274,5,BasicXform,13,Time,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,1,15572104,5,BasicXform,13,Memory,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,1,71493904,5,BasicXform,14,Time,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,1,15579192,5,BasicXform,14,Memory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,1,58522732,5,BasicXform,14,AverageMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,1,79997680,5,BasicXform,14,PeakMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,2,265358,1,BasicXform,1,Time,EMFResourceInitialization,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,2,10194256,1,BasicXform,1,Memory,EMFResourceInitialization,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,2,68917640101,1,BasicXform,2,Time,Generation,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,2,1727757392,1,BasicXform,2,Memory,Generation,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,2,10150414126,1,BasicXform,3,Time,Initialization,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,2,992353896,1,BasicXform,3,Memory,Initialization,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,2,2693173312,1,BasicXform,3,PeakMemory,Initialization,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,2,1327414156,1,BasicXform,3,AverageMemory,Initialization,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,2,639659053,1,BasicXform,4,Time,M2MTransformation1,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,2,1055447832,1,BasicXform,4,Memory,M2MTransformation1,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,2,1256304396,1,BasicXform,4,AverageMemory,M2MTransformation1,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,2,1476262656,1,BasicXform,4,PeakMemory,M2MTransformation1,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,2,1226119,1,BasicXform,5,Time,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,2,1055494184,1,BasicXform,5,Memory,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,2,723105980,1,BasicXform,6,Time,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,2,1056818504,1,BasicXform,6,Memory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,2,1643112048,1,BasicXform,6,PeakMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,2,1348762396,1,BasicXform,6,AverageMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,2,756526,2,BasicXform,7,Time,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,2,1056828480,2,BasicXform,7,Memory,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,2,745692615,2,BasicXform,8,Time,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,2,1056839648,2,BasicXform,8,Memory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,2,1644446664,2,BasicXform,8,PeakMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,2,1350096852,2,BasicXform,8,AverageMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,2,741355,3,BasicXform,9,Time,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,2,1056849880,3,BasicXform,9,Memory,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,2,668197874,3,BasicXform,10,Time,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,2,1056866992,3,BasicXform,10,Memory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,2,1598267440,3,BasicXform,10,PeakMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,2,1350118080,3,BasicXform,10,AverageMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,2,730849,4,BasicXform,11,Time,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,2,1056877728,4,BasicXform,11,Memory,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,2,658935580,4,BasicXform,12,Time,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,2,1057403472,4,BasicXform,12,Memory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,2,1350146380,4,BasicXform,12,AverageMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,2,1598296136,4,BasicXform,12,PeakMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,2,453954,5,BasicXform,13,Time,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,2,1057414992,5,BasicXform,13,Memory,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,2,665666086,5,BasicXform,14,Time,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,2,1059516240,5,BasicXform,14,Memory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,2,1350683408,5,BasicXform,14,AverageMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,2,1598832984,5,BasicXform,14,PeakMemory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,2,195182,1,BasicXform,1,Time,EMFResourceInitialization,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,2,10310704,1,BasicXform,1,Memory,EMFResourceInitialization,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,2,62770588916,1,BasicXform,2,Time,Generation,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,2,963082856,1,BasicXform,2,Memory,Generation,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,2,8663996575,1,BasicXform,3,Time,Initialization,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,2,804388320,1,BasicXform,3,Memory,Initialization,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,2,1439357408,1,BasicXform,3,AverageMemory,Initialization,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,2,2803443648,1,BasicXform,3,PeakMemory,Initialization,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,2,1664656481,1,BasicXform,4,Time,M2MTransformation1,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,2,884915944,1,BasicXform,4,Memory,M2MTransformation1,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,2,1171763165,1,BasicXform,4,AverageMemory,M2MTransformation1,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,2,1493697984,1,BasicXform,4,PeakMemory,M2MTransformation1,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,2,38383683,1,BasicXform,5,Time,Modification,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,2,891228120,1,BasicXform,5,Memory,Modification,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,2,55011,1,BasicXform,6,Time,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,2,891229000,1,BasicXform,6,Memory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,2,938096688,1,BasicXform,6,PeakMemory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,2,938096688,1,BasicXform,6,AverageMemory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,2,2335785,2,BasicXform,7,Time,Modification,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,2,891259448,2,BasicXform,7,Memory,Modification,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,2,45194,2,BasicXform,8,Time,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,2,891260328,2,BasicXform,8,Memory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,2,938128016,2,BasicXform,8,AverageMemory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,2,986310104,2,BasicXform,8,PeakMemory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,2,1921739,3,BasicXform,9,Time,Modification,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,2,891290680,3,BasicXform,9,Memory,Modification,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,2,17749,3,BasicXform,10,Time,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,2,891291560,3,BasicXform,10,Memory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,2,938159248,3,BasicXform,10,PeakMemory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,2,938159248,3,BasicXform,10,AverageMemory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,2,1959851,4,BasicXform,11,Time,Modification,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,2,891323088,4,BasicXform,11,Memory,Modification,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,2,17919,4,BasicXform,12,Time,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,2,891323992,4,BasicXform,12,Memory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,2,938191680,4,BasicXform,12,PeakMemory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,2,924457264,4,BasicXform,12,AverageMemory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,2,1757560,5,BasicXform,13,Time,Modification,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,2,891354744,5,BasicXform,13,Memory,Modification,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,2,58535,5,BasicXform,14,Time,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,2,891355624,5,BasicXform,14,Memory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,2,938223312,5,BasicXform,14,PeakMemory,M2MTransformation2,StatisticBasedCase
INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,2,938223312,5,BasicXform,14,AverageMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,2,302494,1,BasicXform,1,Time,EMFResourceInitialization,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,2,9682376,1,BasicXform,1,Memory,EMFResourceInitialization,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,2,3202947760,1,BasicXform,2,Time,Generation,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,2,101298864,1,BasicXform,2,Memory,Generation,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,2,128356537,1,BasicXform,3,Time,Initialization,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,2,21347272,1,BasicXform,3,Memory,Initialization,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,2,86899648,1,BasicXform,3,AverageMemory,Initialization,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,2,140371984,1,BasicXform,3,PeakMemory,Initialization,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,2,395978043,1,BasicXform,4,Time,M2MTransformation1,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,2,31492296,1,BasicXform,4,Memory,M2MTransformation1,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,2,170168384,1,BasicXform,4,AverageMemory,M2MTransformation1,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,2,276468760,1,BasicXform,4,PeakMemory,M2MTransformation1,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,2,407849,1,BasicXform,5,Time,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,2,31492888,1,BasicXform,5,Memory,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,2,343537767,1,BasicXform,6,Time,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,2,31518936,1,BasicXform,6,Memory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,2,286614696,1,BasicXform,6,PeakMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,2,180314252,1,BasicXform,6,AverageMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,2,407721,2,BasicXform,7,Time,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,2,31519400,2,BasicXform,7,Memory,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,2,338760358,2,BasicXform,8,Time,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,2,31532120,2,BasicXform,8,Memory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,2,286641096,2,BasicXform,8,PeakMemory,M2MTransformation2,StatisticBasedCase
