MetricName,MetricValue,Tool,PhaseName,Scenario,Sequence,RunIndex,CaseName,Iteration,Size
AverageMemory,44269864,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,BasicXform,4,1,StatisticBasedCase,1,1
Time,2353283,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,BasicXform,5,1,StatisticBasedCase,1,1
Memory,12862184,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,BasicXform,5,1,StatisticBasedCase,1,1
Time,16799,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,6,1,StatisticBasedCase,1,1
Memory,12863056,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,6,1,StatisticBasedCase,1,1
AverageMemory,23600536,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,6,1,StatisticBasedCase,1,1
PeakMemory,34337816,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,6,1,StatisticBasedCase,1,1
Time,2428429,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,BasicXform,7,1,StatisticBasedCase,2,1
Memory,12890128,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,BasicXform,7,1,StatisticBasedCase,2,1
Time,20155,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,8,1,StatisticBasedCase,2,1
Memory,12891000,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,8,1,StatisticBasedCase,2,1
PeakMemory,55840616,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,8,1,StatisticBasedCase,2,1
AverageMemory,34365760,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,8,1,StatisticBasedCase,2,1
Time,1991593,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,BasicXform,9,1,StatisticBasedCase,3,1
Memory,12918360,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,BasicXform,9,1,StatisticBasedCase,3,1
Time,19031,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,10,1,StatisticBasedCase,3,1
Memory,12919232,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,10,1,StatisticBasedCase,3,1
AverageMemory,23656712,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,10,1,StatisticBasedCase,3,1
PeakMemory,34393992,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,10,1,StatisticBasedCase,3,1
Time,2119776,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,BasicXform,11,1,StatisticBasedCase,4,1
Memory,12948064,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,BasicXform,11,1,StatisticBasedCase,4,1
Time,20229,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,12,1,StatisticBasedCase,4,1
Memory,12948960,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,12,1,StatisticBasedCase,4,1
PeakMemory,55898576,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,12,1,StatisticBasedCase,4,1
AverageMemory,34423720,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,12,1,StatisticBasedCase,4,1
Time,2135799,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,BasicXform,13,1,StatisticBasedCase,5,1
Memory,12973824,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,BasicXform,13,1,StatisticBasedCase,5,1
Time,20480,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,14,1,StatisticBasedCase,5,1
Memory,12975496,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,14,1,StatisticBasedCase,5,1
PeakMemory,34449456,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,14,1,StatisticBasedCase,5,1
AverageMemory,23712176,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,14,1,StatisticBasedCase,5,1
Time,347645,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EMFResourceInitialization,BasicXform,1,2,StatisticBasedCase,1,1
Memory,9478920,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EMFResourceInitialization,BasicXform,1,2,StatisticBasedCase,1,1
Time,53702671,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,BasicXform,2,2,StatisticBasedCase,1,1
Memory,10842080,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,BasicXform,2,2,StatisticBasedCase,1,1
Time,31020145,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,BasicXform,3,2,StatisticBasedCase,1,1
Memory,10959512,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,BasicXform,3,2,StatisticBasedCase,1,1
AverageMemory,52542992,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,BasicXform,3,2,StatisticBasedCase,1,1
PeakMemory,74017848,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,BasicXform,3,2,StatisticBasedCase,1,1
Time,11896729,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,BasicXform,4,2,StatisticBasedCase,1,1
Memory,11549928,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,BasicXform,4,2,StatisticBasedCase,1,1
AverageMemory,32434944,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,BasicXform,4,2,StatisticBasedCase,1,1
PeakMemory,32434944,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,BasicXform,4,2,StatisticBasedCase,1,1
Time,228912,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,BasicXform,5,2,StatisticBasedCase,1,1
Memory,11553384,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,BasicXform,5,2,StatisticBasedCase,1,1
Time,11602335,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,6,2,StatisticBasedCase,1,1
Memory,11575048,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,6,2,StatisticBasedCase,1,1
PeakMemory,33029016,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,6,2,StatisticBasedCase,1,1
AverageMemory,33029016,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,6,2,StatisticBasedCase,1,1
Time,190343,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,BasicXform,7,2,StatisticBasedCase,2,1
Memory,11580664,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,BasicXform,7,2,StatisticBasedCase,2,1
Time,10799364,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,8,2,StatisticBasedCase,2,1
Memory,11590128,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,8,2,StatisticBasedCase,2,1
AverageMemory,33056296,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,8,2,StatisticBasedCase,2,1
PeakMemory,33056296,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,8,2,StatisticBasedCase,2,1
Time,221543,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,BasicXform,9,2,StatisticBasedCase,3,1
Memory,11594064,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,BasicXform,9,2,StatisticBasedCase,3,1
Time,11463832,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,10,2,StatisticBasedCase,3,1
Memory,11604008,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,10,2,StatisticBasedCase,3,1
PeakMemory,33069696,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,10,2,StatisticBasedCase,3,1
AverageMemory,33069696,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,10,2,StatisticBasedCase,3,1
Time,184263,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,BasicXform,11,2,StatisticBasedCase,4,1
Memory,11607888,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,BasicXform,11,2,StatisticBasedCase,4,1
Time,11425744,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,12,2,StatisticBasedCase,4,1
Memory,11647304,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,12,2,StatisticBasedCase,4,1
PeakMemory,33083544,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,12,2,StatisticBasedCase,4,1
AverageMemory,33083544,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,12,2,StatisticBasedCase,4,1
Time,259950,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,BasicXform,13,2,StatisticBasedCase,5,1
Memory,11651112,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,BasicXform,13,2,StatisticBasedCase,5,1
Time,11616626,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,14,2,StatisticBasedCase,5,1
Memory,11660896,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,14,2,StatisticBasedCase,5,1
AverageMemory,33126744,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,14,2,StatisticBasedCase,5,1
PeakMemory,33126744,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,14,2,StatisticBasedCase,5,1
Time,373529,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,EMFResourceInitialization,BasicXform,1,1,StatisticBasedCase,1,2
Memory,9522280,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,EMFResourceInitialization,BasicXform,1,1,StatisticBasedCase,1,2
Time,197447683,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Generation,BasicXform,2,1,StatisticBasedCase,1,2
Memory,12119776,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Generation,BasicXform,2,1,StatisticBasedCase,1,2
Time,50881676,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Initialization,BasicXform,3,1,StatisticBasedCase,1,2
Memory,12672920,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Initialization,BasicXform,3,1,StatisticBasedCase,1,2
PeakMemory,95662576,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Initialization,BasicXform,3,1,StatisticBasedCase,1,2
AverageMemory,52712856,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Initialization,BasicXform,3,1,StatisticBasedCase,1,2
Time,38977086,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation1,BasicXform,4,1,StatisticBasedCase,1,2
Memory,13772768,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation1,BasicXform,4,1,StatisticBasedCase,1,2
PeakMemory,34148352,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation1,BasicXform,4,1,StatisticBasedCase,1,2
AverageMemory,34148352,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation1,BasicXform,4,1,StatisticBasedCase,1,2
Time,226515,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,BasicXform,5,1,StatisticBasedCase,1,2
Memory,13773144,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,BasicXform,5,1,StatisticBasedCase,1,2
Time,34499024,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,6,1,StatisticBasedCase,1,2
Memory,13778008,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,6,1,StatisticBasedCase,1,2
AverageMemory,35248776,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,6,1,StatisticBasedCase,1,2
PeakMemory,35248776,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,6,1,StatisticBasedCase,1,2
Time,232371,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,BasicXform,7,1,StatisticBasedCase,2,2
Memory,13778400,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,BasicXform,7,1,StatisticBasedCase,2,2
Time,33187740,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,8,1,StatisticBasedCase,2,2
Memory,13788616,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,8,1,StatisticBasedCase,2,2
PeakMemory,56728888,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,8,1,StatisticBasedCase,2,2
AverageMemory,35254032,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,8,1,StatisticBasedCase,2,2
Time,120638,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,BasicXform,9,1,StatisticBasedCase,3,2
Memory,13789104,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,BasicXform,9,1,StatisticBasedCase,3,2
Time,37755285,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,10,1,StatisticBasedCase,3,2
Memory,13803264,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,10,1,StatisticBasedCase,3,2
PeakMemory,56739592,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,10,1,StatisticBasedCase,3,2
AverageMemory,35264736,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,10,1,StatisticBasedCase,3,2
Time,174718,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,BasicXform,11,1,StatisticBasedCase,4,2
Memory,13803648,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,BasicXform,11,1,StatisticBasedCase,4,2
Time,36973316,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,12,1,StatisticBasedCase,4,2
Memory,13811768,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,12,1,StatisticBasedCase,4,2
PeakMemory,35279304,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,12,1,StatisticBasedCase,4,2
AverageMemory,35279304,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,12,1,StatisticBasedCase,4,2
Time,127222,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,BasicXform,13,1,StatisticBasedCase,5,2
Memory,13812248,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,BasicXform,13,1,StatisticBasedCase,5,2
Time,35858059,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,14,1,StatisticBasedCase,5,2
Memory,13819264,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,14,1,StatisticBasedCase,5,2
PeakMemory,35287880,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,14,1,StatisticBasedCase,5,2
AverageMemory,35287880,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,14,1,StatisticBasedCase,5,2
Time,282311,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EMFResourceInitialization,BasicXform,1,3,StatisticBasedCase,1,1
Memory,9483392,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EMFResourceInitialization,BasicXform,1,3,StatisticBasedCase,1,1
Time,52069994,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,BasicXform,2,3,StatisticBasedCase,1,1
Memory,10852568,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,BasicXform,2,3,StatisticBasedCase,1,1
Time,34629364,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,BasicXform,3,3,StatisticBasedCase,1,1
Memory,10975328,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,BasicXform,3,3,StatisticBasedCase,1,1
AverageMemory,41810168,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,BasicXform,3,3,StatisticBasedCase,1,1
PeakMemory,52547592,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,BasicXform,3,3,StatisticBasedCase,1,1
Time,10249761,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,BasicXform,4,3,StatisticBasedCase,1,1
Memory,11557304,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,BasicXform,4,3,StatisticBasedCase,1,1
PeakMemory,43188200,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,BasicXform,4,3,StatisticBasedCase,1,1
AverageMemory,32450760,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,BasicXform,4,3,StatisticBasedCase,1,1
Time,376709,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,BasicXform,5,3,StatisticBasedCase,1,1
Memory,11562712,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,BasicXform,5,3,StatisticBasedCase,1,1
Time,10915330,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,6,3,StatisticBasedCase,1,1
Memory,11584776,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,6,3,StatisticBasedCase,1,1
AverageMemory,33038344,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,6,3,StatisticBasedCase,1,1
PeakMemory,54513200,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,6,3,StatisticBasedCase,1,1
Time,231826,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,BasicXform,7,3,StatisticBasedCase,2,1
Memory,11590360,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,BasicXform,7,3,StatisticBasedCase,2,1
Time,11188902,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,8,3,StatisticBasedCase,2,1
Memory,11599136,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,8,3,StatisticBasedCase,2,1
AverageMemory,33065992,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,8,3,StatisticBasedCase,2,1
PeakMemory,33065992,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,8,3,StatisticBasedCase,2,1
Time,391067,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,BasicXform,9,3,StatisticBasedCase,3,1
Memory,11602848,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,BasicXform,9,3,StatisticBasedCase,3,1
Time,11040349,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,10,3,StatisticBasedCase,3,1
Memory,11613816,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,10,3,StatisticBasedCase,3,1
AverageMemory,33078480,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,10,3,StatisticBasedCase,3,1
PeakMemory,33078480,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,10,3,StatisticBasedCase,3,1
Time,191230,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,BasicXform,11,3,StatisticBasedCase,4,1
Memory,11617568,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,BasicXform,11,3,StatisticBasedCase,4,1
Time,10859157,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,12,3,StatisticBasedCase,4,1
Memory,11656016,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,12,3,StatisticBasedCase,4,1
PeakMemory,33093224,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,12,3,StatisticBasedCase,4,1
AverageMemory,33093224,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,12,3,StatisticBasedCase,4,1
Time,305808,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,BasicXform,13,3,StatisticBasedCase,5,1
Memory,11659920,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,BasicXform,13,3,StatisticBasedCase,5,1
Time,12593904,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,14,3,StatisticBasedCase,5,1
Memory,11669344,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,14,3,StatisticBasedCase,5,1
PeakMemory,33135552,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,14,3,StatisticBasedCase,5,1
AverageMemory,33135552,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,14,3,StatisticBasedCase,5,1
Time,265074,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EMFResourceInitialization,BasicXform,1,2,StatisticBasedCase,1,8
Memory,9559072,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EMFResourceInitialization,BasicXform,1,2,StatisticBasedCase,1,8
Time,915929239,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,BasicXform,2,2,StatisticBasedCase,1,8
Memory,34509336,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,BasicXform,2,2,StatisticBasedCase,1,8
Time,107130876,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,BasicXform,3,2,StatisticBasedCase,1,8
Memory,22970392,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,BasicXform,3,2,StatisticBasedCase,1,8
PeakMemory,96547480,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,BasicXform,3,2,StatisticBasedCase,1,8
AverageMemory,64335216,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,BasicXform,3,2,StatisticBasedCase,1,8
Time,72645917,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,BasicXform,4,2,StatisticBasedCase,1,8
Memory,28268568,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,BasicXform,4,2,StatisticBasedCase,1,8
PeakMemory,65920744,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,BasicXform,4,2,StatisticBasedCase,1,8
AverageMemory,55183312,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,BasicXform,4,2,StatisticBasedCase,1,8
Time,299561,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,BasicXform,5,2,StatisticBasedCase,1,8
Memory,28275976,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,BasicXform,5,2,StatisticBasedCase,1,8
Time,79153807,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,6,2,StatisticBasedCase,1,8
Memory,28381944,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,6,2,StatisticBasedCase,1,8
PeakMemory,71226536,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,6,2,StatisticBasedCase,1,8
AverageMemory,60489096,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,6,2,StatisticBasedCase,1,8
Time,228728,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,BasicXform,7,2,StatisticBasedCase,2,8
Memory,28384000,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,BasicXform,7,2,StatisticBasedCase,2,8
Time,77695925,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,8,2,StatisticBasedCase,2,8
Memory,28399312,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,8,2,StatisticBasedCase,2,8
PeakMemory,92809392,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,8,2,StatisticBasedCase,2,8
AverageMemory,60597108,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,8,2,StatisticBasedCase,2,8
Time,336019,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,BasicXform,9,2,StatisticBasedCase,3,8
Memory,28401544,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,BasicXform,9,2,StatisticBasedCase,3,8
Time,79676124,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,10,2,StatisticBasedCase,3,8
Memory,28426072,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,10,2,StatisticBasedCase,3,8
PeakMemory,71352072,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,10,2,StatisticBasedCase,3,8
AverageMemory,60614648,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,10,2,StatisticBasedCase,3,8
Time,342822,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,BasicXform,11,2,StatisticBasedCase,4,8
Memory,28428600,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,BasicXform,11,2,StatisticBasedCase,4,8
Time,69849359,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,12,2,StatisticBasedCase,4,8
Memory,28636544,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,12,2,StatisticBasedCase,4,8
PeakMemory,71379176,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,12,2,StatisticBasedCase,4,8
AverageMemory,60641740,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,12,2,StatisticBasedCase,4,8
Time,231742,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,BasicXform,13,2,StatisticBasedCase,5,8
Memory,28639184,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,BasicXform,13,2,StatisticBasedCase,5,8
Time,62263611,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,14,2,StatisticBasedCase,5,8
Memory,28649664,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,14,2,StatisticBasedCase,5,8
