MetricName,Iteration,Size,Scenario,PhaseName,CaseName,MetricValue,RunIndex,Tool,Sequence
Memory,2,64,BasicXform,M2MTransformation2,StatisticBasedCase,1739752376,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
AverageMemory,2,64,BasicXform,M2MTransformation2,StatisticBasedCase,2030778892,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
PeakMemory,2,64,BasicXform,M2MTransformation2,StatisticBasedCase,2322613728,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
Time,3,64,BasicXform,Modification,StatisticBasedCase,1477758,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,9
Memory,3,64,BasicXform,Modification,StatisticBasedCase,1739960064,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,9
Time,3,64,BasicXform,M2MTransformation2,StatisticBasedCase,708113789,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10
Memory,3,64,BasicXform,M2MTransformation2,StatisticBasedCase,1739974848,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10
PeakMemory,3,64,BasicXform,M2MTransformation2,StatisticBasedCase,2295583960,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10
AverageMemory,3,64,BasicXform,M2MTransformation2,StatisticBasedCase,2031001492,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10
Time,4,64,BasicXform,Modification,StatisticBasedCase,1466620,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,11
Memory,4,64,BasicXform,Modification,StatisticBasedCase,1740182752,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,11
Time,4,64,BasicXform,M2MTransformation2,StatisticBasedCase,703825744,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12
Memory,4,64,BasicXform,M2MTransformation2,StatisticBasedCase,1740197952,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12
PeakMemory,4,64,BasicXform,M2MTransformation2,StatisticBasedCase,2295806504,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12
AverageMemory,4,64,BasicXform,M2MTransformation2,StatisticBasedCase,2031224120,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12
Time,5,64,BasicXform,Modification,StatisticBasedCase,1626699,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13
Memory,5,64,BasicXform,Modification,StatisticBasedCase,1740405960,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13
Time,5,64,BasicXform,M2MTransformation2,StatisticBasedCase,701863819,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14
Memory,5,64,BasicXform,M2MTransformation2,StatisticBasedCase,1740420728,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14
AverageMemory,5,64,BasicXform,M2MTransformation2,StatisticBasedCase,2031447232,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14
PeakMemory,5,64,BasicXform,M2MTransformation2,StatisticBasedCase,2296029544,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14
Time,1,64,BasicXform,EMFResourceInitialization,StatisticBasedCase,1296561,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1
Memory,1,64,BasicXform,EMFResourceInitialization,StatisticBasedCase,11858800,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1
Time,1,64,BasicXform,Generation,StatisticBasedCase,94112998734,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2
Memory,1,64,BasicXform,Generation,StatisticBasedCase,3578830144,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2
Time,1,64,BasicXform,Initialization,StatisticBasedCase,8665384350,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3
Memory,1,64,BasicXform,Initialization,StatisticBasedCase,1646632928,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3
PeakMemory,1,64,BasicXform,Initialization,StatisticBasedCase,3230001400,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3
AverageMemory,1,64,BasicXform,Initialization,StatisticBasedCase,1389945683,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3
Time,1,64,BasicXform,M2MTransformation1,StatisticBasedCase,598298445,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4
Memory,1,64,BasicXform,M2MTransformation1,StatisticBasedCase,1739305736,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4
PeakMemory,1,64,BasicXform,M2MTransformation1,StatisticBasedCase,2123548840,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4
AverageMemory,1,64,BasicXform,M2MTransformation1,StatisticBasedCase,1897013116,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4
Time,1,64,BasicXform,Modification,StatisticBasedCase,2172151,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5
Memory,1,64,BasicXform,Modification,StatisticBasedCase,1739512304,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5
Time,1,64,BasicXform,M2MTransformation2,StatisticBasedCase,738447585,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6
Memory,1,64,BasicXform,M2MTransformation2,StatisticBasedCase,1739528336,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6
AverageMemory,1,64,BasicXform,M2MTransformation2,StatisticBasedCase,2034110872,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6
PeakMemory,1,64,BasicXform,M2MTransformation2,StatisticBasedCase,2286623304,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6
Time,2,64,BasicXform,Modification,StatisticBasedCase,1823665,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,7
Memory,2,64,BasicXform,Modification,StatisticBasedCase,1739735864,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,7
Time,2,64,BasicXform,M2MTransformation2,StatisticBasedCase,704194792,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
Memory,2,64,BasicXform,M2MTransformation2,StatisticBasedCase,1739750632,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
AverageMemory,2,64,BasicXform,M2MTransformation2,StatisticBasedCase,2034334476,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
PeakMemory,2,64,BasicXform,M2MTransformation2,StatisticBasedCase,2286846952,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
Time,3,64,BasicXform,Modification,StatisticBasedCase,1522346,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,9
Memory,3,64,BasicXform,Modification,StatisticBasedCase,1739958320,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,9
Time,3,64,BasicXform,M2MTransformation2,StatisticBasedCase,707660602,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10
Memory,3,64,BasicXform,M2MTransformation2,StatisticBasedCase,1739973136,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10
PeakMemory,3,64,BasicXform,M2MTransformation2,StatisticBasedCase,2287069344,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10
AverageMemory,3,64,BasicXform,M2MTransformation2,StatisticBasedCase,2034556916,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10
Time,4,64,BasicXform,Modification,StatisticBasedCase,1569524,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,11
Memory,4,64,BasicXform,Modification,StatisticBasedCase,1740181008,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,11
Time,4,64,BasicXform,M2MTransformation2,StatisticBasedCase,686541676,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12
Memory,4,64,BasicXform,M2MTransformation2,StatisticBasedCase,1740196208,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12
PeakMemory,4,64,BasicXform,M2MTransformation2,StatisticBasedCase,2287292024,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12
AverageMemory,4,64,BasicXform,M2MTransformation2,StatisticBasedCase,2034779596,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12
Time,5,64,BasicXform,Modification,StatisticBasedCase,1695302,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13
Memory,5,64,BasicXform,Modification,StatisticBasedCase,1740404216,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13
Time,5,64,BasicXform,M2MTransformation2,StatisticBasedCase,890356943,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14
Memory,5,64,BasicXform,M2MTransformation2,StatisticBasedCase,1740418984,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14
AverageMemory,5,64,BasicXform,M2MTransformation2,StatisticBasedCase,2035002848,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14
PeakMemory,5,64,BasicXform,M2MTransformation2,StatisticBasedCase,2287515344,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14
Time,1,64,BasicXform,EMFResourceInitialization,StatisticBasedCase,193561,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
Memory,1,64,BasicXform,EMFResourceInitialization,StatisticBasedCase,11960632,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
Time,1,64,BasicXform,Generation,StatisticBasedCase,84729690916,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
Memory,1,64,BasicXform,Generation,StatisticBasedCase,3399267416,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
Time,1,64,BasicXform,Initialization,StatisticBasedCase,9659283123,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3
Memory,1,64,BasicXform,Initialization,StatisticBasedCase,1693285024,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3
PeakMemory,1,64,BasicXform,Initialization,StatisticBasedCase,3697486016,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3
AverageMemory,1,64,BasicXform,Initialization,StatisticBasedCase,1389946878,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3
Time,1,64,BasicXform,M2MTransformation1,StatisticBasedCase,1550133309,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
Memory,1,64,BasicXform,M2MTransformation1,StatisticBasedCase,1814184008,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
AverageMemory,1,64,BasicXform,M2MTransformation1,StatisticBasedCase,2078524146,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
PeakMemory,1,64,BasicXform,M2MTransformation1,StatisticBasedCase,2371040656,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
Time,1,64,BasicXform,Modification,StatisticBasedCase,20445695,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5
Memory,1,64,BasicXform,Modification,StatisticBasedCase,1825036208,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5
Time,1,64,BasicXform,M2MTransformation2,StatisticBasedCase,36553,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6
Memory,1,64,BasicXform,M2MTransformation2,StatisticBasedCase,1825037056,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6
AverageMemory,1,64,BasicXform,M2MTransformation2,StatisticBasedCase,1866949856,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6
PeakMemory,1,64,BasicXform,M2MTransformation2,StatisticBasedCase,1866949856,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6
Time,2,64,BasicXform,Modification,StatisticBasedCase,1641088,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,7
Memory,2,64,BasicXform,Modification,StatisticBasedCase,1825090280,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,7
Time,2,64,BasicXform,M2MTransformation2,StatisticBasedCase,32265,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8
Memory,2,64,BasicXform,M2MTransformation2,StatisticBasedCase,1825091160,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8
PeakMemory,2,64,BasicXform,M2MTransformation2,StatisticBasedCase,1909964136,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8
AverageMemory,2,64,BasicXform,M2MTransformation2,StatisticBasedCase,1867003960,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8
Time,3,64,BasicXform,Modification,StatisticBasedCase,1365338,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9
Memory,3,64,BasicXform,Modification,StatisticBasedCase,1825144480,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9
Time,3,64,BasicXform,M2MTransformation2,StatisticBasedCase,12837,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10
Memory,3,64,BasicXform,M2MTransformation2,StatisticBasedCase,1825145328,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10
PeakMemory,3,64,BasicXform,M2MTransformation2,StatisticBasedCase,1867058128,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10
AverageMemory,3,64,BasicXform,M2MTransformation2,StatisticBasedCase,1846101828,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10
Time,4,64,BasicXform,Modification,StatisticBasedCase,1394547,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11
Memory,4,64,BasicXform,Modification,StatisticBasedCase,1825199488,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11
Time,4,64,BasicXform,M2MTransformation2,StatisticBasedCase,21158,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12
Memory,4,64,BasicXform,M2MTransformation2,StatisticBasedCase,1825200360,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12
AverageMemory,4,64,BasicXform,M2MTransformation2,StatisticBasedCase,1864244796,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12
PeakMemory,4,64,BasicXform,M2MTransformation2,StatisticBasedCase,1867113160,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12
Time,5,64,BasicXform,Modification,StatisticBasedCase,1310003,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13
Memory,5,64,BasicXform,Modification,StatisticBasedCase,1825253840,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13
Time,5,64,BasicXform,M2MTransformation2,StatisticBasedCase,20311,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14
Memory,5,64,BasicXform,M2MTransformation2,StatisticBasedCase,1825254888,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14
PeakMemory,5,64,BasicXform,M2MTransformation2,StatisticBasedCase,1867167488,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14
AverageMemory,5,64,BasicXform,M2MTransformation2,StatisticBasedCase,1842016884,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14
Time,1,4,BasicXform,EMFResourceInitialization,StatisticBasedCase,152816,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
Memory,1,4,BasicXform,EMFResourceInitialization,StatisticBasedCase,11278784,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
Time,1,4,BasicXform,Generation,StatisticBasedCase,275969836,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
Memory,1,4,BasicXform,Generation,StatisticBasedCase,23725224,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
Time,1,4,BasicXform,Initialization,StatisticBasedCase,68761792,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3
Memory,1,4,BasicXform,Initialization,StatisticBasedCase,21678920,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3
AverageMemory,1,4,BasicXform,Initialization,StatisticBasedCase,54718796,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3
PeakMemory,1,4,BasicXform,Initialization,StatisticBasedCase,76193632,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3
Time,1,4,BasicXform,M2MTransformation1,StatisticBasedCase,114675009,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
Memory,1,4,BasicXform,M2MTransformation1,StatisticBasedCase,26386712,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
AverageMemory,1,4,BasicXform,M2MTransformation1,StatisticBasedCase,64629220,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
PeakMemory,1,4,BasicXform,M2MTransformation1,StatisticBasedCase,96841496,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
Time,1,4,BasicXform,Modification,StatisticBasedCase,2472812,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5
Memory,1,4,BasicXform,Modification,StatisticBasedCase,26821728,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5
Time,1,4,BasicXform,M2MTransformation2,StatisticBasedCase,22447,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6
Memory,1,4,BasicXform,M2MTransformation2,StatisticBasedCase,26822568,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6
PeakMemory,1,4,BasicXform,M2MTransformation2,StatisticBasedCase,48297376,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6
AverageMemory,1,4,BasicXform,M2MTransformation2,StatisticBasedCase,48297376,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6
Time,2,4,BasicXform,Modification,StatisticBasedCase,1594642,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,7
Memory,2,4,BasicXform,Modification,StatisticBasedCase,26853584,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,7
Time,2,4,BasicXform,M2MTransformation2,StatisticBasedCase,24926,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8
Memory,2,4,BasicXform,M2MTransformation2,StatisticBasedCase,26854424,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8
PeakMemory,2,4,BasicXform,M2MTransformation2,StatisticBasedCase,48329232,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8
AverageMemory,2,4,BasicXform,M2MTransformation2,StatisticBasedCase,48329232,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8
Time,3,4,BasicXform,Modification,StatisticBasedCase,1468522,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9
Memory,3,4,BasicXform,Modification,StatisticBasedCase,26889064,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9
Time,3,4,BasicXform,M2MTransformation2,StatisticBasedCase,18362,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10
Memory,3,4,BasicXform,M2MTransformation2,StatisticBasedCase,26889904,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10
AverageMemory,3,4,BasicXform,M2MTransformation2,StatisticBasedCase,37627408,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10
PeakMemory,3,4,BasicXform,M2MTransformation2,StatisticBasedCase,48364712,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10
Time,4,4,BasicXform,Modification,StatisticBasedCase,1604337,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11
Memory,4,4,BasicXform,Modification,StatisticBasedCase,26929936,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11
Time,4,4,BasicXform,M2MTransformation2,StatisticBasedCase,29325,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12
Memory,4,4,BasicXform,M2MTransformation2,StatisticBasedCase,26931000,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12
PeakMemory,4,4,BasicXform,M2MTransformation2,StatisticBasedCase,48405608,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12
AverageMemory,4,4,BasicXform,M2MTransformation2,StatisticBasedCase,48405608,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12
Time,5,4,BasicXform,Modification,StatisticBasedCase,1632877,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13
Memory,5,4,BasicXform,Modification,StatisticBasedCase,26979280,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13
Time,5,4,BasicXform,M2MTransformation2,StatisticBasedCase,25906,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14
Memory,5,4,BasicXform,M2MTransformation2,StatisticBasedCase,26979456,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14
AverageMemory,5,4,BasicXform,M2MTransformation2,StatisticBasedCase,48454716,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14
PeakMemory,5,4,BasicXform,M2MTransformation2,StatisticBasedCase,69929776,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14
Time,1,8,BasicXform,EMFResourceInitialization,StatisticBasedCase,190274,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1
Memory,1,8,BasicXform,EMFResourceInitialization,StatisticBasedCase,11256912,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1
Time,1,8,BasicXform,Generation,StatisticBasedCase,942221168,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2
Memory,1,8,BasicXform,Generation,StatisticBasedCase,57264064,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2
Time,1,8,BasicXform,Initialization,StatisticBasedCase,79704257,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3
Memory,1,8,BasicXform,Initialization,StatisticBasedCase,16148432,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3
AverageMemory,1,8,BasicXform,Initialization,StatisticBasedCase,48632100,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3
PeakMemory,1,8,BasicXform,Initialization,StatisticBasedCase,64308896,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3
Time,1,8,BasicXform,M2MTransformation1,StatisticBasedCase,189764796,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4
Memory,1,8,BasicXform,M2MTransformation1,StatisticBasedCase,19197640,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4
PeakMemory,1,8,BasicXform,M2MTransformation1,StatisticBasedCase,171197256,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4
AverageMemory,1,8,BasicXform,M2MTransformation1,StatisticBasedCase,98612332,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4
Time,1,8,BasicXform,Modification,StatisticBasedCase,189987,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5
Memory,1,8,BasicXform,Modification,StatisticBasedCase,19198032,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5
Time,1,8,BasicXform,M2MTransformation2,StatisticBasedCase,198497582,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,6
Memory,1,8,BasicXform,M2MTransformation2,StatisticBasedCase,19205848,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,6
PeakMemory,1,8,BasicXform,M2MTransformation2,StatisticBasedCase,184984448,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,6
AverageMemory,1,8,BasicXform,M2MTransformation2,StatisticBasedCase,112399532,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,6
Time,2,8,BasicXform,Modification,StatisticBasedCase,166002,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,7
Memory,2,8,BasicXform,Modification,StatisticBasedCase,19206024,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,7
Time,2,8,BasicXform,M2MTransformation2,StatisticBasedCase,190145059,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8
Memory,2,8,BasicXform,M2MTransformation2,StatisticBasedCase,19226160,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8
AverageMemory,2,8,BasicXform,M2MTransformation2,StatisticBasedCase,101670076,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8
PeakMemory,2,8,BasicXform,M2MTransformation2,StatisticBasedCase,163517544,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8
Time,3,8,BasicXform,Modification,StatisticBasedCase,108895,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,9
Memory,3,8,BasicXform,Modification,StatisticBasedCase,19226336,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,9
Time,3,8,BasicXform,M2MTransformation2,StatisticBasedCase,190651885,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,10
Memory,3,8,BasicXform,M2MTransformation2,StatisticBasedCase,19233880,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,10
AverageMemory,3,8,BasicXform,M2MTransformation2,StatisticBasedCase,101690428,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,10
PeakMemory,3,8,BasicXform,M2MTransformation2,StatisticBasedCase,163537936,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,10
Time,4,8,BasicXform,Modification,StatisticBasedCase,195146,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,11
Memory,4,8,BasicXform,Modification,StatisticBasedCase,19234080,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,11
Time,4,8,BasicXform,M2MTransformation2,StatisticBasedCase,176410255,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,12
Memory,4,8,BasicXform,M2MTransformation2,StatisticBasedCase,19242816,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,12
AverageMemory,4,8,BasicXform,M2MTransformation2,StatisticBasedCase,101698228,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,12
PeakMemory,4,8,BasicXform,M2MTransformation2,StatisticBasedCase,163545768,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,12
Time,5,8,BasicXform,Modification,StatisticBasedCase,218950,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,13
Memory,5,8,BasicXform,Modification,StatisticBasedCase,19243016,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,13
Time,5,8,BasicXform,M2MTransformation2,StatisticBasedCase,161679703,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14
Memory,5,8,BasicXform,M2MTransformation2,StatisticBasedCase,19252584,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14
AverageMemory,5,8,BasicXform,M2MTransformation2,StatisticBasedCase,101707208,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14
PeakMemory,5,8,BasicXform,M2MTransformation2,StatisticBasedCase,163554816,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14
Time,1,32,BasicXform,EMFResourceInitialization,StatisticBasedCase,646232,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1
Memory,1,32,BasicXform,EMFResourceInitialization,StatisticBasedCase,11526008,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1
Time,1,32,BasicXform,Generation,StatisticBasedCase,14210600419,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2
