Sequence,CaseName,Scenario,Size,PhaseName,Tool,Iteration,RunIndex,MetricValue,MetricName
8,StatisticBasedCase,BasicXform,1,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,3,13980936,Memory
8,StatisticBasedCase,BasicXform,1,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,3,35447864,PeakMemory
8,StatisticBasedCase,BasicXform,1,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,3,35447864,AverageMemory
9,StatisticBasedCase,BasicXform,1,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,3,129630,Time
9,StatisticBasedCase,BasicXform,1,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,3,13981096,Memory
10,StatisticBasedCase,BasicXform,1,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,3,25692389,Time
10,StatisticBasedCase,BasicXform,1,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,3,13989560,Memory
10,StatisticBasedCase,BasicXform,1,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,3,35456696,PeakMemory
10,StatisticBasedCase,BasicXform,1,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,3,35456696,AverageMemory
11,StatisticBasedCase,BasicXform,1,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,3,115168,Time
11,StatisticBasedCase,BasicXform,1,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,3,13989744,Memory
12,StatisticBasedCase,BasicXform,1,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,3,25977875,Time
12,StatisticBasedCase,BasicXform,1,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,3,13997984,Memory
12,StatisticBasedCase,BasicXform,1,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,3,35465368,AverageMemory
12,StatisticBasedCase,BasicXform,1,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,3,35465368,PeakMemory
13,StatisticBasedCase,BasicXform,1,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,3,163891,Time
13,StatisticBasedCase,BasicXform,1,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,3,13998144,Memory
14,StatisticBasedCase,BasicXform,1,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,3,26536394,Time
14,StatisticBasedCase,BasicXform,1,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,3,14006608,Memory
14,StatisticBasedCase,BasicXform,1,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,3,35473744,AverageMemory
14,StatisticBasedCase,BasicXform,1,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,3,35473744,PeakMemory
1,StatisticBasedCase,BasicXform,32,EMFResourceInitialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,159665,Time
1,StatisticBasedCase,BasicXform,32,EMFResourceInitialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,11609280,Memory
2,StatisticBasedCase,BasicXform,32,Generation,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,14207307159,Time
2,StatisticBasedCase,BasicXform,32,Generation,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,771845360,Memory
3,StatisticBasedCase,BasicXform,32,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,2369741058,Time
3,StatisticBasedCase,BasicXform,32,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,498166808,Memory
3,StatisticBasedCase,BasicXform,32,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,619783987,AverageMemory
3,StatisticBasedCase,BasicXform,32,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,1154191688,PeakMemory
4,StatisticBasedCase,BasicXform,32,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,570658668,Time
4,StatisticBasedCase,BasicXform,32,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,547364632,Memory
4,StatisticBasedCase,BasicXform,32,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,831557944,PeakMemory
4,StatisticBasedCase,BasicXform,32,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,692601540,AverageMemory
5,StatisticBasedCase,BasicXform,32,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,9208714,Time
5,StatisticBasedCase,BasicXform,32,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,551701128,Memory
6,StatisticBasedCase,BasicXform,32,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,38650,Time
6,StatisticBasedCase,BasicXform,32,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,551701976,Memory
6,StatisticBasedCase,BasicXform,32,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,677217968,PeakMemory
6,StatisticBasedCase,BasicXform,32,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,614292904,AverageMemory
7,StatisticBasedCase,BasicXform,32,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,3,1632071,Time
7,StatisticBasedCase,BasicXform,32,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,3,551740200,Memory
8,StatisticBasedCase,BasicXform,32,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,3,30380,Time
8,StatisticBasedCase,BasicXform,32,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,3,551741048,Memory
8,StatisticBasedCase,BasicXform,32,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,3,615823480,AverageMemory
8,StatisticBasedCase,BasicXform,32,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,3,680248008,PeakMemory
9,StatisticBasedCase,BasicXform,32,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,3,1122156,Time
9,StatisticBasedCase,BasicXform,32,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,3,551779736,Memory
10,StatisticBasedCase,BasicXform,32,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,3,15094,Time
10,StatisticBasedCase,BasicXform,32,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,3,551780584,Memory
10,StatisticBasedCase,BasicXform,32,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,3,615863016,PeakMemory
10,StatisticBasedCase,BasicXform,32,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,3,615863016,AverageMemory
11,StatisticBasedCase,BasicXform,32,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,1154895,Time
11,StatisticBasedCase,BasicXform,32,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,551819464,Memory
12,StatisticBasedCase,BasicXform,32,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,14130,Time
12,StatisticBasedCase,BasicXform,32,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,551820336,Memory
12,StatisticBasedCase,BasicXform,32,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,589890964,AverageMemory
12,StatisticBasedCase,BasicXform,32,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,615902768,PeakMemory
13,StatisticBasedCase,BasicXform,32,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,3,1213221,Time
13,StatisticBasedCase,BasicXform,32,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,3,551859008,Memory
14,StatisticBasedCase,BasicXform,32,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,3,12832,Time
14,StatisticBasedCase,BasicXform,32,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,3,551860656,Memory
14,StatisticBasedCase,BasicXform,32,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,3,615942288,PeakMemory
14,StatisticBasedCase,BasicXform,32,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,3,582066164,AverageMemory
1,StatisticBasedCase,BasicXform,1,EMFResourceInitialization,BATCH_OPTIMIZED-TEMPLATE,1,1,221550,Time
1,StatisticBasedCase,BasicXform,1,EMFResourceInitialization,BATCH_OPTIMIZED-TEMPLATE,1,1,11044680,Memory
2,StatisticBasedCase,BasicXform,1,Generation,BATCH_OPTIMIZED-TEMPLATE,1,1,59770243,Time
2,StatisticBasedCase,BasicXform,1,Generation,BATCH_OPTIMIZED-TEMPLATE,1,1,12748520,Memory
3,StatisticBasedCase,BasicXform,1,Initialization,BATCH_OPTIMIZED-TEMPLATE,1,1,13867,Time
3,StatisticBasedCase,BasicXform,1,Initialization,BATCH_OPTIMIZED-TEMPLATE,1,1,11159048,Memory
3,StatisticBasedCase,BasicXform,1,Initialization,BATCH_OPTIMIZED-TEMPLATE,1,1,21896344,AverageMemory
3,StatisticBasedCase,BasicXform,1,Initialization,BATCH_OPTIMIZED-TEMPLATE,1,1,32633440,PeakMemory
4,StatisticBasedCase,BasicXform,1,M2MTransformation1,BATCH_OPTIMIZED-TEMPLATE,1,1,120364820,Time
4,StatisticBasedCase,BasicXform,1,M2MTransformation1,BATCH_OPTIMIZED-TEMPLATE,1,1,11352952,Memory
4,StatisticBasedCase,BasicXform,1,M2MTransformation1,BATCH_OPTIMIZED-TEMPLATE,1,1,193697344,AverageMemory
4,StatisticBasedCase,BasicXform,1,M2MTransformation1,BATCH_OPTIMIZED-TEMPLATE,1,1,354760336,PeakMemory
5,StatisticBasedCase,BasicXform,1,Modification,BATCH_OPTIMIZED-TEMPLATE,1,1,87823,Time
5,StatisticBasedCase,BasicXform,1,Modification,BATCH_OPTIMIZED-TEMPLATE,1,1,11353072,Memory
6,StatisticBasedCase,BasicXform,1,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,1,1,119177263,Time
6,StatisticBasedCase,BasicXform,1,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,1,1,11414096,Memory
6,StatisticBasedCase,BasicXform,1,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,1,1,354954784,PeakMemory
6,StatisticBasedCase,BasicXform,1,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,1,1,193891728,AverageMemory
7,StatisticBasedCase,BasicXform,1,Modification,BATCH_OPTIMIZED-TEMPLATE,2,1,84869,Time
7,StatisticBasedCase,BasicXform,1,Modification,BATCH_OPTIMIZED-TEMPLATE,2,1,11414216,Memory
8,StatisticBasedCase,BasicXform,1,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,2,1,121148241,Time
8,StatisticBasedCase,BasicXform,1,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,2,1,11480360,Memory
8,StatisticBasedCase,BasicXform,1,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,2,1,355015824,PeakMemory
8,StatisticBasedCase,BasicXform,1,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,2,1,193952820,AverageMemory
9,StatisticBasedCase,BasicXform,1,Modification,BATCH_OPTIMIZED-TEMPLATE,3,1,76340,Time
9,StatisticBasedCase,BasicXform,1,Modification,BATCH_OPTIMIZED-TEMPLATE,3,1,11480480,Memory
10,StatisticBasedCase,BasicXform,1,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,3,1,123168649,Time
10,StatisticBasedCase,BasicXform,1,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,3,1,11544976,Memory
10,StatisticBasedCase,BasicXform,1,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,3,1,355081776,PeakMemory
10,StatisticBasedCase,BasicXform,1,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,3,1,194018928,AverageMemory
11,StatisticBasedCase,BasicXform,1,Modification,BATCH_OPTIMIZED-TEMPLATE,4,1,54375,Time
11,StatisticBasedCase,BasicXform,1,Modification,BATCH_OPTIMIZED-TEMPLATE,4,1,11545120,Memory
12,StatisticBasedCase,BasicXform,1,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,4,1,123443888,Time
12,StatisticBasedCase,BasicXform,1,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,4,1,11621896,Memory
12,StatisticBasedCase,BasicXform,1,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,4,1,194083520,AverageMemory
12,StatisticBasedCase,BasicXform,1,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,4,1,355146296,PeakMemory
13,StatisticBasedCase,BasicXform,1,Modification,BATCH_OPTIMIZED-TEMPLATE,5,1,90828,Time
13,StatisticBasedCase,BasicXform,1,Modification,BATCH_OPTIMIZED-TEMPLATE,5,1,11622016,Memory
14,StatisticBasedCase,BasicXform,1,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,5,1,125706407,Time
14,StatisticBasedCase,BasicXform,1,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,5,1,11688336,Memory
14,StatisticBasedCase,BasicXform,1,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,5,1,355223744,PeakMemory
14,StatisticBasedCase,BasicXform,1,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,5,1,194160680,AverageMemory
1,StatisticBasedCase,BasicXform,64,EMFResourceInitialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,2,197675,Time
1,StatisticBasedCase,BasicXform,64,EMFResourceInitialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,2,11910976,Memory
2,StatisticBasedCase,BasicXform,64,Generation,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,2,90700095091,Time
2,StatisticBasedCase,BasicXform,64,Generation,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,2,3616470208,Memory
3,StatisticBasedCase,BasicXform,64,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,2,3216867730,Time
3,StatisticBasedCase,BasicXform,64,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,2,238876240,Memory
3,StatisticBasedCase,BasicXform,64,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,2,1232884600,PeakMemory
3,StatisticBasedCase,BasicXform,64,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,2,657611405,AverageMemory
4,StatisticBasedCase,BasicXform,64,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,2,1183172510,Time
4,StatisticBasedCase,BasicXform,64,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,2,275653744,Memory
4,StatisticBasedCase,BasicXform,64,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,2,1429380936,PeakMemory
4,StatisticBasedCase,BasicXform,64,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,2,977822088,AverageMemory
5,StatisticBasedCase,BasicXform,64,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,2,1049995,Time
5,StatisticBasedCase,BasicXform,64,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,2,275654096,Memory
6,StatisticBasedCase,BasicXform,64,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,2,1161276162,Time
6,StatisticBasedCase,BasicXform,64,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,2,275660176,Memory
6,StatisticBasedCase,BasicXform,64,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,2,1541243656,PeakMemory
6,StatisticBasedCase,BasicXform,64,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,2,1050332994,AverageMemory
7,StatisticBasedCase,BasicXform,64,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,2,510452,Time
7,StatisticBasedCase,BasicXform,64,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,2,275660344,Memory
8,StatisticBasedCase,BasicXform,64,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,2,1121284221,Time
8,StatisticBasedCase,BasicXform,64,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,2,275667736,Memory
8,StatisticBasedCase,BasicXform,64,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,2,1069536957,AverageMemory
8,StatisticBasedCase,BasicXform,64,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,2,1527024800,PeakMemory
9,StatisticBasedCase,BasicXform,64,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,2,421271,Time
9,StatisticBasedCase,BasicXform,64,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,2,275667872,Memory
10,StatisticBasedCase,BasicXform,64,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,2,1108677240,Time
10,StatisticBasedCase,BasicXform,64,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,2,275675320,Memory
10,StatisticBasedCase,BasicXform,64,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,2,1519913704,PeakMemory
10,StatisticBasedCase,BasicXform,64,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,2,1065028432,AverageMemory
11,StatisticBasedCase,BasicXform,64,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,2,420792,Time
11,StatisticBasedCase,BasicXform,64,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,2,275675512,Memory
12,StatisticBasedCase,BasicXform,64,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,2,1098701279,Time
12,StatisticBasedCase,BasicXform,64,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,2,275683192,Memory
12,StatisticBasedCase,BasicXform,64,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,2,1515216304,PeakMemory
12,StatisticBasedCase,BasicXform,64,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,2,1075379570,AverageMemory
13,StatisticBasedCase,BasicXform,64,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,2,627887,Time
13,StatisticBasedCase,BasicXform,64,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,2,275683384,Memory
14,StatisticBasedCase,BasicXform,64,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,2,1096150459,Time
14,StatisticBasedCase,BasicXform,64,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,2,275690752,Memory
14,StatisticBasedCase,BasicXform,64,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,2,1512108008,PeakMemory
14,StatisticBasedCase,BasicXform,64,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,2,1073376954,AverageMemory
1,StatisticBasedCase,BasicXform,2,EMFResourceInitialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,342007,Time
1,StatisticBasedCase,BasicXform,2,EMFResourceInitialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,11170744,Memory
2,StatisticBasedCase,BasicXform,2,Generation,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,154491160,Time
2,StatisticBasedCase,BasicXform,2,Generation,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,15092448,Memory
3,StatisticBasedCase,BasicXform,2,Initialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,41409190,Time
3,StatisticBasedCase,BasicXform,2,Initialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,14420744,Memory
3,StatisticBasedCase,BasicXform,2,Initialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,48991416,AverageMemory
3,StatisticBasedCase,BasicXform,2,Initialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,65097560,PeakMemory
4,StatisticBasedCase,BasicXform,2,M2MTransformation1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,25684802,Time
4,StatisticBasedCase,BasicXform,2,M2MTransformation1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,16220088,Memory
4,StatisticBasedCase,BasicXform,2,M2MTransformation1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,57371032,PeakMemory
4,StatisticBasedCase,BasicXform,2,M2MTransformation1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,35896176,AverageMemory
5,StatisticBasedCase,BasicXform,2,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,483880,Time
5,StatisticBasedCase,BasicXform,2,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,16233936,Memory
6,StatisticBasedCase,BasicXform,2,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,27835182,Time
6,StatisticBasedCase,BasicXform,2,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,16248632,Memory
6,StatisticBasedCase,BasicXform,2,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,59184392,PeakMemory
6,StatisticBasedCase,BasicXform,2,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,48446964,AverageMemory
7,StatisticBasedCase,BasicXform,2,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,1,323079,Time
7,StatisticBasedCase,BasicXform,2,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,1,16297392,Memory
8,StatisticBasedCase,BasicXform,2,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,1,23162543,Time
8,StatisticBasedCase,BasicXform,2,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,1,16315672,Memory
8,StatisticBasedCase,BasicXform,2,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,1,37772992,PeakMemory
8,StatisticBasedCase,BasicXform,2,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,1,37772992,AverageMemory
9,StatisticBasedCase,BasicXform,2,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,1,332192,Time
9,StatisticBasedCase,BasicXform,2,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,1,16329776,Memory
10,StatisticBasedCase,BasicXform,2,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,1,23374434,Time
10,StatisticBasedCase,BasicXform,2,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,1,16352104,Memory
10,StatisticBasedCase,BasicXform,2,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,1,37805376,PeakMemory
10,StatisticBasedCase,BasicXform,2,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,1,37805376,AverageMemory
11,StatisticBasedCase,BasicXform,2,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,1,264119,Time
11,StatisticBasedCase,BasicXform,2,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,1,16366392,Memory
12,StatisticBasedCase,BasicXform,2,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,1,20501650,Time
12,StatisticBasedCase,BasicXform,2,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,1,16380560,Memory
12,StatisticBasedCase,BasicXform,2,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,1,37842016,PeakMemory
12,StatisticBasedCase,BasicXform,2,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,1,37842016,AverageMemory
13,StatisticBasedCase,BasicXform,2,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,1,234026,Time
13,StatisticBasedCase,BasicXform,2,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,1,16395024,Memory
14,StatisticBasedCase,BasicXform,2,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,1,19999159,Time
14,StatisticBasedCase,BasicXform,2,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,1,16408920,Memory
14,StatisticBasedCase,BasicXform,2,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,1,37870624,AverageMemory
14,StatisticBasedCase,BasicXform,2,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,1,37870624,PeakMemory
1,StatisticBasedCase,BasicXform,16,EMFResourceInitialization,BATCH_OPTIMIZED-TEMPLATE,1,3,125757,Time
1,StatisticBasedCase,BasicXform,16,EMFResourceInitialization,BATCH_OPTIMIZED-TEMPLATE,1,3,11213600,Memory
2,StatisticBasedCase,BasicXform,16,Generation,BATCH_OPTIMIZED-TEMPLATE,1,3,3720161700,Time
2,StatisticBasedCase,BasicXform,16,Generation,BATCH_OPTIMIZED-TEMPLATE,1,3,197880576,Memory
