Sequence,Iteration,Scenario,Tool,RunIndex,CaseName,PhaseName,MetricName,Size,MetricValue
5,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,StatisticBasedCase,Modification,Time,2,155366
5,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,StatisticBasedCase,Modification,Memory,2,12921088
6,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Time,2,48585485
6,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Memory,2,12926192
6,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,AverageMemory,2,45134180
6,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,PeakMemory,2,55871592
7,2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,StatisticBasedCase,Modification,Time,2,176009
7,2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,StatisticBasedCase,Modification,Memory,2,12926320
8,2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Time,2,48653533
8,2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Memory,2,12933976
8,2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,PeakMemory,2,77351736
8,2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,AverageMemory,2,45139440
9,3,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,StatisticBasedCase,Modification,Time,2,265386
9,3,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,StatisticBasedCase,Modification,Memory,2,12933976
10,3,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Time,2,47790386
10,3,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Memory,2,12945488
10,3,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,AverageMemory,2,45147084
10,3,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,PeakMemory,2,77359368
11,4,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,StatisticBasedCase,Modification,Time,2,184383
11,4,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,StatisticBasedCase,Modification,Memory,2,12945520
12,4,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Time,2,45428852
12,4,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Memory,2,12951968
12,4,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,PeakMemory,2,55896048
12,4,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,AverageMemory,2,45158636
13,5,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,StatisticBasedCase,Modification,Time,2,174684
13,5,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,StatisticBasedCase,Modification,Memory,2,12951936
14,5,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Time,2,45103196
14,5,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Memory,2,12957640
14,5,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,PeakMemory,2,77377504
14,5,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,AverageMemory,2,45165132
1,1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,EMFResourceInitialization,Time,8,302489
1,1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,EMFResourceInitialization,Memory,8,9447632
2,1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,Generation,Time,8,900079710
2,1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,Generation,Memory,8,31319432
3,1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,Initialization,Time,8,118313177
3,1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,Initialization,Memory,8,20383840
3,1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,Initialization,AverageMemory,8,53473652
3,1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,Initialization,PeakMemory,8,85685944
4,1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,M2MTransformation1,Time,8,80261394
4,1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,M2MTransformation1,Memory,8,23609936
4,1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,M2MTransformation1,AverageMemory,8,52596692
4,1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,M2MTransformation1,PeakMemory,8,63334104
5,1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,Modification,Time,8,494143
5,1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,Modification,Memory,8,23613088
6,1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Time,8,85454725
6,1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Memory,8,23719432
6,1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,PeakMemory,8,66563752
6,1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,AverageMemory,8,55826236
7,2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,Modification,Time,8,265082
7,2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,Modification,Memory,8,23721336
8,2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Time,8,74335680
8,2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Memory,8,23727712
8,2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,PeakMemory,8,66671808
8,2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,AverageMemory,8,55934388
9,3,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,Modification,Time,8,277037
9,3,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,Modification,Memory,8,23729856
10,3,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Time,8,77845081
10,3,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Memory,8,23740368
10,3,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,PeakMemory,8,66680392
10,3,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,AverageMemory,8,55942940
11,4,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,Modification,Time,8,327924
11,4,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,Modification,Memory,8,23742312
12,4,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Time,8,75400506
12,4,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Memory,8,23944448
12,4,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,PeakMemory,8,66692808
12,4,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,AverageMemory,8,55955388
13,5,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,Modification,Time,8,285303
13,5,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,Modification,Memory,8,23946600
14,5,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Time,8,65226670
14,5,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Memory,8,23949528
14,5,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,PeakMemory,8,66897056
14,5,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,AverageMemory,8,56159644
1,1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,EMFResourceInitialization,Time,64,400782
1,1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,EMFResourceInitialization,Memory,64,10219952
2,1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Generation,Time,64,66769797289
2,1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Generation,Memory,64,1721109272
3,1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Initialization,Time,64,12106737452
3,1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Initialization,Memory,64,1010569200
3,1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Initialization,PeakMemory,64,2877210920
3,1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Initialization,AverageMemory,64,1168063525
4,1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,M2MTransformation1,Time,64,1598356761
4,1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,M2MTransformation1,Memory,64,1064304136
4,1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,M2MTransformation1,PeakMemory,64,1601032440
4,1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,M2MTransformation1,AverageMemory,64,1313159106
5,1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Modification,Time,64,18453899
5,1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Modification,Memory,64,1066130472
6,1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,Time,64,58441
6,1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,Memory,64,1066131352
6,1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,AverageMemory,64,1111519672
6,1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,PeakMemory,64,1157321488
7,2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Modification,Time,64,1884917
7,2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Modification,Memory,64,1066185784
8,2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,Time,64,18895
8,2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,Memory,64,1066186664
8,2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,PeakMemory,64,1111574952
8,2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,AverageMemory,64,1111574952
9,3,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Modification,Time,64,2250349
9,3,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Modification,Memory,64,1066212568
10,3,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,Time,64,18662
10,3,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,Memory,64,1066213448
10,3,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,AverageMemory,64,1111601736
10,3,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,PeakMemory,64,1111601736
11,4,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Modification,Time,64,2392851
11,4,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Modification,Memory,64,1066240432
12,4,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,Time,64,15514
12,4,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,Memory,64,1066241336
12,4,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,AverageMemory,64,1097586332
12,4,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,PeakMemory,64,1111629624
13,5,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Modification,Time,64,1785177
13,5,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Modification,Memory,64,1066268024
14,5,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,Time,64,17099
14,5,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,Memory,64,1066269704
14,5,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,PeakMemory,64,1111657192
14,5,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,AverageMemory,64,1088963148
1,1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,EMFResourceInitialization,Time,8,232865
1,1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,EMFResourceInitialization,Memory,8,9297912
2,1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,Generation,Time,8,1052266582
2,1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,Generation,Memory,8,32695688
3,1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,Initialization,Time,8,31709
3,1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,Initialization,Memory,8,10393912
3,1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,Initialization,PeakMemory,8,42605744
3,1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,Initialization,AverageMemory,8,15934152
4,1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,M2MTransformation1,Time,8,8082324529
4,1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,M2MTransformation1,Memory,8,12177576
4,1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,M2MTransformation1,AverageMemory,8,518351382
4,1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,M2MTransformation1,PeakMemory,8,1438085016
5,1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,Modification,Time,8,231388
5,1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,Modification,Memory,8,12177696
6,1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,Time,8,7901732020
6,1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,Memory,8,12668944
6,1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,PeakMemory,8,1443965096
6,1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,AverageMemory,8,803896519
7,2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,Modification,Time,8,146181
7,2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,Modification,Memory,8,12669040
8,2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,Time,8,7940010406
8,2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,Memory,8,13186592
8,2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,PeakMemory,8,1444325352
8,2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,AverageMemory,8,774915115
9,3,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,Modification,Time,8,146621
9,3,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,Modification,Memory,8,13186688
10,3,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,Time,8,7953367511
10,3,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,Memory,8,13658120
10,3,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,AverageMemory,8,766108332
10,3,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,PeakMemory,8,1445817784
11,4,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,Modification,Time,8,115119
11,4,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,Modification,Memory,8,13658240
12,4,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,Time,8,7971670357
12,4,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,Memory,8,14228520
12,4,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,AverageMemory,8,744507491
12,4,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,PeakMemory,8,1446510592
13,5,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,Modification,Time,8,107991
13,5,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,Modification,Memory,8,14228616
14,5,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,Time,8,7994796767
14,5,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,Memory,8,14701968
14,5,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,AverageMemory,8,760829909
14,5,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,PeakMemory,8,1446884288
1,1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,EMFResourceInitialization,Time,64,295475
1,1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,EMFResourceInitialization,Memory,64,10081752
2,1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,Generation,Time,64,70426306829
2,1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,Generation,Memory,64,1721443288
3,1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,Initialization,Time,64,11390244964
3,1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,Initialization,Memory,64,976743688
3,1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,Initialization,PeakMemory,64,2417224448
3,1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,Initialization,AverageMemory,64,1266834370
4,1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,M2MTransformation1,Time,64,628209237
4,1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,M2MTransformation1,Memory,64,1015409408
4,1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,M2MTransformation1,PeakMemory,64,1328436120
4,1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,M2MTransformation1,AverageMemory,64,1174570948
5,1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,Modification,Time,64,1041693
5,1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,Modification,Memory,64,1015422560
6,1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,Time,64,749286888
6,1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,Memory,64,1016750088
6,1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,AverageMemory,64,1228685644
6,1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,PeakMemory,64,1394556328
7,2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,Modification,Time,64,841529
7,2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,Modification,Memory,64,1016788184
8,2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,Time,64,698116102
8,2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,Memory,64,1016785800
8,2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,AverageMemory,64,1230051356
8,2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,PeakMemory,64,1444020328
9,3,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,Modification,Time,64,814019
9,3,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,Modification,Memory,64,1016795928
10,3,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,Time,64,680646482
10,3,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,Memory,64,1016804648
10,3,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,AverageMemory,64,1230059004
10,3,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,PeakMemory,64,1395929680
11,4,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,Modification,Time,64,845343
11,4,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,Modification,Memory,64,1016815360
12,4,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,Time,64,667901025
12,4,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,Memory,64,1017352448
12,4,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,PeakMemory,64,1444047664
12,4,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,AverageMemory,64,1230078624
13,5,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,Modification,Time,64,793075
13,5,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,Modification,Memory,64,1017363400
14,5,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,Time,64,671357988
14,5,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,Memory,64,1019466704
14,5,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,PeakMemory,64,1396497448
14,5,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,AverageMemory,64,1230626624
1,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,StatisticBasedCase,EMFResourceInitialization,Time,8,572006
1,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,StatisticBasedCase,EMFResourceInitialization,Memory,8,9536848
2,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,StatisticBasedCase,Generation,Time,8,1007529147
2,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,StatisticBasedCase,Generation,Memory,8,33623752
3,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,StatisticBasedCase,Initialization,Time,8,112284729
3,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,StatisticBasedCase,Initialization,Memory,8,14441272
