Iteration,Scenario,MetricName,Size,CaseName,RunIndex,Sequence,PhaseName,Tool,MetricValue
1,BasicXform,Time,32,StatisticBasedCase,1,5,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8326333
1,BasicXform,Memory,32,StatisticBasedCase,1,5,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,347193952
1,BasicXform,Time,32,StatisticBasedCase,1,6,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,49174
1,BasicXform,Memory,32,StatisticBasedCase,1,6,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,347194832
1,BasicXform,PeakMemory,32,StatisticBasedCase,1,6,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,475771272
1,BasicXform,AverageMemory,32,StatisticBasedCase,1,6,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,411346744
2,BasicXform,Time,32,StatisticBasedCase,1,7,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2080992
2,BasicXform,Memory,32,StatisticBasedCase,1,7,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,347232312
2,BasicXform,Time,32,StatisticBasedCase,1,8,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,28665
2,BasicXform,Memory,32,StatisticBasedCase,1,8,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,347233192
2,BasicXform,PeakMemory,32,StatisticBasedCase,1,8,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,411385104
2,BasicXform,AverageMemory,32,StatisticBasedCase,1,8,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,411385104
3,BasicXform,Time,32,StatisticBasedCase,1,9,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1402626
3,BasicXform,Memory,32,StatisticBasedCase,1,9,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,347271152
3,BasicXform,Time,32,StatisticBasedCase,1,10,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,18427
3,BasicXform,Memory,32,StatisticBasedCase,1,10,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,347272032
3,BasicXform,AverageMemory,32,StatisticBasedCase,1,10,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,411423944
3,BasicXform,PeakMemory,32,StatisticBasedCase,1,10,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,411423944
4,BasicXform,Time,32,StatisticBasedCase,1,11,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1358365
4,BasicXform,Memory,32,StatisticBasedCase,1,11,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,347310072
4,BasicXform,Time,32,StatisticBasedCase,1,12,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,20804
4,BasicXform,Memory,32,StatisticBasedCase,1,12,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,347310976
4,BasicXform,AverageMemory,32,StatisticBasedCase,1,12,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,411462888
4,BasicXform,PeakMemory,32,StatisticBasedCase,1,12,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,411462888
5,BasicXform,Time,32,StatisticBasedCase,1,13,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1477241
5,BasicXform,Memory,32,StatisticBasedCase,1,13,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,347348568
5,BasicXform,Time,32,StatisticBasedCase,1,14,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16490
5,BasicXform,Memory,32,StatisticBasedCase,1,14,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,347350248
5,BasicXform,PeakMemory,32,StatisticBasedCase,1,14,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,411501360
5,BasicXform,AverageMemory,32,StatisticBasedCase,1,14,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,379425504
1,BasicXform,Time,1,StatisticBasedCase,3,1,EMFResourceInitialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,245452
1,BasicXform,Memory,1,StatisticBasedCase,3,1,EMFResourceInitialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,11407624
1,BasicXform,Time,1,StatisticBasedCase,3,2,Generation,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,72618284
1,BasicXform,Memory,1,StatisticBasedCase,3,2,Generation,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,13085672
1,BasicXform,Time,1,StatisticBasedCase,3,3,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,56814906
1,BasicXform,Memory,1,StatisticBasedCase,3,3,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,13880208
1,BasicXform,AverageMemory,1,StatisticBasedCase,3,3,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,59836952
1,BasicXform,PeakMemory,1,StatisticBasedCase,3,3,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,86680528
1,BasicXform,Time,1,StatisticBasedCase,3,4,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,24539311
1,BasicXform,Memory,1,StatisticBasedCase,3,4,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14241336
1,BasicXform,AverageMemory,1,StatisticBasedCase,3,4,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,35355688
1,BasicXform,PeakMemory,1,StatisticBasedCase,3,4,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,35355688
1,BasicXform,Time,1,StatisticBasedCase,3,5,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,135753
1,BasicXform,Memory,1,StatisticBasedCase,3,5,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14240184
1,BasicXform,Time,1,StatisticBasedCase,3,6,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,23697795
1,BasicXform,Memory,1,StatisticBasedCase,3,6,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14248664
1,BasicXform,AverageMemory,1,StatisticBasedCase,3,6,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,35715864
1,BasicXform,PeakMemory,1,StatisticBasedCase,3,6,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,35715864
2,BasicXform,Time,1,StatisticBasedCase,3,7,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,179307
2,BasicXform,Memory,1,StatisticBasedCase,3,7,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14248480
2,BasicXform,Time,1,StatisticBasedCase,3,8,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,23848921
2,BasicXform,Memory,1,StatisticBasedCase,3,8,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14257504
2,BasicXform,AverageMemory,1,StatisticBasedCase,3,8,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,35724160
2,BasicXform,PeakMemory,1,StatisticBasedCase,3,8,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,57199016
3,BasicXform,Time,1,StatisticBasedCase,3,9,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,95119
3,BasicXform,Memory,1,StatisticBasedCase,3,9,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14256296
3,BasicXform,Time,1,StatisticBasedCase,3,10,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,24246043
3,BasicXform,Memory,1,StatisticBasedCase,3,10,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14265200
3,BasicXform,PeakMemory,1,StatisticBasedCase,3,10,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,35731976
3,BasicXform,AverageMemory,1,StatisticBasedCase,3,10,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,35731976
4,BasicXform,Time,1,StatisticBasedCase,3,11,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,84223
4,BasicXform,Memory,1,StatisticBasedCase,3,11,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14265040
4,BasicXform,Time,1,StatisticBasedCase,3,12,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,24140366
4,BasicXform,Memory,1,StatisticBasedCase,3,12,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14274168
4,BasicXform,PeakMemory,1,StatisticBasedCase,3,12,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,35740744
4,BasicXform,AverageMemory,1,StatisticBasedCase,3,12,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,35740744
5,BasicXform,Time,1,StatisticBasedCase,3,13,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,133410
5,BasicXform,Memory,1,StatisticBasedCase,3,13,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14272992
5,BasicXform,Time,1,StatisticBasedCase,3,14,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,23376126
5,BasicXform,Memory,1,StatisticBasedCase,3,14,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14280696
5,BasicXform,PeakMemory,1,StatisticBasedCase,3,14,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,35748672
5,BasicXform,AverageMemory,1,StatisticBasedCase,3,14,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,35748672
1,BasicXform,Time,32,StatisticBasedCase,3,1,EMFResourceInitialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,232352
1,BasicXform,Memory,32,StatisticBasedCase,3,1,EMFResourceInitialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11827792
1,BasicXform,Time,32,StatisticBasedCase,3,2,Generation,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12508954238
1,BasicXform,Memory,32,StatisticBasedCase,3,2,Generation,INCR_VIATRA_TRANSFORMATION-TEMPLATE,610902928
1,BasicXform,Time,32,StatisticBasedCase,3,3,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1555208795
1,BasicXform,Memory,32,StatisticBasedCase,3,3,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,298662976
1,BasicXform,PeakMemory,32,StatisticBasedCase,3,3,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1099250128
1,BasicXform,AverageMemory,32,StatisticBasedCase,3,3,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,610990922
1,BasicXform,Time,32,StatisticBasedCase,3,4,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,624538237
1,BasicXform,Memory,32,StatisticBasedCase,3,4,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,343644584
1,BasicXform,PeakMemory,32,StatisticBasedCase,3,4,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,736996176
1,BasicXform,AverageMemory,32,StatisticBasedCase,3,4,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,533799092
1,BasicXform,Time,32,StatisticBasedCase,3,5,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,7739199
1,BasicXform,Memory,32,StatisticBasedCase,3,5,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,347561464
1,BasicXform,Time,32,StatisticBasedCase,3,6,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,57423
1,BasicXform,Memory,32,StatisticBasedCase,3,6,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,347562344
1,BasicXform,AverageMemory,32,StatisticBasedCase,3,6,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,411713976
1,BasicXform,PeakMemory,32,StatisticBasedCase,3,6,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,443926248
2,BasicXform,Time,32,StatisticBasedCase,3,7,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2307090
2,BasicXform,Memory,32,StatisticBasedCase,3,7,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,347598848
2,BasicXform,Time,32,StatisticBasedCase,3,8,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,45687
2,BasicXform,Memory,32,StatisticBasedCase,3,8,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,347599728
2,BasicXform,AverageMemory,32,StatisticBasedCase,3,8,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,411751360
2,BasicXform,PeakMemory,32,StatisticBasedCase,3,8,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,476175888
3,BasicXform,Time,32,StatisticBasedCase,3,9,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1565089
3,BasicXform,Memory,32,StatisticBasedCase,3,9,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,347636776
3,BasicXform,Time,32,StatisticBasedCase,3,10,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,52203
3,BasicXform,Memory,32,StatisticBasedCase,3,10,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,347637856
3,BasicXform,PeakMemory,32,StatisticBasedCase,3,10,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,476213816
3,BasicXform,AverageMemory,32,StatisticBasedCase,3,10,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,411789288
4,BasicXform,Time,32,StatisticBasedCase,3,11,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1262431
4,BasicXform,Memory,32,StatisticBasedCase,3,11,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,347674720
4,BasicXform,Time,32,StatisticBasedCase,3,12,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14456
4,BasicXform,Memory,32,StatisticBasedCase,3,12,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,347675624
4,BasicXform,AverageMemory,32,StatisticBasedCase,3,12,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,379751540
4,BasicXform,PeakMemory,32,StatisticBasedCase,3,12,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,411827256
5,BasicXform,Time,32,StatisticBasedCase,3,13,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1278932
5,BasicXform,Memory,32,StatisticBasedCase,3,13,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,347712432
5,BasicXform,Time,32,StatisticBasedCase,3,14,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16139
5,BasicXform,Memory,32,StatisticBasedCase,3,14,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,347713312
5,BasicXform,PeakMemory,32,StatisticBasedCase,3,14,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,411864944
5,BasicXform,AverageMemory,32,StatisticBasedCase,3,14,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,411864944
1,BasicXform,Time,1,StatisticBasedCase,1,1,EMFResourceInitialization,BATCH_OPTIMIZED-TEMPLATE,334338
1,BasicXform,Memory,1,StatisticBasedCase,1,1,EMFResourceInitialization,BATCH_OPTIMIZED-TEMPLATE,11234648
1,BasicXform,Time,1,StatisticBasedCase,1,2,Generation,BATCH_OPTIMIZED-TEMPLATE,53332644
1,BasicXform,Memory,1,StatisticBasedCase,1,2,Generation,BATCH_OPTIMIZED-TEMPLATE,12946912
1,BasicXform,Time,1,StatisticBasedCase,1,3,Initialization,BATCH_OPTIMIZED-TEMPLATE,15192
1,BasicXform,Memory,1,StatisticBasedCase,1,3,Initialization,BATCH_OPTIMIZED-TEMPLATE,11348688
1,BasicXform,PeakMemory,1,StatisticBasedCase,1,3,Initialization,BATCH_OPTIMIZED-TEMPLATE,32823128
1,BasicXform,AverageMemory,1,StatisticBasedCase,1,3,Initialization,BATCH_OPTIMIZED-TEMPLATE,22086008
1,BasicXform,Time,1,StatisticBasedCase,1,4,M2MTransformation1,BATCH_OPTIMIZED-TEMPLATE,119513606
1,BasicXform,Memory,1,StatisticBasedCase,1,4,M2MTransformation1,BATCH_OPTIMIZED-TEMPLATE,11541376
1,BasicXform,PeakMemory,1,StatisticBasedCase,1,4,M2MTransformation1,BATCH_OPTIMIZED-TEMPLATE,333473664
1,BasicXform,AverageMemory,1,StatisticBasedCase,1,4,M2MTransformation1,BATCH_OPTIMIZED-TEMPLATE,183148852
1,BasicXform,Time,1,StatisticBasedCase,1,5,Modification,BATCH_OPTIMIZED-TEMPLATE,92588
1,BasicXform,Memory,1,StatisticBasedCase,1,5,Modification,BATCH_OPTIMIZED-TEMPLATE,11541464
1,BasicXform,Time,1,StatisticBasedCase,1,6,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,122352311
1,BasicXform,Memory,1,StatisticBasedCase,1,6,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,11601720
1,BasicXform,PeakMemory,1,StatisticBasedCase,1,6,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,355141888
1,BasicXform,AverageMemory,1,StatisticBasedCase,1,6,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,183342088
2,BasicXform,Time,1,StatisticBasedCase,1,7,Modification,BATCH_OPTIMIZED-TEMPLATE,41505
2,BasicXform,Memory,1,StatisticBasedCase,1,7,Modification,BATCH_OPTIMIZED-TEMPLATE,11601808
2,BasicXform,Time,1,StatisticBasedCase,1,8,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,124270316
2,BasicXform,Memory,1,StatisticBasedCase,1,8,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,11667168
2,BasicXform,PeakMemory,1,StatisticBasedCase,1,8,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,376677336
2,BasicXform,AverageMemory,1,StatisticBasedCase,1,8,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,194139984
3,BasicXform,Time,1,StatisticBasedCase,1,9,Modification,BATCH_OPTIMIZED-TEMPLATE,43466
3,BasicXform,Memory,1,StatisticBasedCase,1,9,Modification,BATCH_OPTIMIZED-TEMPLATE,11667256
3,BasicXform,Time,1,StatisticBasedCase,1,10,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,124253088
3,BasicXform,Memory,1,StatisticBasedCase,1,10,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,11728496
3,BasicXform,AverageMemory,1,StatisticBasedCase,1,10,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,194205396
3,BasicXform,PeakMemory,1,StatisticBasedCase,1,10,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,355267856
4,BasicXform,Time,1,StatisticBasedCase,1,11,Modification,BATCH_OPTIMIZED-TEMPLATE,53573
4,BasicXform,Memory,1,StatisticBasedCase,1,11,Modification,BATCH_OPTIMIZED-TEMPLATE,11728608
4,BasicXform,Time,1,StatisticBasedCase,1,12,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,128773705
4,BasicXform,Memory,1,StatisticBasedCase,1,12,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,11806248
4,BasicXform,PeakMemory,1,StatisticBasedCase,1,12,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,398280080
4,BasicXform,AverageMemory,1,StatisticBasedCase,1,12,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,205004768
5,BasicXform,Time,1,StatisticBasedCase,1,13,Modification,BATCH_OPTIMIZED-TEMPLATE,49319
5,BasicXform,Memory,1,StatisticBasedCase,1,13,Modification,BATCH_OPTIMIZED-TEMPLATE,11806336
5,BasicXform,Time,1,StatisticBasedCase,1,14,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,127800259
5,BasicXform,Memory,1,StatisticBasedCase,1,14,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,11871200
5,BasicXform,PeakMemory,1,StatisticBasedCase,1,14,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,355407824
5,BasicXform,AverageMemory,1,StatisticBasedCase,1,14,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,194344920
1,BasicXform,Time,64,StatisticBasedCase,2,1,EMFResourceInitialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,332481
1,BasicXform,Memory,64,StatisticBasedCase,2,1,EMFResourceInitialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,12109808
1,BasicXform,Time,64,StatisticBasedCase,2,2,Generation,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,83293923897
1,BasicXform,Memory,64,StatisticBasedCase,2,2,Generation,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2698954072
1,BasicXform,Time,64,StatisticBasedCase,2,3,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3502271450
1,BasicXform,Memory,64,StatisticBasedCase,2,3,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,228203208
1,BasicXform,PeakMemory,64,StatisticBasedCase,2,3,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1188679912
1,BasicXform,AverageMemory,64,StatisticBasedCase,2,3,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,659226418
1,BasicXform,Time,64,StatisticBasedCase,2,4,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1296411962
1,BasicXform,Memory,64,StatisticBasedCase,2,4,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,267210568
1,BasicXform,AverageMemory,64,StatisticBasedCase,2,4,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,940204938
1,BasicXform,PeakMemory,64,StatisticBasedCase,2,4,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1454428680
1,BasicXform,Time,64,StatisticBasedCase,2,5,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,976955
1,BasicXform,Memory,64,StatisticBasedCase,2,5,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,267208584
1,BasicXform,Time,64,StatisticBasedCase,2,6,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1194416312
1,BasicXform,Memory,64,StatisticBasedCase,2,6,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,267217080
1,BasicXform,PeakMemory,64,StatisticBasedCase,2,6,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1527039864
1,BasicXform,AverageMemory,64,StatisticBasedCase,2,6,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1041480194
2,BasicXform,Time,64,StatisticBasedCase,2,7,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,428022
2,BasicXform,Memory,64,StatisticBasedCase,2,7,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,267216904
2,BasicXform,Time,64,StatisticBasedCase,2,8,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1209853000
2,BasicXform,Memory,64,StatisticBasedCase,2,8,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,267224384
2,BasicXform,PeakMemory,64,StatisticBasedCase,2,8,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1557929048
2,BasicXform,AverageMemory,64,StatisticBasedCase,2,8,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1022252053
3,BasicXform,Time,64,StatisticBasedCase,2,9,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,409648
3,BasicXform,Memory,64,StatisticBasedCase,2,9,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,267224208
3,BasicXform,Time,64,StatisticBasedCase,2,10,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1111165150
3,BasicXform,Memory,64,StatisticBasedCase,2,10,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,267231736
3,BasicXform,AverageMemory,64,StatisticBasedCase,2,10,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1082960218
3,BasicXform,PeakMemory,64,StatisticBasedCase,2,10,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1549094648
4,BasicXform,Time,64,StatisticBasedCase,2,11,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,392420
4,BasicXform,Memory,64,StatisticBasedCase,2,11,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,267231584
4,BasicXform,Time,64,StatisticBasedCase,2,12,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1112541798
4,BasicXform,Memory,64,StatisticBasedCase,2,12,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,267239592
