CaseName,PhaseName,Tool,Scenario,MetricValue,MetricName,Sequence,Iteration,Size,RunIndex
StatisticBasedCase,Initialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1268684044,AverageMemory,3,1,64,1
StatisticBasedCase,M2MTransformation1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,631488183,Time,4,1,64,1
StatisticBasedCase,M2MTransformation1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1015789448,Memory,4,1,64,1
StatisticBasedCase,M2MTransformation1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1329960864,PeakMemory,4,1,64,1
StatisticBasedCase,M2MTransformation1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1175588748,AverageMemory,4,1,64,1
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1365683,Time,5,1,64,1
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1015803016,Memory,5,1,64,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,703532131,Time,6,1,64,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1017141256,Memory,6,1,64,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1256549676,AverageMemory,6,1,64,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1443811016,PeakMemory,6,1,64,1
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,845220,Time,7,2,64,1
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1017179896,Memory,7,2,64,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,627136300,Time,8,2,64,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1017172472,Memory,8,2,64,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1257861152,AverageMemory,8,2,64,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1445057120,PeakMemory,8,2,64,1
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,871571,Time,9,3,64,1
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1017182728,Memory,9,3,64,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,628362925,Time,10,3,64,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1017189176,Memory,10,3,64,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1257863972,AverageMemory,10,3,64,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1445059928,PeakMemory,10,3,64,1
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,785930,Time,11,4,64,1
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1017199744,Memory,11,4,64,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,623323940,Time,12,4,64,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1017731800,Memory,12,4,64,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1445076616,PeakMemory,12,4,64,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1257880852,AverageMemory,12,4,64,1
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,484000,Time,13,5,64,1
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1017743520,Memory,13,5,64,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,623328902,Time,14,5,64,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1019842744,Memory,14,5,64,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1258424648,AverageMemory,14,5,64,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,1445620488,PeakMemory,14,5,64,1
StatisticBasedCase,EMFResourceInitialization,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,153314,Time,1,1,16,3
StatisticBasedCase,EMFResourceInitialization,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,9766344,Memory,1,1,16,3
StatisticBasedCase,Generation,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,3877431634,Time,2,1,16,3
StatisticBasedCase,Generation,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,93707752,Memory,2,1,16,3
StatisticBasedCase,Initialization,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,452168271,Time,3,1,16,3
StatisticBasedCase,Initialization,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,51685112,Memory,3,1,16,3
StatisticBasedCase,Initialization,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,233842976,PeakMemory,3,1,16,3
StatisticBasedCase,Initialization,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,133663060,AverageMemory,3,1,16,3
StatisticBasedCase,M2MTransformation1,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,225396245,Time,4,1,16,3
StatisticBasedCase,M2MTransformation1,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,63400568,Memory,4,1,16,3
StatisticBasedCase,M2MTransformation1,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,179232432,PeakMemory,4,1,16,3
StatisticBasedCase,M2MTransformation1,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,136716840,AverageMemory,4,1,16,3
StatisticBasedCase,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,1249258,Time,5,1,16,3
StatisticBasedCase,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,63406176,Memory,5,1,16,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,46861480,Time,6,1,16,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,63159056,Memory,6,1,16,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,116659920,AverageMemory,6,1,16,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,127397344,PeakMemory,6,1,16,3
StatisticBasedCase,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,641231,Time,7,2,16,3
StatisticBasedCase,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,63164368,Memory,7,2,16,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,45045173,Time,8,2,16,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,63214496,Memory,8,2,16,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,105680688,AverageMemory,8,2,16,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,105680688,PeakMemory,8,2,16,3
StatisticBasedCase,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,449259,Time,9,3,16,3
StatisticBasedCase,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,63219632,Memory,9,3,16,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,40804208,Time,10,3,16,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,63246792,Memory,10,3,16,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,105735952,AverageMemory,10,3,16,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,148685648,PeakMemory,10,3,16,3
StatisticBasedCase,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,535521,Time,11,4,16,3
StatisticBasedCase,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,63252384,Memory,11,4,16,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,39604021,Time,12,4,16,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,63279480,Memory,12,4,16,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,105768728,AverageMemory,12,4,16,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,105768728,PeakMemory,12,4,16,3
StatisticBasedCase,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,539828,Time,13,5,16,3
StatisticBasedCase,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,63284896,Memory,13,5,16,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,37645951,Time,14,5,16,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,63311344,Memory,14,5,16,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,105801216,AverageMemory,14,5,16,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,105801216,PeakMemory,14,5,16,3
StatisticBasedCase,EMFResourceInitialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,BasicXform,256101,Time,1,1,16,1
StatisticBasedCase,EMFResourceInitialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,BasicXform,9703680,Memory,1,1,16,1
StatisticBasedCase,Generation,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,BasicXform,4062543864,Time,2,1,16,1
StatisticBasedCase,Generation,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,BasicXform,99816904,Memory,2,1,16,1
StatisticBasedCase,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,BasicXform,95912619,Time,3,1,16,1
StatisticBasedCase,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,BasicXform,13836104,Memory,3,1,16,1
StatisticBasedCase,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,BasicXform,76034720,PeakMemory,3,1,16,1
StatisticBasedCase,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,BasicXform,65297296,AverageMemory,3,1,16,1
StatisticBasedCase,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,BasicXform,127984508239,Time,4,1,16,1
StatisticBasedCase,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,BasicXform,16505112,Memory,4,1,16,1
StatisticBasedCase,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,BasicXform,3104176576,PeakMemory,4,1,16,1
StatisticBasedCase,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,BasicXform,1047456911,AverageMemory,4,1,16,1
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,BasicXform,663088,Time,5,1,16,1
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,BasicXform,16504888,Memory,5,1,16,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,BasicXform,127944962086,Time,6,1,16,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,BasicXform,16512424,Memory,6,1,16,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,BasicXform,1136058045,AverageMemory,6,1,16,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,BasicXform,3052761912,PeakMemory,6,1,16,1
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,BasicXform,240228,Time,7,2,16,1
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,BasicXform,16512224,Memory,7,2,16,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,BasicXform,127398438838,Time,8,2,16,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,BasicXform,16515496,Memory,8,2,16,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,BasicXform,3040645088,PeakMemory,8,2,16,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,BasicXform,1091173021,AverageMemory,8,2,16,1
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,BasicXform,189552,Time,9,3,16,1
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,BasicXform,16515272,Memory,9,3,16,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,BasicXform,127517595804,Time,10,3,16,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,BasicXform,16519048,Memory,10,3,16,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,BasicXform,1148093664,AverageMemory,10,3,16,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,BasicXform,3037098904,PeakMemory,10,3,16,1
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,BasicXform,211546,Time,11,4,16,1
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,BasicXform,16518848,Memory,11,4,16,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,BasicXform,128103742626,Time,12,4,16,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,BasicXform,16522040,Memory,12,4,16,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,BasicXform,1128203488,AverageMemory,12,4,16,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,BasicXform,3028092360,PeakMemory,12,4,16,1
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,BasicXform,188284,Time,13,5,16,1
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,BasicXform,16521816,Memory,13,5,16,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,BasicXform,127431944196,Time,14,5,16,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,BasicXform,16524104,Memory,14,5,16,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,BasicXform,1085350578,AverageMemory,14,5,16,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,BasicXform,3025534344,PeakMemory,14,5,16,1
StatisticBasedCase,EMFResourceInitialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,384080,Time,1,1,16,5
StatisticBasedCase,EMFResourceInitialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,9693352,Memory,1,1,16,5
StatisticBasedCase,Generation,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,4022746879,Time,2,1,16,5
StatisticBasedCase,Generation,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,101128840,Memory,2,1,16,5
StatisticBasedCase,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,213009187,Time,3,1,16,5
StatisticBasedCase,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,24281456,Memory,3,1,16,5
StatisticBasedCase,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,82619428,AverageMemory,3,1,16,5
StatisticBasedCase,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,110677712,PeakMemory,3,1,16,5
StatisticBasedCase,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,386810926,Time,4,1,16,5
StatisticBasedCase,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,29775664,Memory,4,1,16,5
StatisticBasedCase,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,256546360,PeakMemory,4,1,16,5
StatisticBasedCase,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,161493168,AverageMemory,4,1,16,5
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,758247,Time,5,1,16,5
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,29776304,Memory,5,1,16,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,330825399,Time,6,1,16,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,29787856,Memory,6,1,16,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,240566504,PeakMemory,6,1,16,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,156250756,AverageMemory,6,1,16,5
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,379842,Time,7,2,16,5
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,29787232,Memory,7,2,16,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,283020089,Time,8,2,16,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,29799128,Memory,8,2,16,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,240585656,PeakMemory,8,2,16,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,156265796,AverageMemory,8,2,16,5
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,255853,Time,9,3,16,5
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,29798256,Memory,9,3,16,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,260232685,Time,10,3,16,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,29802896,Memory,10,3,16,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,156272708,AverageMemory,10,3,16,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,240588456,PeakMemory,10,3,16,5
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,228510,Time,11,4,16,5
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,29803296,Memory,11,4,16,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,259465178,Time,12,4,16,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,29809688,Memory,12,4,16,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,240593560,PeakMemory,12,4,16,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,156277792,AverageMemory,12,4,16,5
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,268435,Time,13,5,16,5
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,29810152,Memory,13,5,16,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,255902670,Time,14,5,16,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,29814192,Memory,14,5,16,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,156284624,AverageMemory,14,5,16,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,240600392,PeakMemory,14,5,16,5
StatisticBasedCase,EMFResourceInitialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,612977,Time,1,1,16,4
StatisticBasedCase,EMFResourceInitialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,9691224,Memory,1,1,16,4
StatisticBasedCase,Generation,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,4223944552,Time,2,1,16,4
StatisticBasedCase,Generation,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,101126856,Memory,2,1,16,4
StatisticBasedCase,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,229653889,Time,3,1,16,4
StatisticBasedCase,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,24282288,Memory,3,1,16,4
StatisticBasedCase,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,82196120,AverageMemory,3,1,16,4
StatisticBasedCase,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,110113032,PeakMemory,3,1,16,4
StatisticBasedCase,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,350998363,Time,4,1,16,4
StatisticBasedCase,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,29778168,Memory,4,1,16,4
StatisticBasedCase,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,233658488,PeakMemory,4,1,16,4
StatisticBasedCase,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,149908248,AverageMemory,4,1,16,4
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,748618,Time,5,1,16,4
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,29778808,Memory,5,1,16,4
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,283487264,Time,6,1,16,4
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,29806800,Memory,6,1,16,4
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,239155272,PeakMemory,6,1,16,4
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,155404992,AverageMemory,6,1,16,4
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1392384,Time,7,2,16,4
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,29805928,Memory,7,2,16,4
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,255227124,Time,8,2,16,4
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,29813912,Memory,8,2,16,4
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,239182344,PeakMemory,8,2,16,4
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,155432088,AverageMemory,8,2,16,4
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,263345,Time,9,3,16,4
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,29814320,Memory,9,3,16,4
