PhaseName,Sequence,Size,Scenario,RunIndex,CaseName,MetricValue,Iteration,Tool,MetricName
Modification,11,2,BasicXform,1,StatisticBasedCase,88790,4,BATCH_OPTIMIZED-TEMPLATE,Time
Modification,11,2,BasicXform,1,StatisticBasedCase,10211512,4,BATCH_OPTIMIZED-TEMPLATE,Memory
M2MTransformation2,12,2,BasicXform,1,StatisticBasedCase,388722174,4,BATCH_OPTIMIZED-TEMPLATE,Time
M2MTransformation2,12,2,BasicXform,1,StatisticBasedCase,10349336,4,BATCH_OPTIMIZED-TEMPLATE,Memory
M2MTransformation2,12,2,BasicXform,1,StatisticBasedCase,485165972,4,BATCH_OPTIMIZED-TEMPLATE,AverageMemory
M2MTransformation2,12,2,BasicXform,1,StatisticBasedCase,939469728,4,BATCH_OPTIMIZED-TEMPLATE,PeakMemory
Modification,13,2,BasicXform,1,StatisticBasedCase,80421,5,BATCH_OPTIMIZED-TEMPLATE,Time
Modification,13,2,BasicXform,1,StatisticBasedCase,10349432,5,BATCH_OPTIMIZED-TEMPLATE,Memory
M2MTransformation2,14,2,BasicXform,1,StatisticBasedCase,372869431,5,BATCH_OPTIMIZED-TEMPLATE,Time
M2MTransformation2,14,2,BasicXform,1,StatisticBasedCase,10463776,5,BATCH_OPTIMIZED-TEMPLATE,Memory
M2MTransformation2,14,2,BasicXform,1,StatisticBasedCase,494585688,5,BATCH_OPTIMIZED-TEMPLATE,AverageMemory
M2MTransformation2,14,2,BasicXform,1,StatisticBasedCase,958215616,5,BATCH_OPTIMIZED-TEMPLATE,PeakMemory
EMFResourceInitialization,1,2,BasicXform,1,StatisticBasedCase,580421,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time
EMFResourceInitialization,1,2,BasicXform,1,StatisticBasedCase,9467112,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory
Generation,2,2,BasicXform,1,StatisticBasedCase,123530904,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time
Generation,2,2,BasicXform,1,StatisticBasedCase,11838104,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory
Initialization,3,2,BasicXform,1,StatisticBasedCase,81960816,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time
Initialization,3,2,BasicXform,1,StatisticBasedCase,12153688,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory
Initialization,3,2,BasicXform,1,StatisticBasedCase,63398444,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory
Initialization,3,2,BasicXform,1,StatisticBasedCase,74135896,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory
M2MTransformation1,4,2,BasicXform,1,StatisticBasedCase,56037543,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time
M2MTransformation1,4,2,BasicXform,1,StatisticBasedCase,12744432,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory
M2MTransformation1,4,2,BasicXform,1,StatisticBasedCase,33629120,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory
M2MTransformation1,4,2,BasicXform,1,StatisticBasedCase,33629120,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory
Modification,5,2,BasicXform,1,StatisticBasedCase,141592,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time
Modification,5,2,BasicXform,1,StatisticBasedCase,12744232,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory
M2MTransformation2,6,2,BasicXform,1,StatisticBasedCase,58201631,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time
M2MTransformation2,6,2,BasicXform,1,StatisticBasedCase,12748672,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory
M2MTransformation2,6,2,BasicXform,1,StatisticBasedCase,55694744,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory
M2MTransformation2,6,2,BasicXform,1,StatisticBasedCase,44957304,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory
Modification,7,2,BasicXform,1,StatisticBasedCase,199814,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time
Modification,7,2,BasicXform,1,StatisticBasedCase,12748448,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory
M2MTransformation2,8,2,BasicXform,1,StatisticBasedCase,54419471,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time
M2MTransformation2,8,2,BasicXform,1,StatisticBasedCase,12755544,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory
M2MTransformation2,8,2,BasicXform,1,StatisticBasedCase,55698984,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory
M2MTransformation2,8,2,BasicXform,1,StatisticBasedCase,44961532,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory
Modification,9,2,BasicXform,1,StatisticBasedCase,163235,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time
Modification,9,2,BasicXform,1,StatisticBasedCase,12755320,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory
M2MTransformation2,10,2,BasicXform,1,StatisticBasedCase,55783111,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time
M2MTransformation2,10,2,BasicXform,1,StatisticBasedCase,12767040,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory
M2MTransformation2,10,2,BasicXform,1,StatisticBasedCase,44968380,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory
M2MTransformation2,10,2,BasicXform,1,StatisticBasedCase,55705808,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory
Modification,11,2,BasicXform,1,StatisticBasedCase,161970,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time
Modification,11,2,BasicXform,1,StatisticBasedCase,12766840,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory
M2MTransformation2,12,2,BasicXform,1,StatisticBasedCase,51288002,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time
M2MTransformation2,12,2,BasicXform,1,StatisticBasedCase,12774528,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory
M2MTransformation2,12,2,BasicXform,1,StatisticBasedCase,55717368,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory
M2MTransformation2,12,2,BasicXform,1,StatisticBasedCase,44979932,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory
Modification,13,2,BasicXform,1,StatisticBasedCase,170580,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time
Modification,13,2,BasicXform,1,StatisticBasedCase,12774432,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory
M2MTransformation2,14,2,BasicXform,1,StatisticBasedCase,49757166,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time
M2MTransformation2,14,2,BasicXform,1,StatisticBasedCase,12780584,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory
M2MTransformation2,14,2,BasicXform,1,StatisticBasedCase,55724888,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory
M2MTransformation2,14,2,BasicXform,1,StatisticBasedCase,44987476,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory
EMFResourceInitialization,1,8,BasicXform,1,StatisticBasedCase,576455,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
EMFResourceInitialization,1,8,BasicXform,1,StatisticBasedCase,9446792,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
Generation,2,8,BasicXform,1,StatisticBasedCase,959827479,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
Generation,2,8,BasicXform,1,StatisticBasedCase,32803904,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
Initialization,3,8,BasicXform,1,StatisticBasedCase,129885233,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
Initialization,3,8,BasicXform,1,StatisticBasedCase,21001648,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
Initialization,3,8,BasicXform,1,StatisticBasedCase,96433520,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory
Initialization,3,8,BasicXform,1,StatisticBasedCase,64221216,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory
M2MTransformation1,4,8,BasicXform,1,StatisticBasedCase,80173099,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
M2MTransformation1,4,8,BasicXform,1,StatisticBasedCase,24272424,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
M2MTransformation1,4,8,BasicXform,1,StatisticBasedCase,63952120,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory
M2MTransformation1,4,8,BasicXform,1,StatisticBasedCase,53214604,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory
Modification,5,8,BasicXform,1,StatisticBasedCase,456436,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
Modification,5,8,BasicXform,1,StatisticBasedCase,24280312,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
M2MTransformation2,6,8,BasicXform,1,StatisticBasedCase,84590353,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
M2MTransformation2,6,8,BasicXform,1,StatisticBasedCase,24390136,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
M2MTransformation2,6,8,BasicXform,1,StatisticBasedCase,67230800,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory
M2MTransformation2,6,8,BasicXform,1,StatisticBasedCase,56493372,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory
Modification,7,8,BasicXform,1,StatisticBasedCase,458372,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
Modification,7,8,BasicXform,1,StatisticBasedCase,24396888,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
M2MTransformation2,8,8,BasicXform,1,StatisticBasedCase,87847725,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
M2MTransformation2,8,8,BasicXform,1,StatisticBasedCase,24409120,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
M2MTransformation2,8,8,BasicXform,1,StatisticBasedCase,56609960,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory
M2MTransformation2,8,8,BasicXform,1,StatisticBasedCase,88822256,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory
Modification,9,8,BasicXform,1,StatisticBasedCase,498368,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
Modification,9,8,BasicXform,1,StatisticBasedCase,24418080,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
M2MTransformation2,10,8,BasicXform,1,StatisticBasedCase,75637716,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
M2MTransformation2,10,8,BasicXform,1,StatisticBasedCase,24428424,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
M2MTransformation2,10,8,BasicXform,1,StatisticBasedCase,67368536,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory
M2MTransformation2,10,8,BasicXform,1,StatisticBasedCase,56631124,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory
Modification,11,8,BasicXform,1,StatisticBasedCase,389495,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
Modification,11,8,BasicXform,1,StatisticBasedCase,24437488,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
M2MTransformation2,12,8,BasicXform,1,StatisticBasedCase,70749115,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
M2MTransformation2,12,8,BasicXform,1,StatisticBasedCase,24642288,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
M2MTransformation2,12,8,BasicXform,1,StatisticBasedCase,56650588,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory
M2MTransformation2,12,8,BasicXform,1,StatisticBasedCase,67388032,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory
Modification,13,8,BasicXform,1,StatisticBasedCase,397327,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
Modification,13,8,BasicXform,1,StatisticBasedCase,24650992,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
M2MTransformation2,14,8,BasicXform,1,StatisticBasedCase,68786260,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
M2MTransformation2,14,8,BasicXform,1,StatisticBasedCase,24654656,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
M2MTransformation2,14,8,BasicXform,1,StatisticBasedCase,67601488,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory
M2MTransformation2,14,8,BasicXform,1,StatisticBasedCase,56864056,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory
EMFResourceInitialization,1,64,BasicXform,3,StatisticBasedCase,160920,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time
EMFResourceInitialization,1,64,BasicXform,3,StatisticBasedCase,10221992,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory
Generation,2,64,BasicXform,3,StatisticBasedCase,81955652059,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time
Generation,2,64,BasicXform,3,StatisticBasedCase,1579621312,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory
Initialization,3,64,BasicXform,3,StatisticBasedCase,10996606388,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time
Initialization,3,64,BasicXform,3,StatisticBasedCase,974236216,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory
Initialization,3,64,BasicXform,3,StatisticBasedCase,1196836042,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory
Initialization,3,64,BasicXform,3,StatisticBasedCase,2845916792,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory
M2MTransformation1,4,64,BasicXform,3,StatisticBasedCase,1558412026,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time
M2MTransformation1,4,64,BasicXform,3,StatisticBasedCase,1027677888,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory
M2MTransformation1,4,64,BasicXform,3,StatisticBasedCase,1277505138,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory
M2MTransformation1,4,64,BasicXform,3,StatisticBasedCase,1510235904,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory
Modification,5,64,BasicXform,3,StatisticBasedCase,18137608,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time
Modification,5,64,BasicXform,3,StatisticBasedCase,1029498352,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory
M2MTransformation2,6,64,BasicXform,3,StatisticBasedCase,62173,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time
M2MTransformation2,6,64,BasicXform,3,StatisticBasedCase,1029499232,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory
M2MTransformation2,6,64,BasicXform,3,StatisticBasedCase,1073186896,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory
M2MTransformation2,6,64,BasicXform,3,StatisticBasedCase,1073186896,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory
Modification,7,64,BasicXform,3,StatisticBasedCase,2231236,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time
Modification,7,64,BasicXform,3,StatisticBasedCase,1029527784,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory
M2MTransformation2,8,64,BasicXform,3,StatisticBasedCase,19998,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time
M2MTransformation2,8,64,BasicXform,3,StatisticBasedCase,1029528664,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory
M2MTransformation2,8,64,BasicXform,3,StatisticBasedCase,988982324,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory
M2MTransformation2,8,64,BasicXform,3,StatisticBasedCase,1073216328,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory
Modification,9,64,BasicXform,3,StatisticBasedCase,2005826,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time
Modification,9,64,BasicXform,3,StatisticBasedCase,1029557744,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory
M2MTransformation2,10,64,BasicXform,3,StatisticBasedCase,16977,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time
M2MTransformation2,10,64,BasicXform,3,StatisticBasedCase,1029558824,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory
M2MTransformation2,10,64,BasicXform,3,StatisticBasedCase,1073246288,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory
M2MTransformation2,10,64,BasicXform,3,StatisticBasedCase,1073684796,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory
Modification,11,64,BasicXform,3,StatisticBasedCase,1795102,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time
Modification,11,64,BasicXform,3,StatisticBasedCase,1029587504,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory
M2MTransformation2,12,64,BasicXform,3,StatisticBasedCase,38467,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time
M2MTransformation2,12,64,BasicXform,3,StatisticBasedCase,1029588408,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory
M2MTransformation2,12,64,BasicXform,3,StatisticBasedCase,1073276072,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory
M2MTransformation2,12,64,BasicXform,3,StatisticBasedCase,1073276072,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory
Modification,13,64,BasicXform,3,StatisticBasedCase,1611501,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time
Modification,13,64,BasicXform,3,StatisticBasedCase,1029616960,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory
M2MTransformation2,14,64,BasicXform,3,StatisticBasedCase,14583,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time
M2MTransformation2,14,64,BasicXform,3,StatisticBasedCase,1029617840,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory
M2MTransformation2,14,64,BasicXform,3,StatisticBasedCase,1073305504,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory
M2MTransformation2,14,64,BasicXform,3,StatisticBasedCase,1054869644,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory
EMFResourceInitialization,1,8,BasicXform,2,StatisticBasedCase,216171,1,BATCH_OPTIMIZED-TEMPLATE,Time
EMFResourceInitialization,1,8,BasicXform,2,StatisticBasedCase,9297744,1,BATCH_OPTIMIZED-TEMPLATE,Memory
Generation,2,8,BasicXform,2,StatisticBasedCase,960265047,1,BATCH_OPTIMIZED-TEMPLATE,Time
Generation,2,8,BasicXform,2,StatisticBasedCase,32667360,1,BATCH_OPTIMIZED-TEMPLATE,Memory
Initialization,3,8,BasicXform,2,StatisticBasedCase,30761,1,BATCH_OPTIMIZED-TEMPLATE,Time
Initialization,3,8,BasicXform,2,StatisticBasedCase,10402864,1,BATCH_OPTIMIZED-TEMPLATE,Memory
Initialization,3,8,BasicXform,2,StatisticBasedCase,21139872,1,BATCH_OPTIMIZED-TEMPLATE,AverageMemory
Initialization,3,8,BasicXform,2,StatisticBasedCase,31876992,1,BATCH_OPTIMIZED-TEMPLATE,PeakMemory
M2MTransformation1,4,8,BasicXform,2,StatisticBasedCase,7328996577,1,BATCH_OPTIMIZED-TEMPLATE,Time
M2MTransformation1,4,8,BasicXform,2,StatisticBasedCase,12186096,1,BATCH_OPTIMIZED-TEMPLATE,Memory
M2MTransformation1,4,8,BasicXform,2,StatisticBasedCase,604898576,1,BATCH_OPTIMIZED-TEMPLATE,AverageMemory
M2MTransformation1,4,8,BasicXform,2,StatisticBasedCase,1438101848,1,BATCH_OPTIMIZED-TEMPLATE,PeakMemory
Modification,5,8,BasicXform,2,StatisticBasedCase,197115,1,BATCH_OPTIMIZED-TEMPLATE,Time
Modification,5,8,BasicXform,2,StatisticBasedCase,12186224,1,BATCH_OPTIMIZED-TEMPLATE,Memory
M2MTransformation2,6,8,BasicXform,2,StatisticBasedCase,7114980905,1,BATCH_OPTIMIZED-TEMPLATE,Time
M2MTransformation2,6,8,BasicXform,2,StatisticBasedCase,12678576,1,BATCH_OPTIMIZED-TEMPLATE,Memory
M2MTransformation2,6,8,BasicXform,2,StatisticBasedCase,1444588024,1,BATCH_OPTIMIZED-TEMPLATE,PeakMemory
M2MTransformation2,6,8,BasicXform,2,StatisticBasedCase,593101147,1,BATCH_OPTIMIZED-TEMPLATE,AverageMemory
Modification,7,8,BasicXform,2,StatisticBasedCase,132082,2,BATCH_OPTIMIZED-TEMPLATE,Time
Modification,7,8,BasicXform,2,StatisticBasedCase,12678672,2,BATCH_OPTIMIZED-TEMPLATE,Memory
M2MTransformation2,8,8,BasicXform,2,StatisticBasedCase,7169047034,2,BATCH_OPTIMIZED-TEMPLATE,Time
M2MTransformation2,8,8,BasicXform,2,StatisticBasedCase,13196208,2,BATCH_OPTIMIZED-TEMPLATE,Memory
M2MTransformation2,8,8,BasicXform,2,StatisticBasedCase,544855044,2,BATCH_OPTIMIZED-TEMPLATE,AverageMemory
M2MTransformation2,8,8,BasicXform,2,StatisticBasedCase,1445424504,2,BATCH_OPTIMIZED-TEMPLATE,PeakMemory
Modification,9,8,BasicXform,2,StatisticBasedCase,117611,3,BATCH_OPTIMIZED-TEMPLATE,Time
Modification,9,8,BasicXform,2,StatisticBasedCase,13196304,3,BATCH_OPTIMIZED-TEMPLATE,Memory
M2MTransformation2,10,8,BasicXform,2,StatisticBasedCase,7193411724,3,BATCH_OPTIMIZED-TEMPLATE,Time
M2MTransformation2,10,8,BasicXform,2,StatisticBasedCase,13667336,3,BATCH_OPTIMIZED-TEMPLATE,Memory
M2MTransformation2,10,8,BasicXform,2,StatisticBasedCase,526337713,3,BATCH_OPTIMIZED-TEMPLATE,AverageMemory
M2MTransformation2,10,8,BasicXform,2,StatisticBasedCase,1445860168,3,BATCH_OPTIMIZED-TEMPLATE,PeakMemory
Modification,11,8,BasicXform,2,StatisticBasedCase,176099,4,BATCH_OPTIMIZED-TEMPLATE,Time
Modification,11,8,BasicXform,2,StatisticBasedCase,13667456,4,BATCH_OPTIMIZED-TEMPLATE,Memory
M2MTransformation2,12,8,BasicXform,2,StatisticBasedCase,7204854984,4,BATCH_OPTIMIZED-TEMPLATE,Time
M2MTransformation2,12,8,BasicXform,2,StatisticBasedCase,14237720,4,BATCH_OPTIMIZED-TEMPLATE,Memory
M2MTransformation2,12,8,BasicXform,2,StatisticBasedCase,1446536192,4,BATCH_OPTIMIZED-TEMPLATE,PeakMemory
M2MTransformation2,12,8,BasicXform,2,StatisticBasedCase,520586245,4,BATCH_OPTIMIZED-TEMPLATE,AverageMemory
Modification,13,8,BasicXform,2,StatisticBasedCase,119206,5,BATCH_OPTIMIZED-TEMPLATE,Time
Modification,13,8,BasicXform,2,StatisticBasedCase,14237840,5,BATCH_OPTIMIZED-TEMPLATE,Memory
M2MTransformation2,14,8,BasicXform,2,StatisticBasedCase,7233143295,5,BATCH_OPTIMIZED-TEMPLATE,Time
M2MTransformation2,14,8,BasicXform,2,StatisticBasedCase,14712152,5,BATCH_OPTIMIZED-TEMPLATE,Memory
M2MTransformation2,14,8,BasicXform,2,StatisticBasedCase,1446901704,5,BATCH_OPTIMIZED-TEMPLATE,PeakMemory
M2MTransformation2,14,8,BasicXform,2,StatisticBasedCase,511533072,5,BATCH_OPTIMIZED-TEMPLATE,AverageMemory
EMFResourceInitialization,1,64,BasicXform,2,StatisticBasedCase,422415,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
EMFResourceInitialization,1,64,BasicXform,2,StatisticBasedCase,10082856,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
Generation,2,64,BasicXform,2,StatisticBasedCase,67982085044,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
Generation,2,64,BasicXform,2,StatisticBasedCase,1721297816,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
Initialization,3,64,BasicXform,2,StatisticBasedCase,11233638580,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
Initialization,3,64,BasicXform,2,StatisticBasedCase,977561592,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
Initialization,3,64,BasicXform,2,StatisticBasedCase,1134456340,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory
Initialization,3,64,BasicXform,2,StatisticBasedCase,2356752344,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory
M2MTransformation1,4,64,BasicXform,2,StatisticBasedCase,703346782,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
M2MTransformation1,4,64,BasicXform,2,StatisticBasedCase,1016234184,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
M2MTransformation1,4,64,BasicXform,2,StatisticBasedCase,1319613896,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory
M2MTransformation1,4,64,BasicXform,2,StatisticBasedCase,1169966264,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory
Modification,5,64,BasicXform,2,StatisticBasedCase,979345,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
Modification,5,64,BasicXform,2,StatisticBasedCase,1016247656,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
M2MTransformation2,6,64,BasicXform,2,StatisticBasedCase,772106411,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
M2MTransformation2,6,64,BasicXform,2,StatisticBasedCase,1017569688,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
M2MTransformation2,6,64,BasicXform,2,StatisticBasedCase,1393090640,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory
M2MTransformation2,6,64,BasicXform,2,StatisticBasedCase,1228222164,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory
Modification,7,64,BasicXform,2,StatisticBasedCase,1061516,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
Modification,7,64,BasicXform,2,StatisticBasedCase,1017608392,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
M2MTransformation2,8,64,BasicXform,2,StatisticBasedCase,714870162,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
M2MTransformation2,8,64,BasicXform,2,StatisticBasedCase,1017616368,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
M2MTransformation2,8,64,BasicXform,2,StatisticBasedCase,1394451080,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory
M2MTransformation2,8,64,BasicXform,2,StatisticBasedCase,1229582752,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory
