PhaseName,RunIndex,Size,MetricName,Sequence,Tool,Iteration,CaseName,Scenario,MetricValue
Initialization,1,64,Time,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,2712997742
Initialization,1,64,Memory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,238574480
Initialization,1,64,PeakMemory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,1208263064
Initialization,1,64,AverageMemory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,619211948
M2MTransformation1,1,64,Time,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,1519144680
M2MTransformation1,1,64,Memory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,275101648
M2MTransformation1,1,64,PeakMemory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,1606141584
M2MTransformation1,1,64,AverageMemory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,947683682
Modification,1,64,Time,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,926201
Modification,1,64,Memory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,275101688
M2MTransformation2,1,64,Time,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,1180756210
M2MTransformation2,1,64,Memory,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,275274360
M2MTransformation2,1,64,AverageMemory,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,1119909685
M2MTransformation2,1,64,PeakMemory,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,1674708584
Modification,1,64,Time,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase,BasicXform,960860
Modification,1,64,Memory,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase,BasicXform,275275168
M2MTransformation2,1,64,Time,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase,BasicXform,1121116280
M2MTransformation2,1,64,Memory,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase,BasicXform,275281928
M2MTransformation2,1,64,PeakMemory,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase,BasicXform,1671321832
M2MTransformation2,1,64,AverageMemory,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase,BasicXform,1168242160
Modification,1,64,Time,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase,BasicXform,920107
Modification,1,64,Memory,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase,BasicXform,275282736
M2MTransformation2,1,64,Time,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase,BasicXform,1075002922
M2MTransformation2,1,64,Memory,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase,BasicXform,275289568
M2MTransformation2,1,64,AverageMemory,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase,BasicXform,1179304368
M2MTransformation2,1,64,PeakMemory,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase,BasicXform,1668982424
Modification,1,64,Time,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,StatisticBasedCase,BasicXform,877533
Modification,1,64,Memory,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,StatisticBasedCase,BasicXform,275290400
M2MTransformation2,1,64,Time,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,StatisticBasedCase,BasicXform,1069208695
M2MTransformation2,1,64,Memory,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,StatisticBasedCase,BasicXform,275297448
M2MTransformation2,1,64,AverageMemory,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,StatisticBasedCase,BasicXform,1178307394
M2MTransformation2,1,64,PeakMemory,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,StatisticBasedCase,BasicXform,1667441288
Modification,1,64,Time,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,StatisticBasedCase,BasicXform,913185
Modification,1,64,Memory,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,StatisticBasedCase,BasicXform,275298280
M2MTransformation2,1,64,Time,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,StatisticBasedCase,BasicXform,1422923255
M2MTransformation2,1,64,Memory,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,StatisticBasedCase,BasicXform,275305088
M2MTransformation2,1,64,AverageMemory,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,StatisticBasedCase,BasicXform,1027260576
M2MTransformation2,1,64,PeakMemory,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,StatisticBasedCase,BasicXform,1666428120
EMFResourceInitialization,1,8,Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,590497
EMFResourceInitialization,1,8,Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,11126432
Generation,1,8,Time,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,654735806
Generation,1,8,Memory,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,35566200
Initialization,1,8,Time,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,182172613
Initialization,1,8,Memory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,26732664
Initialization,1,8,PeakMemory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,55175384
Initialization,1,8,AverageMemory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,44432716
M2MTransformation1,1,8,Time,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,134931883
M2MTransformation1,1,8,Memory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,34318888
M2MTransformation1,1,8,AverageMemory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,69703920
M2MTransformation1,1,8,PeakMemory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,91189312
Modification,1,8,Time,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,299144
Modification,1,8,Memory,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,34325616
M2MTransformation2,1,8,Time,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,119444067
M2MTransformation2,1,8,Memory,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,34350312
M2MTransformation2,1,8,PeakMemory,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,98782192
M2MTransformation2,1,8,AverageMemory,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,77296844
Modification,1,8,Time,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,BasicXform,279083
Modification,1,8,Memory,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,BasicXform,34357616
M2MTransformation2,1,8,Time,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,BasicXform,101351158
M2MTransformation2,1,8,Memory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,BasicXform,34371848
M2MTransformation2,1,8,AverageMemory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,BasicXform,77328836
M2MTransformation2,1,8,PeakMemory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,BasicXform,98814176
Modification,1,8,Time,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase,BasicXform,226361
Modification,1,8,Memory,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase,BasicXform,34379504
M2MTransformation2,1,8,Time,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase,BasicXform,93230744
M2MTransformation2,1,8,Memory,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase,BasicXform,34393872
M2MTransformation2,1,8,AverageMemory,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase,BasicXform,77350720
M2MTransformation2,1,8,PeakMemory,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase,BasicXform,120321400
Modification,1,8,Time,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase,BasicXform,215919
Modification,1,8,Memory,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase,BasicXform,34401520
M2MTransformation2,1,8,Time,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase,BasicXform,87405045
M2MTransformation2,1,8,Memory,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase,BasicXform,34415920
M2MTransformation2,1,8,AverageMemory,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase,BasicXform,77372776
M2MTransformation2,1,8,PeakMemory,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase,BasicXform,98858128
Modification,1,8,Time,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase,BasicXform,230852
Modification,1,8,Memory,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase,BasicXform,34423912
M2MTransformation2,1,8,Time,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase,BasicXform,85993775
M2MTransformation2,1,8,Memory,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase,BasicXform,34439048
M2MTransformation2,1,8,AverageMemory,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase,BasicXform,77395156
M2MTransformation2,1,8,PeakMemory,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase,BasicXform,98880520
EMFResourceInitialization,3,1,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,238967
EMFResourceInitialization,3,1,Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,11137488
Generation,3,1,Time,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,94032507
Generation,3,1,Memory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,13295456
Initialization,3,1,Time,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,62338839
Initialization,3,1,Memory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,13875632
Initialization,3,1,PeakMemory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,32735224
Initialization,3,1,AverageMemory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,32735224
M2MTransformation1,3,1,Time,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,101811842
M2MTransformation1,3,1,Memory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,14976304
M2MTransformation1,3,1,PeakMemory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,35361488
M2MTransformation1,3,1,AverageMemory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,35361488
Modification,3,1,Time,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,7328183
Modification,3,1,Memory,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,15115280
M2MTransformation2,3,1,Time,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,26572
M2MTransformation2,3,1,Memory,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,15115840
M2MTransformation2,3,1,AverageMemory,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,36601160
M2MTransformation2,3,1,PeakMemory,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,58086504
Modification,3,1,Time,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase,BasicXform,7083185
Modification,3,1,Memory,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase,BasicXform,15162032
M2MTransformation2,3,1,Time,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase,BasicXform,25251
M2MTransformation2,3,1,Memory,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase,BasicXform,15162592
M2MTransformation2,3,1,AverageMemory,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase,BasicXform,25905352
M2MTransformation2,3,1,PeakMemory,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase,BasicXform,36647912
Modification,3,1,Time,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,BasicXform,7378317
Modification,3,1,Memory,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,BasicXform,15207632
M2MTransformation2,3,1,Time,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,BasicXform,27508
M2MTransformation2,3,1,Memory,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,BasicXform,15208192
M2MTransformation2,3,1,AverageMemory,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,BasicXform,36693512
M2MTransformation2,3,1,PeakMemory,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,BasicXform,36693512
Modification,3,1,Time,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase,BasicXform,7754866
Modification,3,1,Memory,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase,BasicXform,15254008
M2MTransformation2,3,1,Time,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase,BasicXform,25030
M2MTransformation2,3,1,Memory,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase,BasicXform,15254592
M2MTransformation2,3,1,AverageMemory,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase,BasicXform,36739912
M2MTransformation2,3,1,PeakMemory,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase,BasicXform,58225256
Modification,3,1,Time,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase,BasicXform,7973878
Modification,3,1,Memory,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase,BasicXform,15297648
M2MTransformation2,3,1,Time,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase,BasicXform,30414
M2MTransformation2,3,1,Memory,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase,BasicXform,15298208
M2MTransformation2,3,1,AverageMemory,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase,BasicXform,36783528
M2MTransformation2,3,1,PeakMemory,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase,BasicXform,58268872
EMFResourceInitialization,3,16,Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,533268
EMFResourceInitialization,3,16,Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,11219408
Generation,3,16,Time,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,3044300273
Generation,3,16,Memory,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,202644152
Initialization,3,16,Time,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,300568447
Initialization,3,16,Memory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,86776520
Initialization,3,16,AverageMemory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,142729748
Initialization,3,16,PeakMemory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,228605920
M2MTransformation1,3,16,Time,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,254104055
M2MTransformation1,3,16,Memory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,103557744
M2MTransformation1,3,16,AverageMemory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,172652308
M2MTransformation1,3,16,PeakMemory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,215590480
Modification,3,16,Time,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,430583
Modification,3,16,Memory,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,103580464
M2MTransformation2,3,16,Time,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,260850926
M2MTransformation2,3,16,Memory,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,103615256
M2MTransformation2,3,16,AverageMemory,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,189457208
M2MTransformation2,3,16,PeakMemory,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,232395320
Modification,3,16,Time,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,BasicXform,414235
Modification,3,16,Memory,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,BasicXform,103624296
M2MTransformation2,3,16,Time,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,BasicXform,190755128
M2MTransformation2,3,16,Memory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,BasicXform,103638872
M2MTransformation2,3,16,AverageMemory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,BasicXform,189501108
M2MTransformation2,3,16,PeakMemory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,BasicXform,232439288
Modification,3,16,Time,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase,BasicXform,405163
Modification,3,16,Memory,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase,BasicXform,103648056
M2MTransformation2,3,16,Time,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase,BasicXform,166574461
M2MTransformation2,3,16,Memory,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase,BasicXform,103662152
M2MTransformation2,3,16,AverageMemory,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase,BasicXform,189524772
M2MTransformation2,3,16,PeakMemory,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase,BasicXform,232462856
Modification,3,16,Time,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase,BasicXform,368932
Modification,3,16,Memory,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase,BasicXform,103671520
M2MTransformation2,3,16,Time,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase,BasicXform,153447127
M2MTransformation2,3,16,Memory,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase,BasicXform,103685880
M2MTransformation2,3,16,AverageMemory,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase,BasicXform,189548272
M2MTransformation2,3,16,PeakMemory,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase,BasicXform,232486368
Modification,3,16,Time,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase,BasicXform,373814
Modification,3,16,Memory,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase,BasicXform,103695408
M2MTransformation2,3,16,Time,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase,BasicXform,151636139
M2MTransformation2,3,16,Memory,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase,BasicXform,103709480
M2MTransformation2,3,16,AverageMemory,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase,BasicXform,189572152
M2MTransformation2,3,16,PeakMemory,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase,BasicXform,232510264
EMFResourceInitialization,3,4,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,854145
EMFResourceInitialization,3,4,Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,11170752
Generation,3,4,Time,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,346806719
Generation,3,4,Memory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,19440976
Initialization,3,4,Time,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,165770683
Initialization,3,4,Memory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,20425840
Initialization,3,4,PeakMemory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,54628888
Initialization,3,4,AverageMemory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,43885712
M2MTransformation1,3,4,Time,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,259528098
M2MTransformation1,3,4,Memory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,25037272
M2MTransformation1,3,4,AverageMemory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,52654372
M2MTransformation1,3,4,PeakMemory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,63397040
Modification,3,4,Time,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,3152998
Modification,3,4,Memory,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,25463048
M2MTransformation2,3,4,Time,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,22015
M2MTransformation2,3,4,Memory,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,25463608
M2MTransformation2,3,4,AverageMemory,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,46948928
M2MTransformation2,3,4,PeakMemory,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,46948928
Modification,3,4,Time,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase,BasicXform,2353049
Modification,3,4,Memory,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase,BasicXform,25496480
M2MTransformation2,3,4,Time,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase,BasicXform,18926
M2MTransformation2,3,4,Memory,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase,BasicXform,25497040
M2MTransformation2,3,4,AverageMemory,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase,BasicXform,36239800
M2MTransformation2,3,4,PeakMemory,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase,BasicXform,46982360
Modification,3,4,Time,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,BasicXform,2345154
Modification,3,4,Memory,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,BasicXform,25530096
M2MTransformation2,3,4,Time,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,BasicXform,18754
M2MTransformation2,3,4,Memory,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,BasicXform,25530656
M2MTransformation2,3,4,AverageMemory,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,BasicXform,36273416
M2MTransformation2,3,4,PeakMemory,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,BasicXform,47015976
Modification,3,4,Time,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase,BasicXform,2464713
