MetricName,PhaseName,Scenario,Tool,Size,RunIndex,Sequence,Iteration,MetricValue,CaseName
Time,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,8,2,15671,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,8,2,20833184,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,8,2,31570664,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,8,2,42307944,StatisticBasedCase
Time,Modification,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,9,3,1722609,StatisticBasedCase
Memory,Modification,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,9,3,20853480,StatisticBasedCase
Time,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,10,3,24374,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,10,3,20854552,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,10,3,42329112,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,10,3,31591832,StatisticBasedCase
Time,Modification,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,11,4,2279485,StatisticBasedCase
Memory,Modification,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,11,4,20885416,StatisticBasedCase
Time,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,12,4,22824,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,12,4,20886312,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,12,4,42361072,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,12,4,31623792,StatisticBasedCase
Time,Modification,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,13,5,1859934,StatisticBasedCase
Memory,Modification,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,13,5,20914872,StatisticBasedCase
Time,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,14,5,71721,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,14,5,20915744,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,14,5,42390504,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,14,5,31653224,StatisticBasedCase
Time,EMFResourceInitialization,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,2,1,1,298901,StatisticBasedCase
Memory,EMFResourceInitialization,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,2,1,1,9761544,StatisticBasedCase
Time,Generation,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,2,2,1,3222227966,StatisticBasedCase
Memory,Generation,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,2,2,1,105366760,StatisticBasedCase
Time,Initialization,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,2,3,1,513304685,StatisticBasedCase
Memory,Initialization,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,2,3,1,63174856,StatisticBasedCase
PeakMemory,Initialization,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,2,3,1,246475608,StatisticBasedCase
AverageMemory,Initialization,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,2,3,1,150518492,StatisticBasedCase
Time,M2MTransformation1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,2,4,1,344629586,StatisticBasedCase
Memory,M2MTransformation1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,2,4,1,77929752,StatisticBasedCase
PeakMemory,M2MTransformation1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,2,4,1,210907032,StatisticBasedCase
AverageMemory,M2MTransformation1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,2,4,1,158084020,StatisticBasedCase
Time,Modification,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,2,5,1,6055051,StatisticBasedCase
Memory,Modification,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,2,5,1,79101592,StatisticBasedCase
Time,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,2,6,1,16485,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,2,6,1,79102464,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,2,6,1,121187936,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,2,6,1,121187936,StatisticBasedCase
Time,Modification,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,2,7,2,2329807,StatisticBasedCase
Memory,Modification,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,2,7,2,79152768,StatisticBasedCase
Time,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,2,8,2,18394,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,2,8,2,79153944,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,2,8,2,121239112,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,2,8,2,121239308,StatisticBasedCase
Time,Modification,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,2,9,3,3272207,StatisticBasedCase
Memory,Modification,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,2,9,3,79205088,StatisticBasedCase
Time,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,2,10,3,26777,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,2,10,3,79206160,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,2,10,3,121291432,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,2,10,3,121291432,StatisticBasedCase
Time,Modification,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,2,11,4,3011042,StatisticBasedCase
Memory,Modification,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,2,11,4,79258280,StatisticBasedCase
Time,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,2,12,4,24360,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,2,12,4,79259176,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,2,12,4,121344648,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,2,12,4,121344648,StatisticBasedCase
Time,Modification,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,2,13,5,2329306,StatisticBasedCase
Memory,Modification,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,2,13,5,79312600,StatisticBasedCase
Time,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,2,14,5,19320,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,2,14,5,79313472,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,2,14,5,121398944,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,2,14,5,121398944,StatisticBasedCase
Time,EMFResourceInitialization,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,3,1,1,163239,StatisticBasedCase
Memory,EMFResourceInitialization,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,3,1,1,9592864,StatisticBasedCase
Time,Generation,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,3,2,1,862434446,StatisticBasedCase
Memory,Generation,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,3,2,1,33500432,StatisticBasedCase
Time,Initialization,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,3,3,1,71038117,StatisticBasedCase
Memory,Initialization,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,3,3,1,15391336,StatisticBasedCase
AverageMemory,Initialization,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,3,3,1,53642948,StatisticBasedCase
PeakMemory,Initialization,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,3,3,1,85855224,StatisticBasedCase
Time,M2MTransformation1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,3,4,1,194312667,StatisticBasedCase
Memory,M2MTransformation1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,3,4,1,20101224,StatisticBasedCase
PeakMemory,M2MTransformation1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,3,4,1,187190776,StatisticBasedCase
AverageMemory,M2MTransformation1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,3,4,1,112028796,StatisticBasedCase
Time,Modification,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,3,5,1,251535,StatisticBasedCase
Memory,Modification,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,3,5,1,20101888,StatisticBasedCase
Time,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,3,6,1,177149764,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,3,6,1,20109456,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,3,6,1,106002140,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,3,6,1,170426712,StatisticBasedCase
Time,Modification,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,3,7,2,271221,StatisticBasedCase
Memory,Modification,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,3,7,2,20109928,StatisticBasedCase
Time,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,3,8,2,159240521,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,3,8,2,20132144,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,3,8,2,106010180,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,3,8,2,170434752,StatisticBasedCase
Time,Modification,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,3,9,3,245556,StatisticBasedCase
Memory,Modification,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,3,9,3,20132520,StatisticBasedCase
Time,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,3,10,3,144874598,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,3,10,3,20141520,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,3,10,3,106032872,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,3,10,3,170457544,StatisticBasedCase
Time,Modification,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,3,11,4,201889,StatisticBasedCase
Memory,Modification,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,3,11,4,20141952,StatisticBasedCase
Time,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,3,12,4,137739429,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,3,12,4,20148064,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,3,12,4,170466832,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,3,12,4,106042244,StatisticBasedCase
Time,Modification,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,3,13,5,187633,StatisticBasedCase
Memory,Modification,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,3,13,5,20148496,StatisticBasedCase
Time,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,3,14,5,137076955,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,3,14,5,20151824,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,3,14,5,191948272,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,3,14,5,106048796,StatisticBasedCase
Time,EMFResourceInitialization,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,3,1,1,466609,StatisticBasedCase
Memory,EMFResourceInitialization,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,3,1,1,9361288,StatisticBasedCase
Time,Generation,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,3,2,1,111647631,StatisticBasedCase
Memory,Generation,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,3,2,1,12051728,StatisticBasedCase
Time,Initialization,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,3,3,1,13444,StatisticBasedCase
Memory,Initialization,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,3,3,1,9606304,StatisticBasedCase
AverageMemory,Initialization,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,3,3,1,20343600,StatisticBasedCase
PeakMemory,Initialization,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,3,3,1,31080696,StatisticBasedCase
Time,M2MTransformation1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,3,4,1,539456111,StatisticBasedCase
Memory,M2MTransformation1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,3,4,1,10019160,StatisticBasedCase
PeakMemory,M2MTransformation1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,3,4,1,1083839696,StatisticBasedCase
AverageMemory,M2MTransformation1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,3,4,1,192389916,StatisticBasedCase
Time,Modification,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,3,5,1,87676,StatisticBasedCase
Memory,Modification,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,3,5,1,10019248,StatisticBasedCase
Time,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,3,6,1,511854027,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,3,6,1,10142752,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,3,6,1,203539832,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,3,6,1,1084252968,StatisticBasedCase
Time,Modification,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,3,7,2,98394,StatisticBasedCase
Memory,Modification,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,3,7,2,10142864,StatisticBasedCase
Time,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,3,8,2,495555017,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,3,8,2,10274024,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,3,8,2,1084409352,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,3,8,2,203679532,StatisticBasedCase
Time,Modification,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,3,9,3,87066,StatisticBasedCase
Memory,Modification,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,3,9,3,10274112,StatisticBasedCase
Time,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,3,10,3,501191693,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,3,10,3,10423360,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,3,10,3,1084540632,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,3,10,3,203811212,StatisticBasedCase
Time,Modification,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,3,11,4,128684,StatisticBasedCase
Memory,Modification,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,3,11,4,10423472,StatisticBasedCase
Time,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,3,12,4,501790696,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,3,12,4,10545408,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,3,12,4,1084624448,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,3,12,4,209190932,StatisticBasedCase
Time,Modification,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,3,13,5,70226,StatisticBasedCase
Memory,Modification,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,3,13,5,10545496,StatisticBasedCase
Time,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,3,14,5,869402932,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,3,14,5,10668648,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,3,14,5,39380548,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,3,14,5,1441262288,StatisticBasedCase
Time,EMFResourceInitialization,BasicXform,BATCH_OPTIMIZED-TEMPLATE,16,1,1,1,278515,StatisticBasedCase
Memory,EMFResourceInitialization,BasicXform,BATCH_OPTIMIZED-TEMPLATE,16,1,1,1,9519824,StatisticBasedCase
Time,Generation,BasicXform,BATCH_OPTIMIZED-TEMPLATE,16,1,2,1,3059942376,StatisticBasedCase
Memory,Generation,BasicXform,BATCH_OPTIMIZED-TEMPLATE,16,1,2,1,101258560,StatisticBasedCase
Time,Initialization,BasicXform,BATCH_OPTIMIZED-TEMPLATE,16,1,3,1,13107,StatisticBasedCase
Memory,Initialization,BasicXform,BATCH_OPTIMIZED-TEMPLATE,16,1,3,1,12238504,StatisticBasedCase
AverageMemory,Initialization,BasicXform,BATCH_OPTIMIZED-TEMPLATE,16,1,3,1,33283060,StatisticBasedCase
PeakMemory,Initialization,BasicXform,BATCH_OPTIMIZED-TEMPLATE,16,1,3,1,54327416,StatisticBasedCase
Time,M2MTransformation1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,16,1,4,1,37952567574,StatisticBasedCase
Memory,M2MTransformation1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,16,1,4,1,16137720,StatisticBasedCase
AverageMemory,M2MTransformation1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,16,1,4,1,1237598866,StatisticBasedCase
PeakMemory,M2MTransformation1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,16,1,4,1,3245394280,StatisticBasedCase
Time,Modification,BasicXform,BATCH_OPTIMIZED-TEMPLATE,16,1,5,1,476070,StatisticBasedCase
Memory,Modification,BasicXform,BATCH_OPTIMIZED-TEMPLATE,16,1,5,1,16137840,StatisticBasedCase
Time,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,16,1,6,1,36038102755,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,16,1,6,1,17180504,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,16,1,6,1,3223427376,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,16,1,6,1,1104643109,StatisticBasedCase
Time,Modification,BasicXform,BATCH_OPTIMIZED-TEMPLATE,16,1,7,2,236898,StatisticBasedCase
Memory,Modification,BasicXform,BATCH_OPTIMIZED-TEMPLATE,16,1,7,2,17180592,StatisticBasedCase
Time,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,16,1,8,2,36309402817,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,16,1,8,2,18127568,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,16,1,8,2,3216464400,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,16,1,8,2,1287382130,StatisticBasedCase
Time,Modification,BasicXform,BATCH_OPTIMIZED-TEMPLATE,16,1,9,3,158743,StatisticBasedCase
Memory,Modification,BasicXform,BATCH_OPTIMIZED-TEMPLATE,16,1,9,3,18126704,StatisticBasedCase
Time,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,16,1,10,3,36579545983,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,16,1,10,3,19271088,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,16,1,10,3,1301318407,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,16,1,10,3,3210480128,StatisticBasedCase
Time,Modification,BasicXform,BATCH_OPTIMIZED-TEMPLATE,16,1,11,4,157497,StatisticBasedCase
Memory,Modification,BasicXform,BATCH_OPTIMIZED-TEMPLATE,16,1,11,4,19271200,StatisticBasedCase
Time,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,16,1,12,4,36116033317,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,16,1,12,4,20220624,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,16,1,12,4,3204417720,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,16,1,12,4,1019607295,StatisticBasedCase
Time,Modification,BasicXform,BATCH_OPTIMIZED-TEMPLATE,16,1,13,5,201392,StatisticBasedCase
Memory,Modification,BasicXform,BATCH_OPTIMIZED-TEMPLATE,16,1,13,5,20220736,StatisticBasedCase
Time,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,16,1,14,5,36340406889,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,16,1,14,5,21171512,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,16,1,14,5,1009859446,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,BATCH_OPTIMIZED-TEMPLATE,16,1,14,5,3203251616,StatisticBasedCase
Time,EMFResourceInitialization,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,2,1,1,225758,StatisticBasedCase
Memory,EMFResourceInitialization,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,2,1,1,9546552,StatisticBasedCase
Time,Generation,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,2,2,1,255231545,StatisticBasedCase
Memory,Generation,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,2,2,1,16636232,StatisticBasedCase
Time,Initialization,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,2,3,1,68886257,StatisticBasedCase
Memory,Initialization,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,2,3,1,13426456,StatisticBasedCase
PeakMemory,Initialization,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,2,3,1,74461608,StatisticBasedCase
AverageMemory,Initialization,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,2,3,1,52986752,StatisticBasedCase
Time,M2MTransformation1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,2,4,1,101441434,StatisticBasedCase
Memory,M2MTransformation1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,2,4,1,15606360,StatisticBasedCase
AverageMemory,M2MTransformation1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,2,4,1,67113184,StatisticBasedCase
