MetricValue,Iteration,Scenario,RunIndex,Tool,Size,Sequence,MetricName,CaseName,PhaseName
2778031,2,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,7,Time,StatisticBasedCase,Modification
51741264,2,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,7,Memory,StatisticBasedCase,Modification
16723,2,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,8,Time,StatisticBasedCase,M2MTransformation2
51741824,2,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,8,Memory,StatisticBasedCase,M2MTransformation2
73227144,2,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,8,PeakMemory,StatisticBasedCase,M2MTransformation2
62484584,2,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,8,AverageMemory,StatisticBasedCase,M2MTransformation2
2866112,3,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,9,Time,StatisticBasedCase,Modification
51820992,3,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,9,Memory,StatisticBasedCase,Modification
16255,3,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,10,Time,StatisticBasedCase,M2MTransformation2
51821552,3,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,10,Memory,StatisticBasedCase,M2MTransformation2
62564312,3,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,10,AverageMemory,StatisticBasedCase,M2MTransformation2
73306872,3,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,10,PeakMemory,StatisticBasedCase,M2MTransformation2
2911628,4,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,11,Time,StatisticBasedCase,Modification
51905144,4,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,11,Memory,StatisticBasedCase,Modification
17051,4,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,12,Time,StatisticBasedCase,M2MTransformation2
51905928,4,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,12,Memory,StatisticBasedCase,M2MTransformation2
73391048,4,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,12,PeakMemory,StatisticBasedCase,M2MTransformation2
62648488,4,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,12,AverageMemory,StatisticBasedCase,M2MTransformation2
4498704,5,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,13,Time,StatisticBasedCase,Modification
52508976,5,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,13,Memory,StatisticBasedCase,Modification
18125,5,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,14,Time,StatisticBasedCase,M2MTransformation2
52509536,5,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,14,Memory,StatisticBasedCase,M2MTransformation2
63252296,5,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,14,AverageMemory,StatisticBasedCase,M2MTransformation2
73994856,5,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,14,PeakMemory,StatisticBasedCase,M2MTransformation2
407088,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,1,Time,StatisticBasedCase,EMFResourceInitialization
11133984,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,1,Memory,StatisticBasedCase,EMFResourceInitialization
188418562,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,Time,StatisticBasedCase,Generation
16003288,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,Memory,StatisticBasedCase,Generation
84323476,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,3,Time,StatisticBasedCase,Initialization
16817224,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,3,Memory,StatisticBasedCase,Initialization
32857352,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,3,PeakMemory,StatisticBasedCase,Initialization
32857352,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,3,AverageMemory,StatisticBasedCase,Initialization
162404706,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,4,Time,StatisticBasedCase,M2MTransformation1
19153152,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,4,Memory,StatisticBasedCase,M2MTransformation1
38303080,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,4,AverageMemory,StatisticBasedCase,M2MTransformation1
38303080,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,4,PeakMemory,StatisticBasedCase,M2MTransformation1
3783830,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,5,Time,StatisticBasedCase,Modification
19391632,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,5,Memory,StatisticBasedCase,Modification
20176,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,6,Time,StatisticBasedCase,M2MTransformation2
19392192,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,6,Memory,StatisticBasedCase,M2MTransformation2
40877512,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,6,AverageMemory,StatisticBasedCase,M2MTransformation2
62362856,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,6,PeakMemory,StatisticBasedCase,M2MTransformation2
3137048,2,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,7,Time,StatisticBasedCase,Modification
19433248,2,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,7,Memory,StatisticBasedCase,Modification
22285,2,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,8,Time,StatisticBasedCase,M2MTransformation2
19433808,2,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,8,Memory,StatisticBasedCase,M2MTransformation2
40919128,2,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,8,AverageMemory,StatisticBasedCase,M2MTransformation2
40919128,2,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,8,PeakMemory,StatisticBasedCase,M2MTransformation2
4081909,3,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,9,Time,StatisticBasedCase,Modification
19519568,3,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,9,Memory,StatisticBasedCase,Modification
31332,3,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,10,Time,StatisticBasedCase,M2MTransformation2
19520128,3,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,10,Memory,StatisticBasedCase,M2MTransformation2
41005448,3,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,10,AverageMemory,StatisticBasedCase,M2MTransformation2
62490792,3,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,10,PeakMemory,StatisticBasedCase,M2MTransformation2
3937148,4,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,11,Time,StatisticBasedCase,Modification
19561872,4,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,11,Memory,StatisticBasedCase,Modification
29988,4,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,12,Time,StatisticBasedCase,M2MTransformation2
19562456,4,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,12,Memory,StatisticBasedCase,M2MTransformation2
41047776,4,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,12,AverageMemory,StatisticBasedCase,M2MTransformation2
62533120,4,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,12,PeakMemory,StatisticBasedCase,M2MTransformation2
4406855,5,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,13,Time,StatisticBasedCase,Modification
19603304,5,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,13,Memory,StatisticBasedCase,Modification
30843,5,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,14,Time,StatisticBasedCase,M2MTransformation2
19603864,5,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,14,Memory,StatisticBasedCase,M2MTransformation2
20544592,5,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,14,AverageMemory,StatisticBasedCase,M2MTransformation2
62574528,5,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,14,PeakMemory,StatisticBasedCase,M2MTransformation2
1140467,1,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,1,Time,StatisticBasedCase,EMFResourceInitialization
11203872,1,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,1,Memory,StatisticBasedCase,EMFResourceInitialization
3155039966,1,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,2,Time,StatisticBasedCase,Generation
203077896,1,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,2,Memory,StatisticBasedCase,Generation
407891431,1,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,3,Time,StatisticBasedCase,Initialization
89871440,1,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,3,Memory,StatisticBasedCase,Initialization
142624896,1,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,3,AverageMemory,StatisticBasedCase,Initialization
228444320,1,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,3,PeakMemory,StatisticBasedCase,Initialization
257251023,1,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,4,Time,StatisticBasedCase,M2MTransformation1
106654656,1,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,4,Memory,StatisticBasedCase,M2MTransformation1
175690400,1,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,4,AverageMemory,StatisticBasedCase,M2MTransformation1
218600120,1,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,4,PeakMemory,StatisticBasedCase,M2MTransformation1
424857,1,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,5,Time,StatisticBasedCase,Modification
106679904,1,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,5,Memory,StatisticBasedCase,Modification
229862607,1,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,6,Time,StatisticBasedCase,M2MTransformation2
106719248,1,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,6,Memory,StatisticBasedCase,M2MTransformation2
235409760,1,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,6,PeakMemory,StatisticBasedCase,M2MTransformation2
192499960,1,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,6,AverageMemory,StatisticBasedCase,M2MTransformation2
380989,2,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,7,Time,StatisticBasedCase,Modification
106730632,2,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,7,Memory,StatisticBasedCase,Modification
195393603,2,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,8,Time,StatisticBasedCase,M2MTransformation2
106745200,2,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,8,Memory,StatisticBasedCase,M2MTransformation2
192550604,2,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,8,AverageMemory,StatisticBasedCase,M2MTransformation2
235460320,2,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,8,PeakMemory,StatisticBasedCase,M2MTransformation2
399773,3,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,9,Time,StatisticBasedCase,Modification
106756920,3,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,9,Memory,StatisticBasedCase,Modification
169600115,3,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,10,Time,StatisticBasedCase,M2MTransformation2
106770960,3,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,10,Memory,StatisticBasedCase,M2MTransformation2
235486640,3,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,10,PeakMemory,StatisticBasedCase,M2MTransformation2
192576908,3,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,10,AverageMemory,StatisticBasedCase,M2MTransformation2
374023,4,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,11,Time,StatisticBasedCase,Modification
106782608,4,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,11,Memory,StatisticBasedCase,Modification
156495737,4,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,12,Time,StatisticBasedCase,M2MTransformation2
106797008,4,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,12,Memory,StatisticBasedCase,M2MTransformation2
192602600,4,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,12,AverageMemory,StatisticBasedCase,M2MTransformation2
235512312,4,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,12,PeakMemory,StatisticBasedCase,M2MTransformation2
359716,5,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,13,Time,StatisticBasedCase,Modification
106808816,5,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,13,Memory,StatisticBasedCase,Modification
153119911,5,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,14,Time,StatisticBasedCase,M2MTransformation2
106822880,5,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,14,Memory,StatisticBasedCase,M2MTransformation2
192628880,5,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,14,AverageMemory,StatisticBasedCase,M2MTransformation2
235538688,5,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,14,PeakMemory,StatisticBasedCase,M2MTransformation2
218132,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,1,Time,StatisticBasedCase,EMFResourceInitialization
10920680,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,1,Memory,StatisticBasedCase,EMFResourceInitialization
160264912,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,2,Time,StatisticBasedCase,Generation
13155088,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,2,Memory,StatisticBasedCase,Generation
21703,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,3,Time,StatisticBasedCase,Initialization
11033760,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,3,Memory,StatisticBasedCase,Initialization
32518712,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,3,PeakMemory,StatisticBasedCase,Initialization
32518712,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,3,AverageMemory,StatisticBasedCase,Initialization
177242992,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,4,Time,StatisticBasedCase,M2MTransformation1
11225272,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,4,Memory,StatisticBasedCase,M2MTransformation1
333316264,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,4,PeakMemory,StatisticBasedCase,M2MTransformation1
182917940,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,4,AverageMemory,StatisticBasedCase,M2MTransformation1
97780,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,5,Time,StatisticBasedCase,Modification
11225648,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,5,Memory,StatisticBasedCase,Modification
117938388,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,6,Time,StatisticBasedCase,M2MTransformation2
11285048,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,6,Memory,StatisticBasedCase,M2MTransformation2
183110108,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,6,AverageMemory,StatisticBasedCase,M2MTransformation2
333508688,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,6,PeakMemory,StatisticBasedCase,M2MTransformation2
70169,2,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,7,Time,StatisticBasedCase,Modification
11285472,2,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,7,Memory,StatisticBasedCase,Modification
116101483,2,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,8,Time,StatisticBasedCase,M2MTransformation2
11349584,2,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,8,Memory,StatisticBasedCase,M2MTransformation2
333568400,2,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,8,PeakMemory,StatisticBasedCase,M2MTransformation2
183169876,2,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,8,AverageMemory,StatisticBasedCase,M2MTransformation2
61527,3,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,9,Time,StatisticBasedCase,Modification
11349960,3,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,9,Memory,StatisticBasedCase,Modification
117078300,3,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,10,Time,StatisticBasedCase,M2MTransformation2
11409560,3,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,10,Memory,StatisticBasedCase,M2MTransformation2
183234848,3,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,10,AverageMemory,StatisticBasedCase,M2MTransformation2
333633856,3,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,10,PeakMemory,StatisticBasedCase,M2MTransformation2
75508,4,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,11,Time,StatisticBasedCase,Modification
11409960,4,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,11,Memory,StatisticBasedCase,Modification
121356197,4,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,12,Time,StatisticBasedCase,M2MTransformation2
11487184,4,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,12,Memory,StatisticBasedCase,M2MTransformation2
333693168,4,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,12,PeakMemory,StatisticBasedCase,M2MTransformation2
183294516,4,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,12,AverageMemory,StatisticBasedCase,M2MTransformation2
68655,5,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,13,Time,StatisticBasedCase,Modification
11487560,5,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,13,Memory,StatisticBasedCase,Modification
119072408,5,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,14,Time,StatisticBasedCase,M2MTransformation2
11550736,5,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,14,Memory,StatisticBasedCase,M2MTransformation2
183371984,5,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,14,AverageMemory,StatisticBasedCase,M2MTransformation2
333770528,5,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1,14,PeakMemory,StatisticBasedCase,M2MTransformation2
219396,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,2,1,Time,StatisticBasedCase,EMFResourceInitialization
10931224,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,2,1,Memory,StatisticBasedCase,EMFResourceInitialization
224808395,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,2,2,Time,StatisticBasedCase,Generation
15903728,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,2,2,Memory,StatisticBasedCase,Generation
16926,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,2,3,Time,StatisticBasedCase,Initialization
11171760,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,2,3,Memory,StatisticBasedCase,Initialization
21914024,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,2,3,AverageMemory,StatisticBasedCase,Initialization
32656400,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,2,3,PeakMemory,StatisticBasedCase,Initialization
597760286,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,2,4,Time,StatisticBasedCase,M2MTransformation1
11584800,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,2,4,Memory,StatisticBasedCase,M2MTransformation1
1085896808,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,2,4,PeakMemory,StatisticBasedCase,M2MTransformation1
183285956,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,2,4,AverageMemory,StatisticBasedCase,M2MTransformation1
99884,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,2,5,Time,StatisticBasedCase,Modification
11585176,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,2,5,Memory,StatisticBasedCase,Modification
657740297,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,2,6,Time,StatisticBasedCase,M2MTransformation2
11708560,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,2,6,Memory,StatisticBasedCase,M2MTransformation2
1086310400,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,2,6,PeakMemory,StatisticBasedCase,M2MTransformation2
183699716,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,2,6,AverageMemory,StatisticBasedCase,M2MTransformation2
164002,2,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,2,7,Time,StatisticBasedCase,Modification
11708936,2,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,2,7,Memory,StatisticBasedCase,Modification
750413232,2,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,2,8,Time,StatisticBasedCase,M2MTransformation2
11841328,2,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,2,8,Memory,StatisticBasedCase,M2MTransformation2
1086466928,2,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,2,8,PeakMemory,StatisticBasedCase,M2MTransformation2
194581704,2,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,2,8,AverageMemory,StatisticBasedCase,M2MTransformation2
68239,3,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,2,9,Time,StatisticBasedCase,Modification
11841744,3,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,2,9,Memory,StatisticBasedCase,Modification
524938165,3,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,2,10,Time,StatisticBasedCase,M2MTransformation2
11991792,3,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,2,10,Memory,StatisticBasedCase,M2MTransformation2
194748032,3,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,2,10,AverageMemory,StatisticBasedCase,M2MTransformation2
1086665304,3,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,2,10,PeakMemory,StatisticBasedCase,M2MTransformation2
88297,4,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,2,11,Time,StatisticBasedCase,Modification
11992192,4,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,2,11,Memory,StatisticBasedCase,Modification
525172969,4,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,2,12,Time,StatisticBasedCase,M2MTransformation2
12115752,4,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,2,12,Memory,StatisticBasedCase,M2MTransformation2
198319416,4,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,2,12,AverageMemory,StatisticBasedCase,M2MTransformation2
1086717440,4,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,2,12,PeakMemory,StatisticBasedCase,M2MTransformation2
68995,5,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,2,13,Time,StatisticBasedCase,Modification
12116128,5,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,2,13,Memory,StatisticBasedCase,Modification
542781597,5,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,2,14,Time,StatisticBasedCase,M2MTransformation2
12241384,5,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,2,14,Memory,StatisticBasedCase,M2MTransformation2
1442898440,5,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,2,14,PeakMemory,StatisticBasedCase,M2MTransformation2
741815380,5,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,2,14,AverageMemory,StatisticBasedCase,M2MTransformation2
276319,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,32,1,Time,StatisticBasedCase,EMFResourceInitialization
11270960,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,32,1,Memory,StatisticBasedCase,EMFResourceInitialization
15436426118,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,32,2,Time,StatisticBasedCase,Generation
791595680,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,32,2,Memory,StatisticBasedCase,Generation
89892,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,32,3,Time,StatisticBasedCase,Initialization
19097568,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,32,3,Memory,StatisticBasedCase,Initialization
20906760,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,32,3,AverageMemory,StatisticBasedCase,Initialization
75144552,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,32,3,PeakMemory,StatisticBasedCase,Initialization
146389723950,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,32,4,Time,StatisticBasedCase,M2MTransformation1
27841952,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,32,4,Memory,StatisticBasedCase,M2MTransformation1
959496743,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,32,4,AverageMemory,StatisticBasedCase,M2MTransformation1
3224054736,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,32,4,PeakMemory,StatisticBasedCase,M2MTransformation1
608771,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,32,5,Time,StatisticBasedCase,Modification
27842328,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,32,5,Memory,StatisticBasedCase,Modification
145981595460,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,32,6,Time,StatisticBasedCase,M2MTransformation2
29930792,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,32,6,Memory,StatisticBasedCase,M2MTransformation2
2337274288,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,32,6,PeakMemory,StatisticBasedCase,M2MTransformation2
885598993,1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,32,6,AverageMemory,StatisticBasedCase,M2MTransformation2
547652,2,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,32,7,Time,StatisticBasedCase,Modification
29931168,2,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,32,7,Memory,StatisticBasedCase,Modification
146123089039,2,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,32,8,Time,StatisticBasedCase,M2MTransformation2
31824528,2,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,32,8,Memory,StatisticBasedCase,M2MTransformation2
2315491592,2,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,32,8,PeakMemory,StatisticBasedCase,M2MTransformation2
